"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","4","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","3","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","1,709","2,691","882","1,415","400","718","232","439","384","681","202","339","403","556","197","288","522","736","251","349"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","1,575","2,940","288","340","0","0","0","0","293","809","0","0","248","633","0","0","1,034","1,498","288","340"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","7,725","17,307","2,541","3,639","2,064","4,572","579","743","1,833","4,035","627","844","1,910","4,351","689","1,009","1,918","4,349","646","1,043"
"10752  :  โรงพยาบาลบางบ่อ","4,199","8,775","382","680","953","2,175","54","89","964","2,031","67","104","1,073","2,097","143","272","1,209","2,472","118","215"
"10753  :  โรงพยาบาลบางพลี","1,715","4,310","486","1,038","918","2,437","221","495","352","712","90","147","169","474","75","171","276","687","100","225"
"10754  :  โรงพยาบาลบางจาก","4,197","5,410","2,396","3,325","1,091","1,485","825","1,161","942","1,283","653","929","1,057","1,262","422","576","1,107","1,380","496","659"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","991","1,378","599","859","198","263","102","143","161","220","78","117","195","232","127","147","437","663","292","452"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","1","1","1","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","142","146","86","90","51","52","21","22","26","29","18","21","36","36","26","26","29","29","21","21"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10686  :  โรงพยาบาลพระนั่งเกล้า","7,317","36,825","3,156","12,732","2,229","10,830","1,105","4,281","1,521","7,776","562","2,077","1,526","7,427","604","2,205","2,041","10,792","885","4,169"
"10756  :  โรงพยาบาลบางกรวย","13,142","47,840","381","488","3,398","17,960","127","198","3,192","11,483","83","105","3,084","8,640","68","80","3,468","9,757","103","105"
"10757  :  โรงพยาบาลบางใหญ่","12,173","37,518","5,878","18,541","3,399","11,393","1,705","5,973","3,571","10,320","1,805","5,288","2,534","7,675","1,127","3,555","2,669","8,130","1,241","3,725"
"10758  :  โรงพยาบาลบางบัวทอง","7,820","12,006","5,157","6,643","2,199","3,233","1,523","1,960","2,083","3,115","1,474","1,847","1,654","2,650","1,006","1,310","1,884","3,008","1,154","1,526"
"10759  :  โรงพยาบาลไทรน้อย","3,575","10,724","743","1,055","1,024","2,866","247","355","922","2,765","218","289","828","2,593","146","203","801","2,500","132","208"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","3,056","8,382","31","36","923","2,593","5","6","754","2,013","11","14","693","1,927","4","4","686","1,849","11","12"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","151","153","83","84","46","47","29","29","34","35","21","22","40","40","14","14","31","31","19","19"
"10687  :  โรงพยาบาลปทุมธานี","12,392","26,446","5,809","7,449","4,982","8,562","3,636","4,298","2,938","6,570","1,056","1,462","2,217","5,234","563","744","2,255","6,080","554","945"
"10761  :  โรงพยาบาลคลองหลวง","10,790","16,144","8,353","11,058","1,913","3,092","1,468","2,139","2,785","4,094","2,210","2,940","2,975","4,395","2,284","2,962","3,117","4,563","2,391","3,017"
"10762  :  โรงพยาบาลธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","1,368","2,654","957","1,868","312","581","232","432","375","723","272","533","337","701","224","483","344","649","229","420"
"10764  :  โรงพยาบาลหนองเสือ","4,722","8,159","3,426","5,791","1,663","2,786","1,226","2,007","1,629","2,926","1,160","2,021","1,123","2,071","829","1,503","307","376","211","260"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,568","3,482","462","872","388","794","123","235","389","876","125","228","395","880","111","201","396","932","103","208"
"10766  :  โรงพยาบาลลำลูกกา","3,116","5,006","798","1,044","617","944","165","215","705","1,157","166","225","859","1,393","251","323","935","1,512","216","281"
"10767  :  โรงพยาบาลสามโคก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","281","1,004","25","26","6","12","1","1","67","186","4","5","101","347","13","13","107","459","7","7"
"10688  :  โรงพยาบาลเสนา","4,671","8,223","2,801","3,988","964","1,713","595","880","1,292","2,219","732","1,032","1,268","2,193","801","1,133","1,147","2,098","673","943"
"10768  :  โรงพยาบาลท่าเรือ","1,089","2,250","335","477","500","1,084","155","220","589","1,166","180","257","0","0","0","0","0","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","594","1,131","388","732","115","265","64","152","132","279","66","172","207","339","162","234","140","248","96","174"
"10770  :  โรงพยาบาลบางไทร","1,298","2,735","243","462","295","666","56","108","255","540","37","75","359","732","61","109","389","797","89","170"
"10771  :  โรงพยาบาลบางบาล","407","832","153","313","109","210","28","58","107","199","51","98","106","220","45","100","85","203","29","57"
"10772  :  โรงพยาบาลบางปะอิน","2,964","6,790","328","728","645","1,666","85","193","758","1,747","86","185","817","1,711","94","172","744","1,666","63","178"
"10773  :  โรงพยาบาลบางปะหัน","1,624","3,136","985","1,880","432","845","256","487","409","837","245","501","397","778","244","475","386","676","240","417"
"10774  :  โรงพยาบาลผักไห่","1,671","3,592","370","781","355","740","99","203","395","833","104","205","447","970","79","179","474","1,049","88","194"
"10775  :  โรงพยาบาลภาชี","2,103","3,920","1,238","2,290","516","984","275","521","559","1,068","306","614","517","991","311","600","511","877","346","555"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,035","1,534","562","823","266","395","142","209","275","416","152","209","255","383","141","229","239","340","127","176"
"10777  :  โรงพยาบาลวังน้อย","2,983","4,644","869","1,435","693","1,059","259","429","714","1,109","213","328","766","1,224","214","363","810","1,252","183","315"
"10778  :  โรงพยาบาลบางซ้าย","2,728","3,523","1,762","2,260","681","848","390","472","746","959","494","630","757","908","560","643","544","808","318","515"
"10779  :  โรงพยาบาลอุทัย","5,929","8,924","2,219","3,266","1,518","2,251","596","888","1,614","2,544","616","940","1,283","1,772","486","659","1,514","2,357","521","779"
"10780  :  โรงพยาบาลมหาราช","2,020","3,816","418","592","356","641","95","136","529","990","137","179","587","1,130","106","156","548","1,055","80","121"
"10781  :  โรงพยาบาลบ้านแพรก","3,705","11,154","824","1,741","812","2,586","177","409","949","2,864","201","471","957","2,699","222","427","987","3,005","224","434"
"10689  :  โรงพยาบาลอ่างทอง","7,561","22,887","1,137","2,321","1,821","5,435","238","518","1,813","5,614","279","495","1,833","5,333","271","509","2,094","6,505","349","799"
"10782  :  โรงพยาบาลไชโย","822","4,288","8","9","386","1,770","7","8","351","2,430","1","1","85","88","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","884","2,218","179","366","613","1,685","125","276","271","533","54","90","0","0","0","0","0","0","0","0"
"10785  :  โรงพยาบาลโพธิ์ทอง","2,967","6,219","784","893","876","1,880","163","212","1,244","2,827","382","427","847","1,512","239","254","0","0","0","0"
"10786  :  โรงพยาบาลแสวงหา","1,034","3,120","358","561","256","467","146","220","279","781","102","188","266","792","78","116","233","1,080","32","37"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","11,382","19,436","3,094","4,603","2,714","4,740","759","1,152","2,797","5,028","750","1,161","2,989","4,507","801","1,059","2,882","5,161","784","1,231"
"10788  :  โรงพยาบาลสามโก้","3,207","5,731","1,045","1,536","702","1,219","215","284","786","1,430","192","334","843","1,493","300","412","876","1,589","338","506"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","10,594","21,133","1,368","1,953","1,353","1,702","231","264","3,188","6,462","369","570","3,046","6,306","341","487","3,007","6,663","427","632"
"10691  :  โรงพยาบาลบ้านหมี่","3,571","7,205","1,073","1,139","783","1,547","186","187","873","1,654","282","285","922","1,914","292","320","993","2,090","313","347"
"10789  :  โรงพยาบาลพัฒนานิคม","3,892","6,487","1,477","1,743","545","1,048","92","118","1,266","1,906","555","654","1,093","1,690","505","577","988","1,843","325","394"
"10790  :  โรงพยาบาลโคกสำโรง","2,457","6,532","646","1,654","519","1,433","166","540","719","1,826","214","403","612","1,652","151","369","607","1,621","115","342"
"10791  :  โรงพยาบาลชัยบาดาล","6,033","18,807","2,816","7,407","1,671","5,121","791","2,030","1,514","4,866","699","1,886","1,375","4,160","633","1,645","1,473","4,660","693","1,846"
"10792  :  โรงพยาบาลท่าวุ้ง","6,635","15,020","1,300","2,008","1,572","3,784","305","449","1,549","3,615","319","481","1,586","3,521","235","397","1,928","4,100","441","681"
"10793  :  โรงพยาบาลท่าหลวง","6,879","10,569","5,643","8,211","1,234","1,913","996","1,460","1,407","2,097","1,155","1,649","1,854","2,828","1,528","2,190","2,384","3,731","1,964","2,912"
"10794  :  โรงพยาบาลสระโบสถ์","1,934","3,716","1,315","2,172","496","915","362","627","557","1,076","374","633","462","881","317","486","419","844","262","426"
"10795  :  โรงพยาบาลโคกเจริญ","1,976","2,635","1,472","1,868","363","485","249","327","556","781","387","507","339","463","228","297","718","906","608","737"
"10796  :  โรงพยาบาลลำสนธิ","282","369","162","195","36","39","19","22","13","13","7","7","24","30","8","10","209","287","128","156"
"10797  :  โรงพยาบาลหนองม่วง","5,330","9,701","2,874","3,835","1,357","2,659","728","1,088","1,584","2,633","967","1,230","1,310","2,314","706","910","1,079","2,095","473","607"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","15,717","28,288","4,692","5,942","4,285","7,589","1,271","1,620","3,998","7,263","1,213","1,562","3,609","6,418","1,077","1,350","3,825","7,018","1,131","1,410"
"10693  :  โรงพยาบาลอินทร์บุรี","5,305","13,846","478","612","2,006","5,878","130","181","2,307","6,218","283","352","992","1,750","65","79","0","0","0","0"
"10798  :  โรงพยาบาลบางระจัน","1,904","4,925","988","1,937","456","1,054","269","541","453","1,185","235","503","481","1,297","224","416","514","1,389","260","477"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,019","2,141","534","861","219","588","119","214","292","526","133","209","256","504","143","212","252","523","139","226"
"10800  :  โรงพยาบาลพรหมบุรี","741","3,076","101","218","173","770","28","52","177","794","24","59","192","716","20","44","199","796","29","63"
"10801  :  โรงพยาบาลท่าช้าง","350","845","184","587","113","343","63","260","103","295","62","225","80","126","36","68","54","81","23","34"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","20,500","30,159","7,016","8,937","3,364","4,858","978","1,202","7,785","10,502","3,271","4,096","5,264","8,081","1,761","2,294","4,087","6,718","1,006","1,345"
"10802  :  โรงพยาบาลมโนรมย์","427","944","234","527","0","0","0","0","0","0","0","0","8","8","8","8","419","936","226","519"
"10803  :  โรงพยาบาลวัดสิงห์","6,308","10,605","2,359","3,712","1,711","2,803","734","1,227","1,620","2,681","728","1,149","1,538","2,469","537","752","1,439","2,652","360","584"
"10804  :  โรงพยาบาลสรรพยา","4,717","9,684","2,524","4,587","1,182","2,458","579","1,062","1,272","2,667","767","1,410","1,136","2,435","600","1,148","1,127","2,124","578","967"
