"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","7,397","0","0.00","2,635","0","0.00","2,911","0","0.00","1,851","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","24,711","0","0.00","0","0","0.00","8,922","0","0.00","15,789","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","368,067","10,727","2.91","91,092","2,699","2.96","89,106","2,577","2.89","87,985","2,079","2.36","99,884","3,372","3.38"
"10752  :  โรงพยาบาลบางบ่อ","92,346","7,432","8.05","23,071","1,818","7.88","22,761","1,858","8.16","22,200","1,648","7.42","24,314","2,108","8.67"
"10753  :  โรงพยาบาลบางพลี","121,117","8,011","6.61","30,330","1,841","6.07","30,384","2,165","7.13","29,226","2,011","6.88","31,177","1,994","6.40"
"10754  :  โรงพยาบาลบางจาก","67,435","12,688","18.82","19,944","1,712","8.58","15,613","3,204","20.52","14,555","4,291","29.48","17,323","3,481","20.09"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","71,832","6,084","8.47","18,309","614","3.35","17,414","774","4.44","16,438","1,763","10.73","19,671","2,933","14.91"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","26,696","0","0.00","7,236","0","0.00","6,992","0","0.00","7,002","0","0.00","5,466","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","135,825","1,497","1.10","33,672","270","0.80","32,365","235","0.73","34,256","411","1.20","35,532","581","1.64"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","30,064","1","0.00","7,395","0","0.00","7,417","1","0.01","7,653","0","0.00","7,599","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","10,522","0","0.00","2,924","0","0.00","2,764","0","0.00","2,673","0","0.00","2,161","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","21,651","1,568","7.24","5,062","357","7.05","4,943","402","8.13","5,273","307","5.82","6,373","502","7.88"
"10686  :  โรงพยาบาลพระนั่งเกล้า","285,215","4,917","1.72","70,268","893","1.27","70,475","900","1.28","69,815","803","1.15","74,657","2,321","3.11"
"10756  :  โรงพยาบาลบางกรวย","71,110","4,232","5.95","18,476","480","2.60","16,145","525","3.25","21,038","2,490","11.84","15,451","737","4.77"
"10757  :  โรงพยาบาลบางใหญ่","148,662","25,848","17.39","37,747","6,284","16.65","36,103","6,459","17.89","35,128","6,601","18.79","39,684","6,504","16.39"
"10758  :  โรงพยาบาลบางบัวทอง","113,983","14,020","12.30","28,417","3,271","11.51","28,026","3,647","13.01","28,316","3,558","12.57","29,224","3,544","12.13"
"10759  :  โรงพยาบาลไทรน้อย","111,520","3,383","3.03","31,742","630","1.98","22,841","615","2.69","22,981","538","2.34","33,956","1,600","4.71"
"10760  :  โรงพยาบาลปากเกร็ด","87,185","2,884","3.31","22,741","526","2.31","21,791","684","3.14","19,898","608","3.06","22,755","1,066","4.68"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","5,069","0","0.00","5,069","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","15,430","349","2.26","0","0","0.00","0","0","0.00","7,124","159","2.23","8,306","190","2.29"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","87,444","1,144","1.31","21,635","278","1.28","21,340","290","1.36","22,354","254","1.14","22,115","322","1.46"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","251","12","4.78","97","6","6.19","41","1","2.44","49","1","2.04","64","4","6.25"
"10687  :  โรงพยาบาลปทุมธานี","256,205","15,336","5.99","61,684","2,616","4.24","61,016","3,139","5.14","63,407","4,004","6.31","70,098","5,577","7.96"
"10761  :  โรงพยาบาลคลองหลวง","76,042","14,907","19.60","18,682","2,178","11.66","18,922","2,627","13.88","18,309","4,445","24.28","20,129","5,657","28.10"
"10762  :  โรงพยาบาลธัญบุรี","85,444","1,237","1.45","21,799","315","1.45","21,162","231","1.09","20,182","302","1.50","22,301","389","1.74"
"10763  :  โรงพยาบาลประชาธิปัตย์","72,452","13,661","18.86","16,820","1,454","8.64","16,402","4,582","27.94","16,471","5,507","33.43","22,759","2,118","9.31"
"10764  :  โรงพยาบาลหนองเสือ","45,474","2,778","6.11","11,057","589","5.33","10,383","689","6.64","11,473","634","5.53","12,561","866","6.89"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","46,331","2,197","4.74","11,537","556","4.82","11,365","449","3.95","10,913","449","4.11","12,516","743","5.94"
"10766  :  โรงพยาบาลลำลูกกา","63,195","7,353","11.64","15,674","1,235","7.88","14,818","1,119","7.55","16,714","1,448","8.66","15,989","3,551","22.21"
"10767  :  โรงพยาบาลสามโคก","27,513","2,516","9.14","7,108","517","7.27","6,964","656","9.42","6,370","676","10.61","7,071","667","9.43"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","145,944","276","0.19","38,446","0","0.00","37,483","0","0.00","37,212","70","0.19","32,803","206","0.63"
"10688  :  โรงพยาบาลเสนา","114,556","8,923","7.79","29,093","2,075","7.13","28,962","2,468","8.52","26,957","2,234","8.29","29,544","2,146","7.26"
"10768  :  โรงพยาบาลท่าเรือ","63,328","8,439","13.33","16,507","1,234","7.48","16,011","2,224","13.89","14,321","2,039","14.24","16,489","2,942","17.84"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","41,733","6,657","15.95","10,789","1,364","12.64","10,253","1,318","12.85","9,663","1,300","13.45","11,028","2,675","24.26"
"10770  :  โรงพยาบาลบางไทร","35,383","2,995","8.46","8,993","368","4.09","9,190","1,352","14.71","8,134","663","8.15","9,066","612","6.75"
"10771  :  โรงพยาบาลบางบาล","32,321","3,809","11.78","8,355","429","5.13","8,019","952","11.87","7,411","1,445","19.50","8,536","983","11.52"
"10772  :  โรงพยาบาลบางปะอิน","81,761","3,667","4.49","20,834","481","2.31","20,518","833","4.06","18,564","1,247","6.72","21,845","1,106","5.06"
"10773  :  โรงพยาบาลบางปะหัน","46,696","4,285","9.18","12,468","1,038","8.33","12,301","1,126","9.15","10,400","1,013","9.74","11,527","1,108","9.61"
"10774  :  โรงพยาบาลผักไห่","50,027","5,781","11.56","12,478","1,539","12.33","12,748","1,663","13.05","12,121","1,206","9.95","12,680","1,373","10.83"
"10775  :  โรงพยาบาลภาชี","46,445","5,513","11.87","12,248","721","5.89","11,158","1,407","12.61","10,674","1,381","12.94","12,365","2,004","16.21"
"10776  :  โรงพยาบาลลาดบัวหลวง","39,307","6,960","17.71","10,096","408","4.04","10,014","2,271","22.68","9,134","2,120","23.21","10,063","2,161","21.47"
"10777  :  โรงพยาบาลวังน้อย","63,634","6,733","10.58","15,559","1,156","7.43","14,825","1,286","8.67","14,781","1,390","9.40","18,469","2,901","15.71"
"10778  :  โรงพยาบาลบางซ้าย","21,917","3,691","16.84","5,961","682","11.44","5,599","1,121","20.02","5,249","1,174","22.37","5,108","714","13.98"
"10779  :  โรงพยาบาลอุทัย","66,010","6,798","10.30","17,003","1,545","9.09","16,957","1,785","10.53","14,893","1,339","8.99","17,157","2,129","12.41"
"10780  :  โรงพยาบาลมหาราช","19,983","3,088","15.45","5,285","656","12.41","5,433","963","17.73","5,062","706","13.95","4,203","763","18.15"
"10781  :  โรงพยาบาลบ้านแพรก","18,549","3,285","17.71","4,622","827","17.89","4,704","836","17.77","4,541","784","17.26","4,682","838","17.90"
"10689  :  โรงพยาบาลอ่างทอง","119,727","2,638","2.20","30,216","410","1.36","28,998","371","1.28","28,901","798","2.76","31,612","1,059","3.35"
"10782  :  โรงพยาบาลไชโย","29,986","1,382","4.61","7,926","491","6.19","7,295","373","5.11","6,932","234","3.38","7,833","284","3.63"
"10784  :  โรงพยาบาลป่าโมก","63,288","4,281","6.76","16,855","1,177","6.98","15,626","1,015","6.50","15,560","683","4.39","15,247","1,406","9.22"
"10785  :  โรงพยาบาลโพธิ์ทอง","62,803","6,451","10.27","16,643","927","5.57","15,273","1,225","8.02","15,046","1,380","9.17","15,841","2,919","18.43"
"10786  :  โรงพยาบาลแสวงหา","51,107","5,498","10.76","12,387","1,468","11.85","13,330","1,462","10.97","12,548","1,207","9.62","12,842","1,361","10.60"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","89,605","11,170","12.47","23,334","2,732","11.71","22,264","2,916","13.10","20,949","2,682","12.80","23,058","2,840","12.32"
"10788  :  โรงพยาบาลสามโก้","42,052","6,395","15.21","10,926","551","5.04","11,455","1,553","13.56","9,819","1,493","15.21","9,852","2,798","28.40"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","220,850","9,744","4.41","55,773","2,422","4.34","53,244","2,022","3.80","52,978","1,911","3.61","58,855","3,389","5.76"
"10691  :  โรงพยาบาลบ้านหมี่","110,107","3,356","3.05","27,914","941","3.37","27,315","825","3.02","26,452","561","2.12","28,426","1,029","3.62"
"10789  :  โรงพยาบาลพัฒนานิคม","73,349","5,529","7.54","19,791","1,412","7.13","16,952","1,165","6.87","17,584","1,159","6.59","19,022","1,793","9.43"
"10790  :  โรงพยาบาลโคกสำโรง","84,608","8,742","10.33","22,795","1,910","8.38","20,296","1,826","9.00","19,778","1,926","9.74","21,739","3,080","14.17"
"10791  :  โรงพยาบาลชัยบาดาล","111,711","13,227","11.84","29,954","3,076","10.27","28,586","3,290","11.51","22,216","2,706","12.18","30,955","4,155","13.42"
"10792  :  โรงพยาบาลท่าวุ้ง","53,106","4,272","8.04","14,039","1,065","7.59","13,304","951","7.15","12,088","883","7.30","13,675","1,373","10.04"
"10793  :  โรงพยาบาลท่าหลวง","45,785","9,547","20.85","12,357","1,214","9.82","11,798","2,767","23.45","8,563","2,140","24.99","13,067","3,426","26.22"
"10794  :  โรงพยาบาลสระโบสถ์","32,737","2,731","8.34","8,584","714","8.32","7,856","619","7.88","7,557","620","8.20","8,740","778","8.90"
"10795  :  โรงพยาบาลโคกเจริญ","41,886","4,062","9.70","17,299","986","5.70","8,299","975","11.75","8,438","1,021","12.10","7,850","1,080","13.76"
"10796  :  โรงพยาบาลลำสนธิ","39,505","3,124","7.91","10,510","830","7.90","9,261","670","7.23","9,690","803","8.29","10,044","821","8.17"
"10797  :  โรงพยาบาลหนองม่วง","53,356","4,881","9.15","13,723","810","5.90","13,208","1,292","9.78","12,622","1,345","10.66","13,803","1,434","10.39"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","87,473","5,991","6.85","21,924","1,148","5.24","21,059","1,540","7.31","21,129","1,556","7.36","23,361","1,747","7.48"
"10693  :  โรงพยาบาลอินทร์บุรี","84,504","2,555","3.02","20,271","590","2.91","20,767","708","3.41","21,058","667","3.17","22,408","590","2.63"
"10798  :  โรงพยาบาลบางระจัน","43,209","7,750","17.94","10,900","978","8.97","10,724","947","8.83","10,591","2,442","23.06","10,994","3,383","30.77"
"10799  :  โรงพยาบาลค่ายบางระจัน","35,115","3,394","9.67","8,859","694","7.83","8,822","1,054","11.95","8,352","760","9.10","9,082","886","9.76"
"10800  :  โรงพยาบาลพรหมบุรี","19,990","1,950","9.75","4,991","460","9.22","4,850","459","9.46","4,896","433","8.84","5,253","598","11.38"
"10801  :  โรงพยาบาลท่าช้าง","25,814","6,240","24.17","6,805","1,730","25.42","5,915","1,616","27.32","6,471","1,476","22.81","6,623","1,418","21.41"
