"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","1,461","1,545","689","702","352","364","184","188","392","425","176","181","320","329","155","156","397","427","174","177"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","1,767","1,767","425","425","360","360","88","88","548","548","153","153","374","374","72","72","485","485","112","112"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","335","363","18","19","0","0","0","0","182","200","0","0","38","43","0","0","115","120","18","19"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","18,204","24,752","10,931","13,703","4,538","6,073","2,615","3,194","5,137","6,785","3,228","3,938","3,543","5,082","2,143","2,832","4,986","6,812","2,945","3,739"
"10752  :  โรงพยาบาลบางบ่อ","12,629","16,081","6,532","7,712","3,277","4,085","1,702","1,956","3,572","4,642","1,864","2,253","2,705","3,530","1,382","1,636","3,075","3,824","1,584","1,867"
"10753  :  โรงพยาบาลบางพลี","9,225","11,830","4,970","6,244","2,200","2,837","1,186","1,485","2,220","2,870","1,195","1,533","2,076","2,639","1,128","1,398","2,729","3,484","1,461","1,828"
"10754  :  โรงพยาบาลบางจาก","10,465","13,261","8,089","10,017","2,830","3,674","2,294","3,008","2,888","3,596","2,286","2,852","2,163","2,735","1,570","1,830","2,584","3,256","1,939","2,327"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","4,178","5,506","3,245","4,130","887","1,176","663","837","1,033","1,300","814","983","968","1,246","764","966","1,290","1,784","1,004","1,344"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","2,400","2,400","2,167","2,167","686","686","618","618","819","819","743","743","561","561","504","504","334","334","302","302"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","180","228","36","36","48","65","7","7","40","52","12","12","53","63","10","10","39","48","7","7"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","1,710","2,369","1,426","1,961","434","639","358","527","471","687","399","573","343","482","291","406","462","561","378","455"
"10686  :  โรงพยาบาลพระนั่งเกล้า","11,907","12,356","7,587","7,755","3,056","3,142","2,015","2,048","3,160","3,292","2,053","2,102","3,184","3,290","2,001","2,044","2,507","2,632","1,518","1,561"
"10756  :  โรงพยาบาลบางกรวย","11,116","21,588","1,799","1,917","2,827","5,648","414","432","2,617","5,185","453","482","2,548","4,991","381","409","3,124","5,764","551","594"
"10757  :  โรงพยาบาลบางใหญ่","13,922","15,716","5,592","6,299","3,503","3,944","1,431","1,604","3,674","4,220","1,592","1,847","3,087","3,410","1,152","1,278","3,658","4,142","1,417","1,570"
"10758  :  โรงพยาบาลบางบัวทอง","12,067","14,583","8,670","10,248","2,914","3,521","2,116","2,501","3,107","3,802","2,207","2,638","2,497","2,903","1,815","2,052","3,549","4,357","2,532","3,057"
"10759  :  โรงพยาบาลไทรน้อย","4,248","4,521","2,325","2,455","1,231","1,336","710","765","1,382","1,462","775","820","766","821","399","425","869","902","441","445"
"10760  :  โรงพยาบาลปากเกร็ด","6,580","8,054","3,282","3,984","1,580","1,874","807","944","1,856","2,266","892","1,078","1,350","1,641","681","814","1,794","2,273","902","1,148"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","1,969","2,034","1,256","1,279","417","427","276","278","448","466","277","286","597","611","389","395","507","530","314","320"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","6,279","6,652","986","1,042","1,616","1,703","253","266","1,740","1,839","282","297","1,361","1,447","196","203","1,562","1,663","255","276"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","2,312","2,566","1,516","1,680","656","697","454","480","642","723","415","470","311","353","181","205","703","793","466","525"
"10687  :  โรงพยาบาลปทุมธานี","16,929","20,568","7,070","8,459","4,582","5,647","1,890","2,293","4,961","6,052","2,035","2,460","3,356","3,999","1,394","1,630","4,030","4,870","1,751","2,076"
"10761  :  โรงพยาบาลคลองหลวง","5,892","8,736","4,582","6,734","1,611","3,474","1,299","2,785","1,570","2,106","1,212","1,586","1,201","1,388","930","1,049","1,510","1,768","1,141","1,314"
"10762  :  โรงพยาบาลธัญบุรี","1,536","1,545","901","906","243","247","134","137","415","418","245","246","355","355","202","202","523","525","320","321"
"10763  :  โรงพยาบาลประชาธิปัตย์","8,325","9,213","7,187","7,833","2,386","2,647","2,078","2,280","2,261","2,508","1,969","2,157","1,867","2,034","1,610","1,722","1,811","2,024","1,530","1,674"
"10764  :  โรงพยาบาลหนองเสือ","1,959","2,307","1,511","1,782","442","496","334","377","689","853","541","671","396","461","306","354","432","497","330","380"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","2,523","2,767","1,356","1,423","798","885","401","425","807","876","438","453","486","534","284","299","432","472","233","246"
"10766  :  โรงพยาบาลลำลูกกา","6,928","7,433","4,495","4,793","1,544","1,662","1,021","1,088","2,016","2,150","1,359","1,446","1,581","1,686","1,020","1,082","1,787","1,935","1,095","1,177"
"10767  :  โรงพยาบาลสามโคก","1,880","2,541","1,399","1,862","387","556","283","400","530","701","405","536","436","567","322","407","527","717","389","519"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","82","87","10","10","29","30","9","9","19","22","0","0","13","13","1","1","21","22","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","15,226","15,639","6,686","6,844","3,880","3,968","1,677","1,720","4,065","4,173","1,717","1,756","3,442","3,544","1,605","1,643","3,839","3,954","1,687","1,725"
"10688  :  โรงพยาบาลเสนา","14,368","16,381","6,170","6,723","3,355","3,956","1,505","1,666","4,515","5,237","1,560","1,727","3,316","3,663","1,631","1,734","3,182","3,525","1,474","1,596"
"10768  :  โรงพยาบาลท่าเรือ","5,922","9,619","3,461","5,428","1,492","3,394","839","1,843","1,639","3,119","926","1,740","1,351","1,546","806","903","1,440","1,560","890","942"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","4,721","5,286","3,292","3,683","1,133","1,268","797","889","1,271","1,414","866","969","1,143","1,257","813","892","1,174","1,347","816","933"
"10770  :  โรงพยาบาลบางไทร","4,550","5,787","2,666","3,446","778","1,166","447","717","1,119","1,541","644","928","1,330","1,586","785","922","1,323","1,494","790","879"
"10771  :  โรงพยาบาลบางบาล","3,683","4,343","2,545","2,960","1,005","1,182","701","817","1,150","1,382","777","922","881","1,030","646","742","647","749","421","479"
"10772  :  โรงพยาบาลบางปะอิน","8,507","10,023","5,425","6,278","1,981","2,351","1,226","1,438","2,365","2,771","1,503","1,714","1,848","2,125","1,204","1,374","2,313","2,776","1,492","1,752"
"10773  :  โรงพยาบาลบางปะหัน","5,027","5,833","3,290","3,693","1,302","1,535","827","939","1,355","1,610","861","991","1,101","1,247","736","811","1,269","1,441","866","952"
"10774  :  โรงพยาบาลผักไห่","7,817","8,786","5,869","6,455","1,144","1,294","796","876","1,854","2,088","1,357","1,489","2,585","2,875","2,036","2,230","2,234","2,529","1,680","1,860"
"10775  :  โรงพยาบาลภาชี","4,932","5,903","3,233","3,799","1,178","1,582","699","924","1,489","1,720","971","1,115","1,185","1,335","831","915","1,080","1,266","732","845"
"10776  :  โรงพยาบาลลาดบัวหลวง","4,571","6,791","2,909","4,318","1,069","1,934","698","1,281","1,133","1,861","705","1,173","988","1,241","653","813","1,381","1,755","853","1,051"
"10777  :  โรงพยาบาลวังน้อย","6,280","8,211","4,035","4,889","1,698","2,586","1,053","1,346","1,720","2,271","1,180","1,491","1,475","1,806","947","1,122","1,387","1,548","855","930"
"10778  :  โรงพยาบาลบางซ้าย","4,263","5,299","3,066","3,463","1,127","1,476","777","904","1,134","1,368","829","925","1,112","1,317","866","944","890","1,138","594","690"
"10779  :  โรงพยาบาลอุทัย","6,955","8,411","3,764","4,535","1,926","2,645","1,041","1,417","1,841","2,185","1,049","1,224","1,153","1,322","658","768","2,035","2,259","1,016","1,126"
"10780  :  โรงพยาบาลมหาราช","5,964","7,387","3,050","3,592","1,749","2,127","921","1,089","1,593","2,083","767","935","1,269","1,525","628","713","1,353","1,652","734","855"
"10781  :  โรงพยาบาลบ้านแพรก","3,960","5,386","1,896","2,376","906","1,310","458","582","1,128","1,547","540","697","948","1,218","448","532","978","1,311","450","565"
"10689  :  โรงพยาบาลอ่างทอง","1,697","2,225","507","666","494","618","141","180","452","586","132","173","362","492","124","159","389","529","110","154"
"10782  :  โรงพยาบาลไชโย","1,305","1,366","796","825","268","278","156","160","444","461","276","285","241","250","163","169","352","377","201","211"
"10784  :  โรงพยาบาลป่าโมก","1,668","1,718","804","815","383","395","203","210","532","545","245","247","322","334","144","146","431","444","212","212"
"10785  :  โรงพยาบาลโพธิ์ทอง","10,122","10,789","2,359","2,715","1,559","1,703","495","560","2,839","3,027","611","719","2,516","2,663","574","638","3,208","3,396","679","798"
"10786  :  โรงพยาบาลแสวงหา","9,265","10,771","7,480","8,632","1,926","2,456","1,579","2,008","1,789","2,218","1,393","1,711","3,896","4,271","3,176","3,457","1,654","1,826","1,332","1,456"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","26,079","43,562","10,017","13,166","6,484","12,245","2,547","3,842","6,860","12,122","2,616","3,803","5,991","9,661","2,270","2,813","6,744","9,534","2,584","2,708"
"10788  :  โรงพยาบาลสามโก้","4,057","6,394","1,716","1,952","874","1,378","343","408","1,022","1,524","444","451","996","1,590","387","424","1,165","1,902","542","669"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","17,584","21,108","6,483","7,215","5,110","6,077","1,829","2,083","4,543","5,612","1,569","1,757","3,454","4,122","1,349","1,505","4,477","5,297","1,736","1,870"
"10691  :  โรงพยาบาลบ้านหมี่","4,771","5,193","2,083","2,266","1,237","1,310","516","544","1,346","1,454","595","635","1,003","1,139","430","495","1,185","1,290","542","592"
"10789  :  โรงพยาบาลพัฒนานิคม","5,961","6,489","3,398","3,650","1,366","1,463","719","763","1,690","1,812","939","988","1,185","1,303","681","738","1,720","1,911","1,059","1,161"
"10790  :  โรงพยาบาลโคกสำโรง","5,031","5,662","3,109","3,312","1,344","1,481","804","845","1,509","1,707","933","1,008","1,099","1,277","678","730","1,079","1,197","694","729"
"10791  :  โรงพยาบาลชัยบาดาล","8,351","9,331","5,713","6,299","2,154","2,383","1,469","1,606","2,394","2,672","1,597","1,761","1,815","2,013","1,274","1,388","1,988","2,263","1,373","1,544"
"10792  :  โรงพยาบาลท่าวุ้ง","3,841","4,478","2,312","2,531","983","1,129","587","630","1,078","1,261","652","722","855","995","523","571","925","1,093","550","608"
"10793  :  โรงพยาบาลท่าหลวง","3,922","4,674","2,875","3,386","1,123","1,277","786","893","1,106","1,346","782","955","874","1,040","673","791","819","1,011","634","747"
"10794  :  โรงพยาบาลสระโบสถ์","4,008","4,529","2,842","3,157","1,084","1,249","777","882","1,451","1,674","1,025","1,153","700","780","481","533","773","826","559","589"
"10795  :  โรงพยาบาลโคกเจริญ","2,616","3,294","2,047","2,518","486","827","363","608","579","725","413","497","664","741","548","600","887","1,001","723","813"
"10796  :  โรงพยาบาลลำสนธิ","2,188","2,827","1,749","2,266","616","714","488","572","627","925","502","741","477","551","377","427","468","637","382","526"
