"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11539  :  โรงพยาบาลตากสิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","67,758","12,729","18.79","16,843","3,045","18.08","16,383","3,076","18.78","16,566","3,138","18.94","17,966","3,470","19.31"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","365","0","0.00","75","0","0.00","82","0","0.00","76","0","0.00","132","0","0.00"
"12246  :  สถาบันราชานุกูล","14,687","107","0.73","1,396","0","0.00","2,894","26","0.90","5,032","27","0.54","5,365","54","1.01"
"12249  :  สถาบันโรคผิวหนัง","133,880","0","0.00","37,434","0","0.00","36,125","0","0.00","34,648","0","0.00","25,673","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","52,452","0","0.00","4,181","0","0.00","16,761","0","0.00","14,215","0","0.00","17,295","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","84,681","0","0.00","23,623","0","0.00","23,941","0","0.00","21,493","0","0.00","15,624","0","0.00"
"12439  :  สถาบันประสาทวิทยา","182,705","0","0.00","46,505","0","0.00","44,366","0","0.00","45,098","0","0.00","46,736","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","594,833","29,612","4.98","147,310","7,438","5.05","151,169","7,950","5.26","140,368","6,464","4.61","155,986","7,760","4.97"
"10752  :  โรงพยาบาลบางบ่อ","173,237","19,333","11.16","41,536","4,929","11.87","44,477","5,144","11.57","40,940","4,277","10.45","46,284","4,983","10.77"
"10753  :  โรงพยาบาลบางพลี","232,236","18,043","7.77","57,934","4,224","7.29","58,245","3,985","6.84","53,997","4,269","7.91","62,060","5,565","8.97"
"10754  :  โรงพยาบาลบางจาก","101,219","12,505","12.35","24,262","3,185","13.13","25,683","3,248","12.65","23,787","2,715","11.41","27,487","3,357","12.21"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","96,933","5,013","5.17","23,477","1,035","4.41","24,648","1,158","4.70","22,397","1,074","4.80","26,411","1,746","6.61"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","44,793","180","0.40","12,511","48","0.38","12,123","40","0.33","11,917","53","0.44","8,242","39","0.47"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","34,742","1,893","5.45","7,970","500","6.27","8,951","513","5.73","8,058","387","4.80","9,763","493","5.05"
"10686  :  โรงพยาบาลพระนั่งเกล้า","576,466","47,666","8.27","141,780","13,675","9.65","141,870","10,705","7.55","140,174","10,351","7.38","152,642","12,935","8.47"
"10756  :  โรงพยาบาลบางกรวย","183,139","38,695","21.13","68,290","13,830","20.25","44,737","9,233","20.64","32,792","7,155","21.82","37,320","8,477","22.71"
"10757  :  โรงพยาบาลบางใหญ่","199,199","39,086","19.62","51,068","10,773","21.10","50,130","10,508","20.96","46,476","8,629","18.57","51,525","9,176","17.81"
"10758  :  โรงพยาบาลบางบัวทอง","153,372","18,744","12.22","37,878","4,773","12.60","38,421","4,804","12.50","36,108","4,050","11.22","40,965","5,117","12.49"
"10759  :  โรงพยาบาลไทรน้อย","144,800","14,157","9.78","36,862","3,819","10.36","36,495","3,932","10.77","34,194","3,225","9.43","37,249","3,181","8.54"
"10760  :  โรงพยาบาลปากเกร็ด","115,892","10,802","9.32","30,594","2,603","8.51","29,581","2,858","9.66","26,249","2,234","8.51","29,468","3,107","10.54"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","123,885","0","0.00","47,067","0","0.00","31,457","0","0.00","45,361","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","85,759","1,969","2.30","20,442","417","2.04","19,674","448","2.28","24,047","597","2.48","21,596","507","2.35"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","34,122","2,458","7.20","8,512","701","8.24","8,727","676","7.75","8,132","347","4.27","8,751","734","8.39"
"10687  :  โรงพยาบาลปทุมธานี","485,104","39,869","8.22","123,124","12,158","9.87","122,214","10,555","8.64","116,418","7,863","6.75","123,348","9,293","7.53"
"10761  :  โรงพยาบาลคลองหลวง","105,969","20,053","18.92","24,957","4,176","16.73","26,637","5,175","19.43","26,315","5,147","19.56","28,060","5,555","19.80"
"10762  :  โรงพยาบาลธัญบุรี","125,565","1,775","1.41","29,936","365","1.22","32,375","531","1.64","30,169","356","1.18","33,085","523","1.58"
"10763  :  โรงพยาบาลประชาธิปัตย์","73,408","10,558","14.38","17,675","2,846","16.10","19,695","2,884","14.64","17,751","2,467","13.90","18,287","2,361","12.91"
"10764  :  โรงพยาบาลหนองเสือ","70,821","10,439","14.74","18,420","2,889","15.68","19,415","3,021","15.56","16,791","2,168","12.91","16,195","2,361","14.58"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","72,441","5,782","7.98","18,189","1,537","8.45","19,161","1,609","8.40","16,246","1,320","8.13","18,845","1,316","6.98"
"10766  :  โรงพยาบาลลำลูกกา","112,129","10,540","9.40","26,939","2,282","8.47","27,107","2,869","10.58","28,444","2,646","9.30","29,639","2,743","9.25"
"10767  :  โรงพยาบาลสามโคก","37,010","2,290","6.19","8,807","454","5.15","9,417","604","6.41","8,889","581","6.54","9,897","651","6.58"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","17,392","82","0.47","5,451","29","0.53","3,361","19","0.57","3,366","13","0.39","5,214","21","0.40"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","6,554","0","0.00","0","0","0.00","0","0","0.00","6,554","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","359,002","16,214","4.52","92,595","3,888","4.20","90,123","4,246","4.71","85,725","3,784","4.41","90,559","4,296","4.74"
"10688  :  โรงพยาบาลเสนา","223,187","21,258","9.52","53,206","4,974","9.35","55,107","5,682","10.31","59,814","5,395","9.02","55,060","5,207","9.46"
"10768  :  โรงพยาบาลท่าเรือ","97,189","9,655","9.93","26,340","2,468","9.37","25,463","2,685","10.54","21,860","2,174","9.95","23,526","2,328","9.90"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","59,294","5,499","9.27","15,109","1,361","9.01","15,249","1,482","9.72","14,280","1,324","9.27","14,656","1,332","9.09"
"10770  :  โรงพยาบาลบางไทร","60,952","6,985","11.46","15,255","1,367","8.96","16,131","1,598","9.91","14,317","1,979","13.82","15,249","2,041","13.38"
"10771  :  โรงพยาบาลบางบาล","41,850","4,262","10.18","10,491","1,149","10.95","10,880","1,297","11.92","9,705","1,033","10.64","10,774","783","7.27"
"10772  :  โรงพยาบาลบางปะอิน","137,232","14,634","10.66","36,486","3,422","9.38","34,537","3,939","11.41","31,042","3,412","10.99","35,167","3,861","10.98"
"10773  :  โรงพยาบาลบางปะหัน","71,298","7,532","10.56","19,236","1,960","10.19","18,306","2,016","11.01","16,700","1,739","10.41","17,056","1,817","10.65"
"10774  :  โรงพยาบาลผักไห่","72,879","11,408","15.65","17,460","1,879","10.76","19,394","2,687","13.85","16,960","3,555","20.96","19,065","3,287","17.24"
"10775  :  โรงพยาบาลภาชี","73,458","7,123","9.70","18,928","1,693","8.94","18,719","2,063","11.02","17,462","1,708","9.78","18,349","1,659","9.04"
"10776  :  โรงพยาบาลลาดบัวหลวง","59,780","5,894","9.86","15,118","1,353","8.95","16,664","1,435","8.61","15,049","1,460","9.70","12,949","1,646","12.71"
"10777  :  โรงพยาบาลวังน้อย","94,567","11,128","11.77","24,158","2,633","10.90","23,530","2,793","11.87","22,218","3,293","14.82","24,661","2,409","9.77"
"10778  :  โรงพยาบาลบางซ้าย","33,040","5,663","17.14","8,977","1,365","15.21","8,326","1,507","18.10","7,967","1,458","18.30","7,770","1,333","17.16"
"10779  :  โรงพยาบาลอุทัย","92,003","14,600","15.87","25,455","3,752","14.74","25,545","4,056","15.88","15,581","2,644","16.97","25,422","4,148","16.32"
"10780  :  โรงพยาบาลมหาราช","39,606","9,371","23.66","9,475","2,310","24.38","10,568","2,453","23.21","9,213","2,289","24.85","10,350","2,319","22.41"
"10781  :  โรงพยาบาลบ้านแพรก","38,387","9,987","26.02","9,927","2,404","24.22","9,697","2,621","27.03","9,212","2,379","25.83","9,551","2,583","27.04"
"10689  :  โรงพยาบาลอ่างทอง","234,145","22,812","9.74","60,073","5,443","9.06","59,569","5,550","9.32","55,300","5,336","9.65","59,203","6,483","10.95"
"10782  :  โรงพยาบาลไชโย","54,105","9,390","17.36","13,792","2,411","17.48","14,277","2,917","20.43","12,684","1,920","15.14","13,352","2,142","16.04"
"10784  :  โรงพยาบาลป่าโมก","87,610","8,253","9.42","20,789","2,093","10.07","22,219","2,008","9.04","20,850","1,651","7.92","23,752","2,501","10.53"
"10785  :  โรงพยาบาลโพธิ์ทอง","92,079","13,239","14.38","22,983","2,637","11.47","24,506","3,559","14.52","22,524","3,205","14.23","22,066","3,838","17.39"
"10786  :  โรงพยาบาลแสวงหา","63,912","12,349","19.32","16,215","2,377","14.66","16,851","2,559","15.19","15,536","4,680","30.12","15,310","2,733","17.85"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","135,091","28,105","20.80","34,404","7,044","20.47","34,976","7,364","21.05","30,849","6,408","20.77","34,862","7,289","20.91"
"10788  :  โรงพยาบาลสามโก้","45,850","5,617","12.25","11,655","1,279","10.97","11,969","1,534","12.82","10,269","1,343","13.08","11,957","1,461","12.22"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","457,059","42,265","9.25","132,412","12,060","9.11","108,333","10,416","9.61","105,623","9,283","8.79","110,691","10,506","9.49"
"10691  :  โรงพยาบาลบ้านหมี่","168,801","11,909","7.06","44,482","2,787","6.27","42,984","2,982","6.94","40,441","2,895","7.16","40,894","3,245","7.94"
"10789  :  โรงพยาบาลพัฒนานิคม","97,973","12,054","12.30","23,690","2,274","9.60","25,147","3,462","13.77","22,956","2,803","12.21","26,180","3,515","13.43"
"10790  :  โรงพยาบาลโคกสำโรง","110,800","10,858","9.80","29,160","2,647","9.08","28,701","3,096","10.79","26,486","2,572","9.71","26,453","2,543","9.61"
"10791  :  โรงพยาบาลชัยบาดาล","197,266","26,310","13.34","50,217","7,064","14.07","49,318","7,025","14.24","47,908","5,793","12.09","49,823","6,428","12.90"
"10792  :  โรงพยาบาลท่าวุ้ง","86,224","17,972","20.84","22,515","4,576","20.32","21,476","4,479","20.86","20,080","4,163","20.73","22,153","4,754","21.46"
"10793  :  โรงพยาบาลท่าหลวง","65,907","12,232","18.56","16,081","2,659","16.54","17,717","2,726","15.39","15,996","3,085","19.29","16,113","3,762","23.35"
"10794  :  โรงพยาบาลสระโบสถ์","50,749","6,742","13.28","12,171","1,695","13.93","14,594","2,180","14.94","11,264","1,419","12.60","12,720","1,448","11.38"
"10795  :  โรงพยาบาลโคกเจริญ","46,262","5,024","10.86","11,821","920","7.78","11,572","1,228","10.61","10,790","1,099","10.19","12,079","1,777","14.71"
"10796  :  โรงพยาบาลลำสนธิ","45,831","2,516","5.49","11,798","650","5.51","11,710","638","5.45","10,818","502","4.64","11,505","726","6.31"
"10797  :  โรงพยาบาลหนองม่วง","74,185","8,040","10.84","20,844","2,162","10.37","19,067","2,234","11.72","17,041","1,959","11.50","17,233","1,685","9.78"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","238,484","30,450","12.77","56,839","8,229","14.48","60,710","8,039","13.24","58,341","6,814","11.68","62,594","7,368","11.77"
"10693  :  โรงพยาบาลอินทร์บุรี","140,048","26,936","19.23","35,208","6,750","19.17","34,598","6,936","20.05","33,599","6,374","18.97","36,643","6,876","18.76"
"10798  :  โรงพยาบาลบางระจัน","62,059","7,261","11.70","15,358","1,603","10.44","16,255","1,799","11.07","14,870","1,849","12.43","15,576","2,010","12.90"
