"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","8,464","12,879","1,327","2,676","0","0","0","0","8,464","12,879","1,327","2,676","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","10,465","13,842","5,575","6,189","1,596","2,995","680","952","4,640","6,062","2,417","2,641","4,229","4,785","2,478","2,596","0","0","0","0"
"10752  :  โรงพยาบาลบางบ่อ","2,195","4,737","221","390","866","1,925","67","122","913","2,140","112","208","416","672","42","60","0","0","0","0"
"10753  :  โรงพยาบาลบางพลี","1,417","2,213","267","300","412","740","99","109","1,005","1,473","168","191","0","0","0","0","0","0","0","0"
"10754  :  โรงพยาบาลบางจาก","8,980","10,414","7,483","8,717","1,510","1,855","1,307","1,636","4,897","5,716","4,086","4,778","2,573","2,843","2,090","2,303","0","0","0","0"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","7,760","9,873","5,711","7,578","694","783","548","620","4,542","5,966","3,295","4,582","2,524","3,124","1,868","2,376","0","0","0","0"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","10,311","10,608","5,746","5,961","3,392","3,588","1,457","1,584","6,032","6,129","3,486","3,570","887","891","803","807","0","0","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","5,818","6,295","5,811","6,288","442","486","438","482","3,334","3,581","3,332","3,579","2,042","2,228","2,041","2,227","0","0","0","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","11,727","11,834","11,131","11,236","4,210","4,246","3,928","3,963","5,930","5,996","5,623","5,688","1,587","1,592","1,580","1,585","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","4","4","1","1","3","3","1","1","1","1","0","0","0","0","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","227","257","2","2","224","254","1","1","0","0","0","0","3","3","1","1","0","0","0","0"
"10686  :  โรงพยาบาลพระนั่งเกล้า","61,626","74,695","7,480","10,745","16,729","22,628","849","2,097","37,471","43,595","4,351","6,041","7,426","8,472","2,280","2,607","0","0","0","0"
"10756  :  โรงพยาบาลบางกรวย","3,038","3,205","1,216","1,251","132","144","57","65","1,907","2,028","831","854","999","1,033","328","332","0","0","0","0"
"10757  :  โรงพยาบาลบางใหญ่","16,734","33,410","10,672","18,694","3,157","8,261","1,860","4,492","8,462","15,772","5,575","9,050","5,115","9,377","3,237","5,152","0","0","0","0"
"10758  :  โรงพยาบาลบางบัวทอง","33,775","38,548","30,028","33,049","10,820","13,466","10,189","12,255","15,913","17,446","14,325","15,019","7,042","7,636","5,514","5,775","0","0","0","0"
"10759  :  โรงพยาบาลไทรน้อย","14,768","18,035","5,463","5,752","1,077","2,279","226","250","8,148","9,545","3,224","3,427","5,543","6,211","2,013","2,075","0","0","0","0"
"10760  :  โรงพยาบาลปากเกร็ด","9,213","9,520","5","5","26","29","1","1","8,572","8,875","4","4","615","616","0","0","0","0","0","0"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","8,865","9,121","35","37","1,103","1,125","35","37","6,541","6,716","0","0","1,221","1,280","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","1,413","9,285","529","3,429","23","44","11","30","982","6,368","344","2,234","408","2,873","174","1,165","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","631","1,289","8","9","276","550","3","3","233","577","4","5","122","162","1","1","0","0","0","0"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","6","6","2","2","4","4","0","0","2","2","2","2","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","90,510","110,529","5,770","6,123","40,789","56,544","1,134","1,226","38,755","42,483","2,989","3,195","10,966","11,502","1,647","1,702","0","0","0","0"
"10761  :  โรงพยาบาลคลองหลวง","103,534","125,983","89,580","109,327","44,955","63,697","44,142","61,917","43,813","46,777","37,051","38,800","14,766","15,509","8,387","8,610","0","0","0","0"
"10762  :  โรงพยาบาลธัญบุรี","15,965","17,005","8,935","9,374","0","0","0","0","0","0","0","0","15,965","17,005","8,935","9,374","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","12,259","13,027","5,565","6,186","1,639","1,909","1,500","1,747","6,869","7,188","2,779","3,024","3,751","3,930","1,286","1,415","0","0","0","0"
"10764  :  โรงพยาบาลหนองเสือ","29,763","36,225","1,006","1,719","16,147","21,072","311","524","8,738","9,792","347","643","4,878","5,361","348","552","0","0","0","0"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","197","417","66","118","7","7","3","3","147","354","44","91","43","56","19","24","0","0","0","0"
"10766  :  โรงพยาบาลลำลูกกา","73,048","91,626","70,298","88,195","37,358","51,532","37,105","51,218","25,162","27,267","23,738","25,551","10,528","12,827","9,455","11,426","0","0","0","0"
"10767  :  โรงพยาบาลสามโคก","14,005","14,462","8,112","8,394","149","168","83","87","9,572","9,839","5,578","5,756","4,284","4,455","2,451","2,551","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","3,131","3,166","78","79","910","936","5","5","2,221","2,230","73","74","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","117,650","131,574","40,387","44,766","55,431","66,252","18,640","22,310","41,868","44,320","13,119","13,702","20,351","21,002","8,628","8,754","0","0","0","0"
"10688  :  โรงพยาบาลเสนา","1,430","2,911","640","1,172","487","984","242","462","551","1,235","235","459","392","692","163","251","0","0","0","0"
"10768  :  โรงพยาบาลท่าเรือ","40,154","45,955","36,412","41,223","16,756","20,401","16,447","20,003","18,740","20,701","16,838","18,051","4,658","4,853","3,127","3,169","0","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","33,205","36,609","112","140","19,032","22,054","64","71","13,001","13,355","38","57","1,172","1,200","10","12","0","0","0","0"
"10770  :  โรงพยาบาลบางไทร","5,414","5,762","3,560","3,717","236","294","53","54","2,729","2,923","1,749","1,838","2,449","2,545","1,758","1,825","0","0","0","0"
"10771  :  โรงพยาบาลบางบาล","20,344","23,124","19,199","21,924","9,769","12,192","9,716","12,120","8,234","8,567","7,718","8,025","2,341","2,365","1,765","1,779","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","7,333","11,946","3,950","5,414","1,001","1,828","207","297","3,834","6,538","2,382","3,514","2,498","3,580","1,361","1,603","0","0","0","0"
"10773  :  โรงพยาบาลบางปะหัน","1,567","2,484","992","1,581","305","454","190","272","881","1,554","571","1,007","381","476","231","302","0","0","0","0"
"10774  :  โรงพยาบาลผักไห่","691","1,568","92","197","251","638","27","63","279","652","42","93","161","278","23","41","0","0","0","0"
"10775  :  โรงพยาบาลภาชี","23,747","27,141","2,793","2,914","10,620","13,411","103","127","9,790","10,336","1,374","1,449","3,337","3,394","1,316","1,338","0","0","0","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,432","1,955","424","644","313","442","120","171","891","1,219","189","327","228","294","115","146","0","0","0","0"
"10777  :  โรงพยาบาลวังน้อย","52,291","60,720","49,289","56,734","25,286","31,057","24,856","30,428","20,623","22,516","19,086","20,479","6,382","7,147","5,347","5,827","0","0","0","0"
"10778  :  โรงพยาบาลบางซ้าย","10,204","11,658","353","405","5,626","6,891","79","104","4,060","4,246","203","229","518","521","71","72","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","2,456","3,403","908","1,219","636","858","153","190","907","1,390","310","505","913","1,155","445","524","0","0","0","0"
"10780  :  โรงพยาบาลมหาราช","516","1,203","78","122","196","428","21","32","223","592","40","73","97","183","17","17","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","9,311","11,976","836","1,294","3,920","4,719","65","66","3,839","5,109","370","629","1,552","2,148","401","599","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","43,329","63,988","2,580","4,147","35,156","50,685","514","695","5,359","9,494","984","2,288","2,814","3,809","1,082","1,164","0","0","0","0"
"10782  :  โรงพยาบาลไชโย","6,369","10,281","3,440","3,621","852","2,331","267","300","2,992","4,586","1,799","1,883","2,525","3,364","1,374","1,438","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","17,237","24,445","15,060","20,665","12,364","18,335","11,756","17,112","3,919","4,875","3,017","3,237","954","1,235","287","316","0","0","0","0"
"10785  :  โรงพยาบาลโพธิ์ทอง","40,794","55,782","4,917","5,269","22,965","34,350","226","237","10,404","12,348","1,797","1,938","7,425","9,084","2,894","3,094","0","0","0","0"
"10786  :  โรงพยาบาลแสวงหา","23,701","31,469","17,156","22,346","13,783","20,028","10,307","15,183","6,041","6,992","3,967","4,089","3,877","4,449","2,882","3,074","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","8,503","10,997","3,642","3,918","1,440","2,220","269","355","2,521","3,646","861","975","4,542","5,131","2,512","2,588","0","0","0","0"
"10788  :  โรงพยาบาลสามโก้","15,317","21,634","1,866","2,369","8,216","12,916","82","102","4,305","5,055","882","971","2,796","3,663","902","1,296","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","235,232","285,027","35,270","37,325","113,574","155,632","14,442","15,680","84,144","89,738","12,913","13,499","37,514","39,657","7,915","8,146","0","0","0","0"
"10691  :  โรงพยาบาลบ้านหมี่","28,206","36,097","19,906","26,537","21,419","28,925","16,302","22,867","5,643","5,730","3,084","3,125","1,144","1,442","520","545","0","0","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","1,060","2,605","65","82","402","972","30","36","408","1,155","26","36","250","478","9","10","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","33,887","42,642","254","629","20,568","27,631","145","353","10,933","12,212","82","227","2,386","2,799","27","49","0","0","0","0"
"10791  :  โรงพยาบาลชัยบาดาล","96,111","116,761","55,650","68,251","43,975","61,730","25,010","35,985","36,776","38,553","21,245","22,104","15,360","16,478","9,395","10,162","0","0","0","0"
"10792  :  โรงพยาบาลท่าวุ้ง","31,329","36,524","27,485","30,723","14,295","17,147","13,746","16,351","14,655","16,372","12,479","13,057","2,379","3,005","1,260","1,315","0","0","0","0"
"10793  :  โรงพยาบาลท่าหลวง","7,416","9,296","5,705","6,343","1,609","2,337","1,245","1,467","3,106","3,992","2,416","2,758","2,701","2,967","2,044","2,118","0","0","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","4,771","7,829","2,900","5,079","723","1,274","405","645","2,040","3,371","1,138","2,041","2,008","3,184","1,357","2,393","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","21,541","24,914","18,222","21,144","10,555","13,351","8,883","11,384","8,119","8,546","6,827","7,155","2,867","3,017","2,512","2,605","0","0","0","0"
"10796  :  โรงพยาบาลลำสนธิ","2,598","4,362","1,759","1,971","252","964","72","158","994","1,684","660","755","1,352","1,714","1,027","1,058","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","7,155","8,583","3,778","4,652","2,300","2,617","488","563","2,456","2,995","1,635","1,962","2,399","2,971","1,655","2,127","0","0","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","14,394","20,865","8,618","10,413","4,447","6,325","2,544","2,851","5,836","8,987","3,541","4,584","4,111","5,553","2,533","2,978","0","0","0","0"
"10693  :  โรงพยาบาลอินทร์บุรี","41,283","53,892","26,226","32,956","19,935","27,589","13,024","18,257","15,527","18,795","9,828","10,850","5,821","7,508","3,374","3,849","0","0","0","0"
"10798  :  โรงพยาบาลบางระจัน","3,692","5,460","2,285","2,604","379","863","191","212","1,187","2,012","704","901","2,126","2,585","1,390","1,491","0","0","0","0"
