"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","306","307","140","141","34","35","28","29","222","222","97","97","50","50","15","15","0","0","0","0"
"12246  :  สถาบันราชานุกูล","366","370","153","154","17","17","4","4","293","297","119","120","56","56","30","30","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","1","1","1","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","13","13","6","6","13","13","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","20","20","13","13","20","20","13","13","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","624","625","0","0","7","7","0","0","617","618","0","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","904","915","0","0","171","172","0","0","454","462","0","0","279","281","0","0","0","0","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","13,731","13,946","8,442","8,460","2,296","2,322","1,247","1,253","9,377","9,555","5,743","5,753","2,058","2,069","1,452","1,454","0","0","0","0"
"10752  :  โรงพยาบาลบางบ่อ","5,637","5,700","4,173","4,223","973","972","722","722","4,211","4,275","3,118","3,168","453","453","333","333","0","0","0","0"
"10753  :  โรงพยาบาลบางพลี","2,730","2,739","1,492","1,496","668","672","342","346","2,062","2,067","1,150","1,150","0","0","0","0","0","0","0","0"
"10754  :  โรงพยาบาลบางจาก","870","884","683","694","120","124","105","108","594","602","467","473","156","158","111","113","0","0","0","0"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","1,716","1,731","924","933","205","207","172","174","1,098","1,105","511","515","413","419","241","244","0","0","0","0"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","264","264","223","223","18","18","14","14","140","140","110","110","106","106","99","99","0","0","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","6","6","1","1","5","5","1","1","1","1","0","0","0","0","0","0","0","0","0","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","398","399","10","10","112","112","9","9","224","225","0","0","62","62","1","1","0","0","0","0"
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,236","1,252","842","855","244","247","155","158","767","779","535","545","225","226","152","152","0","0","0","0"
"10756  :  โรงพยาบาลบางกรวย","2,407","2,414","1,583","1,587","181","184","118","120","1,843","1,847","1,197","1,199","383","383","268","268","0","0","0","0"
"10757  :  โรงพยาบาลบางใหญ่","3,911","4,020","2,868","2,945","319","329","268","277","3,126","3,212","2,250","2,308","466","479","350","360","0","0","0","0"
"10758  :  โรงพยาบาลบางบัวทอง","1,698","1,706","1,051","1,054","131","131","84","84","1,259","1,265","761","763","308","310","206","207","0","0","0","0"
"10759  :  โรงพยาบาลไทรน้อย","3,727","3,742","1,401","1,403","248","248","70","70","2,513","2,525","998","1,000","966","969","333","333","0","0","0","0"
"10760  :  โรงพยาบาลปากเกร็ด","5,100","5,184","3,958","4,031","92","95","70","73","3,881","3,949","2,978","3,038","1,127","1,140","910","920","0","0","0","0"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","1,671","1,679","41","43","84","87","41","43","1,037","1,041","0","0","550","551","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","2","2","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","307","309","105","105","28","29","10","10","162","163","44","44","117","117","51","51","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","4,364","4,414","2,818","2,832","355","361","269","271","3,156","3,195","1,914","1,921","853","858","635","640","0","0","0","0"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","224","224","141","141","0","0","0","0","53","53","26","26","171","171","115","115","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","2,987","2,999","1,775","1,783","452","454","233","234","2,478","2,488","1,511","1,518","57","57","31","31","0","0","0","0"
"10761  :  โรงพยาบาลคลองหลวง","544","551","363","369","159","163","119","122","318","321","195","198","67","67","49","49","0","0","0","0"
"10762  :  โรงพยาบาลธัญบุรี","927","927","611","611","267","267","192","192","492","492","314","314","168","168","105","105","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","2,300","2,304","1,205","1,208","86","87","52","53","2,017","2,020","1,058","1,060","197","197","95","95","0","0","0","0"
"10764  :  โรงพยาบาลหนองเสือ","413","434","187","197","172","184","136","146","196","204","30","30","45","46","21","21","0","0","0","0"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","548","553","253","256","158","160","71","73","324","327","142","143","66","66","40","40","0","0","0","0"
"10766  :  โรงพยาบาลลำลูกกา","511","511","276","276","126","126","84","84","239","239","138","138","146","146","54","54","0","0","0","0"
"10767  :  โรงพยาบาลสามโคก","4,930","4,861","3,010","2,967","73","72","57","56","3,712","3,644","2,165","2,123","1,145","1,145","788","788","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","61","65","17","17","13","15","9","9","39","41","7","7","9","9","1","1","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","448","448","9","9","4","4","1","1","444","444","8","8","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","5,836","5,867","2,366","2,384","306","311","194","197","3,810","3,830","2,005","2,019","1,720","1,726","167","168","0","0","0","0"
"10688  :  โรงพยาบาลเสนา","1,014","1,042","416","417","405","429","277","278","453","456","120","120","156","157","19","19","0","0","0","0"
"10768  :  โรงพยาบาลท่าเรือ","1,435","1,449","492","495","167","167","91","91","1,144","1,157","343","345","124","125","58","59","0","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1,030","1,033","571","574","280","282","127","129","749","750","443","444","1","1","1","1","0","0","0","0"
"10770  :  โรงพยาบาลบางไทร","622","635","177","177","112","119","41","41","459","465","95","95","51","51","41","41","0","0","0","0"
"10771  :  โรงพยาบาลบางบาล","617","617","391","391","34","34","24","24","455","455","302","302","128","128","65","65","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","1,551","1,554","988","990","276","275","176","175","958","962","579","582","317","317","233","233","0","0","0","0"
"10773  :  โรงพยาบาลบางปะหัน","524","525","346","347","187","187","127","127","318","318","204","204","19","20","15","16","0","0","0","0"
"10774  :  โรงพยาบาลผักไห่","737","736","483","482","205","204","163","162","532","532","320","320","0","0","0","0","0","0","0","0"
"10775  :  โรงพยาบาลภาชี","1,343","1,383","829","832","148","164","77","77","1,083","1,106","673","676","112","113","79","79","0","0","0","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","820","822","370","372","113","114","71","72","621","622","295","296","86","86","4","4","0","0","0","0"
"10777  :  โรงพยาบาลวังน้อย","591","598","420","424","212","215","149","150","297","300","207","209","82","83","64","65","0","0","0","0"
"10778  :  โรงพยาบาลบางซ้าย","703","702","505","505","48","47","34","34","483","483","344","344","172","172","127","127","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","2,757","2,761","696","699","184","185","136","137","1,218","1,220","385","387","1,355","1,356","175","175","0","0","0","0"
"10780  :  โรงพยาบาลมหาราช","144","145","84","84","43","44","33","33","88","88","49","49","13","13","2","2","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","343","344","126","127","48","48","29","29","214","215","68","69","81","81","29","29","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","1,129","1,137","724","731","125","126","95","96","944","951","621","627","60","60","8","8","0","0","0","0"
"10782  :  โรงพยาบาลไชโย","3,902","3,908","2,530","2,533","383","383","240","240","2,876","2,882","1,908","1,911","643","643","382","382","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","662","676","330","350","206","189","111","110","352","383","192","213","104","104","27","27","0","0","0","0"
"10785  :  โรงพยาบาลโพธิ์ทอง","3,468","3,563","2,043","2,110","72","72","37","37","2,301","2,388","1,565","1,630","1,095","1,103","441","443","0","0","0","0"
"10786  :  โรงพยาบาลแสวงหา","2,042","2,045","1,498","1,500","100","102","73","75","1,042","1,042","722","722","900","901","703","703","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","3,694","3,966","2,714","2,906","267","265","188","188","2,648","2,922","1,954","2,146","779","779","572","572","0","0","0","0"
"10788  :  โรงพยาบาลสามโก้","1,059","1,059","775","775","45","45","31","31","777","777","571","571","237","237","173","173","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","13,227","13,435","8,745","8,874","1,633","1,754","1,021","1,098","10,851","10,926","7,341","7,389","743","755","383","387","0","0","0","0"
"10691  :  โรงพยาบาลบ้านหมี่","1,590","1,791","488","567","300","409","202","279","1,099","1,188","240","242","191","194","46","46","0","0","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","402","407","0","0","107","108","0","0","230","233","0","0","65","66","0","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","47","47","36","36","18","18","12","12","27","27","23","23","2","2","1","1","0","0","0","0"
"10791  :  โรงพยาบาลชัยบาดาล","6,421","6,633","4,573","4,734","590","639","436","474","5,611","5,774","3,980","4,103","220","220","157","157","0","0","0","0"
"10792  :  โรงพยาบาลท่าวุ้ง","1,872","1,893","852","866","334","333","99","98","1,487","1,509","714","729","51","51","39","39","0","0","0","0"
"10793  :  โรงพยาบาลท่าหลวง","772","782","228","230","136","138","117","117","447","452","86","88","189","192","25","25","0","0","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","482","483","144","145","88","89","63","64","348","348","78","78","46","46","3","3","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","544","547","247","248","103","103","87","87","243","246","119","120","198","198","41","41","0","0","0","0"
"10796  :  โรงพยาบาลลำสนธิ","2,184","2,184","1,812","1,812","65","66","51","52","1,186","1,185","985","984","933","933","776","776","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","881","886","177","179","134","137","93","95","540","542","60","60","207","207","24","24","0","0","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","3,474","3,440","2,210","2,189","412","374","277","252","1,641","1,643","998","1,000","1,421","1,423","935","937","0","0","0","0"
"10693  :  โรงพยาบาลอินทร์บุรี","3,132","3,727","2,358","2,830","295","322","195","214","1,462","1,754","1,081","1,304","1,375","1,651","1,082","1,312","0","0","0","0"
"10798  :  โรงพยาบาลบางระจัน","1,369","1,375","947","951","16","16","11","11","663","665","437","438","690","694","499","502","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","289","289","112","112","0","0","0","0","4","4","3","3","285","285","109","109","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","1,992","1,992","1,094","1,094","30","29","15","14","725","725","411","411","1,237","1,238","668","669","0","0","0","0"
"10801  :  โรงพยาบาลท่าช้าง","1,675","1,677","1,076","1,077","464","463","296","296","939","942","621","622","272","272","159","159","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","2,729","2,765","1,822","1,829","671","695","530","537","1,348","1,355","810","808","710","715","482","484","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","244","247","169","170","14","14","14","14","152","155","99","100","78","78","56","56","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","319","308","266","255","15","13","12","10","171","162","147","138","133","133","107","107","0","0","0","0"
"10804  :  โรงพยาบาลสรรพยา","135","135","20","20","9","9","3","3","43","43","10","10","83","83","7","7","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","1,183","1,146","921","890","82","76","74","69","623","599","483","466","478","471","364","355","0","0","0","0"
"10806  :  โรงพยาบาลหันคา","212","212","175","175","11","11","9","9","114","114","87","87","87","87","79","79","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","139","142","103","103","28","28","24","24","69","70","48","48","42","44","31","31","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","7,478","8,002","2,563","2,894","2,509","2,957","1,517","1,816","3,510","3,577","910","940","1,459","1,468","136","138","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","1,375","1,390","762","773","360","366","241","246","863","869","450","455","152","155","71","72","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","4,478","4,677","2,515","2,658","1,359","1,524","872","1,011","2,372","2,398","1,201","1,205","747","755","442","442","0","0","0","0"
