"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","12,333","948","7.69","4,887","294","6.02","5,632","506","8.98","1,814","148","8.16","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","17,144","0","0.00","7,326","0","0.00","7,533","0","0.00","2,285","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","9,402","0","0.00","3,930","0","0.00","4,202","0","0.00","1,270","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","4,018","0","0.00","1,681","0","0.00","1,824","0","0.00","513","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","2,994","2","0.07","2,994","2","0.07","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","7,191","23","0.32","7,191","23","0.32","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","20,109","220","1.09","8,164","22","0.27","11,945","198","1.66","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","2,175","51","2.34","761","4","0.53","818","10","1.22","596","37","6.21","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","1,703","1,703","100.00","0","0","0.00","1,703","1,703","100.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","222,569","9,323","4.19","88,292","2,060","2.33","94,939","4,160","4.38","39,338","3,103","7.89","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","44,876","3,965","8.84","18,686","1,360","7.28","20,224","2,050","10.14","5,966","555","9.30","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","51,366","1,918","3.73","25,853","769","2.97","25,513","1,149","4.50","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","44,369","13,737","30.96","16,624","3,662","22.03","20,769","7,051","33.95","6,976","3,024","43.35","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","44,734","11,848","26.49","13,799","1,914","13.87","19,992","6,340","31.71","10,943","3,594","32.84","0","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","18,791","5,943","31.63","6,948","1,584","22.80","9,286","3,552","38.25","2,557","807","31.56","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","66,660","7,398","11.10","25,816","665","2.58","30,751","4,333","14.09","10,093","2,400","23.78","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","23,386","11,244","48.08","9,151","3,966","43.34","12,038","5,693","47.29","2,197","1,585","72.14","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","5,653","1","0.02","2,348","1","0.04","2,195","0","0.00","1,110","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","15,011","967","6.44","5,441","248","4.56","5,973","398","6.66","3,597","321","8.92","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","176,826","15,791","8.93","72,618","4,245","5.85","80,248","8,278","10.32","23,960","3,268","13.64","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","24,409","2,659","10.89","8,396","579","6.90","10,160","1,406","13.84","5,853","674","11.52","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","76,959","15,189","19.74","26,723","3,306","12.37","31,384","7,562","24.10","18,852","4,321","22.92","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","79,736","37,137","46.57","27,746","13,126","47.31","36,022","16,907","46.94","15,968","7,104","44.49","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","26,160","7,198","27.52","8,061","770","9.55","11,022","3,956","35.89","7,077","2,472","34.93","0","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","37,499","1,883","5.02","15,961","382","2.39","16,275","861","5.29","5,263","640","12.16","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","8,770","37","0.42","8,770","37","0.42","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","9,232","3,418","37.02","2,882","30","1.04","4,520","2,223","49.18","1,830","1,165","63.66","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","37,146","1,317","3.55","14,488","513","3.54","14,571","501","3.44","8,087","303","3.75","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","53,432","907","1.70","22,835","252","1.10","23,869","443","1.86","6,728","212","3.15","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","5,286","279","5.28","2,533","44","1.74","1,602","62","3.87","1,151","173","15.03","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","132,805","8,867","6.68","56,852","2,345","4.12","58,936","4,419","7.50","17,017","2,103","12.36","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","151,554","110,709","73.05","78,579","62,465","79.49","54,970","39,376","71.63","18,005","8,868","49.25","0","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","56,065","12,377","22.08","16,094","344","2.14","19,680","2,637","13.40","20,291","9,396","46.31","0","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","30,319","11,124","36.69","10,940","3,840","35.10","12,302","4,883","39.69","7,077","2,401","33.93","0","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","26,881","2,237","8.32","10,573","718","6.79","9,965","854","8.57","6,343","665","10.48","0","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","20,309","1,859","9.15","8,460","307","3.63","9,364","1,143","12.21","2,485","409","16.46","0","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","121,008","89,557","74.01","63,035","51,674","81.98","38,467","26,161","68.01","19,506","11,722","60.09","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","23,273","6,665","28.64","5,444","353","6.48","11,631","3,551","30.53","6,198","2,761","44.55","0","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","1,715","1","0.06","839","1","0.12","730","0","0.00","146","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","18,895","79","0.42","9,349","5","0.05","9,546","74","0.78","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","145,662","455","0.31","59,112","168","0.28","52,954","169","0.32","33,596","118","0.35","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","62,494","5,564","8.90","20,922","1,759","8.41","24,925","2,123","8.52","16,647","1,682","10.10","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","63,642","43,062","67.66","30,477","20,797","68.24","27,366","18,839","68.84","5,799","3,426","59.08","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","17,282","1,037","6.00","7,588","402","5.30","7,695","523","6.80","1,999","112","5.60","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","20,616","4,086","19.82","6,942","323","4.65","9,258","1,952","21.08","4,416","1,811","41.01","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","33,396","22,617","67.72","16,741","12,358","73.82","13,006","8,357","64.25","3,649","1,902","52.12","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","42,700","9,072","21.25","15,130","1,116","7.38","17,545","5,091","29.02","10,025","2,865","28.58","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","24,321","3,758","15.45","8,909","748","8.40","9,897","1,801","18.20","5,515","1,209","21.92","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","21,546","3,533","16.40","7,913","608","7.68","9,065","1,318","14.54","4,568","1,607","35.18","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","16,997","3,900","22.95","6,064","544","8.97","8,006","1,904","23.78","2,927","1,452","49.61","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","22,648","4,930","21.77","8,397","928","11.05","10,813","2,483","22.96","3,438","1,519","44.18","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","86,919","60,499","69.60","41,943","32,111","76.56","32,583","22,013","67.56","12,393","6,375","51.44","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","8,263","1,569","18.99","3,507","408","11.63","3,511","817","23.27","1,245","344","27.63","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","31,490","6,840","21.72","9,684","1,807","18.66","12,987","2,945","22.68","8,819","2,088","23.68","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","8,712","1,000","11.48","3,729","364","9.76","3,821","522","13.66","1,162","114","9.81","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","8,157","2,107","25.83","2,676","369","13.79","3,547","951","26.81","1,934","787","40.69","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","63,137","4,388","6.95","22,503","714","3.17","25,179","2,385","9.47","15,455","1,289","8.34","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","18,183","3,939","21.66","5,531","430","7.77","7,876","2,008","25.50","4,776","1,501","31.43","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","43,777","20,348","46.48","26,998","16,507","61.14","12,772","3,213","25.16","4,007","628","15.67","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","35,740","6,030","16.87","11,387","511","4.49","13,787","2,234","16.20","10,566","3,285","31.09","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","38,194","24,530","64.22","22,016","15,909","72.26","10,048","5,009","49.85","6,130","3,612","58.92","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","47,326","6,413","13.55","15,847","1,254","7.91","18,664","1,979","10.60","12,815","3,180","24.81","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","17,130","2,673","15.60","5,807","238","4.10","6,747","1,072","15.89","4,576","1,363","29.79","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","156,661","40,627","25.93","60,797","16,778","27.60","59,976","15,018","25.04","35,888","8,831","24.61","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","76,778","29,853","38.88","42,827","23,441","54.73","22,340","4,433","19.84","11,611","1,979","17.04","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","29,734","1,609","5.41","12,693","531","4.18","11,964","758","6.34","5,077","320","6.30","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","31,399","3,789","12.07","12,651","1,096","8.66","12,325","1,658","13.45","6,423","1,035","16.11","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","129,818","69,514","53.55","59,695","36,504","61.15","44,939","22,647","50.39","25,184","10,363","41.15","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","54,018","31,237","57.83","24,822","16,495","66.45","22,429","13,302","59.31","6,767","1,440","21.28","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","22,113","6,776","30.64","7,266","1,589","21.87","9,724","2,887","29.69","5,123","2,300","44.90","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","19,244","5,815","30.22","6,245","958","15.34","8,481","2,345","27.65","4,518","2,512","55.60","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","41,834","23,072","55.15","19,365","11,730","60.57","14,718","8,014","54.45","7,751","3,328","42.94","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","20,655","2,533","12.26","7,173","380","5.30","8,110","950","11.71","5,372","1,203","22.39","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","25,100","4,922","19.61","8,264","655","7.93","9,425","2,094","22.22","7,411","2,173","29.32","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","59,162","11,748","19.86","20,847","2,967","14.23","23,735","5,129","21.61","14,580","3,652","25.05","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","77,683","33,596","43.25","34,562","18,531","53.62","28,715","11,033","38.42","14,406","4,032","27.99","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","26,253","5,179","19.73","8,891","707","7.95","10,084","1,994","19.77","7,278","2,478","34.05","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","20,676","2,605","12.60","7,271","510","7.01","7,867","658","8.36","5,538","1,437","25.95","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","21,208","8,520","40.17","7,739","3,291","42.52","8,609","3,837","44.57","4,860","1,392","28.64","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","11,631","765","6.58","4,672","173","3.70","4,315","293","6.79","2,644","299","11.31","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","140,083","54,396","38.83","73,157","40,862","55.86","41,901","8,935","21.32","25,025","4,599","18.38","0","0","0.00"
