"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","8,361","9,193","0","0","2,593","2,896","0","0","0","0","0","0","5,768","6,297","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","474","489","0","0","0","0","0","0","474","489","0","0","0","0","0","0","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","18,300","24,302","10,280","12,203","4,688","6,012","2,577","3,003","4,393","5,933","2,465","2,988","3,643","5,037","1,974","2,315","5,576","7,320","3,264","3,897"
"10752  :  โรงพยาบาลบางบ่อ","14,376","19,007","7,196","8,867","3,545","4,735","1,753","2,169","3,584","4,733","1,802","2,191","3,006","4,013","1,591","1,973","4,241","5,526","2,050","2,534"
"10753  :  โรงพยาบาลบางพลี","15,921","19,254","7,107","8,652","3,837","4,604","1,629","1,969","4,324","5,076","1,945","2,307","3,802","4,463","1,757","2,077","3,958","5,111","1,776","2,299"
"10754  :  โรงพยาบาลบางจาก","10,044","12,465","7,029","8,705","2,776","3,335","1,776","2,122","2,650","3,249","1,972","2,403","2,008","2,429","1,429","1,726","2,610","3,452","1,852","2,454"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","3,808","4,702","2,839","3,274","804","895","574","611","903","1,109","661","748","879","1,097","667","775","1,222","1,601","937","1,140"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","1,776","1,776","1,497","1,497","340","340","270","270","299","299","235","235","454","454","411","411","683","683","581","581"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","22","22","1","1","3","3","0","0","8","8","1","1","4","4","0","0","7","7","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","1,778","2,665","1,568","2,338","399","571","357","511","468","694","402","594","342","505","307","453","569","895","502","780"
"10686  :  โรงพยาบาลพระนั่งเกล้า","3,996","4,064","2,289","2,314","582","592","247","250","624","638","304","307","553","561","253","256","2,237","2,273","1,485","1,501"
"10756  :  โรงพยาบาลบางกรวย","12,671","25,457","2,521","3,553","3,771","7,703","431","453","3,052","6,058","458","475","3,024","6,169","1,162","2,133","2,824","5,527","470","492"
"10757  :  โรงพยาบาลบางใหญ่","12,429","14,829","6,339","7,565","2,764","3,343","1,470","1,736","3,054","3,783","1,522","1,893","2,966","3,501","1,511","1,806","3,645","4,202","1,836","2,130"
"10758  :  โรงพยาบาลบางบัวทอง","13,691","16,601","10,475","12,523","3,592","4,389","2,738","3,287","3,533","4,350","2,678","3,225","3,182","3,850","2,472","2,963","3,384","4,012","2,587","3,048"
"10759  :  โรงพยาบาลไทรน้อย","4,020","4,197","2,419","2,486","908","930","522","528","866","895","514","528","613","642","384","392","1,633","1,730","999","1,038"
"10760  :  โรงพยาบาลปากเกร็ด","6,863","6,928","2,819","2,839","1,349","1,360","493","496","1,581","1,593","653","656","1,442","1,451","607","608","2,491","2,524","1,066","1,079"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","572","580","349","351","0","0","0","0","0","0","0","0","278","283","159","161","294","297","190","190"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","8,319","8,985","1,176","1,258","2,058","2,212","280","304","2,052","2,239","294","323","1,849","1,973","272","284","2,360","2,561","330","347"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","1,882","1,994","11","11","391","422","6","6","534","570","1","1","430","448","1","1","527","554","3","3"
"10687  :  โรงพยาบาลปทุมธานี","18,682","23,847","7,512","9,767","4,445","5,725","1,675","2,223","4,586","5,865","1,762","2,338","3,926","4,913","1,640","2,051","5,725","7,344","2,435","3,155"
"10761  :  โรงพยาบาลคลองหลวง","6,532","7,825","5,093","5,979","1,646","1,896","1,234","1,406","1,599","1,973","1,255","1,489","1,482","1,750","1,181","1,363","1,805","2,206","1,423","1,721"
"10762  :  โรงพยาบาลธัญบุรี","2,031","2,070","1,233","1,256","539","557","316","327","363","369","223","226","461","469","303","309","668","675","391","394"
"10763  :  โรงพยาบาลประชาธิปัตย์","4,310","5,011","2,873","3,267","988","1,142","620","700","884","1,019","581","657","778","921","503","575","1,660","1,929","1,169","1,335"
"10764  :  โรงพยาบาลหนองเสือ","489","556","350","394","58","64","31","35","75","81","58","63","101","111","75","81","255","300","186","215"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","2,517","2,915","1,338","1,516","658","782","330","385","461","514","227","248","466","521","246","267","932","1,098","535","616"
"10766  :  โรงพยาบาลลำลูกกา","5,601","6,034","3,283","3,543","1,595","1,705","932","1,004","1,326","1,435","806","865","1,101","1,179","635","680","1,579","1,715","910","994"
"10767  :  โรงพยาบาลสามโคก","2,373","3,109","1,723","2,235","613","850","416","574","631","852","474","632","520","648","387","483","609","759","446","546"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","4,669","5,276","2,173","2,231","0","0","0","0","1","1","0","0","1,356","1,408","719","735","3,312","3,867","1,454","1,496"
"10688  :  โรงพยาบาลเสนา","14,925","17,329","6,939","7,808","4,311","5,129","1,956","2,275","3,801","4,506","1,766","2,010","3,221","3,619","1,535","1,677","3,592","4,075","1,682","1,846"
"10768  :  โรงพยาบาลท่าเรือ","6,055","6,670","3,475","3,723","1,557","1,679","836","885","1,527","1,746","852","940","1,253","1,371","755","803","1,718","1,874","1,032","1,095"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","6,192","7,223","4,327","5,031","1,598","1,881","1,130","1,327","1,515","1,783","1,062","1,248","1,275","1,472","882","1,011","1,804","2,087","1,253","1,445"
"10770  :  โรงพยาบาลบางไทร","2,764","3,378","1,414","1,707","705","1,014","319","478","693","860","355","440","632","694","346","367","734","810","394","422"
"10771  :  โรงพยาบาลบางบาล","2,124","2,245","1,419","1,468","569","605","389","403","501","532","338","349","476","501","308","317","578","607","384","399"
"10772  :  โรงพยาบาลบางปะอิน","3,626","4,211","1,922","2,178","889","1,066","455","530","824","953","430","486","697","793","387","423","1,216","1,399","650","739"
"10773  :  โรงพยาบาลบางปะหัน","5,189","6,508","3,133","3,811","1,375","1,861","816","1,060","1,412","1,796","853","1,072","1,096","1,308","708","818","1,306","1,543","756","861"
"10774  :  โรงพยาบาลผักไห่","6,678","7,219","4,900","5,249","1,889","2,001","1,367","1,439","1,759","1,927","1,290","1,398","1,466","1,602","1,066","1,151","1,564","1,689","1,177","1,261"
"10775  :  โรงพยาบาลภาชี","4,062","4,882","2,415","2,868","685","758","392","426","1,014","1,193","577","654","879","1,026","510","597","1,484","1,905","936","1,191"
"10776  :  โรงพยาบาลลาดบัวหลวง","2,877","3,465","1,679","1,975","587","711","306","354","630","817","352","443","715","833","434","492","945","1,104","587","686"
"10777  :  โรงพยาบาลวังน้อย","6,087","7,425","4,202","4,970","1,271","1,497","852","978","1,328","1,675","942","1,154","1,250","1,431","894","1,001","2,238","2,822","1,514","1,837"
"10778  :  โรงพยาบาลบางซ้าย","3,857","5,814","2,165","2,758","1,012","1,517","535","673","968","1,474","579","733","937","1,446","510","640","940","1,377","541","712"
"10779  :  โรงพยาบาลอุทัย","7,895","9,468","3,325","3,862","2,159","2,451","794","870","1,691","2,074","747","855","1,509","1,833","672","781","2,536","3,110","1,112","1,356"
"10780  :  โรงพยาบาลมหาราช","5,151","6,181","2,626","3,017","982","1,141","452","508","1,566","1,924","844","1,006","1,230","1,469","632","719","1,373","1,647","698","784"
"10781  :  โรงพยาบาลบ้านแพรก","3,494","4,273","1,678","1,971","881","1,080","402","475","852","1,041","401","465","786","950","410","485","975","1,202","465","546"
"10689  :  โรงพยาบาลอ่างทอง","1,571","1,636","593","603","520","534","204","205","331","344","98","100","342","361","145","147","378","397","146","151"
"10782  :  โรงพยาบาลไชโย","1,928","2,234","1,331","1,487","628","721","486","536","529","622","356","395","370","446","233","271","401","445","256","285"
"10784  :  โรงพยาบาลป่าโมก","2,640","2,746","1,499","1,573","844","899","489","539","681","710","396","409","495","507","279","284","620","630","335","341"
"10785  :  โรงพยาบาลโพธิ์ทอง","4,549","5,493","2,728","3,242","1,214","1,389","729","832","1,115","1,370","678","814","812","991","485","583","1,408","1,743","836","1,013"
"10786  :  โรงพยาบาลแสวงหา","6,152","7,160","4,659","5,322","1,674","1,915","1,275","1,436","1,665","1,899","1,290","1,444","1,330","1,532","956","1,067","1,483","1,814","1,138","1,375"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","25,684","32,008","10,697","11,271","6,103","7,676","2,559","2,692","6,568","8,144","2,823","2,982","6,237","7,749","2,583","2,729","6,776","8,439","2,732","2,868"
"10788  :  โรงพยาบาลสามโก้","4,891","7,152","2,014","2,252","1,117","1,617","505","569","1,561","2,173","632","660","1,012","1,582","355","413","1,201","1,780","522","610"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","18,915","22,296","7,306","8,121","4,878","5,523","1,874","1,980","4,239","5,143","1,554","1,786","3,728","4,470","1,361","1,538","6,070","7,160","2,517","2,817"
"10691  :  โรงพยาบาลบ้านหมี่","4,363","4,832","2,025","2,224","1,433","1,659","712","809","1,139","1,258","521","565","779","828","324","343","1,012","1,087","468","507"
"10789  :  โรงพยาบาลพัฒนานิคม","7,839","8,748","4,807","5,301","2,114","2,333","1,242","1,350","1,766","1,997","1,005","1,122","1,541","1,681","969","1,041","2,418","2,737","1,591","1,788"
"10790  :  โรงพยาบาลโคกสำโรง","8,581","9,313","5,969","6,364","2,464","2,669","1,652","1,762","1,999","2,188","1,362","1,458","1,781","1,922","1,291","1,372","2,337","2,534","1,664","1,772"
"10791  :  โรงพยาบาลชัยบาดาล","9,050","10,270","6,160","6,904","2,588","2,899","1,667","1,846","2,029","2,246","1,387","1,500","1,566","1,731","1,123","1,213","2,867","3,394","1,983","2,345"
"10792  :  โรงพยาบาลท่าวุ้ง","5,897","7,434","3,220","3,707","1,523","1,875","850","972","1,353","1,744","694","793","1,210","1,553","622","712","1,811","2,262","1,054","1,230"
"10793  :  โรงพยาบาลท่าหลวง","4,919","7,005","3,635","5,258","1,251","1,793","883","1,280","1,237","1,844","940","1,443","923","1,264","681","930","1,508","2,104","1,131","1,605"
"10794  :  โรงพยาบาลสระโบสถ์","2,657","3,204","1,561","1,860","774","965","432","529","574","663","321","376","572","689","336","390","737","887","472","565"
"10795  :  โรงพยาบาลโคกเจริญ","3,792","4,385","2,711","3,092","1,485","1,656","1,130","1,239","798","999","566","692","688","791","479","545","821","939","536","616"
"10796  :  โรงพยาบาลลำสนธิ","3,140","3,909","2,410","2,960","990","1,281","730","940","660","773","509","594","696","876","551","680","794","979","620","746"
"10797  :  โรงพยาบาลหนองม่วง","2,788","2,951","1,954","2,058","724","771","480","507","709","760","500","531","538","563","402","420","817","857","572","600"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
