"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","5,100","6,214","66","69","0","0","0","0","0","0","0","0","1,151","1,608","12","12","3,949","4,606","54","57"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","3","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","1,483","1,871","1","1","0","0","0","0","0","0","0","0","1,476","1,860","1","1","7","11","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","3,730","4,462","43","44","0","0","0","0","159","159","4","4","1,349","1,917","10","10","2,222","2,386","29","30"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","71","72","44","44","2","2","1","1","14","14","13","13","12","12","10","10","43","44","20","20"
"12439  :  สถาบันประสาทวิทยา","11,837","13,517","122","123","0","0","0","0","18","18","0","0","4,664","6,271","46","47","7,155","7,228","76","76"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","2,094","2,986","70","114","972","1,443","37","54","949","1,354","32","58","173","189","1","2","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","3,304","4,124","40","62","644","992","0","0","225","444","0","0","527","575","21","21","1,908","2,113","19","41"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","6,434","10,618","2,540","3,404","1,758","4,094","461","952","1,096","2,547","250","482","816","1,074","242","315","2,764","2,903","1,587","1,655"
"10752  :  โรงพยาบาลบางบ่อ","2,438","4,443","140","190","1,052","2,168","5","6","839","1,624","44","75","377","460","50","63","170","191","41","46"
"10753  :  โรงพยาบาลบางพลี","3,912","8,136","1,089","1,602","1,555","4,069","455","791","1,141","2,373","317","442","776","1,231","200","249","440","463","117","120"
"10754  :  โรงพยาบาลบางจาก","5,350","7,313","3,983","5,574","1,216","1,750","788","1,165","936","1,310","658","945","1,015","1,288","740","984","2,183","2,965","1,797","2,480"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","6,532","9,831","5,463","8,568","630","978","496","798","599","746","469","573","3,086","5,455","2,922","5,265","2,217","2,652","1,576","1,932"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","4,401","5,863","2,758","3,512","0","0","0","0","0","0","0","0","601","785","410","466","3,800","5,078","2,348","3,046"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","1,965","2,991","1,960","2,986","0","0","0","0","1","1","1","1","28","31","28","31","1,936","2,959","1,931","2,954"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","10,135","13,099","8,427","11,311","0","0","0","0","0","0","0","0","2,584","3,143","1,767","2,308","7,551","9,956","6,660","9,003"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","9","18","6","15","4","9","3","8","2","4","1","3","3","5","2","4","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","2,989","3,854","12","12","0","0","0","0","114","128","0","0","2,369","3,219","10","10","506","507","2","2"
"10686  :  โรงพยาบาลพระนั่งเกล้า","33,767","48,854","2,938","7,121","0","0","0","0","3,374","10,334","651","2,875","7,633","14,737","1,230","2,771","22,760","23,783","1,057","1,475"
"10756  :  โรงพยาบาลบางกรวย","5,206","13,296","488","505","0","0","0","0","3,462","11,136","70","79","1,159","1,564","94","94","585","596","324","332"
"10757  :  โรงพยาบาลบางใหญ่","13,916","36,374","8,121","20,286","4,956","15,303","2,690","8,111","4,365","14,481","2,473","7,981","2,484","4,019","1,492","2,404","2,111","2,571","1,466","1,790"
"10758  :  โรงพยาบาลบางบัวทอง","30,458","37,264","27,599","32,812","0","0","0","0","1,598","2,154","1,085","1,138","11,096","14,223","9,947","12,541","17,764","20,887","16,567","19,133"
"10759  :  โรงพยาบาลไทรน้อย","5,047","10,265","1,318","1,502","816","2,458","64","67","717","2,040","45","48","663","1,769","55","55","2,851","3,998","1,154","1,332"
"10760  :  โรงพยาบาลปากเกร็ด","10,991","14,140","119","119","0","0","0","0","311","311","109","109","7,725","10,874","9","9","2,955","2,955","1","1"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","578","600","132","140","0","0","0","0","22","22","12","12","214","224","57","63","342","354","63","65"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","5,955","10,226","259","1,588","0","0","0","0","0","0","0","0","3,007","4,242","4","4","2,948","5,984","255","1,584"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","677","1,361","9","10","0","0","0","0","274","581","5","5","242","474","2","2","161","306","2","3"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","44","57","22","32","16","22","8","12","23","29","11","16","5","6","3","4","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","70,876","104,189","4,119","4,516","2,448","5,076","457","593","2,894","4,683","281","339","16,963","23,701","320","359","48,571","70,729","3,061","3,225"
"10761  :  โรงพยาบาลคลองหลวง","14,877","19,185","11,015","12,124","3,010","4,344","2,160","2,418","3,167","4,271","2,382","2,644","3,372","4,443","2,621","2,940","5,328","6,127","3,852","4,122"
"10762  :  โรงพยาบาลธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","6,418","7,209","5,133","5,770","332","576","202","363","1,495","1,639","1,164","1,289","2,379","2,621","2,133","2,359","2,212","2,373","1,634","1,759"
"10764  :  โรงพยาบาลหนองเสือ","17,191","23,226","1,614","2,504","1,158","2,144","792","1,381","720","1,103","366","541","2,439","3,082","276","360","12,874","16,897","180","222"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","511","1,059","125","218","353","832","86","172","41","42","8","8","95","163","18","25","22","22","13","13"
"10766  :  โรงพยาบาลลำลูกกา","42,657","55,663","40,196","52,080","2,835","3,907","2,306","2,792","3,303","4,278","2,811","3,322","11,023","16,890","10,781","16,622","25,496","30,588","24,298","29,344"
"10767  :  โรงพยาบาลสามโคก","3,683","3,905","1,765","1,881","116","175","76","124","147","164","77","91","342","390","137","140","3,078","3,176","1,475","1,526"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","4,728","7,101","143","154","1","1","0","0","121","157","0","0","1,806","2,975","52","52","2,800","3,968","91","102"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","62,346","78,020","24,710","29,881","502","1,122","31","63","573","1,226","18","51","15,838","18,729","5,440","5,813","45,433","56,943","19,221","23,954"
"10688  :  โรงพยาบาลเสนา","2,265","4,395","1,274","2,093","884","1,924","445","768","750","1,483","405","686","380","551","242","360","251","437","182","279"
"10768  :  โรงพยาบาลท่าเรือ","25,048","37,512","23,397","35,465","401","799","114","154","115","119","42","44","1,601","2,022","1,460","1,865","22,931","34,572","21,781","33,402"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","22,166","35,463","464","617","244","412","133","214","214","327","133","192","2,038","2,792","54","63","19,670","31,932","144","148"
"10770  :  โรงพยาบาลบางไทร","2,219","2,932","854","992","346","739","57","124","224","440","49","90","201","221","67","67","1,448","1,532","681","711"
"10771  :  โรงพยาบาลบางบาล","6,677","7,264","6,143","6,646","239","314","179","200","133","158","84","85","1,043","1,329","893","1,177","5,262","5,463","4,987","5,184"
"10772  :  โรงพยาบาลบางปะอิน","5,712","8,827","2,587","3,100","772","2,294","58","157","849","1,832","59","116","447","547","120","133","3,644","4,154","2,350","2,694"
"10773  :  โรงพยาบาลบางปะหัน","1,064","1,653","632","980","372","685","214","392","302","533","184","322","196","227","126","146","194","208","108","120"
"10774  :  โรงพยาบาลผักไห่","700","1,582","114","226","352","887","50","113","255","592","44","92","90","100","18","19","3","3","2","2"
"10775  :  โรงพยาบาลภาชี","12,702","19,207","574","760","301","571","160","279","163","295","95","159","1,042","1,349","32","34","11,196","16,992","287","288"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,001","1,710","485","799","418","765","202","352","381","701","191","332","129","154","65","82","73","90","27","33"
"10777  :  โรงพยาบาลวังน้อย","33,115","48,437","28,483","42,512","654","1,147","94","164","473","784","100","152","2,185","3,023","1,987","2,811","29,803","43,483","26,302","39,385"
"10778  :  โรงพยาบาลบางซ้าย","7,499","8,553","658","758","462","616","229","295","407","483","257","280","995","1,269","128","139","5,635","6,185","44","44"
"10779  :  โรงพยาบาลอุทัย","4,435","5,910","2,376","2,844","1,887","2,736","842","1,036","1,787","2,347","1,089","1,337","654","710","389","413","107","117","56","58"
"10780  :  โรงพยาบาลมหาราช","759","1,435","131","170","379","791","58","86","285","535","48","57","93","107","25","27","2","2","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","6,976","12,244","528","828","590","1,907","140","328","545","1,380","119","217","641","887","53","54","5,200","8,070","216","229"
"10689  :  โรงพยาบาลอ่างทอง","7,455","15,578","559","945","1,596","5,098","126","321","1,013","2,668","97","227","4,242","7,172","119","169","604","640","217","228"
"10782  :  โรงพยาบาลไชโย","4,510","9,642","1,655","1,824","626","2,604","63","107","388","1,280","27","36","461","1,884","48","106","3,035","3,874","1,517","1,575"
"10784  :  โรงพยาบาลป่าโมก","9,308","14,364","6,278","8,641","1,060","2,131","236","346","703","1,361","148","236","1,516","2,952","791","1,351","6,029","7,920","5,103","6,708"
"10785  :  โรงพยาบาลโพธิ์ทอง","24,569","38,660","2,145","2,638","2,152","4,473","317","353","1,347","2,406","212","240","4,194","6,979","383","399","16,876","24,802","1,233","1,646"
"10786  :  โรงพยาบาลแสวงหา","11,139","17,980","7,033","10,533","292","1,039","38","47","218","732","14","19","1,144","2,366","454","715","9,485","13,843","6,527","9,752"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","7,754","12,359","1,238","1,620","2,414","4,571","400","572","1,831","2,811","289","346","2,047","3,147","289","388","1,462","1,830","260","314"
"10788  :  โรงพยาบาลสามโก้","12,424","19,437","1,083","1,857","907","1,989","128","226","732","1,749","107","151","2,900","4,070","86","127","7,885","11,629","762","1,353"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","7,013","15,371","1,075","1,864","2,560","5,693","348","624","2,082","4,537","304","536","2,017","4,745","312","586","354","396","111","118"
"10691  :  โรงพยาบาลบ้านหมี่","15,808","19,450","8,395","9,008","825","1,885","266","272","675","1,743","79","102","3,225","3,680","1,331","1,388","11,083","12,142","6,719","7,246"
"10789  :  โรงพยาบาลพัฒนานิคม","1,869","4,704","181","228","720","1,772","90","111","558","1,499","40","49","532","1,371","45","62","59","62","6","6"
"10790  :  โรงพยาบาลโคกสำโรง","20,803","34,483","317","895","495","1,145","45","88","368","1,013","60","214","1,646","2,869","58","229","18,294","29,456","154","364"
"10791  :  โรงพยาบาลชัยบาดาล","38,771","59,442","17,039","25,365","1,248","2,989","579","1,221","1,200","3,063","511","1,115","2,562","4,897","806","1,411","33,761","48,493","15,143","21,618"
"10792  :  โรงพยาบาลท่าวุ้ง","20,126","29,649","17,133","23,882","1,423","2,877","176","220","1,207","2,350","176","227","3,487","4,160","2,936","3,373","14,009","20,262","13,845","20,062"
"10793  :  โรงพยาบาลท่าหลวง","5,323","7,051","4,107","4,873","1,773","2,554","1,441","1,772","1,472","2,103","1,158","1,411","1,059","1,286","839","965","1,019","1,108","669","725"
"10794  :  โรงพยาบาลสระโบสถ์","3,353","5,387","2,132","3,252","885","1,412","627","919","857","1,639","606","1,080","646","884","435","575","965","1,452","464","678"
"10795  :  โรงพยาบาลโคกเจริญ","9,003","11,406","7,058","8,737","806","1,084","641","796","461","555","363","420","1,415","1,623","1,007","1,036","6,321","8,144","5,047","6,485"
"10796  :  โรงพยาบาลลำสนธิ","1,622","4,386","499","739","362","1,164","106","140","295","1,149","75","121","250","963","64","141","715","1,110","254","337"
"10797  :  โรงพยาบาลหนองม่วง","3,559","5,296","1,623","1,927","1,561","2,563","1,027","1,231","683","1,163","243","298","468","653","193","221","847","917","160","177"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","20,120","27,833","12,127","13,753","4,995","7,819","2,485","2,759","5,996","8,306","3,879","4,721","4,714","6,058","2,849","3,109","4,415","5,650","2,914","3,164"
"10693  :  โรงพยาบาลอินทร์บุรี","25,870","41,942","16,133","25,402","2,452","6,369","185","387","303","389","47","58","3,686","5,358","2,485","3,853","19,429","29,826","13,416","21,104"
"10798  :  โรงพยาบาลบางระจัน","709","1,650","324","551","386","1,227","153","328","65","72","22","22","7","7","6","6","251","344","143","195"
"10799  :  โรงพยาบาลค่ายบางระจัน","12,580","19,724","245","368","251","498","98","192","195","279","85","112","1,579","1,995","2","2","10,555","16,952","60","62"
"10800  :  โรงพยาบาลพรหมบุรี","6,857","12,507","3,571","5,592","217","1,114","33","74","164","667","34","49","773","1,211","366","443","5,703","9,515","3,138","5,026"
