"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","8,044","28,887","891","1,114","1,796","6,391","58","60","1,807","6,984","211","262","2,136","7,729","232","260","2,305","7,783","390","532"
"10752  :  โรงพยาบาลบางบ่อ","2,233","4,961","288","484","579","1,327","68","132","576","1,316","104","145","555","1,175","62","108","523","1,143","54","99"
"10753  :  โรงพยาบาลบางพลี","3,435","8,793","1,108","2,177","798","2,065","301","639","885","2,295","304","583","804","2,099","233","473","948","2,334","270","482"
"10754  :  โรงพยาบาลบางจาก","2,419","3,996","1,647","2,801","530","826","346","543","715","1,190","509","893","575","911","403","620","599","1,069","389","745"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","247","293","156","192","75","88","46","57","41","46","25","29","53","73","35","50","78","86","50","56"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","1"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","9","9","3","3","2","2","1","1","6","6","2","2","1","1","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","10","10","6","6","4","4","3","3","4","4","2","2","2","2","1","1","0","0","0","0"
"10686  :  โรงพยาบาลพระนั่งเกล้า","2,901","16,871","537","2,300","730","4,559","153","612","757","4,708","120","588","720","4,008","123","531","694","3,596","141","569"
"10756  :  โรงพยาบาลบางกรวย","16,869","43,613","120","167","4,356","10,915","21","25","4,085","10,400","36","39","4,176","10,712","29","45","4,252","11,586","34","58"
"10757  :  โรงพยาบาลบางใหญ่","12,030","31,180","5,608","14,220","2,918","7,815","1,385","3,638","3,003","7,950","1,396","3,664","2,859","7,212","1,255","3,090","3,250","8,203","1,572","3,828"
"10758  :  โรงพยาบาลบางบัวทอง","3,938","6,243","2,767","4,386","977","1,752","646","1,166","941","1,564","647","1,091","849","1,339","593","935","1,171","1,588","881","1,194"
"10759  :  โรงพยาบาลไทรน้อย","1,866","6,979","67","86","356","1,682","4","8","462","1,694","13","19","459","1,651","16","16","589","1,952","34","43"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","43","46","1","1","16","17","0","0","13","13","1","1","5","5","0","0","9","11","0","0"
"10687  :  โรงพยาบาลปทุมธานี","7,804","15,379","3,029","4,818","1,547","3,195","642","1,141","1,835","3,676","840","1,389","1,994","3,916","678","1,064","2,428","4,592","869","1,224"
"10761  :  โรงพยาบาลคลองหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10762  :  โรงพยาบาลธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","1,654","3,227","1,162","2,393","351","699","240","498","462","943","350","744","420","780","296","590","421","805","276","561"
"10764  :  โรงพยาบาลหนองเสือ","2,626","4,903","1,330","2,295","743","1,335","367","613","663","1,248","345","616","652","1,214","323","547","568","1,106","295","519"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,420","3,059","425","905","308","725","77","189","332","705","90","197","377","784","128","260","403","845","130","259"
"10766  :  โรงพยาบาลลำลูกกา","3,011","7,873","612","1,340","744","2,073","157","389","810","2,155","167","360","663","1,776","131","296","794","1,869","157","295"
"10767  :  โรงพยาบาลสามโคก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10688  :  โรงพยาบาลเสนา","3,351","7,485","275","436","839","1,820","76","111","887","2,004","67","123","763","1,760","54","93","862","1,901","78","109"
"10768  :  โรงพยาบาลท่าเรือ","1,869","4,275","865","1,829","376","977","176","425","413","1,063","187","417","480","1,037","222","454","600","1,198","280","533"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","108","254","63","170","3","3","3","3","3","3","3","3","1","1","1","1","101","247","56","163"
"10770  :  โรงพยาบาลบางไทร","1,023","2,282","112","317","247","527","15","41","221","505","24","80","263","597","35","93","292","653","38","103"
"10771  :  โรงพยาบาลบางบาล","314","681","144","312","117","183","64","98","69","172","25","60","64","149","28","69","64","177","27","85"
"10772  :  โรงพยาบาลบางปะอิน","3,375","5,283","163","173","906","1,325","54","57","738","1,030","21","24","878","1,396","73","74","853","1,532","15","18"
"10773  :  โรงพยาบาลบางปะหัน","1,688","3,289","956","1,925","513","937","303","574","417","820","232","480","367","720","200","404","391","812","221","467"
"10774  :  โรงพยาบาลผักไห่","1,233","2,721","403","827","301","663","111","211","287","711","98","222","331","686","104","203","314","661","90","191"
"10775  :  โรงพยาบาลภาชี","1,640","3,080","653","1,234","446","933","141","335","433","825","179","342","397","683","178","295","364","639","155","262"
"10776  :  โรงพยาบาลลาดบัวหลวง","509","765","232","382","144","234","74","135","114","171","38","64","164","221","79","111","87","139","41","72"
"10777  :  โรงพยาบาลวังน้อย","1,876","3,005","818","1,304","449","704","189","282","473","766","197","304","493","771","236","367","461","764","196","351"
"10778  :  โรงพยาบาลบางซ้าย","1,559","2,265","589","953","240","356","96","182","263","432","129","240","359","492","170","239","697","985","194","292"
"10779  :  โรงพยาบาลอุทัย","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","3,003","9,943","901","2,123","786","2,746","275","660","831","2,345","228","523","690","2,251","193","435","696","2,601","205","505"
"10689  :  โรงพยาบาลอ่างทอง","4,856","11,888","405","662","1,086","2,900","63","113","1,134","2,940","80","129","1,182","2,709","93","132","1,454","3,339","169","288"
"10782  :  โรงพยาบาลไชโย","5","5","4","4","1","1","1","1","0","0","0","0","3","3","2","2","1","1","1","1"
"10784  :  โรงพยาบาลป่าโมก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10785  :  โรงพยาบาลโพธิ์ทอง","1,388","1,899","691","925","409","609","199","263","335","426","166","204","318","402","165","204","326","462","161","254"
"10786  :  โรงพยาบาลแสวงหา","335","531","211","336","68","105","42","65","68","112","34","59","100","157","64","99","99","157","71","113"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","10,246","15,084","2,653","4,378","2,032","3,124","524","901","3,373","4,983","840","1,439","2,435","3,435","654","986","2,406","3,542","635","1,052"
"10788  :  โรงพยาบาลสามโก้","19","21","13","14","6","6","3","3","3","3","3","3","5","6","3","3","5","6","4","5"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","16,138","25,721","1,488","2,259","4,349","6,821","369","549","4,175","6,485","409","635","3,641","5,890","333","503","3,973","6,525","377","572"
"10691  :  โรงพยาบาลบ้านหมี่","3,366","8,321","808","858","917","2,224","275","279","875","2,067","246","252","818","1,992","180","182","756","2,038","107","145"
"10789  :  โรงพยาบาลพัฒนานิคม","1,915","2,792","674","778","551","716","211","232","451","669","182","213","428","664","150","179","485","743","131","154"
"10790  :  โรงพยาบาลโคกสำโรง","783","1,967","51","76","179","461","4","5","194","609","19","28","251","643","23","36","159","254","5","7"
"10791  :  โรงพยาบาลชัยบาดาล","4,795","16,547","2,106","6,573","1,215","3,897","594","1,699","1,219","4,162","534","1,657","1,130","3,896","475","1,521","1,231","4,592","503","1,696"
"10792  :  โรงพยาบาลท่าวุ้ง","4,373","14,384","554","1,006","1,265","3,385","145","243","1,021","3,404","131","264","1,036","3,552","158","253","1,051","4,043","120","246"
"10793  :  โรงพยาบาลท่าหลวง","1,929","3,104","1,486","2,394","415","625","321","490","424","752","313","568","447","768","353","602","643","959","499","734"
"10794  :  โรงพยาบาลสระโบสถ์","1,269","2,662","1,021","2,215","283","582","252","539","305","643","281","614","335","693","236","513","346","744","252","549"
"10795  :  โรงพยาบาลโคกเจริญ","849","1,184","816","1,150","191","300","187","296","200","267","187","254","218","297","211","290","240","320","231","310"
"10796  :  โรงพยาบาลลำสนธิ","838","1,842","262","567","246","718","63","215","218","458","70","142","184","349","64","99","190","317","65","111"
"10797  :  โรงพยาบาลหนองม่วง","1,731","2,884","704","974","458","750","196","278","378","673","150","222","428","683","155","195","467","778","203","279"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","16,154","25,655","3,413","4,345","4,088","6,232","944","1,184","4,369","6,482","1,089","1,351","3,738","5,999","681","849","3,959","6,942","699","961"
"10693  :  โรงพยาบาลอินทร์บุรี","7,580","20,309","624","989","1,887","5,237","120","209","1,718","4,841","113","202","1,959","4,766","179","227","2,016","5,465","212","351"
"10798  :  โรงพยาบาลบางระจัน","1,499","2,405","1,122","1,854","303","503","220","379","420","596","311","445","413","680","321","543","363","626","270","487"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,337","2,015","648","993","337","543","136","241","343","530","166","249","335","482","175","255","322","460","171","248"
"10800  :  โรงพยาบาลพรหมบุรี","219","467","64","144","9","15","5","9","41","81","12","30","49","97","16","42","120","274","31","63"
"10801  :  โรงพยาบาลท่าช้าง","3,757","5,170","2,213","2,992","916","1,305","525","728","646","916","393","523","853","1,175","503","687","1,342","1,774","792","1,054"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","4,155","7,721","1,339","2,617","1,077","1,897","340","639","1,027","1,823","315","542","911","1,928","296","696","1,140","2,073","388","740"
"10804  :  โรงพยาบาลสรรพยา","2,660","6,156","1,156","2,506","748","1,666","331","700","637","1,374","269","568","652","1,548","282","622","623","1,568","274","616"
"10805  :  โรงพยาบาลสรรคบุรี","6,712","9,011","2,885","3,714","1,000","1,235","328","377","947","1,097","350","394","2,437","3,489","1,075","1,458","2,328","3,190","1,132","1,485"
"10806  :  โรงพยาบาลหันคา","8,301","13,062","4,398","6,990","1,988","3,098","997","1,539","2,072","3,332","1,079","1,811","2,107","3,262","1,130","1,768","2,134","3,370","1,192","1,872"
"27974  :  โรงพยาบาลหนองมะโมง","572","1,088","348","700","0","0","0","0","0","0","0","0","257","477","147","301","315","611","201","399"
"27975  :  โรงพยาบาลเนินขาม","475","649","388","526","2","2","2","2","0","0","0","0","1","1","1","1","472","646","385","523"
"10661  :  โรงพยาบาลสระบุรี","356","817","271","663","135","359","115","313","67","141","54","119","65","120","40","83","89","197","62","148"
"10695  :  โรงพยาบาลพระพุทธบาท","662","2,238","157","522","148","438","40","101","171","630","41","140","179","569","37","138","164","601","39","143"
