"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","206","390","0","0","0","0","0","0","206","390","0","0","0","0","0","0","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","8,940","29,669","1,078","1,449","2,003","7,266","233","304","2,297","7,527","374","508","2,405","7,906","223","292","2,235","6,970","248","345"
"10752  :  โรงพยาบาลบางบ่อ","2,877","6,879","239","351","616","1,480","60","100","690","1,659","63","85","801","1,864","67","91","770","1,876","49","75"
"10753  :  โรงพยาบาลบางพลี","4,058","9,097","1,100","1,998","1,063","2,404","272","492","1,129","2,435","316","551","988","2,198","280","517","878","2,060","232","438"
"10754  :  โรงพยาบาลบางจาก","3,441","4,973","2,290","3,270","669","1,053","389","597","1,086","1,462","810","1,068","869","1,302","575","860","817","1,156","516","745"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","495","573","290","342","90","104","45","54","92","114","52","71","126","139","79","87","187","216","114","130"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","7","7","0","0","0","0","0","0","0","0","0","0","5","5","0","0","2","2","0","0"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10686  :  โรงพยาบาลพระนั่งเกล้า","3,615","13,742","881","2,629","680","3,447","161","646","732","3,141","184","599","1,241","3,081","289","551","962","4,073","247","833"
"10756  :  โรงพยาบาลบางกรวย","14,896","35,954","1,750","2,670","4,192","10,878","42","55","3,134","7,746","52","69","4,452","8,977","1,633","2,517","3,118","8,353","23","29"
"10757  :  โรงพยาบาลบางใหญ่","14,141","38,402","7,219","19,956","3,480","9,520","1,739","4,881","3,467","9,635","1,770","5,073","3,710","9,734","2,001","5,234","3,484","9,513","1,709","4,768"
"10758  :  โรงพยาบาลบางบัวทอง","4,966","6,754","4,039","5,516","1,095","1,444","882","1,158","1,307","1,717","1,041","1,359","1,343","1,769","1,094","1,449","1,221","1,824","1,022","1,550"
"10759  :  โรงพยาบาลไทรน้อย","4,077","12,630","459","650","1,044","3,204","84","122","870","2,884","80","106","882","2,859","122","166","1,281","3,683","173","256"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","3,332","7,684","9","11","2","2","1","1","720","1,376","0","0","1,621","3,357","4","5","989","2,949","4","5"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","24","28","1","1","7","8","0","0","5","5","0","0","2","2","0","0","10","13","1","1"
"10687  :  โรงพยาบาลปทุมธานี","9,070","18,981","3,121","4,858","2,283","4,403","773","1,167","2,387","4,848","861","1,299","2,108","4,650","653","1,064","2,292","5,080","834","1,328"
"10761  :  โรงพยาบาลคลองหลวง","4,843","8,259","3,489","5,257","952","1,956","599","1,161","1,010","1,868","690","1,148","1,332","2,054","994","1,364","1,549","2,381","1,206","1,584"
"10762  :  โรงพยาบาลธัญบุรี","20","20","9","9","0","0","0","0","20","20","9","9","0","0","0","0","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","1,548","2,798","1,053","1,905","399","802","270","522","346","641","234","435","353","573","240","403","450","782","309","545"
"10764  :  โรงพยาบาลหนองเสือ","2,662","5,323","1,476","2,835","606","1,252","326","600","688","1,392","380","720","666","1,205","368","639","702","1,474","402","876"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,606","3,379","456","900","412","837","119","236","393","858","110","233","380","805","105","212","421","879","122","219"
"10766  :  โรงพยาบาลลำลูกกา","3,398","7,975","674","1,218","746","2,077","152","339","907","2,076","187","344","884","1,953","171","289","861","1,869","164","246"
"10767  :  โรงพยาบาลสามโคก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","3","3","1","1","0","0","0","0","0","0","0","0","1","1","0","0","2","2","1","1"
"10688  :  โรงพยาบาลเสนา","3,537","7,841","288","409","838","1,770","71","99","929","2,105","88","127","935","2,018","65","93","835","1,948","64","90"
"10768  :  โรงพยาบาลท่าเรือ","1,779","3,668","695","1,141","164","206","76","113","655","1,297","283","437","466","1,049","168","307","494","1,116","168","284"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","771","1,278","440","704","271","413","165","247","187","324","115","191","159","273","75","131","154","268","85","135"
"10770  :  โรงพยาบาลบางไทร","906","1,938","186","346","253","564","33","65","261","572","53","88","186","417","45","89","206","385","55","104"
"10771  :  โรงพยาบาลบางบาล","332","625","94","127","64","163","21","41","80","154","13","19","82","132","20","22","106","176","40","45"
"10772  :  โรงพยาบาลบางปะอิน","2,894","6,816","588","1,241","719","1,203","34","41","704","1,637","187","327","905","2,458","289","723","566","1,518","78","150"
"10773  :  โรงพยาบาลบางปะหัน","2,013","3,186","1,188","1,884","491","774","264","430","551","828","332","507","498","781","293","455","473","803","299","492"
"10774  :  โรงพยาบาลผักไห่","1,135","2,387","305","577","318","662","90","173","273","583","69","119","272","572","69","131","272","570","77","154"
"10775  :  โรงพยาบาลภาชี","2,278","3,964","1,159","1,970","482","760","256","394","609","1,050","294","472","486","896","218","369","701","1,258","391","735"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,205","1,796","616","943","239","347","106","161","333","475","158","233","316","460","165","239","317","514","187","310"
"10777  :  โรงพยาบาลวังน้อย","2,276","3,483","968","1,502","473","782","196","326","547","836","229","351","566","818","264","390","690","1,047","279","435"
"10778  :  โรงพยาบาลบางซ้าย","2,390","3,443","944","1,291","526","788","157","247","632","891","309","414","615","883","240","311","617","881","238","319"
"10779  :  โรงพยาบาลอุทัย","10,507","17,380","2,186","3,355","2,541","4,547","519","830","2,747","4,572","564","910","2,532","4,212","479","761","2,687","4,049","624","854"
"10780  :  โรงพยาบาลมหาราช","1,053","1,810","324","583","243","461","115","241","312","544","104","179","283","487","57","91","215","318","48","72"
"10781  :  โรงพยาบาลบ้านแพรก","2,999","9,978","798","1,823","679","2,324","186","470","762","2,667","208","470","773","2,420","203","441","785","2,567","201","442"
"10689  :  โรงพยาบาลอ่างทอง","8,163","15,686","1,289","1,648","1,328","2,951","121","213","1,848","3,443","176","259","2,245","4,122","371","430","2,742","5,170","621","746"
"10782  :  โรงพยาบาลไชโย","6","6","2","2","1","1","0","0","2","2","0","0","0","0","0","0","3","3","2","2"
"10784  :  โรงพยาบาลป่าโมก","1,961","5,036","1,040","2,331","532","1,211","377","853","517","1,281","287","690","445","1,335","203","430","467","1,209","173","358"
"10785  :  โรงพยาบาลโพธิ์ทอง","2,742","5,005","1,238","2,084","242","394","114","205","603","1,103","359","647","917","1,618","418","703","980","1,890","347","529"
"10786  :  โรงพยาบาลแสวงหา","900","1,295","593","825","89","110","66","80","205","329","124","184","300","417","213","291","306","439","190","270"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","11,969","18,693","3,552","5,572","2,720","4,005","739","1,155","3,180","4,785","1,087","1,675","3,034","4,874","915","1,436","3,035","5,029","811","1,306"
"10788  :  โรงพยาบาลสามโก้","4,927","9,620","2,250","3,211","411","549","153","178","1,811","3,406","956","1,326","1,425","3,006","621","951","1,280","2,659","520","756"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","15,642","25,719","1,494","2,523","3,884","6,432","345","557","3,684","5,995","291","484","3,971","6,278","368","575","4,103","7,014","490","907"
"10691  :  โรงพยาบาลบ้านหมี่","3,758","8,234","1,309","1,331","923","2,305","228","235","1,001","2,372","303","304","821","1,729","232","237","1,013","1,828","546","555"
"10789  :  โรงพยาบาลพัฒนานิคม","1,952","3,090","560","713","449","735","142","177","492","734","145","175","499","791","137","177","512","830","136","184"
"10790  :  โรงพยาบาลโคกสำโรง","2,109","4,354","797","1,610","488","812","153","201","551","1,083","209","390","565","1,260","231","535","505","1,199","204","484"
"10791  :  โรงพยาบาลชัยบาดาล","5,640","18,713","2,544","7,305","1,171","4,528","460","1,577","1,365","4,935","612","1,989","1,313","3,772","564","1,370","1,791","5,478","908","2,369"
"10792  :  โรงพยาบาลท่าวุ้ง","5,053","16,839","714","1,178","1,059","3,931","129","257","1,263","4,183","189","299","1,410","4,300","191","289","1,321","4,425","205","333"
"10793  :  โรงพยาบาลท่าหลวง","2,902","4,502","2,283","3,581","612","964","456","712","742","1,117","591","897","511","882","393","708","1,037","1,539","843","1,264"
"10794  :  โรงพยาบาลสระโบสถ์","1,313","2,761","827","1,641","264","587","173","371","322","574","208","360","380","764","231","437","347","836","215","473"
"10795  :  โรงพยาบาลโคกเจริญ","921","1,317","843","1,224","236","358","224","346","175","238","163","226","237","332","223","313","273","389","233","339"
"10796  :  โรงพยาบาลลำสนธิ","1,239","3,740","460","1,339","259","637","79","165","334","1,096","110","321","332","1,079","142","486","314","928","129","367"
"10797  :  โรงพยาบาลหนองม่วง","2,263","3,467","1,216","1,685","489","812","243","369","482","783","242","330","478","716","249","339","814","1,156","482","647"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","15,464","26,495","3,763","4,617","3,266","5,821","532","739","3,760","6,386","985","1,201","3,881","6,755","1,092","1,288","4,557","7,533","1,154","1,389"
"10693  :  โรงพยาบาลอินทร์บุรี","9,198","23,978","1,073","1,490","2,037","5,463","260","391","2,282","6,133","279","366","2,455","6,126","314","420","2,424","6,256","220","313"
"10798  :  โรงพยาบาลบางระจัน","1,620","2,785","1,147","2,056","399","679","305","552","397","707","291","544","423","679","277","454","401","720","274","506"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,841","2,862","1,135","1,712","338","506","162","237","649","961","466","656","367","635","209","356","487","760","298","463"
"10800  :  โรงพยาบาลพรหมบุรี","566","1,500","172","336","120","375","24","66","130","338","41","72","183","403","61","96","133","384","46","102"
"10801  :  โรงพยาบาลท่าช้าง","5,654","7,874","3,372","4,643","1,521","2,230","894","1,307","1,453","2,006","880","1,200","1,381","1,927","800","1,100","1,299","1,711","798","1,036"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","5,185","9,217","1,813","3,365","1,272","2,371","456","890","1,345","2,430","476","893","1,241","2,136","422","761","1,327","2,280","459","821"
"10804  :  โรงพยาบาลสรรพยา","2,526","5,807","1,114","2,308","725","1,657","359","730","542","1,353","218","508","600","1,337","242","482","659","1,460","295","588"
"10805  :  โรงพยาบาลสรรคบุรี","9,360","12,027","4,606","5,612","2,435","3,152","1,270","1,580","2,243","2,860","1,085","1,347","2,101","2,658","996","1,188","2,581","3,357","1,255","1,497"
"10806  :  โรงพยาบาลหันคา","8,050","12,136","3,871","5,987","2,121","3,240","1,049","1,638","2,140","3,107","1,048","1,550","1,787","2,730","830","1,285","2,002","3,059","944","1,514"
