"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","359","359","0","0","209","209","0","0","135","135","0","0","15","15","0","0","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","757","773","0","0","233","243","0","0","215","218","0","0","155","158","0","0","154","154","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","12,964","15,943","7,639","8,990","3,462","4,215","2,021","2,372","2,618","3,268","1,538","1,811","2,999","3,708","1,744","2,096","3,885","4,752","2,336","2,711"
"10752  :  โรงพยาบาลบางบ่อ","9,682","12,334","3,762","4,674","2,242","2,670","139","158","1,921","2,323","544","620","2,163","2,648","1,260","1,463","3,356","4,693","1,819","2,433"
"10753  :  โรงพยาบาลบางพลี","7,614","10,066","3,857","4,729","1,959","2,498","1,118","1,340","1,586","2,093","909","1,120","1,757","2,272","812","982","2,312","3,203","1,018","1,287"
"10754  :  โรงพยาบาลบางจาก","8,893","11,123","7,369","9,007","2,524","3,106","2,048","2,462","2,174","2,803","1,824","2,311","1,860","2,243","1,543","1,791","2,335","2,971","1,954","2,443"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","3,746","4,727","2,927","3,499","961","1,149","780","889","719","833","574","631","781","998","586","671","1,285","1,747","987","1,308"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","1,309","1,309","1,231","1,231","201","201","187","187","182","182","176","176","258","258","236","236","668","668","632","632"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","179","253","15","18","26","32","1","1","39","57","6","7","34","44","3","3","80","120","5","7"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","1,864","2,210","1,299","1,539","520","607","436","505","360","442","305","366","279","349","217","265","705","812","341","403"
"10686  :  โรงพยาบาลพระนั่งเกล้า","7,595","8,488","3,773","3,983","1,495","1,713","646","688","1,313","1,476","621","664","1,043","1,175","443","467","3,744","4,124","2,063","2,164"
"10756  :  โรงพยาบาลบางกรวย","8,205","13,554","1,928","2,011","3,177","5,789","520","541","3,000","5,153","591","610","1,188","1,625","448","467","840","987","369","393"
"10757  :  โรงพยาบาลบางใหญ่","7,234","8,623","2,591","2,798","2,843","3,272","762","809","2,276","2,701","603","649","1,203","1,467","619","681","912","1,183","607","659"
"10758  :  โรงพยาบาลบางบัวทอง","9,192","11,344","6,690","7,893","2,988","3,581","2,250","2,613","2,450","3,050","1,886","2,256","1,954","2,432","1,354","1,602","1,800","2,281","1,200","1,422"
"10759  :  โรงพยาบาลไทรน้อย","4,116","4,494","976","1,072","962","1,029","206","215","814","867","146","157","869","948","159","166","1,471","1,650","465","534"
"10760  :  โรงพยาบาลปากเกร็ด","5,122","6,179","2,175","2,413","1,459","1,723","666","746","999","1,188","403","438","1,015","1,262","382","427","1,649","2,006","724","802"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","3,221","3,368","2,054","2,095","827","858","532","541","764","795","487","493","801","834","518","530","829","881","517","531"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","4,632","4,999","1,010","1,084","1,239","1,344","245","265","955","1,031","230","245","1,219","1,309","264","282","1,219","1,315","271","292"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","338","354","194","202","225","238","127","133","80","82","52","54","24","25","13","13","9","9","2","2"
"10687  :  โรงพยาบาลปทุมธานี","10,084","13,426","4,973","6,002","2,756","3,799","1,359","1,759","2,249","3,009","1,178","1,443","2,093","2,701","1,000","1,195","2,986","3,917","1,436","1,605"
"10761  :  โรงพยาบาลคลองหลวง","3,748","4,543","2,944","3,396","1,139","1,332","936","1,076","865","1,021","692","800","807","1,006","640","746","937","1,184","676","774"
"10762  :  โรงพยาบาลธัญบุรี","1,556","1,610","991","1,014","393","393","245","245","303","307","202","204","353","361","227","230","507","549","317","335"
"10763  :  โรงพยาบาลประชาธิปัตย์","5,904","6,380","5,070","5,389","1,792","1,904","1,582","1,663","1,405","1,512","1,250","1,331","1,340","1,441","1,152","1,214","1,367","1,523","1,086","1,181"
"10764  :  โรงพยาบาลหนองเสือ","836","864","583","602","335","349","256","266","174","180","120","124","148","155","98","103","179","180","109","109"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,758","1,878","864","896","494","530","264","274","303","321","167","174","270","293","124","128","691","734","309","320"
"10766  :  โรงพยาบาลลำลูกกา","4,295","4,628","2,775","2,945","858","939","575","619","785","865","521","566","760","830","544","580","1,892","1,994","1,135","1,180"
"10767  :  โรงพยาบาลสามโคก","2,253","2,823","1,495","1,891","397","499","305","383","395","494","319","401","369","464","297","378","1,092","1,366","574","729"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","23","25","2","2","9","11","1","1","4","4","1","1","3","3","0","0","7","7","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","12,598","13,039","6,386","6,550","3,850","3,988","2,016","2,068","3,475","3,597","1,788","1,832","2,480","2,586","1,231","1,266","2,793","2,868","1,351","1,384"
"10688  :  โรงพยาบาลเสนา","9,399","10,207","4,784","5,075","2,532","2,781","1,309","1,411","2,224","2,389","1,193","1,253","1,948","2,132","1,030","1,095","2,695","2,905","1,252","1,316"
"10768  :  โรงพยาบาลท่าเรือ","7,096","7,963","4,288","4,726","2,398","2,723","1,446","1,604","1,842","2,049","1,144","1,255","1,590","1,766","957","1,048","1,266","1,425","741","819"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","2,920","3,439","1,817","2,047","904","1,041","592","666","800","924","558","641","504","591","318","357","712","883","349","383"
"10770  :  โรงพยาบาลบางไทร","2,753","3,085","1,574","1,702","798","893","472","516","645","696","406","427","647","733","393","434","663","763","303","325"
"10771  :  โรงพยาบาลบางบาล","1,896","2,147","1,138","1,252","579","660","378","416","491","549","325","354","379","424","261","283","447","514","174","199"
"10772  :  โรงพยาบาลบางปะอิน","6,910","7,312","4,482","4,690","1,575","1,764","1,081","1,178","1,446","1,536","964","1,012","1,176","1,239","826","861","2,713","2,773","1,611","1,639"
"10773  :  โรงพยาบาลบางปะหัน","3,042","3,730","1,855","2,139","963","1,160","664","774","716","859","450","517","583","691","376","417","780","1,020","365","431"
"10774  :  โรงพยาบาลผักไห่","3,783","4,245","2,757","3,015","929","1,061","631","700","874","964","636","689","938","1,043","725","787","1,042","1,177","765","839"
"10775  :  โรงพยาบาลภาชี","2,637","2,981","1,565","1,736","831","940","487","540","671","752","421","469","561","644","333","370","574","645","324","357"
"10776  :  โรงพยาบาลลาดบัวหลวง","4,973","6,602","3,458","4,493","1,300","1,687","857","1,095","1,205","1,580","832","1,064","1,140","1,547","872","1,168","1,328","1,788","897","1,166"
"10777  :  โรงพยาบาลวังน้อย","2,718","2,943","1,805","1,895","785","869","498","522","689","754","460","483","590","641","406","431","654","679","441","459"
"10778  :  โรงพยาบาลบางซ้าย","2,327","2,874","1,738","2,002","720","925","504","594","768","942","597","688","544","662","426","486","295","345","211","234"
"10779  :  โรงพยาบาลอุทัย","5,099","5,844","2,670","2,992","1,792","2,013","892","993","1,291","1,474","696","787","964","1,116","568","631","1,052","1,241","514","581"
"10780  :  โรงพยาบาลมหาราช","3,662","4,458","1,902","2,177","1,100","1,338","584","666","954","1,205","491","577","866","1,002","466","521","742","913","361","413"
"10781  :  โรงพยาบาลบ้านแพรก","3,187","4,127","1,553","1,866","944","1,168","475","557","851","1,120","418","503","688","864","331","399","704","975","329","407"
"10689  :  โรงพยาบาลอ่างทอง","1,012","1,403","338","434","242","358","64","98","199","267","63","80","277","388","127","155","294","390","84","101"
"10782  :  โรงพยาบาลไชโย","2,468","4,489","629","669","1,003","1,877","190","205","673","1,367","164","177","501","873","168","178","291","372","107","109"
"10784  :  โรงพยาบาลป่าโมก","2,466","3,142","906","1,016","622","710","267","286","512","654","199","218","598","828","196","231","734","950","244","281"
"10785  :  โรงพยาบาลโพธิ์ทอง","9,764","10,663","1,281","1,455","4,019","4,418","407","509","1,893","2,042","231","256","1,866","2,035","218","239","1,986","2,168","425","451"
"10786  :  โรงพยาบาลแสวงหา","4,348","4,645","3,393","3,570","1,182","1,258","919","971","978","1,044","764","805","1,125","1,209","882","927","1,063","1,134","828","867"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","16,383","23,733","5,129","5,360","5,716","8,382","1,667","1,742","3,752","5,491","1,158","1,221","4,006","5,756","1,197","1,251","2,909","4,104","1,107","1,146"
"10788  :  โรงพยาบาลสามโก้","2,921","4,449","749","775","949","1,445","294","302","748","1,075","195","202","692","1,100","150","156","532","829","110","115"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","11,754","13,547","4,938","5,465","3,021","3,581","1,305","1,498","2,680","3,111","1,132","1,244","2,561","2,930","1,055","1,143","3,492","3,925","1,446","1,580"
"10691  :  โรงพยาบาลบ้านหมี่","2,819","3,035","1,620","1,719","911","970","514","540","730","772","451","465","524","563","327","350","654","730","328","364"
"10789  :  โรงพยาบาลพัฒนานิคม","4,685","5,732","1,765","1,951","1,597","1,976","603","657","1,256","1,559","410","456","1,062","1,308","407","454","770","889","345","384"
"10790  :  โรงพยาบาลโคกสำโรง","3,841","4,464","2,429","2,594","1,190","1,338","778","813","989","1,140","646","678","704","838","435","451","958","1,148","570","652"
"10791  :  โรงพยาบาลชัยบาดาล","4,603","5,059","3,051","3,301","1,620","1,803","1,126","1,233","1,323","1,485","868","959","914","981","585","616","746","790","472","493"
"10792  :  โรงพยาบาลท่าวุ้ง","2,002","2,460","1,112","1,234","606","717","351","390","520","629","297","326","428","535","235","264","448","579","229","254"
"10793  :  โรงพยาบาลท่าหลวง","2,508","3,128","1,552","1,806","866","1,090","498","596","734","951","441","540","500","581","352","389","408","506","261","281"
"10794  :  โรงพยาบาลสระโบสถ์","3,157","3,900","2,055","2,482","817","960","582","672","954","1,222","686","863","615","826","425","539","771","892","362","408"
"10795  :  โรงพยาบาลโคกเจริญ","3,167","3,652","2,545","2,816","1,023","1,166","817","902","1,002","1,148","817","911","698","806","556","618","444","532","355","385"
"10796  :  โรงพยาบาลลำสนธิ","1,567","1,666","1,256","1,324","556","589","454","478","425","450","338","355","335","362","272","292","251","265","192","199"
"10797  :  โรงพยาบาลหนองม่วง","1,555","1,637","1,094","1,148","492","517","355","374","380","411","268","284","345","365","239","253","338","344","232","237"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","10,128","17,461","3,787","7,144","2,856","5,038","1,197","2,442","2,548","4,361","904","1,687","2,309","3,983","818","1,531","2,415","4,079","868","1,484"
"10693  :  โรงพยาบาลอินทร์บุรี","2,117","2,571","945","1,017","521","612","234","247","566","672","242","251","506","631","219","230","524","656","250","289"
"10798  :  โรงพยาบาลบางระจัน","1,655","1,705","1,250","1,277","446","463","336","344","387","393","301","305","377","392","282","290","445","457","331","338"
