"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11539  :  โรงพยาบาลตากสิน","87,249","531","0.61","20,474","123","0.60","66,134","408","0.62","641","0","0.00","0","0","0.00"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","1,434","1","0.07","1,290","1","0.08","97","0","0.00","0","0","0.00","47","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","100,423","174","0.17","83","0","0.00","76,697","117","0.15","23,643","57","0.24","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","18,505","794","4.29","4,768","184","3.86","4,477","176","3.93","4,660","260","5.58","4,600","174","3.78"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","167","0","0.00","30","0","0.00","33","0","0.00","38","0","0.00","66","0","0.00"
"12246  :  สถาบันราชานุกูล","10,225","75","0.73","648","0","0.00","2,143","20","0.93","3,636","19","0.52","3,798","36","0.95"
"12249  :  สถาบันโรคผิวหนัง","9,475","0","0.00","2,554","0","0.00","2,456","0","0.00","2,542","0","0.00","1,923","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","10,643","0","0.00","1,013","0","0.00","3,708","0","0.00","2,570","0","0.00","3,352","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","87,767","0","0.00","23,850","0","0.00","24,719","0","0.00","22,508","0","0.00","16,690","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","106,453","1,707","1.60","26,492","484","1.83","27,184","465","1.71","24,808","329","1.33","27,969","429","1.53"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","14,700","344","2.34","0","0","0.00","298","0","0.00","300","0","0.00","14,102","344","2.44"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","435,000","12,955","2.98","108,151","3,055","2.82","111,848","3,730","3.33","103,037","2,718","2.64","111,964","3,452","3.08"
"10752  :  โรงพยาบาลบางบ่อ","97,432","7,042","7.23","22,897","1,792","7.83","25,144","1,933","7.69","23,360","1,562","6.69","26,031","1,755","6.74"
"10753  :  โรงพยาบาลบางพลี","134,382","6,532","4.86","33,880","1,546","4.56","33,693","1,479","4.39","32,691","1,571","4.81","34,118","1,936","5.67"
"10754  :  โรงพยาบาลบางจาก","78,198","19,749","25.26","17,770","5,206","29.30","19,339","4,899","25.33","19,173","4,558","23.77","21,916","5,086","23.21"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","80,262","10,630","13.24","19,250","2,825","14.68","20,545","2,559","12.46","18,788","2,400","12.77","21,679","2,846","13.13"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","31,935","0","0.00","7,688","0","0.00","8,121","0","0.00","7,553","0","0.00","8,573","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","128,994","2,168","1.68","37,909","618","1.63","39,990","744","1.86","37,622","504","1.34","13,473","302","2.24"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","30,838","36","0.12","7,311","7","0.10","8,835","12","0.14","8,729","10","0.11","5,963","7","0.12"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","11,387","89","0.78","2,828","21","0.74","3,001","21","0.70","2,567","26","1.01","2,991","21","0.70"
"28785  :  โรงพยาบาลบางเสาธง","28,958","1,559","5.38","6,838","403","5.89","7,353","430","5.85","6,691","324","4.84","8,076","402","4.98"
"10686  :  โรงพยาบาลพระนั่งเกล้า","332,965","20,039","6.02","81,049","6,211","7.66","81,665","4,084","5.00","81,541","4,152","5.09","88,710","5,592","6.30"
"10756  :  โรงพยาบาลบางกรวย","75,124","3,957","5.27","26,073","1,140","4.37","17,537","978","5.58","14,841","843","5.68","16,673","996","5.97"
"10757  :  โรงพยาบาลบางใหญ่","152,375","22,872","15.01","39,756","5,977","15.03","38,828","5,823","15.00","34,650","4,765","13.75","39,141","6,307","16.11"
"10758  :  โรงพยาบาลบางบัวทอง","115,210","14,489","12.58","28,467","3,874","13.61","28,717","3,898","13.57","27,295","3,113","11.41","30,731","3,604","11.73"
"10759  :  โรงพยาบาลไทรน้อย","93,988","18,663","19.86","24,180","5,584","23.09","23,449","4,932","21.03","21,886","4,103","18.75","24,473","4,044","16.52"
"10760  :  โรงพยาบาลปากเกร็ด","73,038","4,055","5.55","19,527","1,084","5.55","18,933","1,117","5.90","16,523","822","4.97","18,055","1,032","5.72"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","45,223","0","0.00","17,359","0","0.00","11,335","0","0.00","16,529","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","52,176","1,256","2.41","12,720","276","2.17","12,144","277","2.28","15,179","389","2.56","12,133","314","2.59"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","96,526","1,024","1.06","23,023","253","1.10","23,934","295","1.23","24,013","201","0.84","25,556","275","1.08"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","24,275","1,593","6.56","5,922","480","8.11","6,310","434","6.88","5,850","195","3.33","6,193","484","7.82"
"10687  :  โรงพยาบาลปทุมธานี","275,015","16,345","5.94","69,300","6,403","9.24","69,548","4,221","6.07","66,828","2,766","4.14","69,339","2,955","4.26"
"10761  :  โรงพยาบาลคลองหลวง","85,536","21,764","25.44","20,532","6,094","29.68","21,772","5,790","26.59","20,956","5,038","24.04","22,276","4,842","21.74"
"10762  :  โรงพยาบาลธัญบุรี","90,467","943","1.04","21,546","147","0.68","23,828","275","1.15","21,844","201","0.92","23,249","320","1.38"
"10763  :  โรงพยาบาลประชาธิปัตย์","59,628","20,808","34.90","14,484","4,408","30.43","15,626","5,383","34.45","14,700","5,733","39.00","14,818","5,284","35.66"
"10764  :  โรงพยาบาลหนองเสือ","56,380","7,486","13.28","14,973","2,065","13.79","15,053","2,105","13.98","13,462","1,594","11.84","12,892","1,722","13.36"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","48,276","2,186","4.53","11,919","627","5.26","12,910","651","5.04","10,994","473","4.30","12,453","435","3.49"
"10766  :  โรงพยาบาลลำลูกกา","73,099","7,101","9.71","17,199","2,120","12.33","17,723","2,017","11.38","18,732","1,518","8.10","19,445","1,446","7.44"
"10767  :  โรงพยาบาลสามโคก","29,051","1,754","6.04","6,902","385","5.58","7,265","470","6.47","7,118","437","6.14","7,766","462","5.95"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","3,997","10","0.25","2,189","9","0.41","491","0","0.00","499","1","0.20","818","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","3,095","0","0.00","0","0","0.00","0","0","0.00","3,095","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","169,643","430","0.25","43,050","94","0.22","42,807","110","0.26","40,512","104","0.26","43,274","122","0.28"
"10688  :  โรงพยาบาลเสนา","113,433","13,070","11.52","27,288","3,518","12.89","27,684","3,422","12.36","30,698","3,028","9.86","27,763","3,102","11.17"
"10768  :  โรงพยาบาลท่าเรือ","60,252","5,336","8.86","16,306","1,667","10.22","15,517","1,766","11.38","13,529","907","6.70","14,900","996","6.68"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","40,706","5,688","13.97","10,482","1,505","14.36","10,672","1,589","14.89","9,397","1,372","14.60","10,155","1,222","12.03"
"10770  :  โรงพยาบาลบางไทร","37,317","3,054","8.18","9,610","530","5.52","9,906","703","7.10","8,634","878","10.17","9,167","943","10.29"
"10771  :  โรงพยาบาลบางบาล","29,081","2,830","9.73","7,218","781","10.82","7,427","859","11.57","6,751","723","10.71","7,685","467","6.08"
"10772  :  โรงพยาบาลบางปะอิน","86,368","6,019","6.97","23,443","1,394","5.95","21,449","1,636","7.63","19,206","1,340","6.98","22,270","1,649","7.40"
"10773  :  โรงพยาบาลบางปะหัน","49,944","5,240","10.49","13,553","1,332","9.83","12,905","1,377","10.67","11,484","1,230","10.71","12,002","1,301","10.84"
"10774  :  โรงพยาบาลผักไห่","53,133","6,670","12.55","12,754","1,015","7.96","14,308","1,564","10.93","12,170","2,216","18.21","13,901","1,875","13.49"
"10775  :  โรงพยาบาลภาชี","46,399","8,608","18.55","12,056","2,190","18.17","11,812","2,305","19.51","10,915","2,096","19.20","11,616","2,017","17.36"
"10776  :  โรงพยาบาลลาดบัวหลวง","39,110","3,636","9.30","9,733","845","8.68","11,078","845","7.63","9,587","952","9.93","8,712","994","11.41"
"10777  :  โรงพยาบาลวังน้อย","69,715","13,231","18.98","18,070","3,718","20.58","17,240","2,669","15.48","16,303","3,234","19.84","18,102","3,610","19.94"
"10778  :  โรงพยาบาลบางซ้าย","23,638","4,010","16.96","6,441","885","13.74","6,109","1,066","17.45","5,442","1,111","20.42","5,646","948","16.79"
"10779  :  โรงพยาบาลอุทัย","59,916","6,910","11.53","16,676","1,891","11.34","16,778","1,933","11.52","10,127","1,267","12.51","16,335","1,819","11.14"
"10780  :  โรงพยาบาลมหาราช","22,874","3,565","15.59","5,629","1,041","18.49","6,090","922","15.14","5,123","760","14.84","6,032","842","13.96"
"10781  :  โรงพยาบาลบ้านแพรก","18,979","3,285","17.31","4,985","819","16.43","4,875","911","18.69","4,519","776","17.17","4,600","779","16.93"
"10689  :  โรงพยาบาลอ่างทอง","120,991","3,262","2.70","31,624","837","2.65","30,951","706","2.28","28,065","728","2.59","30,351","991","3.27"
"10782  :  โรงพยาบาลไชโย","29,336","848","2.89","7,403","185","2.50","7,861","292","3.71","6,872","164","2.39","7,200","207","2.88"
"10784  :  โรงพยาบาลป่าโมก","47,743","2,023","4.24","11,532","752","6.52","12,166","508","4.18","11,345","286","2.52","12,700","477","3.76"
"10785  :  โรงพยาบาลโพธิ์ทอง","59,621","5,416","9.08","15,239","1,712","11.23","15,134","1,811","11.97","14,393","1,155","8.02","14,855","738","4.97"
"10786  :  โรงพยาบาลแสวงหา","48,589","8,014","16.49","12,920","1,784","13.81","12,933","1,573","12.16","11,599","3,288","28.35","11,137","1,369","12.29"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","86,780","10,270","11.83","22,341","2,617","11.71","22,275","2,687","12.06","19,666","2,316","11.78","22,498","2,650","11.78"
"10788  :  โรงพยาบาลสามโก้","32,174","2,515","7.82","8,179","589","7.20","8,385","669","7.98","7,039","558","7.93","8,571","699","8.16"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","233,467","8,598","3.68","66,819","2,139","3.20","55,193","2,187","3.96","54,336","1,859","3.42","57,119","2,413","4.22"
"10691  :  โรงพยาบาลบ้านหมี่","103,356","13,867","13.42","27,904","4,367","15.65","26,422","3,770","14.27","24,471","3,014","12.32","24,559","2,716","11.06"
"10789  :  โรงพยาบาลพัฒนานิคม","66,595","5,222","7.84","16,474","847","5.14","16,977","1,619","9.54","15,627","1,299","8.31","17,517","1,457","8.32"
"10790  :  โรงพยาบาลโคกสำโรง","79,940","15,763","19.72","21,072","4,587","21.77","20,533","4,254","20.72","19,206","3,901","20.31","19,129","3,021","15.79"
"10791  :  โรงพยาบาลชัยบาดาล","132,623","12,779","9.64","33,931","3,428","10.10","32,938","3,372","10.24","32,187","2,834","8.80","33,567","3,145","9.37"
"10792  :  โรงพยาบาลท่าวุ้ง","55,042","4,136","7.51","14,471","1,005","6.94","13,902","1,085","7.80","12,632","876","6.93","14,037","1,170","8.34"
"10793  :  โรงพยาบาลท่าหลวง","45,279","12,906","28.50","11,175","3,177","28.43","12,269","3,109","25.34","10,553","3,117","29.54","11,282","3,503","31.05"
"10794  :  โรงพยาบาลสระโบสถ์","35,910","6,085","16.95","8,864","1,664","18.77","10,174","1,880","18.48","7,917","1,245","15.73","8,955","1,296","14.47"
"10795  :  โรงพยาบาลโคกเจริญ","38,013","8,604","22.63","9,818","2,175","22.15","9,305","2,100","22.57","8,874","1,919","21.62","10,016","2,410","24.06"
"10796  :  โรงพยาบาลลำสนธิ","35,852","1,925","5.37","9,239","498","5.39","8,842","508","5.75","8,541","388","4.54","9,230","531","5.75"
"10797  :  โรงพยาบาลหนองม่วง","51,817","7,219","13.93","14,437","2,270","15.72","13,114","2,093","15.96","12,110","1,671","13.80","12,156","1,185","9.75"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","91,970","6,176","6.72","21,807","1,663","7.63","23,708","1,667","7.03","22,360","1,398","6.25","24,095","1,448","6.01"
"10693  :  โรงพยาบาลอินทร์บุรี","80,881","1,999","2.47","20,565","539","2.62","20,146","612","3.04","19,117","418","2.19","21,053","430","2.04"
"10798  :  โรงพยาบาลบางระจัน","46,330","6,334","13.67","11,732","1,896","16.16","12,266","1,725","14.06","10,906","1,332","12.21","11,426","1,381","12.09"
"10799  :  โรงพยาบาลค่ายบางระจัน","35,388","2,357","6.66","9,654","577","5.98","8,899","621","6.98","8,161","562","6.89","8,674","597","6.88"
