"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","471","521","306","336","101","126","44","55","149","162","112","121","79","82","50","53","142","151","100","107"
"10752  :  โรงพยาบาลบางบ่อ","618","677","463","512","179","209","124","145","147","151","109","113","117","125","96","104","175","192","134","150"
"10753  :  โรงพยาบาลบางพลี","212","284","177","239","57","81","52","75","81","105","66","87","29","39","26","35","45","59","33","42"
"10754  :  โรงพยาบาลบางจาก","655","703","445","483","132","141","77","85","154","160","102","107","132","146","91","101","237","256","175","190"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","144","151","126","132","40","43","35","38","37","38","31","32","25","28","20","22","42","42","40","40"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10756  :  โรงพยาบาลบางกรวย","78","97","66","82","17","22","15","20","24","29","20","23","18","23","15","20","19","23","16","19"
"10757  :  โรงพยาบาลบางใหญ่","128","139","122","132","16","16","14","14","25","25","23","23","31","34","30","33","56","64","55","62"
"10758  :  โรงพยาบาลบางบัวทอง","86","99","76","88","13","15","12","13","26","27","24","25","18","23","16","21","29","34","24","29"
"10759  :  โรงพยาบาลไทรน้อย","17","17","14","14","7","7","6","6","2","2","2","2","5","5","4","4","3","3","2","2"
"10760  :  โรงพยาบาลปากเกร็ด","40","44","33","37","10","14","9","13","9","9","8","8","14","14","11","11","7","7","5","5"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","98","129","43","55","39","58","17","22","30","41","15","21","14","15","4","5","15","15","7","7"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"10687  :  โรงพยาบาลปทุมธานี","423","489","280","331","98","114","67","78","127","155","81","102","79","91","58","69","119","129","74","82"
"10761  :  โรงพยาบาลคลองหลวง","288","396","258","361","93","141","85","133","95","138","87","129","38","46","33","39","62","71","53","60"
"10762  :  โรงพยาบาลธัญบุรี","13","13","11","11","4","4","4","4","1","1","1","1","0","0","0","0","8","8","6","6"
"10763  :  โรงพยาบาลประชาธิปัตย์","12","14","11","12","2","3","2","2","7","8","6","7","1","1","1","1","2","2","2","2"
"10764  :  โรงพยาบาลหนองเสือ","45","45","36","36","0","0","0","0","0","0","0","0","19","19","14","14","26","26","22","22"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","48","51","36","38","16","17","11","11","21","22","19","20","4","4","3","3","7","8","3","4"
"10766  :  โรงพยาบาลลำลูกกา","174","188","133","147","25","30","21","26","33","40","29","36","46","46","34","34","70","72","49","51"
"10767  :  โรงพยาบาลสามโคก","99","132","96","127","12","17","12","17","24","31","24","31","28","34","28","34","35","50","32","45"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10688  :  โรงพยาบาลเสนา","1,018","1,265","741","922","323","471","235","348","334","402","237","281","181","201","137","155","180","191","132","138"
"10768  :  โรงพยาบาลท่าเรือ","175","179","131","134","34","34","28","28","53","56","42","45","48","49","36","36","40","40","25","25"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","397","491","299","374","142","177","109","138","117","159","87","122","68","78","47","54","70","77","56","60"
"10770  :  โรงพยาบาลบางไทร","183","184","142","143","58","58","46","46","45","45","33","33","36","36","27","27","44","45","36","37"
"10771  :  โรงพยาบาลบางบาล","52","53","40","41","9","10","5","6","16","16","11","11","10","10","10","10","17","17","14","14"
"10772  :  โรงพยาบาลบางปะอิน","511","516","255","257","158","160","76","77","106","106","46","46","112","112","55","55","135","138","78","79"
"10773  :  โรงพยาบาลบางปะหัน","161","168","120","124","26","26","20","20","24","25","17","18","48","49","35","35","63","68","48","51"
"10774  :  โรงพยาบาลผักไห่","388","439","317","360","129","158","103","128","123","137","95","106","86","91","75","80","50","53","44","46"
"10775  :  โรงพยาบาลภาชี","169","170","109","109","52","53","32","32","36","36","21","21","30","30","23","23","51","51","33","33"
"10776  :  โรงพยาบาลลาดบัวหลวง","120","124","97","101","29","32","25","28","32","32","26","26","31","32","26","27","28","28","20","20"
"10777  :  โรงพยาบาลวังน้อย","187","192","160","163","59","60","53","54","49","52","39","40","43","44","38","39","36","36","30","30"
"10778  :  โรงพยาบาลบางซ้าย","73","81","66","72","4","5","4","5","18","19","17","18","15","15","13","13","36","42","32","36"
"10779  :  โรงพยาบาลอุทัย","119","131","85","91","14","14","9","9","23","29","12","15","28","30","22","22","54","58","42","45"
"10780  :  โรงพยาบาลมหาราช","112","130","86","98","34","39","28","32","21","26","15","18","29","32","22","24","28","33","21","24"
"10781  :  โรงพยาบาลบ้านแพรก","174","194","141","160","66","70","54","58","43","51","35","43","31","34","22","24","34","39","30","35"
"10689  :  โรงพยาบาลอ่างทอง","15","29","6","11","2","4","1","2","2","4","0","0","2","4","0","0","9","17","5","9"
"10782  :  โรงพยาบาลไชโย","117","159","80","108","31","44","16","22","34","51","23","37","29","39","20","27","23","25","21","22"
"10784  :  โรงพยาบาลป่าโมก","218","285","135","178","74","108","41","61","57","78","36","49","56","63","39","45","31","36","19","23"
"10785  :  โรงพยาบาลโพธิ์ทอง","294","304","212","219","80","81","63","64","72","74","53","55","53","53","38","38","89","96","58","62"
"10786  :  โรงพยาบาลแสวงหา","304","331","245","266","73","85","58","65","95","105","76","85","64","67","56","59","72","74","55","57"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","931","1,319","692","975","259","374","195","282","229","390","168","279","187","270","144","212","256","285","185","202"
"10788  :  โรงพยาบาลสามโก้","55","59","45","48","11","15","10","13","14","14","12","12","16","16","13","13","14","14","10","10"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","50","54","20","22","5","6","0","0","6","6","0","0","5","5","0","0","34","37","20","22"
"10691  :  โรงพยาบาลบ้านหมี่","313","343","227","250","106","114","80","88","53","57","38","40","53","60","34","37","101","112","75","85"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","563","602","462","493","11","11","9","9","170","186","133","146","177","183","147","151","205","222","173","187"
"10791  :  โรงพยาบาลชัยบาดาล","660","686","544","565","149","152","116","119","140","146","114","118","170","174","143","145","201","214","171","183"
"10792  :  โรงพยาบาลท่าวุ้ง","243","314","203","256","86","119","65","87","66","94","56","79","27","32","26","30","64","69","56","60"
"10793  :  โรงพยาบาลท่าหลวง","143","149","127","133","32","33","24","25","23","23","23","23","38","40","36","38","50","53","44","47"
"10794  :  โรงพยาบาลสระโบสถ์","35","37","31","32","7","8","5","5","7","7","5","5","9","9","9","9","12","13","12","13"
"10795  :  โรงพยาบาลโคกเจริญ","223","239","203","217","66","71","59","64","54","58","48","51","38","39","36","37","65","71","60","65"
"10796  :  โรงพยาบาลลำสนธิ","25","26","19","20","3","3","0","0","1","1","0","0","0","0","0","0","21","22","19","20"
"10797  :  โรงพยาบาลหนองม่วง","33","33","28","28","3","3","0","0","2","2","2","2","5","5","5","5","23","23","21","21"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","587","774","344","464","150","208","86","124","191","242","104","136","90","122","54","75","156","202","100","129"
"10693  :  โรงพยาบาลอินทร์บุรี","100","106","72","77","39","40","28","29","18","19","11","12","8","9","6","6","35","38","27","30"
"10798  :  โรงพยาบาลบางระจัน","325","357","281","312","103","113","90","100","101","114","90","103","62","67","53","57","59","63","48","52"
"10799  :  โรงพยาบาลค่ายบางระจัน","313","330","258","272","127","132","105","108","95","102","77","83","52","56","42","46","39","40","34","35"
"10800  :  โรงพยาบาลพรหมบุรี","129","143","101","107","33","35","27","28","30","34","21","21","32","33","25","26","34","41","28","32"
"10801  :  โรงพยาบาลท่าช้าง","278","310","193","215","52","59","38","42","48","53","32","34","66","74","45","53","112","124","78","86"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","105","106","83","84","3","3","2","2","1","1","1","1","19","19","16","16","82","83","64","65"
"10802  :  โรงพยาบาลมโนรมย์","150","156","121","127","42","42","34","34","31","33","23","25","25","27","21","23","52","54","43","45"
"10803  :  โรงพยาบาลวัดสิงห์","21","22","15","15","2","2","2","2","7","8","3","3","10","10","8","8","2","2","2","2"
"10804  :  โรงพยาบาลสรรพยา","35","40","27","31","6","8","4","5","4","4","2","2","5","5","4","4","20","23","17","20"
"10805  :  โรงพยาบาลสรรคบุรี","126","149","108","125","18","18","15","15","25","39","21","31","21","23","20","22","62","69","52","57"
"10806  :  โรงพยาบาลหันคา","43","43","36","36","15","15","11","11","13","13","11","11","8","8","8","8","7","7","6","6"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","15,356","23,739","6,502","9,980","3,681","5,628","2,553","3,880","3,881","6,154","706","1,057","3,558","5,542","225","447","4,236","6,415","3,018","4,596"
"10695  :  โรงพยาบาลพระพุทธบาท","277","288","156","161","126","131","77","80","66","70","28","30","27","28","14","14","58","59","37","37"
"10807  :  โรงพยาบาลแก่งคอย","229","280","164","197","83","114","56","73","69","85","47","59","44","47","37","40","33","34","24","25"
"10808  :  โรงพยาบาลหนองแค","152","154","108","109","31","32","20","20","41","42","31","32","33","33","23","23","47","47","34","34"
"10809  :  โรงพยาบาลวิหารแดง","249","279","199","225","65","79","54","66","61","69","45","51","60","63","48","51","63","68","52","57"
"10810  :  โรงพยาบาลหนองแซง","11","11","8","8","3","3","3","3","5","5","4","4","0","0","0","0","3","3","1","1"
