"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11536  :  โรงพยาบาลเวชการุณย์รัศมิ์","29,264","767","2.62","21,079","528","2.50","8,149","239","2.93","36","0","0.00","0","0","0.00"
"11537  :  โรงพยาบาลกลาง","1,610","5","0.31","765","0","0.00","253","3","1.19","306","2","0.65","286","0","0.00"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","214","0","0.00","0","0","0.00","124","0","0.00","76","0","0.00","14","0","0.00"
"11539  :  โรงพยาบาลตากสิน","8,418","4","0.05","2,376","0","0.00","2,211","0","0.00","1,847","2","0.11","1,984","2","0.10"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","4,843","27","0.56","2,024","16","0.79","2,570","11","0.43","71","0","0.00","178","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","37,528","123","0.33","0","0","0.00","0","0","0.00","14,864","33","0.22","22,664","90","0.40"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","17,902","857","4.79","4,663","185","3.97","4,627","230","4.97","3,854","194","5.03","4,758","248","5.21"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","32,741","0","0.00","8,768","0","0.00","8,901","0","0.00","7,161","0","0.00","7,911","0","0.00"
"12246  :  สถาบันราชานุกูล","13,641","102","0.75","4,355","37","0.85","3,898","37","0.95","1,845","0","0.00","3,543","28","0.79"
"12249  :  สถาบันโรคผิวหนัง","11,915","0","0.00","3,264","0","0.00","3,193","0","0.00","2,615","0","0.00","2,843","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","12,372","0","0.00","2,212","0","0.00","3,359","0","0.00","3,291","0","0.00","3,510","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","87,900","1","0.00","24,747","0","0.00","23,434","0","0.00","16,886","0","0.00","22,833","1","0.00"
"12439  :  สถาบันประสาทวิทยา","35,140","0","0.00","8,444","0","0.00","8,610","0","0.00","9,334","0","0.00","8,752","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","40,223","609","1.51","28,359","426","1.50","11,396","151","1.33","468","32","6.84","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","47,822","809","1.69","45,984","799","1.74","570","9","1.58","516","0","0.00","752","1","0.13"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","113","113","100.00","113","113","100.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","392,684","11,862","3.02","107,656","3,464","3.22","106,665","4,361","4.09","76,367","1,542","2.02","101,996","2,495","2.45"
"10752  :  โรงพยาบาลบางบ่อ","44,056","3,281","7.45","26,094","2,032","7.79","11,494","932","8.11","3,246","131","4.04","3,222","186","5.77"
"10753  :  โรงพยาบาลบางพลี","128,909","6,733","5.22","38,897","2,020","5.19","32,661","2,192","6.71","25,390","926","3.65","31,961","1,595","4.99"
"10754  :  โรงพยาบาลบางจาก","77,415","18,178","23.48","21,386","5,374","25.13","23,226","5,828","25.09","14,393","3,177","22.07","18,410","3,799","20.64"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","74,786","9,957","13.31","21,966","2,885","13.13","22,088","2,985","13.51","14,085","1,829","12.99","16,647","2,258","13.56"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","28,646","0","0.00","8,130","0","0.00","8,125","0","0.00","5,485","0","0.00","6,906","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","83,994","1,918","2.28","23,830","784","3.29","22,775","694","3.05","17,485","195","1.12","19,904","245","1.23"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","29,458","18","0.06","8,472","6","0.07","8,211","6","0.07","5,211","3","0.06","7,564","3","0.04"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","9,069","113","1.25","3,141","15","0.48","3,346","56","1.67","1,816","40","2.20","766","2","0.26"
"28785  :  โรงพยาบาลบางเสาธง","27,750","2,128","7.67","7,796","624","8.00","7,710","808","10.48","5,471","291","5.32","6,773","405","5.98"
"10686  :  โรงพยาบาลพระนั่งเกล้า","315,499","11,002","3.49","84,331","4,614","5.47","87,199","4,090","4.69","62,270","354","0.57","81,699","1,944","2.38"
"10756  :  โรงพยาบาลบางกรวย","54,777","3,078","5.62","16,009","881","5.50","15,548","924","5.94","10,309","544","5.28","12,911","729","5.65"
"10757  :  โรงพยาบาลบางใหญ่","127,162","19,343","15.21","37,993","6,655","17.52","34,910","5,709","16.35","22,338","2,200","9.85","31,921","4,779","14.97"
"10758  :  โรงพยาบาลบางบัวทอง","100,901","11,095","11.00","29,823","3,329","11.16","28,145","3,392","12.05","18,664","1,662","8.90","24,269","2,712","11.17"
"10759  :  โรงพยาบาลไทรน้อย","63,075","9,525","15.10","23,520","3,863","16.42","23,191","4,202","18.12","7,413","699","9.43","8,951","761","8.50"
"10760  :  โรงพยาบาลปากเกร็ด","62,250","2,942","4.73","20,199","1,052","5.21","18,401","1,090","5.92","10,151","326","3.21","13,499","474","3.51"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","38,227","2","0.01","0","0","0.00","10,603","0","0.00","12,299","1","0.01","15,325","1","0.01"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","1,471","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1,471","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","66,980","2,202","3.29","16,918","549","3.25","17,027","577","3.39","16,495","537","3.26","16,540","539","3.26"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","84,950","953","1.12","24,607","270","1.10","16,487","246","1.49","19,736","196","0.99","24,120","241","1.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","18,486","914","4.94","6,027","342","5.67","5,532","383","6.92","2,721","73","2.68","4,206","116","2.76"
"10687  :  โรงพยาบาลปทุมธานี","250,321","10,146","4.05","69,976","2,846","4.07","68,302","3,479","5.09","51,550","1,346","2.61","60,493","2,475","4.09"
"10761  :  โรงพยาบาลคลองหลวง","79,469","16,703","21.02","22,762","4,669","20.51","22,123","4,954","22.39","16,149","3,765","23.31","18,435","3,315","17.98"
"10762  :  โรงพยาบาลธัญบุรี","82,163","1,344","1.64","23,236","445","1.92","22,789","550","2.41","15,617","106","0.68","20,521","243","1.18"
"10763  :  โรงพยาบาลประชาธิปัตย์","51,954","16,454","31.67","15,291","5,811","38.00","14,750","6,718","45.55","9,910","2,233","22.53","12,003","1,692","14.10"
"10764  :  โรงพยาบาลหนองเสือ","43,040","5,817","13.52","13,709","1,988","14.50","11,385","1,940","17.04","8,563","880","10.28","9,383","1,009","10.75"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","41,733","1,754","4.20","11,561","520","4.50","11,896","678","5.70","8,138","175","2.15","10,138","381","3.76"
"10766  :  โรงพยาบาลลำลูกกา","69,240","12,440","17.97","19,450","2,422","12.45","20,069","3,672","18.30","13,508","3,217","23.82","16,213","3,129","19.30"
"10767  :  โรงพยาบาลสามโคก","28,692","1,731","6.03","8,565","576","6.73","8,401","689","8.20","4,953","194","3.92","6,773","272","4.02"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","4,327","3","0.07","829","1","0.12","881","1","0.11","1,209","1","0.08","1,408","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","30,793","0","0.00","2,815","0","0.00","9,227","0","0.00","9,017","0","0.00","9,734","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","165,596","456","0.28","42,860","105","0.24","43,316","122","0.28","34,117","87","0.26","45,303","142","0.31"
"10688  :  โรงพยาบาลเสนา","98,761","11,043","11.18","27,986","3,138","11.21","28,719","3,421","11.91","19,232","2,038","10.60","22,824","2,446","10.72"
"10768  :  โรงพยาบาลท่าเรือ","52,686","6,138","11.65","16,033","1,537","9.59","15,196","1,781","11.72","9,174","1,103","12.02","12,283","1,717","13.98"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","34,955","3,132","8.96","10,337","1,034","10.00","9,484","1,062","11.20","6,907","439","6.36","8,227","597","7.26"
"10770  :  โรงพยาบาลบางไทร","34,861","3,154","9.05","10,185","1,023","10.04","9,914","1,104","11.14","6,922","436","6.30","7,840","591","7.54"
"10771  :  โรงพยาบาลบางบาล","26,567","1,929","7.26","7,712","360","4.67","7,434","576","7.75","5,031","485","9.64","6,390","508","7.95"
"10772  :  โรงพยาบาลบางปะอิน","74,251","5,947","8.01","23,188","1,827","7.88","19,523","1,910","9.78","13,663","1,061","7.77","17,877","1,149","6.43"
"10773  :  โรงพยาบาลบางปะหัน","44,196","4,330","9.80","12,408","1,330","10.72","12,855","1,389","10.81","7,319","611","8.35","11,614","1,000","8.61"
"10774  :  โรงพยาบาลผักไห่","48,074","4,890","10.17","13,831","1,804","13.04","13,651","1,775","13.00","8,988","531","5.91","11,604","780","6.72"
"10775  :  โรงพยาบาลภาชี","39,474","6,752","17.10","11,443","1,869","16.33","10,802","2,021","18.71","7,455","1,224","16.42","9,774","1,638","16.76"
"10776  :  โรงพยาบาลลาดบัวหลวง","34,528","5,383","15.59","10,009","1,453","14.52","10,357","1,736","16.76","6,644","1,055","15.88","7,518","1,139","15.15"
"10777  :  โรงพยาบาลวังน้อย","57,045","8,076","14.16","18,563","2,560","13.79","15,750","2,329","14.79","9,974","1,799","18.04","12,758","1,388","10.88"
"10778  :  โรงพยาบาลบางซ้าย","18,574","3,516","18.93","5,886","1,097","18.64","4,946","1,071","21.65","3,490","563","16.13","4,252","785","18.46"
"10779  :  โรงพยาบาลอุทัย","50,222","6,504","12.95","14,637","2,044","13.96","14,282","2,195","15.37","9,094","895","9.84","12,209","1,370","11.22"
"10780  :  โรงพยาบาลมหาราช","20,311","2,632","12.96","5,985","804","13.43","5,586","951","17.02","3,608","368","10.20","5,132","509","9.92"
"10781  :  โรงพยาบาลบ้านแพรก","16,058","2,942","18.32","5,056","986","19.50","4,958","1,062","21.42","2,296","234","10.19","3,748","660","17.61"
"10689  :  โรงพยาบาลอ่างทอง","107,915","2,169","2.01","30,409","859","2.82","30,347","687","2.26","20,063","322","1.60","27,096","301","1.11"
"10782  :  โรงพยาบาลไชโย","27,153","1,221","4.50","7,511","350","4.66","7,921","383","4.84","5,791","172","2.97","5,930","316","5.33"
"10784  :  โรงพยาบาลป่าโมก","43,200","2,337","5.41","11,434","460","4.02","12,390","1,128","9.10","9,061","344","3.80","10,315","405","3.93"
"10785  :  โรงพยาบาลโพธิ์ทอง","58,365","5,126","8.78","16,032","1,516","9.46","15,740","1,690","10.74","12,109","976","8.06","14,484","944","6.52"
"10786  :  โรงพยาบาลแสวงหา","41,518","3,784","9.11","12,139","1,129","9.30","11,621","1,107","9.53","8,477","727","8.58","9,281","821","8.85"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","79,950","7,516","9.40","22,219","2,352","10.59","22,296","2,405","10.79","18,804","1,234","6.56","16,631","1,525","9.17"
"10788  :  โรงพยาบาลสามโก้","29,943","2,526","8.44","8,392","724","8.63","8,908","864","9.70","5,848","433","7.40","6,795","505","7.43"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","202,733","9,385","4.63","56,482","2,823","5.00","54,292","3,132","5.77","40,452","1,389","3.43","51,507","2,041","3.96"
"10691  :  โรงพยาบาลบ้านหมี่","88,683","7,772","8.76","24,761","2,533","10.23","24,632","2,460","9.99","18,591","1,475","7.93","20,699","1,304","6.30"
"10789  :  โรงพยาบาลพัฒนานิคม","60,893","4,150","6.82","19,406","1,384","7.13","16,435","1,317","8.01","10,318","622","6.03","14,734","827","5.61"
"10790  :  โรงพยาบาลโคกสำโรง","62,563","7,900","12.63","16,770","2,390","14.25","15,887","2,275","14.32","10,735","1,533","14.28","19,171","1,702","8.88"
"10791  :  โรงพยาบาลชัยบาดาล","117,975","8,882","7.53","33,351","3,037","9.11","32,328","3,032","9.38","23,338","815","3.49","28,958","1,998","6.90"
"10792  :  โรงพยาบาลท่าวุ้ง","48,066","3,155","6.56","14,235","1,187","8.34","13,190","1,136","8.61","9,838","301","3.06","10,803","531","4.92"
"10793  :  โรงพยาบาลท่าหลวง","38,195","8,017","20.99","10,921","3,118","28.55","11,507","3,062","26.61","7,020","563","8.02","8,747","1,274","14.56"
"10794  :  โรงพยาบาลสระโบสถ์","31,465","4,440","14.11","8,640","1,260","14.58","10,270","1,500","14.61","5,880","760","12.93","6,675","920","13.78"
"10795  :  โรงพยาบาลโคกเจริญ","33,290","6,319","18.98","9,882","2,153","21.79","9,861","2,258","22.90","5,699","709","12.44","7,848","1,199","15.28"
"10796  :  โรงพยาบาลลำสนธิ","34,624","3,223","9.31","10,160","1,010","9.94","9,803","1,152","11.75","6,321","434","6.87","8,340","627","7.52"
"10797  :  โรงพยาบาลหนองม่วง","43,758","4,181","9.55","11,644","1,013","8.70","11,626","1,103","9.49","8,945","792","8.85","11,543","1,273","11.03"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","85,284","3,969","4.65","23,560","1,314","5.58","23,151","1,405","6.07","17,140","449","2.62","21,433","801","3.74"
"10693  :  โรงพยาบาลอินทร์บุรี","77,162","2,161","2.80","22,609","393","1.74","21,268","600","2.82","15,659","506","3.23","17,626","662","3.76"
"10798  :  โรงพยาบาลบางระจัน","41,162","4,272","10.38","11,544","1,302","11.28","11,549","1,322","11.45","8,302","819","9.87","9,767","829","8.49"
"10799  :  โรงพยาบาลค่ายบางระจัน","33,066","1,840","5.56","9,144","496","5.42","8,763","595","6.79","6,915","311","4.50","8,244","438","5.31"
"10800  :  โรงพยาบาลพรหมบุรี","22,583","1,690","7.48","6,264","527","8.41","6,522","556","8.52","4,203","260","6.19","5,594","347","6.20"
