"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคเบาหวาน","การเข้าถึงบริการของผู้ป่วยเบาหวาน","ผู้รับบริการผู้ป่วยนอกด้วยโรคเบาหวาน"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0","0","0.00","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0","0","0.00","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0","0","0.00","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0","0","0.00","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0","0","0.00","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0","0","0.00","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0","0","0.00","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0","0","0.00","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0","0","0.00","1,198","3,260"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0","0","0.00","9","26"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0","0","0.00","1","1"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0","0","0.00","25","37"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0","0","0.00","61","168"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0","0","0.00","2,702","5,595"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0","0","0.00","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0","0","0.00","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0","0","0.00","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0","0","0.00","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0","0","0.00","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0","0","0.00","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0","0","0.00","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0","0","0.00","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0","0","0.00","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0","0","0.00","8,815","22,572"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0","0","0.00","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0","0","0.00","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0","0","0.00","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0","0","0.00","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0","0","0.00","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0","0","0.00","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0","0","0.00","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0","0","0.00","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0","0","0.00","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0","0","0.00","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0","0","0.00","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0","0","0.00","15,561","38,417"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0","0","0.00","3,489","7,527"
"10753  :  โรงพยาบาลบางพลี","10","1","10.00","0","0","0","0","0.00","4,976","10,114"
"10754  :  โรงพยาบาลบางจาก","7,072","6,209","87.80","972","684","40","724","74.49","2,674","6,383"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","6,093","674","11.06","918","549","66","615","66.99","2,988","8,247"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","2,906","2,230","76.74","849","543","27","570","67.14","1,047","2,259"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0","0","0.00","3,297","10,027"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0","0","0.00","1","5"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","4,799","3,992","83.18","656","214","213","427","65.09","428","1,422"
"28785  :  โรงพยาบาลบางเสาธง","1,539","343","22.29","285","180","16","196","68.77","1,098","2,611"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0","0","0.00","16,046","41,822"
"10756  :  โรงพยาบาลบางกรวย","3,510","1,884","53.68","299","204","22","226","75.59","1,827","4,651"
"10757  :  โรงพยาบาลบางใหญ่","6,346","1,451","22.86","549","349","52","401","73.04","4,544","15,667"
"10758  :  โรงพยาบาลบางบัวทอง","3,801","1,653","43.49","516","295","84","379","73.45","3,730","8,742"
"10759  :  โรงพยาบาลไทรน้อย","8,081","2,799","34.64","1,314","728","161","889","67.66","2,794","8,650"
"10760  :  โรงพยาบาลปากเกร็ด","8,539","5,045","59.08","1,306","742","211","953","72.97","3,678","9,285"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0","0","0.00","9,120","12,879"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0","0","0.00","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0","0","0.00","211","449"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0","0","0.00","814","2,714"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","529","26","4.91","127","82","28","110","86.61","6,433","19,016"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0","0","0.00","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","2,812","49","1.74","235","89","50","139","59.15","631","1,360"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0","0","0.00","10,965","19,882"
"10761  :  โรงพยาบาลคลองหลวง","2,568","366","14.25","343","218","35","253","73.76","4,521","12,086"
"10762  :  โรงพยาบาลธัญบุรี","5,753","5,577","96.94","563","438","4","442","78.51","3,605","10,622"
"10763  :  โรงพยาบาลประชาธิปัตย์","4,365","3,935","90.15","396","338","11","349","88.13","2,628","6,639"
"10764  :  โรงพยาบาลหนองเสือ","2,838","1,577","55.57","333","239","5","244","73.27","2,174","8,314"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","2,366","1,777","75.11","410","321","4","325","79.27","2,753","6,504"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0","0","0.00","2,598","7,607"
"10767  :  โรงพยาบาลสามโคก","1,388","1,243","89.55","251","213","-22","191","76.10","1,419","3,098"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0","0","0.00","17","28"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0","0","0.00","16","24"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0","0","0.00","6,858","16,272"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0","0","0.00","4,489","12,786"
"10768  :  โรงพยาบาลท่าเรือ","4,998","976","19.53","896","594","28","622","69.42","2,603","4,836"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1,016","990","97.44","207","136","24","160","77.29","2,196","4,129"
"10770  :  โรงพยาบาลบางไทร","1,943","32","1.65","370","256","23","279","75.41","2,041","4,597"
"10771  :  โรงพยาบาลบางบาล","932","713","76.50","166","87","19","106","63.86","1,306","2,987"
"10772  :  โรงพยาบาลบางปะอิน","4,562","2,875","63.02","608","398","30","428","70.39","3,074","7,330"
"10773  :  โรงพยาบาลบางปะหัน","753","683","90.70","204","156","8","164","80.39","2,243","5,926"
"10774  :  โรงพยาบาลผักไห่","568","555","97.71","128","103","6","109","85.16","1,967","4,939"
"10775  :  โรงพยาบาลภาชี","2,693","2,157","80.10","494","322","16","338","68.42","1,851","3,894"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,206","567","47.01","154","121","2","123","79.87","1,807","4,120"
"10777  :  โรงพยาบาลวังน้อย","3,554","2,901","81.63","372","232","15","247","66.40","2,676","5,485"
"10778  :  โรงพยาบาลบางซ้าย","1,820","1,639","90.05","263","159","35","194","73.76","540","1,814"
"10779  :  โรงพยาบาลอุทัย","290","136","46.90","106","84","4","88","83.02","2,754","5,960"
"10780  :  โรงพยาบาลมหาราช","713","299","41.94","146","95","6","101","69.18","994","2,036"
"10781  :  โรงพยาบาลบ้านแพรก","673","567","84.25","138","118","3","121","87.68","819","2,417"
"10689  :  โรงพยาบาลอ่างทอง","606","544","89.77","120","101","0","101","84.17","5,128","15,229"
"10782  :  โรงพยาบาลไชโย","1,197","1,080","90.23","250","168","12","180","72.00","1,386","3,672"
"10784  :  โรงพยาบาลป่าโมก","2,338","1,970","84.26","457","285","19","304","66.52","1,931","7,038"
"10785  :  โรงพยาบาลโพธิ์ทอง","1,533","1,458","95.11","385","248","34","282","73.25","2,957","7,216"
"10786  :  โรงพยาบาลแสวงหา","3,201","2,891","90.32","648","503","23","526","81.17","1,985","4,565"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","3,365","3,191","94.83","497","416","22","438","88.13","3,091","9,576"
"10788  :  โรงพยาบาลสามโก้","889","841","94.60","210","158","12","170","80.95","1,181","3,346"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0","0","0.00","11,372","27,743"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0","0","0.00","4,452","13,845"
"10789  :  โรงพยาบาลพัฒนานิคม","3,865","543","14.05","737","506","33","539","73.13","3,649","8,056"
"10790  :  โรงพยาบาลโคกสำโรง","3,519","2,666","75.76","675","442","22","464","68.74","3,268","6,842"
"10791  :  โรงพยาบาลชัยบาดาล","5,966","3,537","59.29","1,081","815","23","838","77.52","4,667","14,527"
"10792  :  โรงพยาบาลท่าวุ้ง","2,069","1,734","83.81","339","256","22","278","82.01","2,407","5,985"
"10793  :  โรงพยาบาลท่าหลวง","3,012","2,423","80.44","616","489","11","500","81.17","1,875","4,345"
"10794  :  โรงพยาบาลสระโบสถ์","4,132","2,933","70.98","752","511","29","540","71.81","1,415","3,913"
"10795  :  โรงพยาบาลโคกเจริญ","2,362","1,863","78.87","545","436","3","439","80.55","1,423","4,077"
"10796  :  โรงพยาบาลลำสนธิ","2,500","2,430","97.20","481","435","5","440","91.48","1,296","3,713"
"10797  :  โรงพยาบาลหนองม่วง","2,556","2,178","85.21","458","335","16","351","76.64","1,628","4,111"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","5,270","4,716","89.49","860","638","22","660","76.74","5,229","12,407"
"10693  :  โรงพยาบาลอินทร์บุรี","1,117","1,067","95.52","261","224","9","233","89.27","3,654","14,801"
"10798  :  โรงพยาบาลบางระจัน","1,953","1,897","97.13","430","322","50","372","86.51","1,946","5,833"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,711","2,492","91.92","486","353","31","384","79.01","1,381","4,787"
"10800  :  โรงพยาบาลพรหมบุรี","2,266","2,177","96.07","537","387","45","432","80.45","1,272","3,356"
"10801  :  โรงพยาบาลท่าช้าง","1,187","1,125","94.78","360","278","25","303","84.17","853","3,592"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0","0","0.00","5,866","17,850"
"10802  :  โรงพยาบาลมโนรมย์","2,139","1,944","90.88","434","333","22","355","81.80","1,639","4,340"
"10803  :  โรงพยาบาลวัดสิงห์","1,994","1,899","95.24","399","296","27","323","80.95","1,535","4,675"
"10804  :  โรงพยาบาลสรรพยา","1,098","894","81.42","233","184","12","196","84.12","2,382","6,528"
"10805  :  โรงพยาบาลสรรคบุรี","3,326","3,286","98.80","605","503","34","537","88.76","3,654","10,232"
"10806  :  โรงพยาบาลหันคา","3,561","3,427","96.24","619","477","38","515","83.20","2,445","6,949"
"27974  :  โรงพยาบาลหนองมะโมง","568","555","97.71","82","69","4","73","89.02","1,060","3,338"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","731","2,133"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0.00","11,111","30,254"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","1","1","0","1","100.00","5,568","11,166"
"10807  :  โรงพยาบาลแก่งคอย","6,891","5,666","82.22","1,059","663","142","805","76.02","3,953","8,557"
"10808  :  โรงพยาบาลหนองแค","1,506","31","2.06","146","66","24","90","61.64","1,872","3,556"
"10809  :  โรงพยาบาลวิหารแดง","3","0","0.00","0","0","0","0","0.00","1,756","4,625"
"10810  :  โรงพยาบาลหนองแซง","1,654","1,251","75.63","354","263","21","284","80.23","974","2,895"
"10811  :  โรงพยาบาลบ้านหมอ","2,681","2,399","89.48","582","368","61","429","73.71","1,785","4,801"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0.00","601","1,327"
"10813  :  โรงพยาบาลหนองโดน","1,836","1,813","98.75","439","294","36","330","75.17","795","2,494"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,292","1,004","77.71","242","147","38","185","76.45","1,873","4,198"
"10815  :  โรงพยาบาลมวกเหล็ก","3,109","2,732","87.87","455","324","25","349","76.70","2,581","5,123"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,663","1,555","93.51","304","251","13","264","86.84","1,200","4,032"
"11485  :  โรงพยาบาลค่ายอดิศร","2,534","165","6.51","283","155","58","213","75.27","697","1,751"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","10,535","33,578"
"10817  :  โรงพยาบาลบ้านบึง","13,197","12,048","91.29","1,442","1,021","113","1,134","78.64","5,226","14,815"
"10818  :  โรงพยาบาลหนองใหญ่","3,156","2,941","93.19","352","253","31","284","80.68","1,065","2,530"
"10819  :  โรงพยาบาลบางละมุง","10,925","3,694","33.81","1,930","1,013","381","1,394","72.23","6,188","14,290"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,565","1,048","66.96","162","126","9","135","83.33","1,017","2,569"
"10821  :  โรงพยาบาลพานทอง","4,882","2,446","50.10","596","450","48","498","83.56","4,073","14,228"
"10822  :  โรงพยาบาลพนัสนิคม","6,719","6,082","90.52","992","669","79","748","75.40","6,698","17,753"
"10823  :  โรงพยาบาลแหลมฉบัง","39,833","2,408","6.05","3,864","1,596","1,197","2,793","72.28","3,905","7,786"
"10824  :  โรงพยาบาลเกาะสีชัง","1,389","1,363","98.13","366","304","18","322","87.98","334","1,473"
"10825  :  โรงพยาบาลสัตหีบกม10","13,403","11,212","83.65","1,307","800","158","958","73.30","3,634","7,418"
"10826  :  โรงพยาบาลบ่อทอง","2,838","2,559","90.17","270","201","29","230","85.19","1,504","3,978"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,314","424","32.27","242","164","27","191","78.93","604","1,424"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","1,376","2,455"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","46,322","880","1.90","3,898","2,511","143","2,654","68.09","12,559","30,002"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","36","95"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","121","102","84.30","29","24","3","27","93.10","3,806","10,254"
"28005  :  โรงพยาบาลเมืองพัทยา","12,612","1,321","10.47","1,721","1,219","66","1,285","74.67","2,127","4,554"
"28006  :  โรงพยาบาลเกาะจันทร์","1,712","1,694","98.95","235","152","32","184","78.30","1,507","3,640"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","10,574","26,319"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","978","916","93.66","123","102","11","113","91.87","2,507","6,439"
"10828  :  โรงพยาบาลบ้านฉาง","12,721","11,616","91.31","976","646","76","722","73.98","2,140","6,235"
"10829  :  โรงพยาบาลแกลง","2,345","32","1.36","380","319","6","325","85.53","5,906","14,410"
"10830  :  โรงพยาบาลวังจันทร์","2,255","2,055","91.13","359","281","28","309","86.07","1,410","4,208"
"10831  :  โรงพยาบาลบ้านค่าย","3,338","2,511","75.22","442","250","76","326","73.76","2,339","4,770"
"10832  :  โรงพยาบาลปลวกแดง","8,494","1,186","13.96","734","547","48","595","81.06","2,549","6,365"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,053","1,023","97.15","174","132","11","143","82.18","952","3,092"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,900","1,622","85.37","204","129","29","158","77.45","1,268","2,791"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","9,620","24,060"
"10834  :  โรงพยาบาลขลุง","5,054","4,728","93.55","840","481","90","571","67.98","2,728","7,165"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0.00","1,509","3,217"
"10836  :  โรงพยาบาลเขาสุกิม","1,784","816","45.74","374","289","13","302","80.75","1,063","2,286"
"10837  :  โรงพยาบาลสองพี่น้อง","2,989","840","28.10","493","350","44","394","79.92","1,144","3,371"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","5,438","4,874","89.63","572","419","48","467","81.64","1,781","4,501"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0","0","0","0.00","1,551","3,643"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","2,311","7,647"
"10841  :  โรงพยาบาลสอยดาว","2","2","100.00","1","1","0","1","100.00","2,417","3,912"
"10842  :  โรงพยาบาลแก่งหางแมว","3,575","243","6.80","244","177","11","188","77.05","1,373","3,013"
"10843  :  โรงพยาบาลนายายอาม","1,479","1,293","87.42","286","207","17","224","78.32","1,507","3,322"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,693","72","2.67","333","193","28","221","66.37","1,167","3,072"
"10696  :  โรงพยาบาลตราด","2,409","1,180","48.98","352","229","6","235","66.76","3,928","9,621"
"10845  :  โรงพยาบาลคลองใหญ่","4,904","4,197","85.58","660","508","40","548","83.03","883","2,165"
