"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0","0","0.00","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0","0","0.00","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0","0","0.00","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0","0","0.00","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0","0","0.00","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0","0","0.00","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0","0","0.00","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0","0","0.00","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0","0","0.00","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0","0","0.00","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0","0","0.00","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0","0","0.00","28,214","98,282"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0","0","0.00","7,536","26,528"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0","0","0.00","12,462","38,146"
"10754  :  โรงพยาบาลบางจาก","3,746","2,873","76.70","1,495","1,258","52","1,310","87.63","4,901","17,747"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","5,273","1,305","24.75","1,741","1,233","132","1,365","78.40","5,924","23,308"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","2,151","1,927","89.59","1,652","1,304","51","1,355","82.02","2,327","8,289"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0","0","0.00","7,376","22,219"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0","0","0.00","10","17"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","4,510","4,114","91.22","1,125","516","410","926","82.31","1,599","5,870"
"28785  :  โรงพยาบาลบางเสาธง","1,143","779","68.15","469","353","35","388","82.73","1,941","5,885"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0","0","0.00","28,195","89,412"
"10756  :  โรงพยาบาลบางกรวย","3,017","1,868","61.92","430","391","9","400","93.02","4,008","14,740"
"10757  :  โรงพยาบาลบางใหญ่","5,584","1,297","23.23","967","646","111","757","78.28","7,837","30,688"
"10758  :  โรงพยาบาลบางบัวทอง","3,104","2,986","96.20","968","653","149","802","82.85","8,146","31,074"
"10759  :  โรงพยาบาลไทรน้อย","4,866","4,344","89.27","2,291","1,522","230","1,752","76.47","6,443","25,404"
"10760  :  โรงพยาบาลปากเกร็ด","7,208","5,630","78.11","2,505","1,779","411","2,190","87.43","6,447","30,993"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0","0","0.00","13,785","26,268"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0","0","0.00","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0","0","0.00","22","22"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0","0","0.00","1,585","7,248"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","203","28","13.79","181","128","38","166","91.71","12,503","51,126"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0","0","0.00","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","2,644","1,873","70.84","441","184","105","289","65.53","1,389","5,172"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0","0","0.00","23,110","59,891"
"10761  :  โรงพยาบาลคลองหลวง","2,427","1,987","81.87","455","347","58","405","89.01","6,250","19,898"
"10762  :  โรงพยาบาลธัญบุรี","4,407","4,143","94.01","984","929","21","950","96.54","6,526","26,440"
"10763  :  โรงพยาบาลประชาธิปัตย์","4,908","4,437","90.40","877","832","10","842","96.01","5,174","19,210"
"10764  :  โรงพยาบาลหนองเสือ","2,498","2,140","85.67","637","469","11","480","75.35","4,546","19,278"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,805","1,562","86.54","682","559","28","587","86.07","4,293","16,369"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0","0","0.00","4,873","19,905"
"10767  :  โรงพยาบาลสามโคก","1,094","1,031","94.24","516","399","26","425","82.36","2,298","9,350"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0","0","0.00","161","472"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0","0","0.00","4","6"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0","0","0.00","15,561","47,360"
"10688  :  โรงพยาบาลเสนา","383","153","39.95","372","322","1","323","86.83","10,292","38,932"
"10768  :  โรงพยาบาลท่าเรือ","4,178","3,196","76.50","1,918","1,513","57","1,570","81.86","6,162","19,203"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","967","917","94.83","526","385","64","449","85.36","4,252","14,988"
"10770  :  โรงพยาบาลบางไทร","1,681","837","49.79","714","586","48","634","88.80","4,457","15,670"
"10771  :  โรงพยาบาลบางบาล","719","585","81.36","367","263","50","313","85.29","3,625","13,019"
"10772  :  โรงพยาบาลบางปะอิน","5,009","2,571","51.33","1,175","867","73","940","80.00","7,649","24,221"
"10773  :  โรงพยาบาลบางปะหัน","610","551","90.33","401","318","23","341","85.04","4,773","17,378"
"10774  :  โรงพยาบาลผักไห่","457","227","49.67","317","246","16","262","82.65","5,513","21,037"
"10775  :  โรงพยาบาลภาชี","2,174","2,089","96.09","981","744","33","777","79.20","4,170","16,176"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,018","609","59.82","291","234","13","247","84.88","3,977","12,373"
"10777  :  โรงพยาบาลวังน้อย","2,835","2,063","72.77","689","474","32","506","73.44","5,698","17,902"
"10778  :  โรงพยาบาลบางซ้าย","1,433","1,333","93.02","615","456","81","537","87.32","1,620","8,235"
"10779  :  โรงพยาบาลอุทัย","372","196","52.69","165","143","4","147","89.09","5,376","17,263"
"10780  :  โรงพยาบาลมหาราช","550","346","62.91","291","223","16","239","82.13","2,436","9,426"
"10781  :  โรงพยาบาลบ้านแพรก","464","403","86.85","320","285","6","291","90.94","2,090","8,965"
"10689  :  โรงพยาบาลอ่างทอง","465","444","95.48","310","279","2","281","90.65","10,690","43,185"
"10782  :  โรงพยาบาลไชโย","1,051","1,001","95.24","478","406","26","432","90.38","3,044","12,590"
"10784  :  โรงพยาบาลป่าโมก","1,790","1,657","92.57","851","624","40","664","78.03","4,177","22,997"
"10785  :  โรงพยาบาลโพธิ์ทอง","1,302","1,207","92.70","635","414","73","487","76.69","5,749","24,059"
"10786  :  โรงพยาบาลแสวงหา","2,375","2,214","93.22","1,346","1,140","39","1,179","87.59","5,004","20,214"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","2,759","2,504","90.76","1,024","1,061","-314","747","72.95","7,813","26,499"
"10788  :  โรงพยาบาลสามโก้","723","661","91.42","449","368","27","395","87.97","2,633","8,817"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0","0","0.00","21,995","68,597"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0","0","0.00","8,907","37,003"
"10789  :  โรงพยาบาลพัฒนานิคม","2,980","2,593","87.01","1,429","1,131","35","1,166","81.60","7,258","25,387"
"10790  :  โรงพยาบาลโคกสำโรง","2,796","2,091","74.79","1,317","947","52","999","75.85","6,445","25,328"
"10791  :  โรงพยาบาลชัยบาดาล","4,585","4,423","96.47","2,273","1,904","52","1,956","86.05","10,383","39,731"
"10792  :  โรงพยาบาลท่าวุ้ง","1,538","1,528","99.35","706","553","36","589","83.43","5,154","18,057"
"10793  :  โรงพยาบาลท่าหลวง","1,989","1,712","86.07","1,304","1,100","23","1,123","86.12","4,403","17,216"
"10794  :  โรงพยาบาลสระโบสถ์","3,363","2,763","82.16","1,432","1,114","48","1,162","81.15","2,798","10,135"
"10795  :  โรงพยาบาลโคกเจริญ","1,583","1,567","98.99","984","809","11","820","83.33","2,858","10,170"
"10796  :  โรงพยาบาลลำสนธิ","1,877","1,803","96.06","1,150","1,044","13","1,057","91.91","3,816","12,301"
"10797  :  โรงพยาบาลหนองม่วง","1,946","1,599","82.17","1,032","806","25","831","80.52","3,605","13,611"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","4,304","4,096","95.17","1,950","1,414","60","1,474","75.59","11,420","37,282"
"10693  :  โรงพยาบาลอินทร์บุรี","831","771","92.78","491","412","23","435","88.59","7,174","44,430"
"10798  :  โรงพยาบาลบางระจัน","1,402","1,323","94.37","908","706","81","787","86.67","4,736","18,680"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,470","2,072","83.89","1,145","818","81","899","78.52","2,971","13,589"
"10800  :  โรงพยาบาลพรหมบุรี","1,713","1,663","97.08","1,035","778","95","873","84.35","2,732","11,736"
"10801  :  โรงพยาบาลท่าช้าง","728","529","72.66","814","660","42","702","86.24","2,218","13,689"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0","0","0.00","11,588","43,387"
"10802  :  โรงพยาบาลมโนรมย์","1,607","1,370","85.25","832","641","58","699","84.01","2,955","12,080"
"10803  :  โรงพยาบาลวัดสิงห์","1,575","1,539","97.71","863","701","51","752","87.14","3,166","14,569"
"10804  :  โรงพยาบาลสรรพยา","787","708","89.96","485","390","30","420","86.60","4,911","16,132"
"10805  :  โรงพยาบาลสรรคบุรี","2,766","2,514","90.89","1,316","1,025","125","1,150","87.39","8,016","22,802"
"10806  :  โรงพยาบาลหันคา","3,065","2,835","92.50","1,274","1,057","79","1,136","89.17","4,832","19,663"
"27974  :  โรงพยาบาลหนองมะโมง","426","391","91.78","246","213","9","222","90.24","3,454","12,187"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","1,537","6,508"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0.00","19,238","62,208"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","1","1","0","1","100.00","11,077","33,439"
"10807  :  โรงพยาบาลแก่งคอย","5,972","5,426","90.86","2,037","1,537","243","1,780","87.38","9,733","29,312"
"10808  :  โรงพยาบาลหนองแค","1,404","111","7.91","326","234","30","264","80.98","4,499","15,498"
"10809  :  โรงพยาบาลวิหารแดง","1,807","1,765","97.68","816","618","53","671","82.23","4,195","20,925"
"10810  :  โรงพยาบาลหนองแซง","1,490","1,388","93.15","687","560","39","599","87.19","1,722","7,334"
"10811  :  โรงพยาบาลบ้านหมอ","2,164","1,988","91.87","1,218","812","99","911","74.79","3,606","16,286"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0.00","890","3,162"
"10813  :  โรงพยาบาลหนองโดน","1,353","1,292","95.49","967","821","62","883","91.31","2,012","8,193"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,114","1,028","92.28","477","364","48","412","86.37","3,616","10,760"
"10815  :  โรงพยาบาลมวกเหล็ก","3,245","3,044","93.81","895","689","60","749","83.69","3,313","12,320"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,280","1,163","90.86","714","571","23","594","83.19","3,038","14,107"
"11485  :  โรงพยาบาลค่ายอดิศร","2,857","866","30.31","825","513","168","681","82.55","1,413","5,040"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","20,089","82,837"
"10817  :  โรงพยาบาลบ้านบึง","11,421","10,679","93.50","3,065","2,162","299","2,461","80.29","10,595","38,340"
"10818  :  โรงพยาบาลหนองใหญ่","2,703","2,576","95.30","741","582","61","643","86.77","2,313","7,765"
"10819  :  โรงพยาบาลบางละมุง","10,325","9,406","91.10","3,944","2,325","925","3,250","82.40","14,158","44,498"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,346","643","47.77","341","246","46","292","85.63","1,627","5,996"
"10821  :  โรงพยาบาลพานทอง","4,340","2,771","63.85","1,082","820","96","916","84.66","7,216","27,733"
"10822  :  โรงพยาบาลพนัสนิคม","5,630","3,594","63.84","2,090","1,540","179","1,719","82.25","13,533","49,331"
"10823  :  โรงพยาบาลแหลมฉบัง","35,679","1,643","4.60","6,679","3,280","2,417","5,697","85.30","8,599","27,660"
"10824  :  โรงพยาบาลเกาะสีชัง","1,115","996","89.33","637","536","40","576","90.42","697","3,897"
"10825  :  โรงพยาบาลสัตหีบกม10","17,181","15,012","87.38","2,482","1,424","545","1,969","79.33","4,047","12,075"
"10826  :  โรงพยาบาลบ่อทอง","2,913","1,929","66.22","671","493","72","565","84.20","3,675","12,165"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,126","723","64.21","521","381","53","434","83.30","1,230","4,234"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","3,569","12,349"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","44,562","5,151","11.56","7,590","8,848","-2,384","6,464","85.16","40,423","119,931"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","20","33"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","142","60","42.25","43","31","5","36","83.72","6,416","26,455"
"28005  :  โรงพยาบาลเมืองพัทยา","9,259","957","10.34","3,198","2,473","197","2,670","83.49","5,904","19,230"
"28006  :  โรงพยาบาลเกาะจันทร์","1,499","1,259","83.99","485","292","90","382","78.76","3,380","9,037"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","15,907","49,237"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","745","706","94.77","273","222","31","253","92.67","5,084","15,273"
"10828  :  โรงพยาบาลบ้านฉาง","11,990","8,714","72.68","1,565","1,243","115","1,358","86.77","3,887","15,383"
"10829  :  โรงพยาบาลแกลง","2,082","1,926","92.51","669","507","32","539","80.57","10,837","34,527"
"10830  :  โรงพยาบาลวังจันทร์","2,019","1,904","94.30","653","548","36","584","89.43","2,647","9,980"
"10831  :  โรงพยาบาลบ้านค่าย","3,065","2,911","94.98","877","590","116","706","80.50","6,513","20,012"
"10832  :  โรงพยาบาลปลวกแดง","6,227","5,143","82.59","1,211","951","76","1,027","84.81","4,385","12,888"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","553","544","98.37","168","139","5","144","85.71","2,297","8,879"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,565","1,511","96.55","446","345","31","376","84.30","3,007","10,430"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","19,342","68,401"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","4,855","13,837"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0.00","2,987","10,560"
"10836  :  โรงพยาบาลเขาสุกิม","1,294","1,273","98.38","825","700","25","725","87.88","2,751","9,299"
"10837  :  โรงพยาบาลสองพี่น้อง","2,500","2,339","93.56","973","773","82","855","87.87","3,053","10,182"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,568","4,409","96.52","1,427","1,079","108","1,187","83.18","4,017","14,294"
"10839  :  โรงพยาบาลมะขาม","591","546","92.39","228","183","22","205","89.91","3,817","13,001"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","4,797","21,700"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0.00","5,118","11,611"
"10842  :  โรงพยาบาลแก่งหางแมว","3,023","2,543","84.12","566","488","23","511","90.28","3,564","10,272"
