"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคเบาหวาน","การเข้าถึงบริการของผู้ป่วยเบาหวาน","ผู้รับบริการผู้ป่วยนอกด้วยโรคเบาหวาน"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0","0","0.00","0","0"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0","0","0.00","0","0"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0","0","0.00","0","0"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0","0","0.00","0","0"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0","0","0.00","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0","0","0.00","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0","0","0.00","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0","0","0.00","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0","0","0.00","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0","0","0.00","293","1,152"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0","0","0.00","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0.00","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0","0","0.00","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0","0","0.00","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0","0","0.00","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0","0","0.00","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0","0","0.00","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0","0","0.00","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0","0","0.00","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0","0","0.00","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0","0","0.00","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0","0","0.00","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0","0","0.00","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0","0","0.00","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0","0","0.00","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0","0","0.00","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0","0","0.00","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0","0","0.00","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0","0","0.00","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0","0","0.00","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0","0","0.00","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0","0","0.00","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0","0","0.00","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0","0","0.00","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0","0","0.00","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0","0","0.00","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0","0","0.00","1,613","6,257"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0","0","0.00","10","20"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0","0","0.00","11","23"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0","0","0.00","104","272"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0","0","0.00","174","1,810"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0","0","0.00","3,207","11,594"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0","0","0.00","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0","0","0.00","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0","0","0.00","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0","0","0.00","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0","0","0.00","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0","0","0.00","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0","0","0.00","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0","0","0.00","6,709","16,091"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0","0","0.00","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0","0","0.00","11,090","36,116"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0","0","0.00","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0","0","0.00","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0","0","0.00","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0","0","0.00","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0","0","0.00","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0","0","0.00","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0","0","0.00","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0","0","0.00","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0","0","0.00","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0","0","0.00","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0","0","0.00","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","1","0","0.00","2","2","0","2","100.00","17,198","69,682"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0","0","0.00","3,828","13,637"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0","0","0.00","5,900","20,518"
"10754  :  โรงพยาบาลบางจาก","6,451","5,027","77.93","973","757","33","790","81.19","3,048","11,076"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","5,896","218","3.70","884","554","65","619","70.02","3,122","11,783"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","2,847","2,324","81.63","835","618","30","648","77.60","1,138","4,551"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0","0","0.00","3,840","16,748"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0","0","0.00","4","7"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","4,624","723","15.64","647","237","230","467","72.18","465","1,609"
"28785  :  โรงพยาบาลบางเสาธง","1,461","1,018","69.68","272","181","17","198","72.79","1,214","3,671"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0","0","0.00","16,628","51,435"
"10756  :  โรงพยาบาลบางกรวย","3,293","2,823","85.73","277","201","23","224","80.87","2,139","5,694"
"10757  :  โรงพยาบาลบางใหญ่","6,293","1,582","25.14","517","355","48","403","77.95","4,567","19,235"
"10758  :  โรงพยาบาลบางบัวทอง","3,718","898","24.15","501","299","83","382","76.25","3,678","9,390"
"10759  :  โรงพยาบาลไทรน้อย","7,865","5,214","66.29","1,257","796","121","917","72.95","3,114","13,400"
"10760  :  โรงพยาบาลปากเกร็ด","8,554","5,848","68.37","1,256","739","192","931","74.12","3,729","12,733"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0","0","0.00","5,200","9,388"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0","0","0.00","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0","0","0.00","199","417"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0","0","0.00","830","4,125"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","493","44","8.92","125","85","21","106","84.80","6,386","21,154"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0","0","0.00","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","2,817","1,928","68.44","235","108","45","153","65.11","756","2,257"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0","0","0.00","12,139","31,490"
"10761  :  โรงพยาบาลคลองหลวง","2,528","1,360","53.80","345","231","37","268","77.68","4,527","15,512"
"10762  :  โรงพยาบาลธัญบุรี","5,541","4,293","77.48","574","477","5","482","83.97","3,810","18,764"
"10763  :  โรงพยาบาลประชาธิปัตย์","4,207","3,468","82.43","373","346","3","349","93.57","2,733","9,046"
"10764  :  โรงพยาบาลหนองเสือ","2,840","2,747","96.73","337","244","6","250","74.18","2,246","12,385"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","2,403","1,975","82.19","404","356","11","367","90.84","3,117","11,710"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0","0","0.00","2,718","11,612"
"10767  :  โรงพยาบาลสามโคก","1,386","1,254","90.48","264","183","15","198","75.00","1,169","4,375"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0","0","0.00","45","89"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0","0","0.00","39","78"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0","0","0.00","8,094","24,152"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0","0","0.00","4,912","19,217"
"10768  :  โรงพยาบาลท่าเรือ","4,969","3,132","63.03","889","669","30","699","78.63","2,904","8,422"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1,023","921","90.03","216","146","32","178","82.41","2,217","7,855"
"10770  :  โรงพยาบาลบางไทร","1,909","807","42.27","371","353","-52","301","81.13","2,622","8,904"
"10771  :  โรงพยาบาลบางบาล","910","702","77.14","168","93","24","117","69.64","1,297","4,699"
"10772  :  โรงพยาบาลบางปะอิน","4,247","3,111","73.25","572","418","35","453","79.20","3,452","12,756"
"10773  :  โรงพยาบาลบางปะหัน","792","715","90.28","194","146","12","158","81.44","2,235","7,313"
"10774  :  โรงพยาบาลผักไห่","577","532","92.20","128","88","6","94","73.44","2,099","9,449"
"10775  :  โรงพยาบาลภาชี","2,621","2,392","91.26","506","389","20","409","80.83","2,144","7,787"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,112","531","47.75","144","120","3","123","85.42","1,922","7,221"
"10777  :  โรงพยาบาลวังน้อย","3,590","2,201","61.31","359","228","15","243","67.69","2,754","7,548"
"10778  :  โรงพยาบาลบางซ้าย","1,780","1,649","92.64","256","165","35","200","78.13","574","2,894"
"10779  :  โรงพยาบาลอุทัย","301","230","76.41","95","72","3","75","78.95","2,879","9,126"
"10780  :  โรงพยาบาลมหาราช","693","489","70.56","147","106","8","114","77.55","1,099","4,131"
"10781  :  โรงพยาบาลบ้านแพรก","664","565","85.09","138","118","4","122","88.41","812","3,175"
"10689  :  โรงพยาบาลอ่างทอง","610","554","90.82","115","110","0","110","95.65","5,788","23,115"
"10782  :  โรงพยาบาลไชโย","1,218","1,149","94.33","239","189","18","207","86.61","1,498","5,989"
"10784  :  โรงพยาบาลป่าโมก","2,339","2,044","87.39","409","280","25","305","74.57","1,912","9,864"
"10785  :  โรงพยาบาลโพธิ์ทอง","1,507","1,364","90.51","347","225","33","258","74.35","2,937","11,226"
"10786  :  โรงพยาบาลแสวงหา","3,132","2,827","90.26","581","506","14","520","89.50","2,318","10,699"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","3,365","3,166","94.09","486","389","23","412","84.77","3,321","13,960"
"10788  :  โรงพยาบาลสามโก้","911","847","92.97","212","162","13","175","82.55","1,294","4,795"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","1","0","0.00","0","0","0","0","0.00","12,000","42,230"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0","0","0.00","4,762","19,336"
"10789  :  โรงพยาบาลพัฒนานิคม","3,747","2,531","67.55","721","562","24","586","81.28","3,879","13,917"
"10790  :  โรงพยาบาลโคกสำโรง","3,473","2,665","76.73","676","478","23","501","74.11","3,440","13,076"
"10791  :  โรงพยาบาลชัยบาดาล","5,895","5,072","86.04","1,070","860","24","884","82.62","5,152","22,761"
"10792  :  โรงพยาบาลท่าวุ้ง","2,014","1,986","98.61","316","244","18","262","82.91","2,422","9,340"
"10793  :  โรงพยาบาลท่าหลวง","2,817","2,457","87.22","576","497","7","504","87.50","1,903","7,929"
"10794  :  โรงพยาบาลสระโบสถ์","4,059","2,942","72.48","699","495","26","521","74.54","1,329","5,241"
"10795  :  โรงพยาบาลโคกเจริญ","2,349","1,574","67.01","527","453","4","457","86.72","1,490","6,175"
"10796  :  โรงพยาบาลลำสนธิ","2,541","2,240","88.15","478","399","6","405","84.73","1,334","4,635"
"10797  :  โรงพยาบาลหนองม่วง","2,525","1,959","77.58","445","369","12","381","85.62","1,937","7,452"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","5,245","4,756","90.68","860","651","25","676","78.60","5,281","17,615"
"10693  :  โรงพยาบาลอินทร์บุรี","1,165","1,073","92.10","260","232","5","237","91.15","3,766","23,012"
"10798  :  โรงพยาบาลบางระจัน","1,900","1,800","94.74","412","333","39","372","90.29","2,051","8,453"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,687","2,491","92.71","503","381","34","415","82.50","1,409","7,028"
"10800  :  โรงพยาบาลพรหมบุรี","2,262","2,174","96.11","499","384","38","422","84.57","1,209","5,296"
"10801  :  โรงพยาบาลท่าช้าง","1,172","1,089","92.92","351","283","24","307","87.46","878","5,495"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0","0","0.00","6,598","25,833"
"10802  :  โรงพยาบาลมโนรมย์","2,108","2,053","97.39","417","352","18","370","88.73","1,672","7,619"
"10803  :  โรงพยาบาลวัดสิงห์","2,037","1,945","95.48","392","305","24","329","83.93","1,526","6,947"
"10804  :  โรงพยาบาลสรรพยา","1,095","700","63.93","223","195","11","206","92.38","2,336","9,415"
"10805  :  โรงพยาบาลสรรคบุรี","3,268","3,071","93.97","568","495","27","522","91.90","3,740","13,882"
"10806  :  โรงพยาบาลหันคา","3,666","3,478","94.87","605","517","21","538","88.93","2,605","12,094"
"27974  :  โรงพยาบาลหนองมะโมง","557","526","94.43","87","75","4","79","90.80","994","3,972"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","845","4,607"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0.00","12,587","49,426"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","1","1","0","1","100.00","5,964","20,808"
"10807  :  โรงพยาบาลแก่งคอย","6,835","5,165","75.57","1,022","693","131","824","80.63","4,167","15,254"
"10808  :  โรงพยาบาลหนองแค","1,556","59","3.79","157","79","29","108","68.79","2,372","6,582"
"10809  :  โรงพยาบาลวิหารแดง","6","1","16.67","0","0","0","0","0.00","1,885","7,591"
"10810  :  โรงพยาบาลหนองแซง","1,665","1,584","95.14","337","260","24","284","84.27","874","4,154"
"10811  :  โรงพยาบาลบ้านหมอ","2,687","2,409","89.65","589","417","53","470","79.80","1,951","9,580"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0.00","393","1,608"
"10813  :  โรงพยาบาลหนองโดน","1,831","1,816","99.18","432","296","37","333","77.08","828","4,248"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,310","1,114","85.04","241","166","40","206","85.48","1,956","6,221"
"10815  :  โรงพยาบาลมวกเหล็ก","3,362","3,296","98.04","451","336","24","360","79.82","2,161","6,432"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,642","1,488","90.62","317","273","10","283","89.27","1,271","6,922"
"11485  :  โรงพยาบาลค่ายอดิศร","2,955","747","25.28","381","211","81","292","76.64","714","2,624"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","11,107","49,880"
"10817  :  โรงพยาบาลบ้านบึง","13,084","12,077","92.30","1,432","1,037","108","1,145","79.96","5,326","21,584"
"10818  :  โรงพยาบาลหนองใหญ่","3,115","3,037","97.50","348","268","30","298","85.63","1,138","3,899"
"10819  :  โรงพยาบาลบางละมุง","11,030","6,257","56.73","2,045","1,197","361","1,558","76.19","7,949","24,432"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,548","766","49.48","159","129","10","139","87.42","987","3,910"
"10821  :  โรงพยาบาลพานทอง","4,851","1,206","24.86","608","467","48","515","84.70","4,260","20,520"
"10822  :  โรงพยาบาลพนัสนิคม","6,748","4,863","72.07","978","694","75","769","78.63","6,580","26,675"
"10823  :  โรงพยาบาลแหลมฉบัง","38,877","2,832","7.28","3,699","1,782","1,195","2,977","80.48","4,611","14,278"
"10824  :  โรงพยาบาลเกาะสีชัง","1,438","1,263","87.83","369","325","18","343","92.95","385","2,535"
"10825  :  โรงพยาบาลสัตหีบกม10","13,832","12,084","87.36","1,319","803","229","1,032","78.24","2,567","9,583"
"10826  :  โรงพยาบาลบ่อทอง","2,858","2,732","95.59","272","215","27","242","88.97","1,598","6,621"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,167","906","77.63","237","172","23","195","82.28","652","2,361"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","1,446","3,416"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","45,364","813","1.79","3,868","2,810","114","2,924","75.59","14,142","49,288"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","49","122"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","97","83","85.57","24","18","1","19","79.17","3,909","16,851"
"28005  :  โรงพยาบาลเมืองพัทยา","10,244","1,877","18.32","1,683","1,281","66","1,347","80.04","2,310","7,477"
"28006  :  โรงพยาบาลเกาะจันทร์","1,774","1,490","83.99","220","147","32","179","81.36","1,541","4,888"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","10,739","38,693"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,010","978","96.83","129","109","13","122","94.57","2,699","9,516"
"10828  :  โรงพยาบาลบ้านฉาง","12,214","11,600","94.97","948","672","67","739","77.95","2,116","9,474"
"10829  :  โรงพยาบาลแกลง","2,330","2,224","95.45","375","300","14","314","83.73","6,143","21,262"
"10830  :  โรงพยาบาลวังจันทร์","2,260","2,137","94.56","349","292","22","314","89.97","1,474","6,711"
"10831  :  โรงพยาบาลบ้านค่าย","3,258","3,060","93.92","442","294","61","355","80.32","2,905","9,626"
"10832  :  โรงพยาบาลปลวกแดง","7,177","680","9.47","756","586","60","646","85.45","2,670","10,251"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,036","1,020","98.46","167","136","4","140","83.83","1,079","4,434"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,885","1,742","92.41","216","158","24","182","84.26","1,399","5,248"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","10,591","41,222"
"10834  :  โรงพยาบาลขลุง","298","257","86.24","98","72","11","83","84.69","2,774","8,600"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0.00","1,572","5,432"
"10836  :  โรงพยาบาลเขาสุกิม","1,770","1,398","78.98","362","296","18","314","86.74","1,138","4,675"
"10837  :  โรงพยาบาลสองพี่น้อง","2,985","2,656","88.98","448","346","44","390","87.05","1,277","4,704"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","5,380","4,896","91.00","570","431","45","476","83.51","1,846","7,742"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0","0","0","0.00","1,580","5,376"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","2,439","12,615"
"10841  :  โรงพยาบาลสอยดาว","3","3","100.00","6","8","-2","6","100.00","2,690","6,394"
"10842  :  โรงพยาบาลแก่งหางแมว","3,510","2,928","83.42","226","188","13","201","88.94","1,406","5,223"
"10843  :  โรงพยาบาลนายายอาม","1,460","1,341","91.85","273","215","24","239","87.55","1,586","6,877"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,652","2,468","93.06","339","211","30","241","71.09","1,219","5,545"
"10696  :  โรงพยาบาลตราด","2,550","2,040","80.00","372","269","5","274","73.66","4,345","15,766"
