"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0","0","0.00","6,828","15,285"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0","0","0.00","0","0"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0","0","0.00","0","0"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0","0","0.00","0","0"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0","0","0.00","0","0"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0","0","0.00","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0","0","0.00","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0","0","0.00","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0","0","0.00","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0","0","0.00","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0","0","0.00","786","2,739"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0","0","0.00","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0.00","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0","0","0.00","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0","0","0.00","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0","0","0.00","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0","0","0.00","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0","0","0.00","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0","0","0.00","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0","0","0.00","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0","0","0.00","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0","0","0.00","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0","0","0.00","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0","0","0.00","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0","0","0.00","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0","0","0.00","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0","0","0.00","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0","0","0.00","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0","0","0.00","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0","0","0.00","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0","0","0.00","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0","0","0.00","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0","0","0.00","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0","0","0.00","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0","0","0.00","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0","0","0.00","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0","0","0.00","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0","0","0.00","1,399","5,389"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0","0","0.00","6","10"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0","0","0.00","27","38"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0","0","0.00","237","612"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0","0","0.00","151","375"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0","0","0.00","7,552","24,665"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0","0","0.00","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0","0","0.00","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0","0","0.00","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0","0","0.00","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0","0","0.00","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0","0","0.00","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0","0","0.00","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0","0","0.00","12,329","26,363"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0","0","0.00","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0","0","0.00","19,586","56,208"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0","0","0.00","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0","0","0.00","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0","0","0.00","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0","0","0.00","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0","0","0.00","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0","0","0.00","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0","0","0.00","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0","0","0.00","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0","0","0.00","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0","0","0.00","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0","0","0.00","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","1","0","0.00","2","2","0","2","100.00","28,774","97,935"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0","0","0.00","7,413","24,326"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0","0","0.00","11,179","34,531"
"10754  :  โรงพยาบาลบางจาก","5,913","4,708","79.62","1,660","1,327","79","1,406","84.70","5,354","17,897"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","5,224","221","4.23","1,807","1,244","134","1,378","76.26","6,421","22,061"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","2,070","1,611","77.83","1,719","1,303","49","1,352","78.65","2,480","8,700"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0","0","0.00","6,991","26,735"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0","0","0.00","8","12"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","4,275","651","15.23","1,114","531","366","897","80.52","1,628","5,292"
"28785  :  โรงพยาบาลบางเสาธง","1,271","996","78.36","500","364","37","401","80.20","2,266","6,504"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0","0","0.00","26,102","62,460"
"10756  :  โรงพยาบาลบางกรวย","3,047","2,597","85.23","571","439","42","481","84.24","4,200","10,247"
"10757  :  โรงพยาบาลบางใหญ่","5,864","1,510","25.75","1,051","681","115","796","75.74","8,368","31,254"
"10758  :  โรงพยาบาลบางบัวทอง","3,287","865","26.32","1,017","623","151","774","76.11","7,380","16,348"
"10759  :  โรงพยาบาลไทรน้อย","6,494","4,095","63.06","2,775","1,814","256","2,070","74.59","6,650","24,152"
"10760  :  โรงพยาบาลปากเกร็ด","7,429","5,056","68.06","2,584","1,677","422","2,099","81.23","8,077","26,454"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0","0","0.00","13,821","26,828"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0","0","0.00","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0","0","0.00","231","395"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0","0","0.00","1,553","7,077"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","403","39","9.68","247","146","59","205","83.00","12,054","37,791"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0","0","0.00","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","2,622","1,867","71.21","467","162","122","284","60.81","1,309","3,621"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0","0","0.00","23,544","61,204"
"10761  :  โรงพยาบาลคลองหลวง","2,417","1,346","55.69","513","384","75","459","89.47","6,774","22,232"
"10762  :  โรงพยาบาลธัญบุรี","5,104","4,179","81.88","1,061","952","16","968","91.23","7,258","28,508"
"10763  :  โรงพยาบาลประชาธิปัตย์","3,981","3,483","87.49","654","554","19","573","87.61","5,262","16,688"
"10764  :  โรงพยาบาลหนองเสือ","2,535","2,425","95.66","675","487","15","502","74.37","4,769","21,728"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","2,092","1,793","85.71","831","712","30","742","89.29","5,608","19,036"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0","0","0.00","5,062","19,006"
"10767  :  โรงพยาบาลสามโคก","1,154","1,016","88.04","523","396","29","425","81.26","2,400","8,569"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0","0","0.00","102","213"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0","0","0.00","85","167"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0","0","0.00","14,948","41,244"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0","0","0.00","10,178","35,275"
"10768  :  โรงพยาบาลท่าเรือ","4,093","2,421","59.15","1,868","1,456","59","1,515","81.10","6,248","17,160"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","799","745","93.24","452","307","61","368","81.42","4,330","14,488"
"10770  :  โรงพยาบาลบางไทร","1,607","696","43.31","729","707","-80","627","86.01","5,647","17,537"
"10771  :  โรงพยาบาลบางบาล","736","628","85.33","360","250","47","297","82.50","3,190","10,172"
"10772  :  โรงพยาบาลบางปะอิน","3,685","2,992","81.19","1,263","933","88","1,021","80.84","7,052","23,946"
"10773  :  โรงพยาบาลบางปะหัน","597","522","87.44","408","313","27","340","83.33","4,819","15,454"
"10774  :  โรงพยาบาลผักไห่","432","392","90.74","283","202","14","216","76.33","5,151","19,293"
"10775  :  โรงพยาบาลภาชี","2,171","1,877","86.46","1,027","790","34","824","80.23","4,368","14,659"
"10776  :  โรงพยาบาลลาดบัวหลวง","973","525","53.96","304","238","11","249","81.91","3,918","12,225"
"10777  :  โรงพยาบาลวังน้อย","3,308","2,081","62.91","680","454","28","482","70.88","5,897","17,614"
"10778  :  โรงพยาบาลบางซ้าย","1,463","1,343","91.80","616","456","74","530","86.04","1,555","7,425"
"10779  :  โรงพยาบาลอุทัย","258","183","70.93","157","130","7","137","87.26","5,390","16,525"
"10780  :  โรงพยาบาลมหาราช","564","463","82.09","293","222","15","237","80.89","2,622","9,444"
"10781  :  โรงพยาบาลบ้านแพรก","483","389","80.54","333","293","6","299","89.79","2,075","6,841"
"10689  :  โรงพยาบาลอ่างทอง","437","395","90.39","295","263","0","263","89.15","10,497","41,954"
"10782  :  โรงพยาบาลไชโย","988","947","95.85","487","384","30","414","85.01","3,077","11,438"
"10784  :  โรงพยาบาลป่าโมก","1,896","1,685","88.87","897","657","35","692","77.15","4,450","22,729"
"10785  :  โรงพยาบาลโพธิ์ทอง","1,229","1,179","95.93","651","431","69","500","76.80","5,968","22,226"
"10786  :  โรงพยาบาลแสวงหา","2,367","2,172","91.76","1,433","1,235","40","1,275","88.97","4,982","19,664"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","2,880","2,602","90.35","1,033","603","62","665","64.38","5,682","22,337"
"10788  :  โรงพยาบาลสามโก้","714","656","91.88","454","359","27","386","85.02","2,640","8,727"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","1","1","0","1","100.00","22,828","68,550"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0","0","0.00","9,214","31,046"
"10789  :  โรงพยาบาลพัฒนานิคม","3,042","2,089","68.67","1,476","1,150","40","1,190","80.62","7,294","23,542"
"10790  :  โรงพยาบาลโคกสำโรง","2,862","2,104","73.52","1,357","922","48","970","71.48","6,999","24,352"
"10791  :  โรงพยาบาลชัยบาดาล","4,662","4,241","90.97","2,410","1,926","46","1,972","81.83","11,151","42,791"
"10792  :  โรงพยาบาลท่าวุ้ง","1,639","1,619","98.78","732","525","43","568","77.60","5,100","16,624"
"10793  :  โรงพยาบาลท่าหลวง","2,057","1,733","84.25","1,360","1,105","28","1,133","83.31","4,393","14,741"
"10794  :  โรงพยาบาลสระโบสถ์","3,387","2,855","84.29","1,466","1,106","46","1,152","78.58","2,832","9,387"
"10795  :  โรงพยาบาลโคกเจริญ","1,871","1,204","64.35","1,078","882","15","897","83.21","3,088","10,899"
"10796  :  โรงพยาบาลลำสนธิ","1,866","1,665","89.23","1,201","999","20","1,019","84.85","3,787","11,313"
"10797  :  โรงพยาบาลหนองม่วง","1,952","1,474","75.51","1,079","826","30","856","79.33","3,835","12,891"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","4,252","3,994","93.93","1,939","1,391","69","1,460","75.30","11,599","37,092"
"10693  :  โรงพยาบาลอินทร์บุรี","917","815","88.88","547","450","19","469","85.74","7,130","38,208"
"10798  :  โรงพยาบาลบางระจัน","1,412","1,343","95.11","926","724","79","803","86.72","4,713","17,207"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,111","1,912","90.57","1,150","886","72","958","83.30","3,283","14,554"
"10800  :  โรงพยาบาลพรหมบุรี","1,762","1,687","95.74","1,078","805","94","899","83.40","2,577","10,122"
"10801  :  โรงพยาบาลท่าช้าง","755","686","90.86","794","643","50","693","87.28","2,221","13,276"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0","0","0.00","13,111","48,121"
"10802  :  โรงพยาบาลมโนรมย์","1,705","1,596","93.61","857","675","58","733","85.53","3,112","13,121"
"10803  :  โรงพยาบาลวัดสิงห์","1,573","1,523","96.82","897","715","52","767","85.51","3,361","14,693"
"10804  :  โรงพยาบาลสรรพยา","830","527","63.49","509","398","36","434","85.27","4,954","17,981"
"10805  :  โรงพยาบาลสรรคบุรี","2,612","2,348","89.89","1,278","1,002","106","1,108","86.70","7,536","22,173"
"10806  :  โรงพยาบาลหันคา","3,068","2,865","93.38","1,298","1,063","86","1,149","88.52","5,065","21,306"
"27974  :  โรงพยาบาลหนองมะโมง","415","383","92.29","250","209","12","221","88.40","2,572","7,533"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","1,640","6,877"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0.00","22,590","77,690"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","1","1","0","1","100.00","11,309","34,203"
"10807  :  โรงพยาบาลแก่งคอย","6,017","4,341","72.15","2,204","1,657","231","1,888","85.66","10,508","29,322"
"10808  :  โรงพยาบาลหนองแค","1,408","64","4.55","339","206","38","244","71.98","5,405","14,499"
"10809  :  โรงพยาบาลวิหารแดง","6","1","16.67","0","0","0","0","0.00","4,471","15,902"
"10810  :  โรงพยาบาลหนองแซง","1,354","1,277","94.31","684","544","42","586","85.67","1,856","7,743"
"10811  :  โรงพยาบาลบ้านหมอ","2,097","1,817","86.65","1,217","787","119","906","74.45","3,769","17,255"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0.00","959","3,490"
"10813  :  โรงพยาบาลหนองโดน","1,339","1,319","98.51","958","697","83","780","81.42","1,956","8,080"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,096","1,000","91.24","496","347","64","411","82.86","4,103","12,118"
"10815  :  โรงพยาบาลมวกเหล็ก","2,998","2,934","97.87","882","642","53","695","78.80","5,397","14,279"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,296","1,165","89.89","731","593","27","620","84.82","3,040","14,102"
"11485  :  โรงพยาบาลค่ายอดิศร","2,695","728","27.01","761","431","177","608","79.89","1,396","5,004"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","20,344","81,311"
"10817  :  โรงพยาบาลบ้านบึง","11,568","10,511","90.86","3,131","2,155","310","2,465","78.73","10,822","39,116"
"10818  :  โรงพยาบาลหนองใหญ่","2,788","2,715","97.38","764","586","68","654","85.60","2,271","7,130"
"10819  :  โรงพยาบาลบางละมุง","9,759","6,160","63.12","3,688","1,984","893","2,877","78.01","13,578","40,281"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,389","652","46.94","350","268","28","296","84.57","2,049","6,856"
"10821  :  โรงพยาบาลพานทอง","4,447","1,180","26.53","1,108","828","109","937","84.57","7,301","27,289"
"10822  :  โรงพยาบาลพนัสนิคม","5,704","3,804","66.69","2,208","1,632","174","1,806","81.79","14,326","50,607"
"10823  :  โรงพยาบาลแหลมฉบัง","35,980","2,217","6.16","7,289","3,347","2,503","5,850","80.26","7,887","23,022"
"10824  :  โรงพยาบาลเกาะสีชัง","1,147","992","86.49","709","625","25","650","91.68","783","4,159"
"10825  :  โรงพยาบาลสัตหีบกม10","12,845","11,032","85.89","2,442","1,398","419","1,817","74.41","4,357","12,409"
"10826  :  โรงพยาบาลบ่อทอง","2,545","2,433","95.60","650","471","76","547","84.15","3,874","12,802"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","980","730","74.49","449","324","52","376","83.74","1,208","4,338"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","3,353","7,617"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","42,614","3,670","8.61","7,325","5,388","286","5,674","77.46","30,820","97,377"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","103","208"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","86","75","87.21","39","31","1","32","82.05","7,363","27,129"
"28005  :  โรงพยาบาลเมืองพัทยา","8,879","1,287","14.49","3,610","2,930","148","3,078","85.26","5,617","17,802"
"28006  :  โรงพยาบาลเกาะจันทร์","1,518","1,253","82.54","526","325","82","407","77.38","3,610","9,527"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","16,362","49,676"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","854","828","96.96","303","241","27","268","88.45","5,086","15,637"
"10828  :  โรงพยาบาลบ้านฉาง","12,133","11,166","92.03","1,690","1,277","117","1,394","82.49","3,955","14,108"
"10829  :  โรงพยาบาลแกลง","2,093","1,994","95.27","705","544","34","578","81.99","11,158","35,047"
"10830  :  โรงพยาบาลวังจันทร์","1,993","1,878","94.23","704","577","45","622","88.35","3,090","10,661"
"10831  :  โรงพยาบาลบ้านค่าย","2,886","2,750","95.29","878","634","89","723","82.35","6,283","18,473"
"10832  :  โรงพยาบาลปลวกแดง","6,852","5,521","80.58","1,253","947","87","1,034","82.52","4,562","12,995"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","894","875","97.87","396","331","12","343","86.62","2,688","8,829"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,683","1,598","94.95","448","336","34","370","82.59","3,140","10,810"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","20,671","73,716"
"10834  :  โรงพยาบาลขลุง","214","207","96.73","195","121","49","170","87.18","5,314","14,939"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0.00","3,283","10,392"
"10836  :  โรงพยาบาลเขาสุกิม","1,340","1,143","85.30","865","714","38","752","86.94","2,852","9,942"
"10837  :  โรงพยาบาลสองพี่น้อง","2,483","2,376","95.69","985","753","85","838","85.08","2,980","9,369"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,584","4,461","97.32","1,460","1,097","110","1,207","82.67","4,261","16,334"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0","0","0","0.00","3,810","10,464"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","5,270","23,701"
"10841  :  โรงพยาบาลสอยดาว","4","3","75.00","7","7","0","7","100.00","5,421","12,036"
"10842  :  โรงพยาบาลแก่งหางแมว","3,164","2,664","84.20","634","515","21","536","84.54","3,796","10,760"
