"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10789  :  โรงพยาบาลพัฒนานิคม","2,946","2,447","83.06","1,395","1,162","37","1,199","85.95","6,900","25,277"
"10790  :  โรงพยาบาลโคกสำโรง","3,499","2,357","67.36","1,436","1,044","59","1,103","76.81","7,494","33,077"
"10791  :  โรงพยาบาลชัยบาดาล","5,430","2,492","45.89","2,243","1,904","42","1,946","86.76","10,529","40,722"
"10792  :  โรงพยาบาลท่าวุ้ง","1,611","1,555","96.52","689","512","34","546","79.25","5,285","19,565"
"10793  :  โรงพยาบาลท่าหลวง","2,018","1,751","86.77","1,319","1,088","27","1,115","84.53","4,382","18,908"
"10794  :  โรงพยาบาลสระโบสถ์","4,040","3,710","91.83","1,407","1,112","64","1,176","83.58","2,865","11,386"
"10795  :  โรงพยาบาลโคกเจริญ","1,638","1,581","96.52","972","858","9","867","89.20","2,967","11,826"
"10796  :  โรงพยาบาลลำสนธิ","1,907","1,748","91.66","1,096","1,047","-37","1,010","92.15","2,594","9,380"
"10797  :  โรงพยาบาลหนองม่วง","1,911","1,710","89.48","1,040","800","28","828","79.62","3,559","14,980"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","4,418","4,236","95.88","1,964","1,408","57","1,465","74.59","11,100","36,487"
"10693  :  โรงพยาบาลอินทร์บุรี","808","775","95.92","479","390","23","413","86.22","6,921","37,342"
"10798  :  โรงพยาบาลบางระจัน","1,445","1,330","92.04","927","719","84","803","86.62","4,727","21,259"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,279","2,034","89.25","1,104","828","70","898","81.34","2,920","14,826"
"10800  :  โรงพยาบาลพรหมบุรี","1,737","1,685","97.01","1,059","817","92","909","85.84","2,686","11,936"
"10801  :  โรงพยาบาลท่าช้าง","685","623","90.95","803","649","33","682","84.93","2,163","13,093"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0","0","0.00","12,246","42,839"
"10802  :  โรงพยาบาลมโนรมย์","1,716","1,589","92.60","795","615","51","666","83.77","3,033","11,734"
"10803  :  โรงพยาบาลวัดสิงห์","1,520","1,402","92.24","829","675","46","721","86.97","3,095","13,132"
"10804  :  โรงพยาบาลสรรพยา","843","738","87.54","471","377","26","403","85.56","4,645","14,926"
"10805  :  โรงพยาบาลสรรคบุรี","2,865","2,557","89.25","1,303","1,042","102","1,144","87.80","8,436","23,548"
"10806  :  โรงพยาบาลหันคา","3,065","2,795","91.19","1,266","1,048","82","1,130","89.26","4,806","19,460"
"27974  :  โรงพยาบาลหนองมะโมง","435","416","95.63","221","178","17","195","88.24","2,373","9,340"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","1,457","6,641"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0.00","19,665","66,664"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0.00","9,775","28,586"
"10807  :  โรงพยาบาลแก่งคอย","6,654","5,716","85.90","1,981","1,494","245","1,739","87.78","9,162","31,024"
"10808  :  โรงพยาบาลหนองแค","1,405","69","4.91","315","236","31","267","84.76","3,835","17,761"
"10809  :  โรงพยาบาลวิหารแดง","1,879","1,804","96.01","821","629","72","701","85.38","4,143","20,817"
"10810  :  โรงพยาบาลหนองแซง","1,596","1,458","91.35","666","534","44","578","86.79","1,684","6,712"
"10811  :  โรงพยาบาลบ้านหมอ","2,182","2,026","92.85","1,218","796","109","905","74.30","3,516","15,754"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0.00","910","3,356"
"10813  :  โรงพยาบาลหนองโดน","1,481","1,441","97.30","947","727","68","795","83.95","1,867","7,298"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,134","1,085","95.68","479","386","36","422","88.10","3,875","12,363"
"10815  :  โรงพยาบาลมวกเหล็ก","3,687","3,663","99.35","854","605","72","677","79.27","3,295","11,516"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,271","1,203","94.65","683","571","20","591","86.53","3,101","14,488"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0","0","0.00","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","19,740","100,562"
"10817  :  โรงพยาบาลบ้านบึง","11,619","9,486","81.64","2,984","2,190","273","2,463","82.54","10,576","34,431"
"10818  :  โรงพยาบาลหนองใหญ่","2,606","2,441","93.67","688","560","56","616","89.53","2,301","8,033"
"10819  :  โรงพยาบาลบางละมุง","11,267","8,334","73.97","4,288","2,511","1,107","3,618","84.38","13,320","44,250"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,459","326","22.34","349","280","42","322","92.26","2,572","7,512"
"10821  :  โรงพยาบาลพานทอง","4,383","1,930","44.03","1,062","837","85","922","86.82","6,935","30,266"
"10822  :  โรงพยาบาลพนัสนิคม","5,730","1,667","29.09","1,951","1,475","169","1,644","84.26","13,000","52,468"
"10823  :  โรงพยาบาลแหลมฉบัง","35,724","5,422","15.18","6,170","3,007","2,456","5,463","88.54","8,359","30,222"
"10824  :  โรงพยาบาลเกาะสีชัง","1,192","1,038","87.08","646","545","50","595","92.11","679","5,468"
"10825  :  โรงพยาบาลสัตหีบกม10","16,819","7,317","43.50","2,265","2,727","-859","1,868","82.47","8,169","19,140"
"10826  :  โรงพยาบาลบ่อทอง","1,748","1,618","92.56","548","425","38","463","84.49","3,572","13,046"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,453","521","35.86","582","415","84","499","85.74","1,227","4,520"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","3,183","7,207"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","45,738","7,182","15.70","7,197","6,424","211","6,635","92.19","31,417","142,858"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","23","51"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","54","6","11.11","25","17","1","18","72.00","5,921","24,042"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0","0","0","0","0.00","5,269","17,054"
"28006  :  โรงพยาบาลเกาะจันทร์","1,889","1,818","96.24","561","347","106","453","80.75","3,219","9,996"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","15,500","51,506"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,024","982","95.90","353","288","39","327","92.63","4,635","15,039"
"10828  :  โรงพยาบาลบ้านฉาง","11,531","6,671","57.85","1,519","1,197","119","1,316","86.64","3,607","17,267"
"10829  :  โรงพยาบาลแกลง","2,135","1,606","75.22","637","478","27","505","79.28","10,490","35,395"
"10830  :  โรงพยาบาลวังจันทร์","2,065","1,895","91.77","615","489","46","535","86.99","2,508","9,795"
"10831  :  โรงพยาบาลบ้านค่าย","3,111","3,021","97.11","861","593","89","682","79.21","6,388","20,316"
"10832  :  โรงพยาบาลปลวกแดง","5,012","3,656","72.94","1,040","834","55","889","85.48","3,796","12,119"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","674","640","94.96","269","232","6","238","88.48","2,148","8,852"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,561","1,520","97.37","442","333","35","368","83.26","2,820","9,956"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","19,056","72,455"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","5,296","13,765"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0.00","2,901","12,399"
"10836  :  โรงพยาบาลเขาสุกิม","1,315","1,262","95.97","819","683","30","713","87.06","2,590","8,847"
"10837  :  โรงพยาบาลสองพี่น้อง","2,498","2,339","93.63","942","765","80","845","89.70","2,488","10,383"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,793","4,697","98.00","1,445","1,074","118","1,192","82.49","3,807","13,511"
"10839  :  โรงพยาบาลมะขาม","581","544","93.63","222","184","15","199","89.64","3,666","14,624"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","4,574","19,943"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0.00","4,506","10,603"
"10842  :  โรงพยาบาลแก่งหางแมว","2,465","2,425","98.38","464","403","21","424","91.38","3,336","10,890"
