"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคเบาหวาน","การเข้าถึงบริการของผู้ป่วยเบาหวาน","ผู้รับบริการผู้ป่วยนอกด้วยโรคเบาหวาน"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10792  :  โรงพยาบาลท่าวุ้ง","1,998","11","0.55","297","213","14","227","76.43","2,031","13,005"
"10793  :  โรงพยาบาลท่าหลวง","2,729","1,280","46.90","428","327","5","332","77.57","1,540","8,920"
"10794  :  โรงพยาบาลสระโบสถ์","5,655","4,913","86.88","560","432","10","442","78.93","1,118","5,847"
"10795  :  โรงพยาบาลโคกเจริญ","2,298","1,099","47.82","446","360","0","360","80.72","1,160","5,597"
"10796  :  โรงพยาบาลลำสนธิ","2,381","863","36.25","338","268","4","272","80.47","787","4,329"
"10797  :  โรงพยาบาลหนองม่วง","2,647","1,195","45.15","431","318","14","332","77.03","1,298","3,520"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","26","0","12","12","46.15","20","31"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","4,951","3,572","72.15","762","511","18","529","69.42","3,911","14,550"
"10693  :  โรงพยาบาลอินทร์บุรี","1,065","309","29.01","229","177","4","181","79.04","3,263","12,787"
"10798  :  โรงพยาบาลบางระจัน","1,889","1,199","63.47","376","256","22","278","73.94","1,699","8,333"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,757","1,606","58.25","439","275","17","292","66.51","1,088","5,876"
"10800  :  โรงพยาบาลพรหมบุรี","2,169","1,487","68.56","418","282","23","305","72.97","746","3,928"
"10801  :  โรงพยาบาลท่าช้าง","1,509","310","20.54","309","205","9","214","69.26","1,938","7,541"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","58","31","53.45","4","0","3","3","75.00","4,627","16,453"
"10802  :  โรงพยาบาลมโนรมย์","2,105","119","5.65","286","92","15","107","37.41","446","470"
"10803  :  โรงพยาบาลวัดสิงห์","2,673","122","4.56","299","103","18","121","40.47","661","788"
"10804  :  โรงพยาบาลสรรพยา","1,134","941","82.98","174","114","6","120","68.97","1,743","8,413"
"10805  :  โรงพยาบาลสรรคบุรี","3,595","2,554","71.04","468","375","13","388","82.91","3,223","13,244"
"10806  :  โรงพยาบาลหันคา","3,641","202","5.55","547","187","14","201","36.75","1,166","1,246"
"27974  :  โรงพยาบาลหนองมะโมง","645","547","84.81","53","0","20","20","37.74","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","0","0"
"10661  :  โรงพยาบาลสระบุรี","16,367","1,346","8.22","1,489","1,352","-268","1,084","72.80","6,634","12,238"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0.00","3,913","12,140"
"10807  :  โรงพยาบาลแก่งคอย","5,256","1,658","31.54","568","324","70","394","69.37","1,960","3,886"
"10808  :  โรงพยาบาลหนองแค","4,605","912","19.80","281","115","55","170","60.50","1,335","6,164"
"10809  :  โรงพยาบาลวิหารแดง","2,337","1,766","75.57","315","219","15","234","74.29","2,236","7,641"
"10810  :  โรงพยาบาลหนองแซง","2,081","787","37.82","271","196","12","208","76.75","555","2,950"
"10811  :  โรงพยาบาลบ้านหมอ","3,163","1,180","37.31","485","337","44","381","78.56","1,501","5,436"
"10812  :  โรงพยาบาลดอนพุด","1,246","297","23.84","114","51","37","88","77.19","305","883"
"10813  :  โรงพยาบาลหนองโดน","3,020","1,073","35.53","390","223","66","289","74.10","633","3,102"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,683","1,299","48.42","278","144","66","210","75.54","1,247","6,906"
"10815  :  โรงพยาบาลมวกเหล็ก","4,451","1,970","44.26","387","179","36","215","55.56","858","4,615"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","8,023","2,377","29.63","391","219","65","284","72.63","933","5,477"
"11485  :  โรงพยาบาลค่ายอดิศร","4,520","1,110","24.56","404","185","110","295","73.02","446","704"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","6,931","22,802"
"10817  :  โรงพยาบาลบ้านบึง","8,799","375","4.26","1,437","1,087","66","1,153","80.24","4,072","7,028"
"10818  :  โรงพยาบาลหนองใหญ่","2,655","1,575","59.32","249","180","13","193","77.51","752","3,003"
"10819  :  โรงพยาบาลบางละมุง","15,873","1,317","8.30","2,040","958","120","1,078","52.84","8,203","16,092"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,569","851","54.24","142","102","10","112","78.87","1,054","5,008"
"10821  :  โรงพยาบาลพานทอง","4,123","2,934","71.16","404","302","22","324","80.20","3,352","21,510"
"10822  :  โรงพยาบาลพนัสนิคม","6,505","4,341","66.73","785","553","46","599","76.31","8,849","34,554"
"10823  :  โรงพยาบาลแหลมฉบัง","26,728","13,262","49.62","1,613","1,121","73","1,194","74.02","3,138","13,042"
"10824  :  โรงพยาบาลเกาะสีชัง","1,398","946","67.67","286","238","5","243","84.97","336","7,187"
"10825  :  โรงพยาบาลสัตหีบกม10","16,781","12,806","76.31","795","567","32","599","75.35","2,179","7,517"
"10826  :  โรงพยาบาลบ่อทอง","1,960","1,424","72.65","195","127","8","135","69.23","2,369","7,152"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,496","119","7.95","150","0","26","26","17.33","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","3,136","108","3.44","356","0","22","22","6.18","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","104","258"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","189","24","12.70","49","0","25","25","51.02","6","6"
"28005  :  โรงพยาบาลเมืองพัทยา","5,433","551","10.14","900","0","204","204","22.67","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","2,058","630","30.61","139","89","24","113","81.29","945","3,493"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","7,336","26,241"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,328","93","3.99","167","100","9","109","65.27","1,619","8,462"
"10828  :  โรงพยาบาลบ้านฉาง","11,775","2,463","20.92","1,021","623","54","677","66.31","1,660","10,606"
"10829  :  โรงพยาบาลแกลง","2,228","55","2.47","275","184","8","192","69.82","3,562","16,905"
"10830  :  โรงพยาบาลวังจันทร์","2,315","1,677","72.44","256","193","9","202","78.91","1,118","6,561"
"10831  :  โรงพยาบาลบ้านค่าย","3,275","2,070","63.21","315","202","30","232","73.65","2,304","10,792"
"10832  :  โรงพยาบาลปลวกแดง","11,064","167","1.51","461","330","32","362","78.52","1,443","5,234"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,114","830","74.51","122","93","5","98","80.33","644","3,099"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,772","456","25.73","178","126","13","139","78.09","952","4,666"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","145","145"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","2,242","7,810"
"10835  :  โรงพยาบาลท่าใหม่","28","10","35.71","1","0","1","1","100.00","961","5,019"
"10836  :  โรงพยาบาลเขาสุกิม","2,519","1,558","61.85","322","258","3","261","81.06","680","2,306"
"10837  :  โรงพยาบาลสองพี่น้อง","2,880","1,657","57.53","283","260","9","269","95.05","794","3,614"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","5,170","3,681","71.20","319","272","6","278","87.15","1,076","4,868"
"10839  :  โรงพยาบาลมะขาม","698","529","75.79","53","52","1","53","100.00","1,218","7,402"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","1,827","9,783"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0.00","1,723","5,773"
"10842  :  โรงพยาบาลแก่งหางแมว","2,391","1,518","63.49","95","88","1","89","93.68","911","4,894"
"10843  :  โรงพยาบาลนายายอาม","1,407","1,060","75.34","138","131","2","133","96.38","1,253","7,837"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,578","2,096","81.30","169","139","1","140","82.84","827","4,652"
"10696  :  โรงพยาบาลตราด","3,266","538","16.47","320","292","5","297","92.81","3,279","13,475"
"10845  :  โรงพยาบาลคลองใหญ่","4,699","3,411","72.59","402","336","21","357","88.81","714","3,580"
"10846  :  โรงพยาบาลเขาสมิง","2,941","1,862","63.31","285","217","15","232","81.40","1,476","6,630"
"10847  :  โรงพยาบาลบ่อไร่","2,226","1,415","63.57","273","250","7","257","94.14","892","4,503"
"10848  :  โรงพยาบาลแหลมงอบ","1,868","933","49.95","257","215","16","231","89.88","849","4,140"
