"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10792  :  โรงพยาบาลท่าวุ้ง","1,603","39","2.43","654","437","3","440","67.28","3,906","16,707"
"10793  :  โรงพยาบาลท่าหลวง","2,013","1,426","70.84","1,095","785","1","786","71.78","3,737","16,916"
"10794  :  โรงพยาบาลสระโบสถ์","5,015","109","2.17","1,071","782","17","799","74.60","1,830","7,558"
"10795  :  โรงพยาบาลโคกเจริญ","1,949","89","4.57","743","508","1","509","68.51","1,814","7,556"
"10796  :  โรงพยาบาลลำสนธิ","1,762","1,285","72.93","913","686","7","693","75.90","1,834","7,525"
"10797  :  โรงพยาบาลหนองม่วง","2,048","675","32.96","994","0","6","6","0.60","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","56","0","8","8","14.29","3","3"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","4,126","3,465","83.98","1,441","1,120","46","1,166","80.92","8,985","30,471"
"10693  :  โรงพยาบาลอินทร์บุรี","881","678","76.96","401","347","23","370","92.27","5,334","27,099"
"10798  :  โรงพยาบาลบางระจัน","1,521","1,117","73.44","696","571","56","627","90.09","3,948","16,227"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,351","1,547","65.80","754","604","51","655","86.87","2,671","11,960"
"10800  :  โรงพยาบาลพรหมบุรี","1,694","1,114","65.76","832","652","55","707","84.98","1,458","7,089"
"10801  :  โรงพยาบาลท่าช้าง","1,139","26","2.28","634","531","34","565","89.12","2,006","9,636"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","56","24","42.86","14","0","6","6","42.86","0","0"
"10802  :  โรงพยาบาลมโนรมย์","2,115","146","6.90","550","0","7","7","1.27","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","2,522","172","6.82","877","0","65","65","7.41","0","0"
"10804  :  โรงพยาบาลสรรพยา","1,086","86","7.92","410","0","28","28","6.83","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","3,355","2,279","67.93","1,133","860","50","910","80.32","5,934","20,831"
"10806  :  โรงพยาบาลหันคา","3,305","126","3.81","835","0","62","62","7.43","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","768","557","72.53","309","0","128","128","41.42","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","1","0","0","0","0.00","0","0"
"10661  :  โรงพยาบาลสระบุรี","14,373","383","2.66","2,754","2,909","-641","2,268","82.35","14,977","27,950"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0.00","7,056","22,439"
"10807  :  โรงพยาบาลแก่งคอย","4,673","689","14.74","1,194","793","136","929","77.81","5,917","21,000"
"10808  :  โรงพยาบาลหนองแค","4,068","608","14.95","578","260","117","377","65.22","2,906","12,758"
"10809  :  โรงพยาบาลวิหารแดง","1,899","1,531","80.62","716","494","56","550","76.82","2,848","13,125"
"10810  :  โรงพยาบาลหนองแซง","1,748","624","35.70","545","414","27","441","80.92","1,187","6,090"
"10811  :  โรงพยาบาลบ้านหมอ","2,531","519","20.51","1,044","698","72","770","73.75","3,206","14,000"
"10812  :  โรงพยาบาลดอนพุด","1,032","226","21.90","294","113","103","216","73.47","665","2,429"
"10813  :  โรงพยาบาลหนองโดน","2,481","1,129","45.51","881","523","133","656","74.46","1,628","6,707"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,225","1,029","46.25","671","333","177","510","76.01","3,014","9,028"
"10815  :  โรงพยาบาลมวกเหล็ก","3,800","2,448","64.42","970","379","105","484","49.90","1,941","9,364"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","7,286","771","10.58","847","439","141","580","68.48","2,139","7,692"
"11485  :  โรงพยาบาลค่ายอดิศร","3,959","807","20.38","801","476","222","698","87.14","1,193","4,345"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"10817  :  โรงพยาบาลบ้านบึง","9,216","362","3.93","2,010","0","185","185","9.20","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","3,282","1,757","53.53","611","472","10","482","78.89","1,583","6,144"
"10819  :  โรงพยาบาลบางละมุง","28,101","2,033","7.23","2,249","0","177","177","7.87","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,633","716","43.85","302","234","2","236","78.15","1,783","7,563"
"10821  :  โรงพยาบาลพานทอง","4,070","145","3.56","747","631","6","637","85.27","5,635","23,682"
"10822  :  โรงพยาบาลพนัสนิคม","6,450","426","6.60","1,372","0","40","40","2.92","0","0"
"10823  :  โรงพยาบาลแหลมฉบัง","21,296","6,036","28.34","2,596","2,120","51","2,171","83.63","5,899","22,765"
"10824  :  โรงพยาบาลเกาะสีชัง","1,220","824","67.54","587","508","2","510","86.88","680","6,441"
"10825  :  โรงพยาบาลสัตหีบกม10","14,702","392","2.67","1,848","1","31","32","1.73","1","1"
"10826  :  โรงพยาบาลบ่อทอง","2,519","182","7.23","411","263","24","287","69.83","1,692","4,338"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,632","130","7.97","384","0","9","9","2.34","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","22,248","3,930","17.66","274","0","122","122","44.53","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","973","201","20.66","193","0","42","42","21.76","46","46"
"28005  :  โรงพยาบาลเมืองพัทยา","1,634","90","5.51","1,022","0","28","28","2.74","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","3,008","758","25.20","452","0","115","115","25.44","0","0"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","4,100","62","1.51","1,121","0","46","46","4.10","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","10,885","210","1.93","1,832","0","43","43","2.35","0","0"
"10829  :  โรงพยาบาลแกลง","2,258","993","43.98","491","312","22","334","68.02","6,060","24,348"
"10830  :  โรงพยาบาลวังจันทร์","2,522","1,823","72.28","477","372","10","382","80.08","2,529","9,588"
"10831  :  โรงพยาบาลบ้านค่าย","2,949","1,436","48.69","677","441","5","446","65.88","4,642","16,957"
"10832  :  โรงพยาบาลปลวกแดง","13,393","324","2.42","847","532","35","567","66.94","2,457","8,747"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,045","867","82.97","307","224","17","241","78.50","1,286","5,438"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,710","314","18.36","399","260","4","264","66.17","1,778","7,825"
"10664  :  โรงพยาบาลพระปกเกล้า","1,534","429","27.97","1,001","0","213","213","21.28","0","0"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","3,891","12,351"
"10835  :  โรงพยาบาลท่าใหม่","43","29","67.44","23","18","1","19","82.61","1,995","8,734"
"10836  :  โรงพยาบาลเขาสุกิม","2,225","182","8.18","790","0","12","12","1.52","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","2,366","374","15.81","671","506","18","524","78.09","1,656","6,709"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,086","1,142","27.95","974","752","2","754","77.41","2,644","10,745"
"10839  :  โรงพยาบาลมะขาม","638","545","85.42","180","142","2","144","80.00","3,070","12,297"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","2,605","4,651"
"10841  :  โรงพยาบาลสอยดาว","1","1","100.00","0","0","0","0","0.00","2,934","6,992"
"10842  :  โรงพยาบาลแก่งหางแมว","862","148","17.17","262","180","5","185","70.61","1,546","7,363"
"10843  :  โรงพยาบาลนายายอาม","1,258","993","78.93","527","325","0","325","61.67","2,762","13,370"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,069","1,983","95.84","519","363","2","365","70.33","1,777","8,975"
"10696  :  โรงพยาบาลตราด","3,057","64","2.09","392","0","13","13","3.32","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","4,380","648","14.79","493","0","10","10","2.03","0","0"
"10846  :  โรงพยาบาลเขาสมิง","2,589","1,573","60.76","613","526","1","527","85.97","3,055","11,224"
"10847  :  โรงพยาบาลบ่อไร่","1,893","945","49.92","626","551","4","555","88.66","2,246","8,046"
"10848  :  โรงพยาบาลแหลมงอบ","1,542","18","1.17","526","20","6","26","4.94","68","75"
