"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคเบาหวาน","การเข้าถึงบริการของผู้ป่วยเบาหวาน","ผู้รับบริการผู้ป่วยนอกด้วยโรคเบาหวาน"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10790  :  โรงพยาบาลโคกสำโรง","4,214","2,914","69.15","646","479","27","506","78.33","3,530","17,955"
"10791  :  โรงพยาบาลชัยบาดาล","6,339","2,939","46.36","1,000","844","13","857","85.70","4,887","22,050"
"10792  :  โรงพยาบาลท่าวุ้ง","1,960","1,878","95.82","297","240","12","252","84.85","2,584","12,400"
"10793  :  โรงพยาบาลท่าหลวง","2,788","2,449","87.84","502","443","13","456","90.84","1,801","9,762"
"10794  :  โรงพยาบาลสระโบสถ์","4,648","4,179","89.91","629","516","18","534","84.90","1,387","6,734"
"10795  :  โรงพยาบาลโคกเจริญ","2,075","2,017","97.20","453","413","1","414","91.39","1,470","6,899"
"10796  :  โรงพยาบาลลำสนธิ","2,500","2,292","91.68","410","451","-59","392","95.61","1,064","4,450"
"10797  :  โรงพยาบาลหนองม่วง","2,477","2,153","86.92","432","342","14","356","82.41","1,776","7,730"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","5,438","5,251","96.56","862","632","23","655","75.99","4,833","16,968"
"10693  :  โรงพยาบาลอินทร์บุรี","1,046","974","93.12","223","194","5","199","89.24","3,418","21,038"
"10798  :  โรงพยาบาลบางระจัน","1,934","1,787","92.40","403","337","33","370","91.81","2,033","10,597"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,877","2,572","89.40","462","365","35","400","86.58","1,423","7,433"
"10800  :  โรงพยาบาลพรหมบุรี","2,286","1,944","85.04","452","354","40","394","87.17","1,122","5,583"
"10801  :  โรงพยาบาลท่าช้าง","1,118","1,028","91.95","343","288","17","305","88.92","872","5,677"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0","0","0.00","6,515","24,256"
"10802  :  โรงพยาบาลมโนรมย์","2,068","1,907","92.21","380","316","25","341","89.74","1,750","6,961"
"10803  :  โรงพยาบาลวัดสิงห์","1,951","1,775","90.98","355","283","18","301","84.79","1,439","7,495"
"10804  :  โรงพยาบาลสรรพยา","1,098","969","88.25","195","164","8","172","88.21","2,084","8,268"
"10805  :  โรงพยาบาลสรรคบุรี","3,530","2,946","83.46","541","451","30","481","88.91","4,213","14,094"
"10806  :  โรงพยาบาลหันคา","3,649","3,314","90.82","615","488","28","516","83.90","2,485","11,740"
"27974  :  โรงพยาบาลหนองมะโมง","577","554","96.01","73","58","4","62","84.93","883","4,755"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","740","4,099"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0.00","10,914","41,829"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0.00","5,237","17,404"
"10807  :  โรงพยาบาลแก่งคอย","7,426","6,447","86.82","910","643","138","781","85.82","3,661","15,233"
"10808  :  โรงพยาบาลหนองแค","1,547","59","3.81","140","94","16","110","78.57","1,761","8,187"
"10809  :  โรงพยาบาลวิหารแดง","2,251","2,150","95.51","353","273","30","303","85.84","1,714","9,253"
"10810  :  โรงพยาบาลหนองแซง","1,887","1,714","90.83","308","252","25","277","89.94","762","3,613"
"10811  :  โรงพยาบาลบ้านหมอ","2,791","2,630","94.23","568","413","42","455","80.11","1,804","8,999"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0.00","386","1,582"
"10813  :  โรงพยาบาลหนองโดน","1,954","1,907","97.59","411","303","31","334","81.27","761","3,689"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,361","1,334","98.02","219","207","11","218","99.54","1,741","7,622"
"10815  :  โรงพยาบาลมวกเหล็ก","4,016","3,914","97.46","465","310","35","345","74.19","1,463","5,893"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,601","1,521","95.00","288","246","11","257","89.24","1,196","7,095"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0","0","0.00","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","10,739","58,341"
"10817  :  โรงพยาบาลบ้านบึง","13,054","9,903","75.86","1,317","988","106","1,094","83.07","5,066","18,310"
"10818  :  โรงพยาบาลหนองใหญ่","2,915","2,661","91.29","303","245","32","277","91.42","1,040","4,300"
"10819  :  โรงพยาบาลบางละมุง","12,715","9,241","72.68","2,354","1,674","440","2,114","89.80","9,116","30,035"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,621","438","27.02","164","137","17","154","93.90","1,247","4,353"
"10821  :  โรงพยาบาลพานทอง","4,793","2,078","43.35","553","437","44","481","86.98","3,880","22,763"
"10822  :  โรงพยาบาลพนัสนิคม","6,539","2,232","34.13","872","624","77","701","80.39","6,070","27,810"
"10823  :  โรงพยาบาลแหลมฉบัง","37,483","6,885","18.37","3,255","1,726","1,170","2,896","88.97","5,016","20,001"
"10824  :  โรงพยาบาลเกาะสีชัง","1,509","1,314","87.08","299","249","26","275","91.97","304","5,867"
"10825  :  โรงพยาบาลสัตหีบกม10","17,690","8,059","45.56","1,227","1,671","-592","1,079","87.94","5,164","15,176"
"10826  :  โรงพยาบาลบ่อทอง","2,006","1,879","93.67","209","178","12","190","90.91","1,456","6,829"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,697","586","34.53","284","226","24","250","88.03","623","2,315"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","1,382","3,116"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","46,742","4,533","9.70","3,877","3,286","107","3,393","87.52","14,017","69,206"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","18","41"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","62","5","8.06","11","9","2","11","100.00","3,084","14,375"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0","0","0","0","0.00","2,707","10,270"
"28006  :  โรงพยาบาลเกาะจันทร์","2,154","2,064","95.82","246","148","42","190","77.24","1,361","5,101"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","9,632","38,167"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,209","1,160","95.95","154","140","11","151","98.05","2,413","9,284"
"10828  :  โรงพยาบาลบ้านฉาง","11,929","6,829","57.25","885","667","60","727","82.15","2,060","11,819"
"10829  :  โรงพยาบาลแกลง","2,367","1,762","74.44","346","288","11","299","86.42","5,544","23,220"
"10830  :  โรงพยาบาลวังจันทร์","2,311","2,122","91.82","311","262","20","282","90.68","1,293","7,349"
"10831  :  โรงพยาบาลบ้านค่าย","3,457","3,361","97.22","437","314","55","369","84.44","3,033","12,120"
"10832  :  โรงพยาบาลปลวกแดง","5,266","3,632","68.97","679","568","25","593","87.33","2,373","11,348"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","804","760","94.53","118","96","2","98","83.05","876","4,937"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,786","1,648","92.27","194","148","19","167","86.08","1,364","5,463"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","9,476","39,595"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","1,740","6,956"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0.00","1,329","7,142"
"10836  :  โรงพยาบาลเขาสุกิม","1,727","1,564","90.56","340","284","12","296","87.06","1,030","3,978"
"10837  :  โรงพยาบาลสองพี่น้อง","2,973","2,412","81.13","419","346","37","383","91.41","1,062","6,118"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","5,577","4,998","89.62","558","418","48","466","83.51","1,676","7,672"
"10839  :  โรงพยาบาลมะขาม","705","630","89.36","90","76","5","81","90.00","1,545","8,114"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","2,212","10,993"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0.00","2,472","7,712"
"10842  :  โรงพยาบาลแก่งหางแมว","2,703","2,661","98.45","152","136","7","143","94.08","1,204","5,441"
"10843  :  โรงพยาบาลนายายอาม","1,420","1,323","93.17","231","197","10","207","89.61","1,689","8,137"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,637","2,582","97.91","310","210","22","232","74.84","1,129","5,918"
"10696  :  โรงพยาบาลตราด","3,104","2,292","73.84","424","322","6","328","77.36","4,187","22,090"
