"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10791  :  โรงพยาบาลชัยบาดาล","5,977","246","4.12","1,719","0","59","59","3.43","7,096","27,212"
"10792  :  โรงพยาบาลท่าวุ้ง","1,629","29","1.78","668","483","31","514","76.95","4,313","18,182"
"10793  :  โรงพยาบาลท่าหลวง","2,069","1,534","74.14","1,108","865","6","871","78.61","3,852","17,898"
"10794  :  โรงพยาบาลสระโบสถ์","5,120","1,158","22.62","1,097","848","39","887","80.86","1,949","7,934"
"10795  :  โรงพยาบาลโคกเจริญ","2,008","1,789","89.09","743","527","8","535","72.01","1,839","7,166"
"10796  :  โรงพยาบาลลำสนธิ","1,817","883","48.60","915","699","8","707","77.27","2,164","9,375"
"10797  :  โรงพยาบาลหนองม่วง","2,066","1,173","56.78","1,030","737","26","763","74.08","2,698","6,550"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","66","0","35","35","53.03","31","41"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","3,928","3,319","84.50","1,824","1,178","48","1,226","67.21","9,644","32,614"
"10693  :  โรงพยาบาลอินทร์บุรี","843","326","38.67","455","352","19","371","81.54","5,151","20,561"
"10798  :  โรงพยาบาลบางระจัน","1,403","1,069","76.19","867","610","59","669","77.16","4,132","17,295"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,152","1,449","67.33","1,069","651","52","703","65.76","2,618","11,651"
"10800  :  โรงพยาบาลพรหมบุรี","1,628","1,072","65.85","970","693","60","753","77.63","1,841","8,711"
"10801  :  โรงพยาบาลท่าช้าง","1,084","380","35.06","751","535","36","571","76.03","3,668","16,023"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","56","30","53.57","6","0","4","4","66.67","8,789","28,414"
"10802  :  โรงพยาบาลมโนรมย์","1,890","123","6.51","498","143","17","160","32.13","822","859"
"10803  :  โรงพยาบาลวัดสิงห์","2,297","105","4.57","677","215","36","251","37.08","1,275","1,369"
"10804  :  โรงพยาบาลสรรพยา","901","784","87.01","410","271","19","290","70.73","3,226","13,097"
"10805  :  โรงพยาบาลสรรคบุรี","3,254","2,296","70.56","808","593","62","655","81.06","6,437","21,758"
"10806  :  โรงพยาบาลหันคา","3,412","134","3.93","772","237","49","286","37.05","1,697","1,759"
"27974  :  โรงพยาบาลหนองมะโมง","519","438","84.39","179","0","104","104","58.10","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","0","0"
"10661  :  โรงพยาบาลสระบุรี","15,043","970","6.45","2,860","2,920","-609","2,311","80.80","12,885","23,145"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0.00","7,387","19,297"
"10807  :  โรงพยาบาลแก่งคอย","4,714","744","15.78","1,128","727","105","832","73.76","5,262","9,837"
"10808  :  โรงพยาบาลหนองแค","4,324","797","18.43","578","271","121","392","67.82","3,023","13,398"
"10809  :  โรงพยาบาลวิหารแดง","1,943","1,645","84.66","719","507","60","567","78.86","4,900","14,987"
"10810  :  โรงพยาบาลหนองแซง","1,790","745","41.62","566","437","29","466","82.33","1,229","5,765"
"10811  :  โรงพยาบาลบ้านหมอ","2,606","1,228","47.12","1,051","698","84","782","74.41","2,920","8,359"
"10812  :  โรงพยาบาลดอนพุด","1,059","201","18.98","302","105","124","229","75.83","630","2,385"
"10813  :  โรงพยาบาลหนองโดน","2,524","1,075","42.59","909","566","128","694","76.35","1,613","6,099"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,292","1,329","57.98","678","347","155","502","74.04","3,239","11,444"
"10815  :  โรงพยาบาลมวกเหล็ก","3,875","1,851","47.77","980","431","120","551","56.22","2,245","9,816"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","7,529","2,215","29.42","906","510","118","628","69.32","2,344","13,656"
"11485  :  โรงพยาบาลค่ายอดิศร","4,156","893","21.49","786","412","217","629","80.03","1,010","1,397"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","13,486","45,805"
"10817  :  โรงพยาบาลบ้านบึง","7,616","339","4.45","2,763","1,896","159","2,055","74.38","7,430","11,106"
"10818  :  โรงพยาบาลหนองใหญ่","2,286","1,531","66.97","625","436","35","471","75.36","1,795","6,473"
"10819  :  โรงพยาบาลบางละมุง","14,439","1,341","9.29","3,611","1,441","246","1,687","46.72","12,522","20,407"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,395","812","58.21","318","211","30","241","75.79","1,945","7,543"
"10821  :  โรงพยาบาลพานทอง","3,719","2,835","76.23","815","657","47","704","86.38","6,920","35,064"
"10822  :  โรงพยาบาลพนัสนิคม","5,602","3,859","68.89","1,705","1,236","124","1,360","79.77","19,079","62,584"
"10823  :  โรงพยาบาลแหลมฉบัง","25,582","12,662","49.50","2,779","2,125","188","2,313","83.23","6,028","21,967"
"10824  :  โรงพยาบาลเกาะสีชัง","1,079","807","74.79","610","511","9","520","85.25","734","5,976"
"10825  :  โรงพยาบาลสัตหีบกม10","15,967","12,203","76.43","1,627","1,130","62","1,192","73.26","3,604","11,484"
"10826  :  โรงพยาบาลบ่อทอง","1,679","1,271","75.70","479","272","29","301","62.84","5,644","14,560"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,351","126","9.33","308","0","50","50","16.23","3","3"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","3,399","150","4.41","89","0","47","47","52.81","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","169","406"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","180","30","16.67","59","0","32","32","54.24","8","8"
"28005  :  โรงพยาบาลเมืองพัทยา","4,699","486","10.34","1,695","0","328","328","19.35","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","1,870","554","29.63","337","203","69","272","80.71","2,262","6,922"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","14,132","46,543"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,141","75","3.50","362","215","23","238","65.75","2,646","12,711"
"10828  :  โรงพยาบาลบ้านฉาง","10,739","2,179","20.29","2,152","1,155","145","1,300","60.41","3,138","15,543"
"10829  :  โรงพยาบาลแกลง","1,986","105","5.29","522","331","34","365","69.92","6,878","27,136"
"10830  :  โรงพยาบาลวังจันทร์","2,064","1,643","79.60","513","388","25","413","80.51","2,556","10,023"
"10831  :  โรงพยาบาลบ้านค่าย","2,902","1,805","62.20","696","471","66","537","77.16","5,296","18,759"
"10832  :  โรงพยาบาลปลวกแดง","10,702","963","9.00","853","576","71","647","75.85","2,888","9,448"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","948","713","75.21","293","214","19","233","79.52","1,525","6,174"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,560","288","18.46","397","273","25","298","75.06","1,941","8,226"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","206","206"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","4,063","12,286"
"10835  :  โรงพยาบาลท่าใหม่","27","12","44.44","1","0","1","1","100.00","1,995","9,390"
"10836  :  โรงพยาบาลเขาสุกิม","2,116","493","23.30","770","578","7","585","75.97","1,591","5,019"
"10837  :  โรงพยาบาลสองพี่น้อง","2,531","1,579","62.39","636","556","16","572","89.94","1,767","6,529"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,569","3,833","83.89","926","801","15","816","88.12","2,805","10,823"
"10839  :  โรงพยาบาลมะขาม","588","513","87.24","163","153","2","155","95.09","3,182","14,518"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","3,637","17,683"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0.00","3,167","8,164"
"10842  :  โรงพยาบาลแก่งหางแมว","2,262","1,523","67.33","227","201","6","207","91.19","1,987","8,223"
"10843  :  โรงพยาบาลนายายอาม","1,210","990","81.82","336","316","4","320","95.24","3,183","14,360"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,282","2,069","90.67","468","372","2","374","79.91","1,970","9,610"
"10696  :  โรงพยาบาลตราด","3,025","769","25.42","712","634","16","650","91.29","7,571","26,651"
"10845  :  โรงพยาบาลคลองใหญ่","4,460","3,371","75.58","1,160","962","81","1,043","89.91","1,943","8,049"
