"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10790  :  โรงพยาบาลโคกสำโรง","3,932","2,455","62.44","1,363","974","63","1,037","76.08","7,207","27,864"
"10791  :  โรงพยาบาลชัยบาดาล","6,901","4,027","58.35","2,239","1,771","62","1,833","81.87","9,102","33,512"
"10792  :  โรงพยาบาลท่าวุ้ง","1,692","1,614","95.39","717","579","41","620","86.47","5,022","18,871"
"10793  :  โรงพยาบาลท่าหลวง","2,024","1,586","78.36","1,209","1,057","22","1,079","89.25","4,340","20,097"
"10794  :  โรงพยาบาลสระโบสถ์","3,835","3,781","98.59","1,201","999","44","1,043","86.84","2,457","9,845"
"10795  :  โรงพยาบาลโคกเจริญ","1,949","1,894","97.18","851","704","9","713","83.78","3,970","11,443"
"10796  :  โรงพยาบาลลำสนธิ","1,824","1,687","92.49","1,006","790","19","809","80.42","2,261","9,326"
"10797  :  โรงพยาบาลหนองม่วง","1,925","1,488","77.30","1,000","798","18","816","81.60","3,534","15,231"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","62","92"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","4,391","4,231","96.36","1,830","1,313","58","1,371","74.92","10,736","39,398"
"10693  :  โรงพยาบาลอินทร์บุรี","846","763","90.19","486","410","22","432","88.89","6,886","46,973"
"10798  :  โรงพยาบาลบางระจัน","1,472","1,435","97.49","863","667","80","747","86.56","4,384","19,021"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,904","1,790","94.01","1,028","847","61","908","88.33","2,855","15,702"
"10800  :  โรงพยาบาลพรหมบุรี","1,815","1,722","94.88","1,004","785","80","865","86.16","2,123","10,060"
"10801  :  โรงพยาบาลท่าช้าง","699","672","96.14","765","637","35","672","87.84","2,310","13,870"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0","0","0.00","12,105","36,524"
"10802  :  โรงพยาบาลมโนรมย์","1,803","1,631","90.46","695","564","26","590","84.89","2,646","10,773"
"10803  :  โรงพยาบาลวัดสิงห์","1,970","1,455","73.86","725","573","38","611","84.28","2,646","11,504"
"10804  :  โรงพยาบาลสรรพยา","797","713","89.46","450","358","24","382","84.89","4,628","13,931"
"10805  :  โรงพยาบาลสรรคบุรี","2,986","2,706","90.62","1,279","1,067","86","1,153","90.15","7,554","21,825"
"10806  :  โรงพยาบาลหันคา","3,073","2,930","95.35","1,240","1,053","55","1,108","89.35","4,393","18,349"
"27974  :  โรงพยาบาลหนองมะโมง","490","407","83.06","196","159","12","171","87.24","2,198","9,074"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","1","1","0","1","100.00","1,226","5,766"
"10661  :  โรงพยาบาลสระบุรี","20,766","939","4.52","3,983","4,102","-840","3,262","81.90","21,774","61,590"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0.00","8,975","28,699"
"10807  :  โรงพยาบาลแก่งคอย","5,875","4,716","80.27","1,576","1,354","61","1,415","89.78","8,647","29,032"
"10808  :  โรงพยาบาลหนองแค","4,097","904","22.06","290","245","18","263","90.69","3,917","17,446"
"10809  :  โรงพยาบาลวิหารแดง","1,846","1,784","96.64","750","584","66","650","86.67","3,551","16,870"
"10810  :  โรงพยาบาลหนองแซง","1,965","1,123","57.15","689","548","54","602","87.37","1,503","6,614"
"10811  :  โรงพยาบาลบ้านหมอ","2,555","2,159","84.50","1,279","810","116","926","72.40","3,452","17,243"
"10812  :  โรงพยาบาลดอนพุด","1","1","100.00","0","0","0","0","0.00","784","3,071"
"10813  :  โรงพยาบาลหนองโดน","1,348","1,143","84.79","890","766","52","818","91.91","1,902","8,503"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,269","801","63.12","455","300","70","370","81.32","3,431","10,800"
"10815  :  โรงพยาบาลมวกเหล็ก","4,362","3,391","77.74","1,002","693","73","766","76.45","4,343","14,051"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","2,588","1,364","52.70","673","552","52","604","89.75","2,889","17,280"
"11485  :  โรงพยาบาลค่ายอดิศร","5,353","648","12.11","1,370","764","435","1,199","87.52","1,442","4,961"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","18,306","78,818"
"10817  :  โรงพยาบาลบ้านบึง","9,931","7,953","80.08","2,577","2,049","219","2,268","88.01","10,006","31,469"
"10818  :  โรงพยาบาลหนองใหญ่","2,496","2,298","92.07","687","540","52","592","86.17","2,043","7,318"
"10819  :  โรงพยาบาลบางละมุง","15,759","14,859","94.29","3,842","2,101","1,205","3,306","86.05","13,870","46,770"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,523","1,356","89.03","320","251","32","283","88.44","2,452","7,975"
"10821  :  โรงพยาบาลพานทอง","4,212","3,901","92.62","932","738","92","830","89.06","6,034","28,838"
"10822  :  โรงพยาบาลพนัสนิคม","5,926","5,456","92.07","1,881","1,441","175","1,616","85.91","12,855","54,055"
"10823  :  โรงพยาบาลแหลมฉบัง","31,928","18,064","56.58","5,748","2,978","2,285","5,263","91.56","7,803","29,270"
"10824  :  โรงพยาบาลเกาะสีชัง","1,209","1,077","89.08","669","612","34","646","96.56","749","5,207"
"10825  :  โรงพยาบาลสัตหีบกม10","17,510","15,730","89.83","1,847","1,345","253","1,598","86.52","3,756","12,504"
"10826  :  โรงพยาบาลบ่อทอง","1,825","1,724","94.47","500","482","8","490","98.00","4,358","15,082"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,374","288","20.96","652","503","94","597","91.56","1,126","3,811"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","37","7","18.92","7","5","2","7","100.00","1,282","1,857"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","2,759","1,080","39.14","1,721","1,585","39","1,624","94.36","25,968","117,886"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","86","144"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","135","75","55.56","50","40","5","45","90.00","4,912","16,332"
"28005  :  โรงพยาบาลเมืองพัทยา","5,653","559","9.89","1,955","1,280","200","1,480","75.70","4,422","15,319"
"28006  :  โรงพยาบาลเกาะจันทร์","1,983","1,841","92.84","442","319","79","398","90.05","2,629","9,338"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","15,368","49,169"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,354","993","42.18","471","348","55","403","85.56","4,613","16,274"
"10828  :  โรงพยาบาลบ้านฉาง","11,153","8,130","72.90","2,146","1,275","103","1,378","64.21","3,545","17,057"
"10829  :  โรงพยาบาลแกลง","2,189","1,557","71.13","603","442","28","470","77.94","10,192","35,758"
"10830  :  โรงพยาบาลวังจันทร์","2,308","1,869","80.98","560","479","23","502","89.64","2,542","10,496"
"10831  :  โรงพยาบาลบ้านค่าย","3,093","2,956","95.57","754","547","65","612","81.17","6,343","19,632"
"10832  :  โรงพยาบาลปลวกแดง","4,509","2,805","62.21","1,019","806","53","859","84.30","3,453","11,522"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","720","644","89.44","233","197","2","199","85.41","1,995","7,192"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,501","1,349","89.87","403","316","23","339","84.12","2,599","10,227"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","14,936","44,484"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","4,619","13,921"
"10835  :  โรงพยาบาลท่าใหม่","28","10","35.71","6","5","-1","4","66.67","2,698","11,702"
"10836  :  โรงพยาบาลเขาสุกิม","2,149","1,847","85.95","1,012","749","39","788","77.87","2,125","6,821"
"10837  :  โรงพยาบาลสองพี่น้อง","2,542","2,172","85.44","843","667","81","748","88.73","2,193","8,639"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,691","4,294","91.54","1,299","1,051","66","1,117","85.99","3,534","12,269"
"10839  :  โรงพยาบาลมะขาม","591","574","97.12","212","181","12","193","91.04","3,676","17,626"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","3,619","19,869"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0.00","3,914","8,822"
"10842  :  โรงพยาบาลแก่งหางแมว","2,395","1,630","68.06","381","343","14","357","93.70","2,863","12,282"
"10843  :  โรงพยาบาลนายายอาม","1,196","1,096","91.64","529","423","23","446","84.31","4,072","16,717"
