"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคเบาหวาน","การเข้าถึงบริการของผู้ป่วยเบาหวาน","ผู้รับบริการผู้ป่วยนอกด้วยโรคเบาหวาน"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10791  :  โรงพยาบาลชัยบาดาล","7,928","5,088","64.18","886","691","25","716","80.81","3,503","17,453"
"10792  :  โรงพยาบาลท่าวุ้ง","2,075","1,722","82.99","274","246","12","258","94.16","2,272","12,479"
"10793  :  โรงพยาบาลท่าหลวง","2,732","2,183","79.90","426","395","7","402","94.37","1,806","10,574"
"10794  :  โรงพยาบาลสระโบสถ์","4,445","4,233","95.23","489","426","11","437","89.37","1,165","5,951"
"10795  :  โรงพยาบาลโคกเจริญ","2,317","1,951","84.20","423","399","2","401","94.80","1,476","6,157"
"10796  :  โรงพยาบาลลำสนธิ","2,414","1,777","73.61","351","321","5","326","92.88","1,022","5,214"
"10797  :  โรงพยาบาลหนองม่วง","2,456","1,907","77.65","382","313","9","322","84.29","1,374","6,814"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","5,260","4,802","91.29","773","606","22","628","81.24","4,687","18,752"
"10693  :  โรงพยาบาลอินทร์บุรี","1,073","884","82.39","233","208","5","213","91.42","3,375","17,937"
"10798  :  โรงพยาบาลบางระจัน","1,963","1,864","94.96","379","326","22","348","91.82","1,949","10,083"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,942","1,453","49.39","407","341","27","368","90.42","1,310","7,009"
"10800  :  โรงพยาบาลพรหมบุรี","2,262","1,937","85.63","413","318","31","349","84.50","818","5,181"
"10801  :  โรงพยาบาลท่าช้าง","1,485","584","39.33","304","254","17","271","89.14","818","5,294"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","61","46","75.41","4","0","4","4","100.00","5,641","19,573"
"10802  :  โรงพยาบาลมโนรมย์","2,196","1,919","87.39","286","241","9","250","87.41","1,429","6,904"
"10803  :  โรงพยาบาลวัดสิงห์","2,794","2,082","74.52","299","236","21","257","85.95","1,229","7,269"
"10804  :  โรงพยาบาลสรรพยา","1,200","1,056","88.00","175","139","4","143","81.71","1,888","7,435"
"10805  :  โรงพยาบาลสรรคบุรี","3,754","2,985","79.52","467","397","18","415","88.87","3,249","12,894"
"10806  :  โรงพยาบาลหันคา","3,814","3,482","91.30","547","478","7","485","88.67","2,783","12,046"
"27974  :  โรงพยาบาลหนองมะโมง","676","426","63.02","53","36","3","39","73.58","955","3,868"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","676","2,966"
"10661  :  โรงพยาบาลสระบุรี","17,706","1,224","6.91","1,753","1,856","-487","1,369","78.09","10,774","39,906"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0.00","4,834","16,719"
"10807  :  โรงพยาบาลแก่งคอย","4,906","3,818","77.82","570","464","51","515","90.35","3,074","12,558"
"10808  :  โรงพยาบาลหนองแค","4,709","788","16.73","159","93","24","117","73.58","1,594","6,978"
"10809  :  โรงพยาบาลวิหารแดง","2,510","1,894","75.46","331","245","25","270","81.57","1,486","6,892"
"10810  :  โรงพยาบาลหนองแซง","2,174","519","23.87","295","209","31","240","81.36","599","2,951"
"10811  :  โรงพยาบาลบ้านหมอ","3,187","2,465","77.35","562","374","49","423","75.27","1,694","9,467"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0.00","278","1,034"
"10813  :  โรงพยาบาลหนองโดน","2,150","1,207","56.14","362","272","44","316","87.29","679","3,496"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","3,228","1,700","52.66","352","156","138","294","83.52","1,312","5,841"
"10815  :  โรงพยาบาลมวกเหล็ก","3,908","2,603","66.61","325","228","0","228","70.15","1,776","6,072"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","7,107","1,762","24.79","319","239","49","288","90.28","1,115","7,336"
"11485  :  โรงพยาบาลค่ายอดิศร","5,258","587","11.16","557","321","154","475","85.28","638","2,930"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","9,719","42,080"
"10817  :  โรงพยาบาลบ้านบึง","9,600","6,602","68.77","968","829","52","881","91.01","4,159","16,257"
"10818  :  โรงพยาบาลหนองใหญ่","2,835","2,329","82.15","253","204","23","227","89.72","791","3,334"
"10819  :  โรงพยาบาลบางละมุง","17,051","12,253","71.86","2,164","1,287","547","1,834","84.75","7,992","30,984"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,670","309","18.50","149","108","19","127","85.23","1,258","4,973"
"10821  :  โรงพยาบาลพานทอง","4,482","3,583","79.94","438","347","45","392","89.50","3,386","19,136"
"10822  :  โรงพยาบาลพนัสนิคม","6,886","6,490","94.25","805","617","75","692","85.96","5,200","26,732"
"10823  :  โรงพยาบาลแหลมฉบัง","28,434","9,203","32.37","2,341","1,392","717","2,109","90.09","4,071","18,972"
"10824  :  โรงพยาบาลเกาะสีชัง","1,512","1,272","84.13","280","247","17","264","94.29","296","5,147"
"10825  :  โรงพยาบาลสัตหีบกม10","17,997","16,123","89.59","827","667","36","703","85.01","3,003","10,782"
"10826  :  โรงพยาบาลบ่อทอง","2,091","1,704","81.49","186","159","9","168","90.32","1,443","5,404"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,474","271","18.39","272","217","37","254","93.38","504","1,748"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","2,869","90","3.14","783","710","4","714","91.19","11,849","64,725"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","79","257"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","195","12","6.15","47","28","4","32","68.09","2,571","11,984"
"28005  :  โรงพยาบาลเมืองพัทยา","5,943","495","8.33","907","582","140","722","79.60","1,677","7,188"
"28006  :  โรงพยาบาลเกาะจันทร์","2,186","1,785","81.66","165","116","33","149","90.30","1,201","3,969"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","8,997","33,725"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,539","828","32.61","178","119","32","151","84.83","2,014","9,974"
"10828  :  โรงพยาบาลบ้านฉาง","11,771","8,673","73.68","972","672","53","725","74.59","1,840","11,816"
"10829  :  โรงพยาบาลแกลง","2,274","988","43.45","296","228","12","240","81.08","4,576","24,755"
"10830  :  โรงพยาบาลวังจันทร์","2,484","2,238","90.10","248","214","12","226","91.13","1,267","7,117"
"10831  :  โรงพยาบาลบ้านค่าย","3,461","3,079","88.96","318","237","28","265","83.33","2,613","10,886"
"10832  :  โรงพยาบาลปลวกแดง","13,066","2,461","18.84","546","433","37","470","86.08","1,878","7,508"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,160","1,005","86.64","139","104","6","110","79.14","673","3,146"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,855","1,219","65.71","178","140","7","147","82.58","1,211","5,471"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","11,644","23,273"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","2,443","8,593"
"10835  :  โรงพยาบาลท่าใหม่","6","3","50.00","0","0","0","0","0.00","1,051","5,674"
"10836  :  โรงพยาบาลเขาสุกิม","2,876","2,663","92.59","393","293","18","311","79.13","816","2,737"
"10837  :  โรงพยาบาลสองพี่น้อง","3,637","2,411","66.29","368","315","21","336","91.30","1,337","5,215"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","5,355","4,718","88.10","351","299","17","316","90.03","1,321","7,002"
"10839  :  โรงพยาบาลมะขาม","758","631","83.25","73","61","4","65","89.04","1,353","6,693"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","1,695","9,226"
"10841  :  โรงพยาบาลสอยดาว","1","0","0.00","0","0","0","0","0.00","2,219","6,162"
"10842  :  โรงพยาบาลแก่งหางแมว","1,528","523","34.23","107","104","2","106","99.07","1,083","5,713"
"10843  :  โรงพยาบาลนายายอาม","1,495","1,061","70.97","197","170","8","178","90.36","1,486","8,388"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,555","2,459","96.24","234","168","18","186","79.49","984","5,349"
"10696  :  โรงพยาบาลตราด","3,182","603","18.95","366","285","3","288","78.69","3,525","21,137"
"10845  :  โรงพยาบาลคลองใหญ่","4,634","2,265","48.88","461","382","15","397","86.12","863","4,607"
"10846  :  โรงพยาบาลเขาสมิง","3,079","2,485","80.71","336","241","28","269","80.06","1,449","5,849"
