"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคเบาหวาน","การเข้าถึงบริการของผู้ป่วยเบาหวาน","ผู้รับบริการผู้ป่วยนอกด้วยโรคเบาหวาน"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10793  :  โรงพยาบาลท่าหลวง","2,656","1,196","45.03","430","305","1","306","71.16","1,580","8,848"
"10794  :  โรงพยาบาลสระโบสถ์","5,525","61","1.10","560","419","4","423","75.54","1,087","5,517"
"10795  :  โรงพยาบาลโคกเจริญ","2,242","102","4.55","443","325","0","325","73.36","1,124","5,587"
"10796  :  โรงพยาบาลลำสนธิ","2,322","904","38.93","338","237","1","238","70.41","663","3,377"
"10797  :  โรงพยาบาลหนองม่วง","2,611","721","27.61","414","0","3","3","0.72","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","26","0","4","4","15.38","4","5"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","4,923","3,744","76.05","627","478","20","498","79.43","3,605","13,185"
"10693  :  โรงพยาบาลอินทร์บุรี","1,087","654","60.17","194","175","8","183","94.33","2,849","15,942"
"10798  :  โรงพยาบาลบางระจัน","1,917","1,178","61.45","290","243","21","264","91.03","1,622","7,907"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,805","1,544","55.04","289","231","17","248","85.81","1,067","6,493"
"10800  :  โรงพยาบาลพรหมบุรี","2,198","1,441","65.56","313","255","25","280","89.46","728","3,473"
"10801  :  โรงพยาบาลท่าช้าง","1,535","30","1.95","224","191","11","202","90.18","717","4,120"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","65","33","50.77","5","0","2","2","40.00","0","0"
"10802  :  โรงพยาบาลมโนรมย์","2,369","162","6.84","301","0","0","0","0.00","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","3,017","229","7.59","381","0","18","18","4.72","0","0"
"10804  :  โรงพยาบาลสรรพยา","1,317","98","7.44","177","0","9","9","5.08","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","3,986","2,789","69.97","498","366","4","370","74.30","3,066","11,104"
"10806  :  โรงพยาบาลหันคา","3,600","205","5.69","542","0","7","7","1.29","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","973","632","64.95","102","0","33","33","32.35","0","0"
"27975  :  โรงพยาบาลเนินขาม","1","1","100.00","0","0","0","0","0.00","0","0"
"10661  :  โรงพยาบาลสระบุรี","15,639","673","4.30","1,444","1,376","-316","1,060","73.41","7,385","15,161"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0.00","3,715","14,602"
"10807  :  โรงพยาบาลแก่งคอย","5,240","1,789","34.14","610","369","68","437","71.64","2,267","10,413"
"10808  :  โรงพยาบาลหนองแค","4,337","619","14.27","289","117","50","167","57.79","1,263","5,859"
"10809  :  โรงพยาบาลวิหารแดง","2,295","1,611","70.20","313","199","19","218","69.65","1,262","6,627"
"10810  :  โรงพยาบาลหนองแซง","2,027","657","32.41","263","180","9","189","71.86","534","3,336"
"10811  :  โรงพยาบาลบ้านหมอ","3,083","534","17.32","486","334","30","364","74.90","1,581","8,536"
"10812  :  โรงพยาบาลดอนพุด","1,211","296","24.44","114","38","38","76","66.67","257","778"
"10813  :  โรงพยาบาลหนองโดน","2,956","1,266","42.83","382","201","62","263","68.85","639","3,148"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,606","826","31.70","279","156","61","217","77.78","1,310","5,593"
"10815  :  โรงพยาบาลมวกเหล็ก","4,367","2,594","59.40","384","175","30","205","53.39","800","4,537"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","7,767","762","9.81","345","168","68","236","68.41","842","4,034"
"11485  :  โรงพยาบาลค่ายอดิศร","4,325","1,027","23.75","413","202","107","309","74.82","500","2,114"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"10817  :  โรงพยาบาลบ้านบึง","10,355","401","3.87","840","0","26","26","3.10","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","3,637","1,930","53.07","250","190","1","191","76.40","667","3,182"
"10819  :  โรงพยาบาลบางละมุง","28,238","1,708","6.05","2,081","0","85","85","4.08","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,767","660","37.35","163","110","0","110","67.48","1,019","5,178"
"10821  :  โรงพยาบาลพานทอง","4,436","139","3.13","378","294","3","297","78.57","2,695","13,909"
"10822  :  โรงพยาบาลพนัสนิคม","7,082","425","6.00","733","0","18","18","2.46","0","0"
"10823  :  โรงพยาบาลแหลมฉบัง","22,150","6,652","30.03","1,756","1,169","30","1,199","68.28","3,187","13,632"
"10824  :  โรงพยาบาลเกาะสีชัง","1,526","982","64.35","282","237","2","239","84.75","329","7,029"
"10825  :  โรงพยาบาลสัตหีบกม10","15,645","357","2.28","879","0","13","13","1.48","0","0"
"10826  :  โรงพยาบาลบ่อทอง","2,742","191","6.97","187","137","4","141","75.40","901","2,667"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,796","111","6.18","215","0","1","1","0.47","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","21,490","3,201","14.90","1,059","0","47","47","4.44","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1,049","243","23.16","117","0","14","14","11.97","14","14"
"28005  :  โรงพยาบาลเมืองพัทยา","2,085","99","4.75","561","0","18","18","3.21","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","3,256","818","25.12","197","0","39","39","19.80","0","0"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","4,573","73","1.60","616","0","43","43","6.98","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","11,726","216","1.84","947","0","31","31","3.27","0","0"
"10829  :  โรงพยาบาลแกลง","2,441","29","1.19","298","233","7","240","80.54","3,112","15,357"
"10830  :  โรงพยาบาลวังจันทร์","2,753","1,899","68.98","238","179","5","184","77.31","1,061","6,103"
"10831  :  โรงพยาบาลบ้านค่าย","3,300","2,284","69.21","317","205","3","208","65.62","2,123","11,059"
"10832  :  โรงพยาบาลปลวกแดง","13,704","180","1.31","511","319","14","333","65.17","1,208","5,744"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,212","1,002","82.67","135","107","2","109","80.74","577","3,007"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,928","393","20.38","169","122","1","123","72.78","878","4,663"
"10664  :  โรงพยาบาลพระปกเกล้า","2,046","501","24.49","473","0","105","105","22.20","0","0"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","2,198","7,467"
"10835  :  โรงพยาบาลท่าใหม่","53","33","62.26","11","6","0","6","54.55","954","4,518"
"10836  :  โรงพยาบาลเขาสุกิม","2,655","1,660","62.52","354","0","9","9","2.54","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","2,705","2,249","83.14","335","229","5","234","69.85","720","3,645"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,716","1,243","26.36","338","244","1","245","72.49","1,015","4,508"
"10839  :  โรงพยาบาลมะขาม","748","590","78.88","68","46","2","48","70.59","1,151","6,136"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","1,323","2,695"
"10841  :  โรงพยาบาลสอยดาว","1","1","100.00","0","0","0","0","0.00","1,616","4,927"
"10842  :  โรงพยาบาลแก่งหางแมว","1,005","188","18.71","115","79","2","81","70.43","815","4,604"
"10843  :  โรงพยาบาลนายายอาม","1,583","1,145","72.33","199","126","0","126","63.32","1,136","7,192"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,368","2,069","87.37","214","137","0","137","64.02","715","4,184"
"10696  :  โรงพยาบาลตราด","3,227","61","1.89","154","0","2","2","1.30","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","4,588","660","14.39","217","0","5","5","2.30","0","0"
"10846  :  โรงพยาบาลเขาสมิง","2,866","1,561","54.47","251","209","0","209","83.27","1,232","5,248"
"10847  :  โรงพยาบาลบ่อไร่","2,205","821","37.23","253","236","3","239","94.47","878","4,486"
"10848  :  โรงพยาบาลแหลมงอบ","1,821","21","1.15","220","8","2","10","4.55","30","30"
"10849  :  โรงพยาบาลเกาะกูด","481","33","6.86","21","1","0","1","4.76","54","281"
"13816  :  โรงพยาบาลเกาะช้าง","367","29","7.90","49","43","0","43","87.76","289","1,404"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0.00","0","0"
