"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0","0","0.00","0","0"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0","0","0.00","0","0"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0","0","0.00","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0","0","0.00","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0","0","0.00","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0","0","0.00","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0","0","0.00","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0","0","0.00","679","1,852"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0","0","0.00","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0.00","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0","0","0.00","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0","0","0.00","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0","0","0.00","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0","0","0.00","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0","0","0.00","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0","0","0.00","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0","0","0.00","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0","0","0.00","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0","0","0.00","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0","0","0.00","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0","0","0.00","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0","0","0.00","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0","0","0.00","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0","0","0.00","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0","0","0.00","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0","0","0.00","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0","0","0.00","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0","0","0.00","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0","0","0.00","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0","0","0.00","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0","0","0.00","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0","0","0.00","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0","0","0.00","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0","0","0.00","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0","0","0.00","1,212","3,013"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0","0","0.00","4","6"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0","0","0.00","9","12"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0","0","0.00","42","55"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0","0","0.00","30","40"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0","0","0.00","6,210","11,385"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0","0","0.00","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0","0","0.00","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0","0","0.00","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0","0","0.00","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0","0","0.00","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0","0","0.00","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0","0","0.00","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0","0","0.00","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0","0","0.00","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0","0","0.00","14,949","33,356"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0","0","0.00","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0","0","0.00","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0","0","0.00","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0","0","0.00","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0","0","0.00","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0","0","0.00","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0","0","0.00","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0","0","0.00","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0","0","0.00","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0","0","0.00","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0","0","0.00","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0","0","0.00","25,673","55,324"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0","0","0.00","6,515","13,272"
"10753  :  โรงพยาบาลบางพลี","10","1","10.00","1","1","0","1","100.00","8,882","16,127"
"10754  :  โรงพยาบาลบางจาก","6,526","5,961","91.34","1,668","1,231","81","1,312","78.66","4,690","10,716"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","5,242","593","11.31","1,851","1,197","132","1,329","71.80","5,939","14,126"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","2,060","1,586","76.99","1,744","1,136","49","1,185","67.95","2,223","4,292"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0","0","0.00","5,799","15,713"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0","0","0.00","3","3"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","4,455","3,837","86.13","1,096","495","336","831","75.82","1,564","4,737"
"28785  :  โรงพยาบาลบางเสาธง","1,344","340","25.30","506","347","37","384","75.89","2,032","4,628"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0","0","0.00","25,020","48,852"
"10756  :  โรงพยาบาลบางกรวย","3,250","1,680","51.69","596","406","50","456","76.51","3,366","8,010"
"10757  :  โรงพยาบาลบางใหญ่","5,847","1,441","24.65","1,097","651","112","763","69.55","8,106","24,729"
"10758  :  โรงพยาบาลบางบัวทอง","3,306","1,471","44.49","1,041","579","158","737","70.80","7,207","14,134"
"10759  :  โรงพยาบาลไทรน้อย","6,615","2,485","37.57","2,875","1,647","313","1,960","68.17","5,923","15,893"
"10760  :  โรงพยาบาลปากเกร็ด","7,273","4,198","57.72","2,619","1,608","449","2,057","78.54","7,775","18,737"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0","0","0.00","22,423","30,971"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0","0","0.00","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0","0","0.00","246","489"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0","0","0.00","1,433","4,532"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","417","30","7.19","257","145","61","206","80.16","11,865","33,039"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0","0","0.00","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","2,600","108","4.15","469","106","118","224","47.76","907","1,931"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0","0","0.00","21,066","37,584"
"10761  :  โรงพยาบาลคลองหลวง","2,469","318","12.88","521","366","66","432","82.92","6,416","16,467"
"10762  :  โรงพยาบาลธัญบุรี","5,301","5,108","96.36","1,006","801","21","822","81.71","6,100","15,978"
"10763  :  โรงพยาบาลประชาธิปัตย์","4,115","3,770","91.62","677","554","23","577","85.23","5,085","12,073"
"10764  :  โรงพยาบาลหนองเสือ","2,531","1,405","55.51","652","462","13","475","72.85","4,527","14,738"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","2,001","1,423","71.11","865","674","21","695","80.35","5,836","12,511"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0","0","0.00","4,362","12,242"
"10767  :  โรงพยาบาลสามโคก","1,148","1,054","91.81","518","449","-48","401","77.41","2,846","5,958"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0","0","0.00","42","91"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0","0","0.00","36","61"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0","0","0.00","11,356","23,466"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0","0","0.00","9,049","22,934"
"10768  :  โรงพยาบาลท่าเรือ","4,127","745","18.05","1,864","1,347","56","1,403","75.27","5,684","9,721"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","780","752","96.41","455","308","47","355","78.02","4,435","7,692"
"10770  :  โรงพยาบาลบางไทร","1,617","29","1.79","745","578","37","615","82.55","4,692","9,500"
"10771  :  โรงพยาบาลบางบาล","814","653","80.22","346","236","31","267","77.17","3,124","6,471"
"10772  :  โรงพยาบาลบางปะอิน","3,938","2,743","69.65","1,320","903","61","964","73.03","6,131","13,889"
"10773  :  โรงพยาบาลบางปะหัน","557","495","88.87","408","322","15","337","82.60","4,735","12,009"
"10774  :  โรงพยาบาลผักไห่","429","402","93.71","279","226","9","235","84.23","4,641","10,332"
"10775  :  โรงพยาบาลภาชี","2,216","1,649","74.41","1,037","714","37","751","72.42","3,939","7,922"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,055","517","49.00","315","214","10","224","71.11","3,807","7,815"
"10777  :  โรงพยาบาลวังน้อย","3,270","2,793","85.41","684","427","19","446","65.20","5,607","11,542"
"10778  :  โรงพยาบาลบางซ้าย","1,534","1,375","89.63","625","422","73","495","79.20","1,443","4,790"
"10779  :  โรงพยาบาลอุทัย","232","119","51.29","164","135","5","140","85.37","5,462","11,412"
"10780  :  โรงพยาบาลมหาราช","626","292","46.65","284","194","16","210","73.94","2,210","4,413"
"10781  :  โรงพยาบาลบ้านแพรก","496","401","80.85","333","279","3","282","84.68","2,004","4,473"
"10689  :  โรงพยาบาลอ่างทอง","431","387","89.79","299","221","0","221","73.91","9,436","26,652"
"10782  :  โรงพยาบาลไชโย","970","924","95.26","474","334","22","356","75.11","2,760","6,670"
"10784  :  โรงพยาบาลป่าโมก","1,852","1,596","86.18","960","624","28","652","67.92","4,335","15,692"
"10785  :  โรงพยาบาลโพธิ์ทอง","1,249","1,207","96.64","678","449","60","509","75.07","5,721","13,759"
"10786  :  โรงพยาบาลแสวงหา","2,392","2,211","92.43","1,507","1,120","39","1,159","76.91","3,567","7,444"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","2,871","2,749","95.75","1,031","556","68","624","60.52","5,173","14,477"
"10788  :  โรงพยาบาลสามโก้","682","637","93.40","445","345","22","367","82.47","2,312","5,876"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0","0","0.00","21,073","44,560"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0","0","0.00","8,315","22,231"
"10789  :  โรงพยาบาลพัฒนานิคม","3,152","413","13.10","1,511","1,024","53","1,077","71.28","6,661","13,661"
"10790  :  โรงพยาบาลโคกสำโรง","2,914","2,239","76.84","1,364","870","42","912","66.86","6,533","12,716"
"10791  :  โรงพยาบาลชัยบาดาล","4,692","3,356","71.53","2,423","1,825","57","1,882","77.67","9,461","26,944"
"10792  :  โรงพยาบาลท่าวุ้ง","1,685","1,529","90.74","746","565","46","611","81.90","4,676","10,710"
"10793  :  โรงพยาบาลท่าหลวง","2,249","1,761","78.30","1,444","1,105","37","1,142","79.09","4,376","8,973"
"10794  :  โรงพยาบาลสระโบสถ์","3,448","2,799","81.18","1,473","1,052","45","1,097","74.47","2,714","6,277"
"10795  :  โรงพยาบาลโคกเจริญ","1,854","1,607","86.68","1,094","828","15","843","77.06","2,953","7,948"
"10796  :  โรงพยาบาลลำสนธิ","1,830","1,777","97.10","1,205","1,077","14","1,091","90.54","3,368","7,556"
"10797  :  โรงพยาบาลหนองม่วง","1,953","1,652","84.59","1,084","797","26","823","75.92","3,295","7,893"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","4,241","3,924","92.53","1,944","1,371","59","1,430","73.56","11,009","24,159"
"10693  :  โรงพยาบาลอินทร์บุรี","861","808","93.84","535","434","27","461","86.17","6,539","24,228"
"10798  :  โรงพยาบาลบางระจัน","1,453","1,412","97.18","948","687","94","781","82.38","4,420","11,865"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,098","1,906","90.85","1,146","819","75","894","78.01","3,043","9,610"
"10800  :  โรงพยาบาลพรหมบุรี","1,746","1,629","93.30","1,072","732","97","829","77.33","2,406","6,062"
"10801  :  โรงพยาบาลท่าช้าง","842","777","92.28","810","625","46","671","82.84","2,098","8,454"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0","0","0.00","11,606","32,849"
"10802  :  โรงพยาบาลมโนรมย์","1,730","1,585","91.62","889","659","57","716","80.54","3,097","7,460"
"10803  :  โรงพยาบาลวัดสิงห์","1,539","1,511","98.18","885","682","52","734","82.94","3,255","9,350"
"10804  :  โรงพยาบาลสรรพยา","822","645","78.47","535","418","36","454","84.86","4,946","12,041"
"10805  :  โรงพยาบาลสรรคบุรี","2,688","2,633","97.95","1,308","984","116","1,100","84.10","7,179","17,138"
"10806  :  โรงพยาบาลหันคา","2,963","2,833","95.61","1,268","985","91","1,076","84.86","4,744","12,193"
"27974  :  โรงพยาบาลหนองมะโมง","415","406","97.83","250","192","16","208","83.20","2,646","6,233"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","1,465","3,960"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0.00","19,081","45,339"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","1","1","0","1","100.00","10,852","19,062"
"10807  :  โรงพยาบาลแก่งคอย","5,991","4,769","79.60","2,222","1,560","229","1,789","80.51","9,127","15,016"
"10808  :  โรงพยาบาลหนองแค","1,379","32","2.32","317","168","32","200","63.09","4,017","6,946"
"10809  :  โรงพยาบาลวิหารแดง","3","0","0.00","0","0","0","0","0.00","3,869","9,251"
"10810  :  โรงพยาบาลหนองแซง","1,336","1,077","80.61","694","528","35","563","81.12","1,946","5,229"
"10811  :  โรงพยาบาลบ้านหมอ","2,077","1,804","86.86","1,214","754","110","864","71.17","3,515","8,904"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0.00","1,015","1,862"
"10813  :  โรงพยาบาลหนองโดน","1,342","1,313","97.84","977","677","83","760","77.79","1,848","4,590"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,069","1,009","94.39","497","328","73","401","80.68","3,886","8,836"
"10815  :  โรงพยาบาลมวกเหล็ก","2,790","2,396","85.88","876","612","50","662","75.57","5,015","9,794"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,294","1,170","90.42","714","536","27","563","78.85","2,754","8,194"
"11485  :  โรงพยาบาลค่ายอดิศร","2,329","190","8.16","558","327","112","439","78.67","1,321","3,103"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","19,072","55,402"
"10817  :  โรงพยาบาลบ้านบึง","11,631","10,698","91.98","3,094","2,067","288","2,355","76.12","10,114","27,429"
"10818  :  โรงพยาบาลหนองใหญ่","2,777","2,662","95.86","751","537","72","609","81.09","1,969","4,168"
"10819  :  โรงพยาบาลบางละมุง","9,582","3,059","31.92","3,472","1,593","879","2,472","71.20","10,512","23,042"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,386","932","67.24","350","262","21","283","80.86","2,172","4,901"
"10821  :  โรงพยาบาลพานทอง","4,458","2,412","54.10","1,056","780","102","882","83.52","6,684","18,169"
"10822  :  โรงพยาบาลพนัสนิคม","5,644","4,854","86.00","2,215","1,538","161","1,699","76.70","13,853","32,642"
"10823  :  โรงพยาบาลแหลมฉบัง","36,698","1,676","4.57","7,421","2,964","2,315","5,279","71.14","6,725","12,677"
"10824  :  โรงพยาบาลเกาะสีชัง","1,095","1,051","95.98","697","575","30","605","86.80","658","2,270"
"10825  :  โรงพยาบาลสัตหีบกม10","12,394","10,190","82.22","2,398","1,343","257","1,600","66.72","5,719","10,559"
"10826  :  โรงพยาบาลบ่อทอง","2,527","2,366","93.63","642","441","68","509","79.28","3,528","8,167"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,126","347","30.82","457","308","53","361","78.99","1,110","2,543"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","2,973","4,570"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","43,377","1,219","2.81","7,273","4,624","303","4,927","67.74","25,074","54,621"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","77","159"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","108","93","86.11","46","32","2","34","73.91","7,012","16,453"
"28005  :  โรงพยาบาลเมืองพัทยา","11,038","1,021","9.25","3,672","2,690","131","2,821","76.82","4,814","8,755"
"28006  :  โรงพยาบาลเกาะจันทร์","1,441","1,430","99.24","539","349","77","426","79.04","3,634","7,164"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","15,664","33,738"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","818","765","93.52","296","224","29","253","85.47","4,351","9,837"
"10828  :  โรงพยาบาลบ้านฉาง","12,095","11,120","91.94","1,734","1,229","122","1,351","77.91","3,933","9,535"
"10829  :  โรงพยาบาลแกลง","2,083","41","1.97","687","525","31","556","80.93","10,438","22,839"
"10830  :  โรงพยาบาลวังจันทร์","1,956","1,854","94.79","691","538","45","583","84.37","2,771","6,748"
"10831  :  โรงพยาบาลบ้านค่าย","2,938","2,360","80.33","888","538","116","654","73.65","4,740","8,942"
"10832  :  โรงพยาบาลปลวกแดง","8,172","1,405","17.19","1,211","863","88","951","78.53","4,099","8,290"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","853","823","96.48","389","302","16","318","81.75","2,158","5,689"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,689","1,648","97.57","453","328","32","360","79.47","2,848","5,849"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","17,984","41,790"
"10834  :  โรงพยาบาลขลุง","4,448","4,312","96.94","1,595","1,015","172","1,187","74.42","5,476","12,787"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0.00","3,063","6,054"
"10836  :  โรงพยาบาลเขาสุกิม","1,334","687","51.50","882","682","42","724","82.09","2,681","5,423"
"10837  :  โรงพยาบาลสองพี่น้อง","2,480","735","29.64","1,039","724","94","818","78.73","2,692","7,497"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,606","4,405","95.64","1,464","1,028","106","1,134","77.46","4,049","10,047"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0","0","0","0.00","3,350","6,961"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","5,152","14,973"
"10841  :  โรงพยาบาลสอยดาว","1","1","100.00","2","1","1","2","100.00","4,743","7,426"
"10842  :  โรงพยาบาลแก่งหางแมว","3,209","257","8.01","637","468","21","489","76.77","3,585","7,091"
"10843  :  โรงพยาบาลนายายอาม","1,173","1,045","89.09","593","426","31","457","77.07","3,063","6,303"
