"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคเบาหวาน","การเข้าถึงบริการของผู้ป่วยเบาหวาน","ผู้รับบริการผู้ป่วยนอกด้วยโรคเบาหวาน"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10791  :  โรงพยาบาลชัยบาดาล","8,322","4,214","50.64","1,035","821","22","843","81.45","4,371","20,169"
"10792  :  โรงพยาบาลท่าวุ้ง","2,070","1,963","94.83","298","263","12","275","92.28","2,393","11,756"
"10793  :  โรงพยาบาลท่าหลวง","2,751","2,324","84.48","480","444","6","450","93.75","1,830","11,358"
"10794  :  โรงพยาบาลสระโบสถ์","4,686","4,358","93.00","593","500","27","527","88.87","1,332","6,853"
"10795  :  โรงพยาบาลโคกเจริญ","2,252","2,040","90.59","438","388","1","389","88.81","1,422","6,908"
"10796  :  โรงพยาบาลลำสนธิ","2,457","1,943","79.08","361","329","2","331","91.69","900","4,689"
"10797  :  โรงพยาบาลหนองม่วง","2,636","2,361","89.57","419","348","11","359","85.68","1,675","7,480"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","5,369","4,441","82.72","850","653","22","675","79.41","5,288","18,418"
"10693  :  โรงพยาบาลอินทร์บุรี","1,076","1,019","94.70","228","202","4","206","90.35","3,453","26,844"
"10798  :  โรงพยาบาลบางระจัน","1,936","1,872","96.69","381","328","31","359","94.23","1,942","10,229"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,930","2,316","79.04","446","372","20","392","87.89","1,480","7,875"
"10800  :  โรงพยาบาลพรหมบุรี","2,368","2,227","94.05","477","346","40","386","80.92","966","4,937"
"10801  :  โรงพยาบาลท่าช้าง","1,120","1,062","94.82","318","263","12","275","86.48","846","6,805"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0","0","0.00","6,110","21,339"
"10802  :  โรงพยาบาลมโนรมย์","2,147","1,936","90.17","364","314","23","337","92.58","1,384","6,100"
"10803  :  โรงพยาบาลวัดสิงห์","2,150","1,921","89.35","347","264","26","290","83.57","1,370","7,795"
"10804  :  โรงพยาบาลสรรพยา","662","615","92.90","183","155","9","164","89.62","2,014","7,619"
"10805  :  โรงพยาบาลสรรคบุรี","3,575","2,770","77.48","513","412","38","450","87.72","3,456","12,053"
"10806  :  โรงพยาบาลหันคา","3,679","3,600","97.85","627","509","27","536","85.49","2,442","11,441"
"27974  :  โรงพยาบาลหนองมะโมง","587","493","83.99","63","52","4","56","88.89","825","4,524"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","690","3,855"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0.00","10,541","40,211"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0.00","5,142","18,593"
"10807  :  โรงพยาบาลแก่งคอย","7,798","6,671","85.55","926","651","141","792","85.53","3,399","15,172"
"10808  :  โรงพยาบาลหนองแค","4,122","140","3.40","142","103","12","115","80.99","2,274","8,040"
"10809  :  โรงพยาบาลวิหารแดง","2,256","2,165","95.97","362","279","32","311","85.91","1,651","9,476"
"10810  :  โรงพยาบาลหนองแซง","2,304","1,623","70.44","310","234","24","258","83.23","683","3,070"
"10811  :  โรงพยาบาลบ้านหมอ","3,243","2,812","86.71","569","421","34","455","79.96","1,817","9,932"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0.00","358","1,586"
"10813  :  โรงพยาบาลหนองโดน","1,979","1,809","91.41","404","309","25","334","82.67","769","3,716"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,930","890","46.11","199","129","39","168","84.42","1,855","7,199"
"10815  :  โรงพยาบาลมวกเหล็ก","4,466","3,859","86.41","499","332","35","367","73.55","1,450","6,245"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,912","1,605","83.94","286","257","6","263","91.96","1,160","8,160"
"11485  :  โรงพยาบาลค่ายอดิศร","6,363","165","2.59","614","355","147","502","81.76","822","2,779"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","10,533","51,293"
"10817  :  โรงพยาบาลบ้านบึง","13,239","10,333","78.05","820","582","89","671","81.83","4,687","17,198"
"10818  :  โรงพยาบาลหนองใหญ่","2,910","2,444","83.99","282","231","27","258","91.49","932","3,818"
"10819  :  โรงพยาบาลบางละมุง","10,556","8,627","81.73","2,134","1,529","426","1,955","91.61","8,278","31,791"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,657","1,260","76.04","150","128","14","142","94.67","1,180","4,111"
"10821  :  โรงพยาบาลพานทอง","4,895","4,273","87.29","504","405","46","451","89.48","3,577","21,850"
"10822  :  โรงพยาบาลพนัสนิคม","7,008","3,907","55.75","863","632","75","707","81.92","6,129","27,818"
"10823  :  โรงพยาบาลแหลมฉบัง","38,646","5,582","14.44","3,133","1,765","1,074","2,839","90.62","4,656","19,264"
"10824  :  โรงพยาบาลเกาะสีชัง","1,658","1,468","88.54","299","246","29","275","91.97","290","5,338"
"10825  :  โรงพยาบาลสัตหีบกม10","19,236","13,957","72.56","1,003","739","170","909","90.63","2,984","9,697"
"10826  :  โรงพยาบาลบ่อทอง","1,932","1,803","93.32","201","176","16","192","95.52","1,443","7,754"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,811","227","12.53","302","228","41","269","89.07","570","2,202"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","246","8","3.25","9","5","4","9","100.00","1,500","4,095"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","46,305","4,621","9.98","3,690","3,148","99","3,247","87.99","12,854","65,488"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","181","1,075"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","155","12","7.74","27","16","6","22","81.48","2,862","13,355"
"28005  :  โรงพยาบาลเมืองพัทยา","3,429","300","8.75","741","649","63","712","96.09","2,233","10,235"
"28006  :  โรงพยาบาลเกาะจันทร์","2,344","1,827","77.94","197","132","44","176","89.34","1,110","4,488"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","8,990","32,682"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,573","2,300","89.39","201","164","23","187","93.03","2,206","9,208"
"10828  :  โรงพยาบาลบ้านฉาง","13,093","8,004","61.13","927","1,272","-513","759","81.88","3,469","12,171"
"10829  :  โรงพยาบาลแกลง","2,273","1,666","73.30","318","257","12","269","84.59","5,419","22,994"
"10830  :  โรงพยาบาลวังจันทร์","2,629","2,373","90.26","295","249","15","264","89.49","1,199","6,988"
"10831  :  โรงพยาบาลบ้านค่าย","3,217","3,178","98.79","371","273","42","315","84.91","2,812","11,509"
"10832  :  โรงพยาบาลปลวกแดง","5,248","4,194","79.92","666","565","18","583","87.54","2,302","10,574"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","859","670","78.00","111","91","3","94","84.68","809","4,305"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,727","1,591","92.13","176","132","14","146","82.95","1,332","5,517"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","8,267","27,873"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","2,156","8,265"
"10835  :  โรงพยาบาลท่าใหม่","37","3","8.11","4","0","2","2","50.00","1,305","7,337"
"10836  :  โรงพยาบาลเขาสุกิม","2,385","1,759","73.75","425","308","22","330","77.65","867","2,858"
"10837  :  โรงพยาบาลสองพี่น้อง","3,091","2,378","76.93","395","319","32","351","88.86","963","5,185"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","5,438","4,875","89.65","509","400","30","430","84.48","1,545","7,509"
"10839  :  โรงพยาบาลมะขาม","715","639","89.37","86","74","5","79","91.86","1,500","8,525"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","2,123","11,563"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0.00","2,360","7,265"
"10842  :  โรงพยาบาลแก่งหางแมว","2,723","2,462","90.41","144","133","5","138","95.83","1,196","7,058"
"10843  :  โรงพยาบาลนายายอาม","1,506","1,335","88.65","235","201","9","210","89.36","1,601","7,641"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,607","2,435","93.40","293","204","22","226","77.13","1,046","5,837"
"10696  :  โรงพยาบาลตราด","3,159","1,515","47.96","413","306","3","309","74.82","3,878","21,304"
"10845  :  โรงพยาบาลคลองใหญ่","4,865","3,920","80.58","513","452","23","475","92.59","856","4,490"
