"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคเบาหวาน","การเข้าถึงบริการของผู้ป่วยเบาหวาน","ผู้รับบริการผู้ป่วยนอกด้วยโรคเบาหวาน"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0","0","0.00","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0","0","0.00","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0","0","0.00","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0","0","0.00","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0","0","0.00","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0","0","0.00","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0","0","0.00","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0","0","0.00","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0","0","0.00","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0","0","0.00","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0","0","0.00","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0","0","0.00","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0","0","0.00","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0","0","0.00","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0","0","0.00","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0","0","0.00","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0","0","0.00","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0","0","0.00","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0","0","0.00","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0","0","0.00","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0","0","0.00","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0","0","0.00","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0","0","0.00","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0","0","0.00","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0","0","0.00","1,620","6,557"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0","0","0.00","10","25"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0","0","0.00","3","3"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0","0","0.00","85","227"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0","0","0.00","159","1,994"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0","0","0.00","3,172","11,134"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0","0","0.00","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0","0","0.00","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0","0","0.00","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0","0","0.00","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0","0","0.00","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0","0","0.00","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0","0","0.00","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0","0","0.00","5,270","16,094"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0","0","0.00","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0","0","0.00","9,635","35,571"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0","0","0.00","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0","0","0.00","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0","0","0.00","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0","0","0.00","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0","0","0.00","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0","0","0.00","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0","0","0.00","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0","0","0.00","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0","0","0.00","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0","0","0.00","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0","0","0.00","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0","0","0.00","17,195","71,788"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0","0","0.00","3,756","15,069"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0","0","0.00","6,203","21,119"
"10754  :  โรงพยาบาลบางจาก","4,258","3,424","80.41","858","712","24","736","85.78","2,732","11,048"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","6,034","1,454","24.10","865","561","69","630","72.83","2,894","12,978"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","2,845","2,661","93.53","817","627","25","652","79.80","1,106","4,554"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0","0","0.00","3,918","13,658"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0","0","0.00","2","3"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","4,916","4,471","90.95","670","267","241","508","75.82","507","1,991"
"28785  :  โรงพยาบาลบางเสาธง","1,347","827","61.40","251","174","19","193","76.89","1,026","3,279"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0","0","0.00","18,687","76,472"
"10756  :  โรงพยาบาลบางกรวย","3,204","1,920","59.93","210","185","3","188","89.52","2,067","8,196"
"10757  :  โรงพยาบาลบางใหญ่","6,049","1,387","22.93","457","331","42","373","81.62","4,227","18,936"
"10758  :  โรงพยาบาลบางบัวทอง","3,571","3,260","91.29","461","317","69","386","83.73","3,960","16,630"
"10759  :  โรงพยาบาลไทรน้อย","6,055","5,421","89.53","1,050","683","115","798","76.00","3,027","14,778"
"10760  :  โรงพยาบาลปากเกร็ด","8,375","6,836","81.62","1,216","796","196","992","81.58","3,048","15,541"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0","0","0.00","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0","0","0.00","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0","0","0.00","5,153","8,675"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0","0","0.00","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0","0","0.00","34","40"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0","0","0.00","840","4,010"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","274","27","9.85","95","72","16","88","92.63","6,823","29,321"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0","0","0.00","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","2,820","1,917","67.98","222","109","47","156","70.27","782","3,214"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0","0","0.00","13,791","37,484"
"10761  :  โรงพยาบาลคลองหลวง","2,530","2,055","81.23","316","226","31","257","81.33","4,391","14,772"
"10762  :  โรงพยาบาลธัญบุรี","4,827","4,306","89.21","506","442","5","447","88.34","3,353","15,384"
"10763  :  โรงพยาบาลประชาธิปัตย์","5,195","4,437","85.41","496","478","3","481","96.98","2,708","10,259"
"10764  :  โรงพยาบาลหนองเสือ","2,784","2,323","83.44","323","233","7","240","74.30","2,083","10,372"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","2,089","1,868","89.42","360","327","7","334","92.78","2,258","9,714"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0","0","0.00","2,714","12,380"
"10767  :  โรงพยาบาลสามโคก","1,332","1,252","93.99","264","204","16","220","83.33","1,197","5,169"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0","0","0.00","57","210"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0","0","0.00","1","3"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0","0","0.00","8,219","27,575"
"10688  :  โรงพยาบาลเสนา","564","268","47.52","179","161","0","161","89.94","4,827","20,514"
"10768  :  โรงพยาบาลท่าเรือ","5,113","4,086","79.91","918","724","22","746","81.26","2,919","9,832"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1,223","1,155","94.44","244","171","32","203","83.20","2,106","7,760"
"10770  :  โรงพยาบาลบางไทร","1,927","1,041","54.02","362","283","23","306","84.53","2,031","8,402"
"10771  :  โรงพยาบาลบางบาล","874","646","73.91","164","90","22","112","68.29","1,453","5,299"
"10772  :  โรงพยาบาลบางปะอิน","5,552","2,559","46.09","532","384","37","421","79.14","3,704","13,424"
"10773  :  โรงพยาบาลบางปะหัน","802","725","90.40","197","153","12","165","83.76","2,231","8,373"
"10774  :  โรงพยาบาลผักไห่","614","338","55.05","135","102","6","108","80.00","2,193","10,190"
"10775  :  โรงพยาบาลภาชี","2,629","2,515","95.66","479","370","18","388","81.00","2,038","8,923"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,156","617","53.37","138","117","2","119","86.23","1,795","6,555"
"10777  :  โรงพยาบาลวังน้อย","3,119","2,246","72.01","355","246","13","259","72.96","2,960","10,339"
"10778  :  โรงพยาบาลบางซ้าย","1,761","1,659","94.21","254","175","34","209","82.28","610","3,446"
"10779  :  โรงพยาบาลอุทัย","433","265","61.20","96","78","2","80","83.33","2,796","9,420"
"10780  :  โรงพยาบาลมหาราช","686","386","56.27","141","102","8","110","78.01","1,145","4,649"
"10781  :  โรงพยาบาลบ้านแพรก","647","483","74.65","124","113","4","117","94.35","788","4,279"
"10689  :  โรงพยาบาลอ่างทอง","653","631","96.63","117","109","0","109","93.16","5,328","23,082"
"10782  :  โรงพยาบาลไชโย","1,269","1,217","95.90","226","187","16","203","89.82","1,456","7,080"
"10784  :  โรงพยาบาลป่าโมก","2,204","1,982","89.93","387","270","18","288","74.42","1,860","10,773"
"10785  :  โรงพยาบาลโพธิ์ทอง","1,581","1,480","93.61","341","204","36","240","70.38","2,764","12,361"
"10786  :  โรงพยาบาลแสวงหา","3,113","2,916","93.67","570","500","19","519","91.05","2,315","11,577"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","3,253","2,980","91.61","476","597","-172","425","89.29","4,600","17,275"
"10788  :  โรงพยาบาลสามโก้","921","867","94.14","204","165","9","174","85.29","1,321","5,089"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0","0","0.00","11,493","42,370"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0","0","0.00","4,635","22,208"
"10789  :  โรงพยาบาลพัฒนานิคม","3,664","2,585","70.55","678","549","15","564","83.19","3,751","14,519"
"10790  :  โรงพยาบาลโคกสำโรง","3,424","2,650","77.39","635","484","21","505","79.53","3,162","13,784"
"10791  :  โรงพยาบาลชัยบาดาล","5,761","5,206","90.37","1,007","855","20","875","86.89","4,941","21,749"
"10792  :  โรงพยาบาลท่าวุ้ง","1,871","1,844","98.56","298","240","15","255","85.57","2,423","10,657"
"10793  :  โรงพยาบาลท่าหลวง","2,748","2,437","88.68","517","476","6","482","93.23","1,889","9,617"
"10794  :  โรงพยาบาลสระโบสถ์","4,037","3,400","84.22","639","532","18","550","86.07","1,372","6,173"
"10795  :  โรงพยาบาลโคกเจริญ","2,058","1,859","90.33","481","420","2","422","87.73","1,468","6,081"
"10796  :  โรงพยาบาลลำสนธิ","2,528","2,345","92.76","432","412","-4","408","94.44","1,271","5,185"
"10797  :  โรงพยาบาลหนองม่วง","2,500","2,128","85.12","434","363","17","380","87.56","1,927","7,980"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","5,330","4,864","91.26","870","652","24","676","77.70","5,106","17,676"
"10693  :  โรงพยาบาลอินทร์บุรี","1,066","991","92.96","232","199","6","205","88.36","3,586","26,376"
"10798  :  โรงพยาบาลบางระจัน","1,880","1,777","94.52","402","327","35","362","90.05","2,049","9,328"
"10799  :  โรงพยาบาลค่ายบางระจัน","3,062","2,625","85.73","508","363","37","400","78.74","1,337","6,944"
"10800  :  โรงพยาบาลพรหมบุรี","2,247","2,216","98.62","467","361","41","402","86.08","1,171","5,646"
"10801  :  โรงพยาบาลท่าช้าง","1,152","674","58.51","363","290","23","313","86.23","875","5,629"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0","0","0.00","6,043","24,141"
"10802  :  โรงพยาบาลมโนรมย์","1,971","1,716","87.06","400","319","23","342","85.50","1,544","7,024"
"10803  :  โรงพยาบาลวัดสิงห์","2,037","1,878","92.19","372","301","17","318","85.48","1,456","7,842"
"10804  :  โรงพยาบาลสรรพยา","1,042","945","90.69","218","203","7","210","96.33","2,247","8,905"
"10805  :  โรงพยาบาลสรรคบุรี","3,418","2,987","87.39","548","447","38","485","88.50","3,832","13,198"
"10806  :  โรงพยาบาลหันคา","3,683","3,536","96.01","592","484","26","510","86.15","2,534","11,934"
"27974  :  โรงพยาบาลหนองมะโมง","571","523","91.59","79","72","0","72","91.14","1,367","6,124"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","788","4,186"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0.00","10,909","40,141"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","1","1","0","1","100.00","5,859","20,960"
"10807  :  โรงพยาบาลแก่งคอย","6,779","6,244","92.11","959","663","127","790","82.38","3,907","15,240"
"10808  :  โรงพยาบาลหนองแค","1,554","154","9.91","157","104","19","123","78.34","2,183","7,797"
"10809  :  โรงพยาบาลวิหารแดง","2,219","2,182","98.33","353","282","28","310","87.82","1,805","9,472"
"10810  :  โรงพยาบาลหนองแซง","1,784","1,643","92.10","320","259","19","278","86.88","810","4,041"
"10811  :  โรงพยาบาลบ้านหมอ","2,768","2,587","93.46","581","453","35","488","83.99","1,911","9,640"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0.00","379","1,415"
"10813  :  โรงพยาบาลหนองโดน","1,834","1,773","96.67","427","340","24","364","85.25","867","4,298"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,317","1,236","93.85","217","209","5","214","98.62","1,926","7,334"
"10815  :  โรงพยาบาลมวกเหล็ก","3,582","3,047","85.06","469","348","33","381","81.24","1,520","6,095"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,616","1,488","92.08","303","265","5","270","89.11","1,246","6,754"
"11485  :  โรงพยาบาลค่ายอดิศร","3,162","900","28.46","418","245","84","329","78.71","694","2,719"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","10,851","48,605"
"10817  :  โรงพยาบาลบ้านบึง","12,905","12,259","94.99","1,409","1,040","104","1,144","81.19","5,292","21,528"
"10818  :  โรงพยาบาลหนองใหญ่","3,034","2,808","92.55","345","274","25","299","86.67","1,120","4,290"
"10819  :  โรงพยาบาลบางละมุง","11,614","9,940","85.59","2,160","1,434","375","1,809","83.75","8,684","27,791"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,521","808","53.12","158","135","16","151","95.57","883","3,846"
"10821  :  โรงพยาบาลพานทอง","4,761","3,159","66.35","575","458","40","498","86.61","4,235","20,228"
"10822  :  โรงพยาบาลพนัสนิคม","6,577","4,615","70.17","916","654","80","734","80.13","6,310","26,500"
"10823  :  โรงพยาบาลแหลมฉบัง","38,033","2,008","5.28","3,508","1,831","1,185","3,016","85.97","5,090","18,269"
"10824  :  โรงพยาบาลเกาะสีชัง","1,412","1,236","87.54","319","279","10","289","90.60","340","3,500"
"10825  :  โรงพยาบาลสัตหีบกม10","18,107","16,015","88.45","1,336","864","268","1,132","84.73","2,557","10,190"
"10826  :  โรงพยาบาลบ่อทอง","3,252","2,216","68.14","266","207","26","233","87.59","1,492","6,305"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,341","876","65.32","274","201","25","226","82.48","614","2,163"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","1,523","5,315"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","46,594","3,346","7.18","4,176","4,796","-1,430","3,366","80.60","19,718","53,910"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","14","30"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","158","62","39.24","22","17","3","20","90.91","3,399","16,108"
"28005  :  โรงพยาบาลเมืองพัทยา","10,406","1,442","13.86","1,504","1,079","118","1,197","79.59","2,622","7,567"
"28006  :  โรงพยาบาลเกาะจันทร์","1,755","1,506","85.81","196","138","35","173","88.27","1,497","4,633"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","10,207","36,601"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","889","835","93.93","114","101","9","110","96.49","2,677","9,460"
"10828  :  โรงพยาบาลบ้านฉาง","12,181","8,953","73.50","918","682","70","752","81.92","2,193","11,339"
"10829  :  โรงพยาบาลแกลง","2,292","2,132","93.02","365","300","14","314","86.03","5,984","23,891"
"10830  :  โรงพยาบาลวังจันทร์","2,281","2,157","94.56","350","302","19","321","91.71","1,374","6,887"
"10831  :  โรงพยาบาลบ้านค่าย","3,437","3,277","95.34","436","314","58","372","85.32","3,012","11,109"
"10832  :  โรงพยาบาลปลวกแดง","6,477","4,989","77.03","722","577","46","623","86.29","2,667","11,111"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","636","627","98.58","77","63","3","66","85.71","977","4,584"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,763","1,629","92.40","202","148","22","170","84.16","1,378","5,142"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","9,875","38,029"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","2,573","8,196"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0.00","1,406","5,734"
"10836  :  โรงพยาบาลเขาสุกิม","1,711","1,662","97.14","341","286","12","298","87.39","1,096","4,494"
"10837  :  โรงพยาบาลสองพี่น้อง","2,972","2,753","92.63","421","339","36","375","89.07","1,274","5,001"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","5,362","5,046","94.11","543","412","51","463","85.27","1,734","7,489"
"10839  :  โรงพยาบาลมะขาม","705","652","92.48","96","81","6","87","90.63","1,581","6,937"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","2,313","11,985"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0.00","2,591","6,625"
"10842  :  โรงพยาบาลแก่งหางแมว","3,310","2,777","83.90","202","177","12","189","93.56","1,301","4,873"
"10843  :  โรงพยาบาลนายายอาม","1,475","1,397","94.71","249","204","14","218","87.55","1,730","7,580"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,510","2,493","99.32","314","211","26","237","75.48","1,153","5,658"
"10696  :  โรงพยาบาลตราด","2,711","1,959","72.26","403","299","4","303","75.19","4,369","19,391"
