"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10790  :  โรงพยาบาลโคกสำโรง","4,098","2,187","53.37","1,194","872","176","1,048","87.77","6,673","25,850"
"10791  :  โรงพยาบาลชัยบาดาล","5,993","1,414","23.59","2,234","1,627","128","1,755","78.56","7,316","30,441"
"10792  :  โรงพยาบาลท่าวุ้ง","1,574","1,446","91.87","721","523","121","644","89.32","4,321","16,513"
"10793  :  โรงพยาบาลท่าหลวง","2,073","1,828","88.18","1,154","981","39","1,020","88.39","4,166","19,853"
"10794  :  โรงพยาบาลสระโบสถ์","4,889","4,523","92.51","1,162","864","91","955","82.19","2,039","8,602"
"10795  :  โรงพยาบาลโคกเจริญ","1,967","1,711","86.99","773","544","14","558","72.19","2,020","7,380"
"10796  :  โรงพยาบาลลำสนธิ","1,789","1,320","73.78","980","760","28","788","80.41","2,182","10,008"
"10797  :  โรงพยาบาลหนองม่วง","1,949","1,358","69.68","1,047","824","76","900","85.96","3,343","14,948"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","4,413","3,638","82.44","1,577","1,192","52","1,244","78.88","9,280","32,443"
"10693  :  โรงพยาบาลอินทร์บุรี","917","741","80.81","435","368","23","391","89.89","5,869","29,783"
"10798  :  โรงพยาบาลบางระจัน","1,563","1,238","79.21","793","637","61","698","88.02","4,323","17,605"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,980","1,446","73.03","887","721","53","774","87.26","2,695","12,452"
"10800  :  โรงพยาบาลพรหมบุรี","1,853","492","26.55","906","686","60","746","82.34","1,694","8,735"
"10801  :  โรงพยาบาลท่าช้าง","1,076","428","39.78","678","567","36","603","88.94","3,656","18,994"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","58","40","68.97","6","0","5","5","83.33","12,057","33,883"
"10802  :  โรงพยาบาลมโนรมย์","1,938","1,449","74.77","503","407","8","415","82.50","2,533","10,795"
"10803  :  โรงพยาบาลวัดสิงห์","2,356","1,586","67.32","675","512","34","546","80.89","4,470","13,704"
"10804  :  โรงพยาบาลสรรพยา","930","811","87.20","410","297","20","317","77.32","3,745","14,265"
"10805  :  โรงพยาบาลสรรคบุรี","3,334","2,747","82.39","811","620","60","680","83.85","5,777","21,269"
"10806  :  โรงพยาบาลหันคา","3,493","2,433","69.65","772","585","26","611","79.15","4,443","18,814"
"27974  :  โรงพยาบาลหนองมะโมง","533","310","58.16","179","85","56","141","78.77","3,023","8,287"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","1,046","4,104"
"10661  :  โรงพยาบาลสระบุรี","17,482","1,455","8.32","3,421","3,753","-921","2,832","82.78","19,876","65,740"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0.00","7,663","24,307"
"10807  :  โรงพยาบาลแก่งคอย","4,390","1,958","44.60","1,082","943","30","973","89.93","8,359","30,823"
"10808  :  โรงพยาบาลหนองแค","4,260","675","15.85","373","228","55","283","75.87","3,265","14,562"
"10809  :  โรงพยาบาลวิหารแดง","1,919","1,676","87.34","745","551","71","622","83.49","3,250","12,021"
"10810  :  โรงพยาบาลหนองแซง","1,787","1,421","79.52","603","439","52","491","81.43","1,311","5,833"
"10811  :  โรงพยาบาลบ้านหมอ","2,451","1,765","72.01","1,229","763","84","847","68.92","3,374","15,456"
"10812  :  โรงพยาบาลดอนพุด","860","292","33.95","286","127","116","243","84.97","800","3,070"
"10813  :  โรงพยาบาลหนองโดน","1,940","1,117","57.58","787","543","110","653","82.97","1,450","6,050"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,357","1,337","56.72","769","371","247","618","80.36","3,370","11,234"
"10815  :  โรงพยาบาลมวกเหล็ก","3,850","2,647","68.75","859","482","124","606","70.55","2,643","10,860"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","7,348","2,243","30.53","979","691","131","822","83.96","2,618","14,460"
"11485  :  โรงพยาบาลค่ายอดิศร","4,282","569","13.29","969","563","305","868","89.58","1,261","4,994"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","17,801","62,265"
"10817  :  โรงพยาบาลบ้านบึง","8,076","5,895","72.99","2,230","1,725","161","1,886","84.57","15,933","42,179"
"10818  :  โรงพยาบาลหนองใหญ่","2,360","2,157","91.40","645","500","47","547","84.81","1,970","7,108"
"10819  :  โรงพยาบาลบางละมุง","14,642","1,236","8.44","4,295","2,485","1,133","3,618","84.24","20,234","45,063"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,449","663","45.76","329","241","55","296","89.97","2,308","7,958"
"10821  :  โรงพยาบาลพานทอง","3,886","3,125","80.42","844","675","84","759","89.93","7,240","33,867"
"10822  :  โรงพยาบาลพนัสนิคม","5,723","3,928","68.64","1,778","1,308","174","1,482","83.35","10,521","49,452"
"10823  :  โรงพยาบาลแหลมฉบัง","25,790","13,919","53.97","3,849","2,256","1,266","3,522","91.50","6,502","24,584"
"10824  :  โรงพยาบาลเกาะสีชัง","1,107","924","83.47","630","561","21","582","92.38","722","5,038"
"10825  :  โรงพยาบาลสัตหีบกม10","16,565","14,045","84.79","1,691","1,222","109","1,331","78.71","3,175","10,858"
"10826  :  โรงพยาบาลบ่อทอง","1,748","1,434","82.04","474","306","34","340","71.73","3,367","9,486"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,181","100","8.47","533","431","59","490","91.93","1,040","3,041"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","2,357","105","4.45","1,229","1,182","25","1,207","98.21","22,166","106,068"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","102","306"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","173","17","9.83","74","33","31","64","86.49","6,811","10,672"
"28005  :  โรงพยาบาลเมืองพัทยา","4,935","328","6.65","1,760","979","411","1,390","78.98","3,058","10,778"
"28006  :  โรงพยาบาลเกาะจันทร์","1,914","1,600","83.59","373","235","76","311","83.38","2,603","8,369"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","16,944","55,905"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,215","1,060","47.86","396","253","81","334","84.34","3,740","14,565"
"10828  :  โรงพยาบาลบ้านฉาง","11,011","6,649","60.39","2,156","1,245","145","1,390","64.47","3,347","18,096"
"10829  :  โรงพยาบาลแกลง","1,962","847","43.17","610","421","31","452","74.10","8,604","30,089"
"10830  :  โรงพยาบาลวังจันทร์","2,168","1,863","85.93","495","395","23","418","84.44","2,407","10,362"
"10831  :  โรงพยาบาลบ้านค่าย","2,935","1,849","63.00","678","493","73","566","83.48","7,108","20,192"
"10832  :  โรงพยาบาลปลวกแดง","11,594","1,952","16.84","903","629","75","704","77.96","2,949","9,027"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","948","673","70.99","324","243","24","267","82.41","1,607","5,645"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,592","100","6.28","411","310","27","337","82.00","3,746","8,421"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","5,105","7,370"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","4,382","12,563"
"10835  :  โรงพยาบาลท่าใหม่","30","14","46.67","1","0","1","1","100.00","2,265","10,524"
"10836  :  โรงพยาบาลเขาสุกิม","2,132","1,710","80.21","834","641","10","651","78.06","1,871","6,282"
"10837  :  โรงพยาบาลสองพี่น้อง","2,545","1,257","49.39","707","597","42","639","90.38","2,307","8,103"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,415","3,639","82.42","1,013","870","13","883","87.17","3,053","12,130"
"10839  :  โรงพยาบาลมะขาม","566","490","86.57","179","167","3","170","94.97","3,317","13,036"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","3,897","18,503"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0.00","6,204","11,597"
"10842  :  โรงพยาบาลแก่งหางแมว","2,327","1,794","77.09","249","229","5","234","93.98","2,207","8,382"
"10843  :  โรงพยาบาลนายายอาม","1,168","891","76.28","409","345","16","361","88.26","3,930","15,175"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,322","2,074","89.32","506","388","18","406","80.24","2,191","10,115"
