"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10790  :  โรงพยาบาลโคกสำโรง","4,211","2,162","51.34","1,011","856","40","896","88.63","6,059","25,422"
"10791  :  โรงพยาบาลชัยบาดาล","6,955","687","9.88","1,888","1,416","60","1,476","78.18","6,594","29,583"
"10792  :  โรงพยาบาลท่าวุ้ง","1,703","29","1.70","647","560","28","588","90.88","4,846","18,299"
"10793  :  โรงพยาบาลท่าหลวง","2,026","652","32.18","1,147","1,030","18","1,048","91.37","4,556","21,109"
"10794  :  โรงพยาบาลสระโบสถ์","4,097","53","1.29","832","632","34","666","80.05","1,660","6,432"
"10795  :  โรงพยาบาลโคกเจริญ","2,003","1,882","93.96","744","660","6","666","89.52","2,483","8,225"
"10796  :  โรงพยาบาลลำสนธิ","1,840","92","5.00","934","776","22","798","85.44","2,053","9,196"
"10797  :  โรงพยาบาลหนองม่วง","1,903","1,359","71.41","942","768","14","782","83.01","3,126","14,286"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","4,284","4,116","96.08","1,762","1,413","53","1,466","83.20","10,552","38,922"
"10693  :  โรงพยาบาลอินทร์บุรี","828","729","88.04","480","431","19","450","93.75","6,218","31,628"
"10798  :  โรงพยาบาลบางระจัน","1,493","1,417","94.91","854","698","66","764","89.46","4,368","18,022"
"10799  :  โรงพยาบาลค่ายบางระจัน","2,351","982","41.77","1,021","855","65","920","90.11","3,361","15,282"
"10800  :  โรงพยาบาลพรหมบุรี","1,719","1,432","83.30","959","763","61","824","85.92","2,028","10,938"
"10801  :  โรงพยาบาลท่าช้าง","1,040","657","63.17","765","632","38","670","87.58","2,177","12,480"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","59","42","71.19","6","0","6","6","100.00","10,650","33,961"
"10802  :  โรงพยาบาลมโนรมย์","1,979","1,640","82.87","503","421","14","435","86.48","2,595","10,966"
"10803  :  โรงพยาบาลวัดสิงห์","2,419","1,669","69.00","675","519","46","565","83.70","2,522","10,987"
"10804  :  โรงพยาบาลสรรพยา","967","841","86.97","411","320","16","336","81.75","4,287","13,470"
"10805  :  โรงพยาบาลสรรคบุรี","3,408","2,815","82.60","811","631","66","697","85.94","7,132","22,335"
"10806  :  โรงพยาบาลหันคา","3,584","3,058","85.32","772","667","21","688","89.12","5,114","20,250"
"27974  :  โรงพยาบาลหนองมะโมง","550","370","67.27","179","136","14","150","83.80","2,554","7,856"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00","1,203","5,096"
"10661  :  โรงพยาบาลสระบุรี","16,044","1,131","7.05","3,460","3,944","-1,025","2,919","84.36","21,251","70,425"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0.00","9,880","27,985"
"10807  :  โรงพยาบาลแก่งคอย","4,330","3,316","76.58","1,162","1,040","26","1,066","91.74","8,026","26,634"
"10808  :  โรงพยาบาลหนองแค","4,517","686","15.19","356","232","52","284","79.78","3,703","15,782"
"10809  :  โรงพยาบาลวิหารแดง","2,054","1,782","86.76","791","604","71","675","85.34","3,555","14,253"
"10810  :  โรงพยาบาลหนองแซง","1,840","505","27.45","636","457","67","524","82.39","1,287","5,463"
"10811  :  โรงพยาบาลบ้านหมอ","2,502","2,234","89.29","1,265","835","93","928","73.36","3,386","15,737"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0.00","809","3,124"
"10813  :  โรงพยาบาลหนองโดน","1,691","1,108","65.52","836","687","88","775","92.70","1,679","7,228"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,756","1,428","51.81","837","411","264","675","80.65","3,463","10,933"
"10815  :  โรงพยาบาลมวกเหล็ก","3,446","2,470","71.68","794","591","-14","577","72.67","4,775","12,503"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","6,706","1,691","25.22","732","529","101","630","86.07","2,705","15,972"
"11485  :  โรงพยาบาลค่ายอดิศร","4,684","491","10.48","1,153","653","369","1,022","88.64","1,343","5,737"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0.00","18,747","79,129"
"10817  :  โรงพยาบาลบ้านบึง","8,313","6,389","76.86","2,278","1,898","172","2,070","90.87","9,567","29,319"
"10818  :  โรงพยาบาลหนองใหญ่","2,448","2,205","90.07","640","508","54","562","87.81","1,923","6,997"
"10819  :  โรงพยาบาลบางละมุง","15,336","10,317","67.27","3,984","2,059","1,213","3,272","82.13","12,439","43,764"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,504","276","18.35","317","257","36","293","92.43","2,745","8,311"
"10821  :  โรงพยาบาลพานทอง","4,038","3,335","82.59","885","703","101","804","90.85","6,245","29,318"
"10822  :  โรงพยาบาลพนัสนิคม","5,939","5,583","94.01","1,765","1,355","185","1,540","87.25","10,772","49,509"
"10823  :  โรงพยาบาลแหลมฉบัง","26,670","8,437","31.63","4,158","2,362","1,432","3,794","91.25","7,012","28,281"
"10824  :  โรงพยาบาลเกาะสีชัง","1,156","946","81.83","639","575","26","601","94.05","702","4,722"
"10825  :  โรงพยาบาลสัตหีบกม10","17,128","15,298","89.32","1,705","1,384","60","1,444","84.69","5,377","17,495"
"10826  :  โรงพยาบาลบ่อทอง","1,823","1,626","89.19","457","344","36","380","83.15","3,649","11,215"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,198","220","18.36","568","452","70","522","91.90","1,056","3,406"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","2,288","74","3.23","1,392","1,311","11","1,322","94.97","24,948","124,345"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00","113","338"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","173","10","5.78","67","45","6","51","76.12","4,967","18,746"
"28005  :  โรงพยาบาลเมืองพัทยา","5,150","390","7.57","1,745","1,151","229","1,380","79.08","3,679","12,936"
"28006  :  โรงพยาบาลเกาะจันทร์","1,956","1,611","82.36","405","284","78","362","89.38","3,051","8,740"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0.00","15,167","49,242"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,331","712","30.54","399","277","69","346","86.72","4,027","15,386"
"10828  :  โรงพยาบาลบ้านฉาง","10,728","7,588","70.73","2,081","1,265","99","1,364","65.55","3,392","17,481"
"10829  :  โรงพยาบาลแกลง","1,988","1,133","56.99","583","423","24","447","76.67","9,561","36,501"
"10830  :  โรงพยาบาลวังจันทร์","2,214","2,115","95.53","520","429","26","455","87.50","2,568","10,631"
"10831  :  โรงพยาบาลบ้านค่าย","3,100","2,844","91.74","685","497","66","563","82.19","5,741","18,561"
"10832  :  โรงพยาบาลปลวกแดง","12,661","2,467","19.49","979","695","89","784","80.08","3,065","10,015"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","974","836","85.83","328","240","22","262","79.88","1,626","6,108"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,604","1,106","68.95","433","346","21","367","84.76","2,515","8,953"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0.00","21,493","40,764"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0.00","4,461","12,443"
"10835  :  โรงพยาบาลท่าใหม่","6","3","50.00","0","0","0","0","0.00","2,423","11,065"
"10836  :  โรงพยาบาลเขาสุกิม","2,390","2,236","93.56","919","684","37","721","78.45","2,022","6,325"
"10837  :  โรงพยาบาลสองพี่น้อง","3,206","2,425","75.64","800","668","61","729","91.13","3,019","9,184"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,752","4,256","89.56","950","830","23","853","89.79","3,268","11,898"
"10839  :  โรงพยาบาลมะขาม","660","624","94.55","171","154","4","158","92.40","3,534","13,905"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0.00","3,622","17,480"
"10841  :  โรงพยาบาลสอยดาว","1","0","0.00","0","0","0","0","0.00","3,573","8,568"
"10842  :  โรงพยาบาลแก่งหางแมว","1,389","519","37.37","245","237","3","240","97.96","2,581","10,470"
"10843  :  โรงพยาบาลนายายอาม","1,198","1,018","84.97","499","409","23","432","86.57","3,964","15,819"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,283","2,197","96.23","505","359","31","390","77.23","2,348","9,851"
