"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10754  :  โรงพยาบาลบางจาก","211","144","68.25","207","148","71.50","191","35","18.32","171","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","94","66","70.21","127","84","66.14","113","39","34.51","97","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","140","132","94.29","94","87","92.55","126","65","51.59","104","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","45","40","88.89","45","42","93.33","51","34","66.67","39","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","36","3","8.33","24","7","29.17","29","2","6.90","25","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","20","3","15.00","8","2","25.00","24","7","29.17","21","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","18","9","50.00","29","6","20.69","19","3","15.79","18","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","26","10","38.46","13","8","61.54","18","6","33.33","18","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","133","53","39.85","170","51","30.00","139","22","15.83","135","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","43","29","67.44","33","19","57.58","34","5","14.71","31","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","25","5","20.00","21","5","23.81","26","1","3.85","16","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","6","0","0.00","6","0","0.00","2","0","0.00","4","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","12","7","58.33","10","5","50.00","18","3","16.67","16","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","61","36","59.02","45","24","53.33","36","7","19.44","29","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","20","17","85.00","15","10","66.67","18","5","27.78","24","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","45","0","0.00","34","5","14.71","33","19","57.58","36","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","68","61","89.71","60","52","86.67","45","4","8.89","46","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","25","20","80.00","26","9","34.62","39","27","69.23","30","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","59","35","59.32","44","34","77.27","64","7","10.94","66","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","14","13","92.86","17","15","88.24","16","5","31.25","15","0","0.00"
"10770  :  โรงพยาบาลบางไทร","39","30","76.92","31","31","100.00","30","7","23.33","37","0","0.00"
"10771  :  โรงพยาบาลบางบาล","6","5","83.33","12","9","75.00","6","0","0.00","3","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","46","44","95.65","41","37","90.24","38","6","15.79","38","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","17","14","82.35","11","4","36.36","7","0","0.00","8","0","0.00"
"10774  :  โรงพยาบาลผักไห่","12","10","83.33","10","6","60.00","10","2","20.00","10","0","0.00"
"10775  :  โรงพยาบาลภาชี","36","30","83.33","25","20","80.00","29","8","27.59","21","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","27","24","88.89","21","18","85.71","17","6","35.29","19","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","83","29","34.94","62","24","38.71","79","14","17.72","68","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","23","22","95.65","23","23","100.00","20","7","35.00","16","0","0.00"
"10779  :  โรงพยาบาลอุทัย","7","2","28.57","3","2","66.67","7","3","42.86","7","0","0.00"
"10780  :  โรงพยาบาลมหาราช","6","6","100.00","4","0","0.00","9","0","0.00","6","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","11","11","100.00","8","8","100.00","10","3","30.00","5","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","9","3","33.33","7","6","85.71","4","2","50.00","8","0","0.00"
"10782  :  โรงพยาบาลไชโย","10","9","90.00","14","14","100.00","9","4","44.44","10","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","39","33","84.62","34","28","82.35","23","5","21.74","29","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","19","9","47.37","18","6","33.33","16","0","0.00","20","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","70","66","94.29","57","52","91.23","75","38","50.67","51","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","13","12","92.31","10","10","100.00","15","5","33.33","10","0","0.00"
"10788  :  โรงพยาบาลสามโก้","6","4","66.67","4","0","0.00","7","1","14.29","9","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","123","15","12.20","94","35","37.23","90","10","11.11","102","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","75","61","81.33","86","70","81.40","75","22","29.33","87","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","85","39","45.88","94","68","72.34","69","30","43.48","70","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","33","30","90.91","26","18","69.23","37","0","0.00","31","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","66","64","96.97","71","48","67.61","71","14","19.72","69","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","20","14","70.00","18","13","72.22","13","0","0.00","14","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","53","52","98.11","50","44","88.00","46","20","43.48","44","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","54","33","61.11","51","39","76.47","61","21","34.43","52","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","50","37","74.00","37","27","72.97","55","23","41.82","33","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","41","35","85.37","39","36","92.31","41","21","51.22","30","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","13","13","100.00","11","11","100.00","16","7","43.75","12","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","31","30","96.77","29","26","89.66","32","15","46.88","25","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","61","47","77.05","68","56","82.35","56","31","55.36","60","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","41","39","95.12","45","42","93.33","35","10","28.57","32","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","17","16","94.12","14","12","85.71","13","6","46.15","8","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","45","45","100.00","41","41","100.00","40","21","52.50","39","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","29","29","100.00","12","12","100.00","22","14","63.64","17","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","27","21","77.78","15","14","93.33","19","13","68.42","30","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","62","60","96.77","63","60","95.24","68","20","29.41","61","0","0.00"
"10806  :  โรงพยาบาลหันคา","67","40","59.70","71","66","92.96","64","26","40.63","61","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","6","6","100.00","8","7","87.50","18","11","61.11","6","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","97","77","79.38","87","75","86.21","86","26","30.23","52","0","0.00"
"10808  :  โรงพยาบาลหนองแค","28","0","0.00","20","0","0.00","15","0","0.00","21","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","3","1","33.33","0","0","0.00","2","0","0.00","6","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","30","23","76.67","35","10","28.57","25","0","0.00","27","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","50","37","74.00","41","31","75.61","31","4","12.90","42","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","40","28","70.00","27","21","77.78","24","5","20.83","29","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","15","14","93.33","13","12","92.31","9","4","44.44","12","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","61","58","95.08","80","60","75.00","86","12","13.95","79","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","23","22","95.65","24","23","95.83","29","5","17.24","27","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","19","2","10.53","16","1","6.25","17","1","5.88","11","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","311","304","97.75","281","274","97.51","292","119","40.75","234","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","63","47","74.60","60","42","70.00","56","19","33.93","55","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","103","87","84.47","98","92","93.88","83","20","24.10","53","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","21","18","85.71","13","10","76.92","13","3","23.08","16","0","0.00"
"10821  :  โรงพยาบาลพานทอง","59","55","93.22","79","73","92.41","88","20","22.73","69","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","16","16","100.00","46","46","100.00","15","5","33.33","9","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","457","406","88.84","400","362","90.50","360","67","18.61","285","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","33","32","96.97","39","36","92.31","27","11","40.74","35","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","169","155","91.72","204","184","90.20","184","64","34.78","123","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","40","40","100.00","32","32","100.00","33","19","57.58","35","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","7","4","57.14","8","6","75.00","5","1","20.00","12","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","96","0","0.00","41","0","0.00","39","0","0.00","41","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","2","2","100.00","2","0","0.00","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","212","69","32.55","198","52","26.26","206","25","12.14","179","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","32","28","87.50","26","7","26.92","28","1","3.57","22","0","0.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","8","8","100.00","13","13","100.00","12","6","50.00","11","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","139","120","86.33","144","100","69.44","115","16","13.91","90","0","0.00"
"10829  :  โรงพยาบาลแกลง","35","1","2.86","38","2","5.26","35","1","2.86","29","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","43","36","83.72","39","36","92.31","33","5","15.15","34","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","15","10","66.67","25","17","68.00","16","0","0.00","13","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","244","6","2.46","255","203","79.61","286","64","22.38","274","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","19","17","89.47","7","7","100.00","18","6","33.33","11","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","24","5","20.83","32","15","46.88","24","0","0.00","28","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","42","41","97.62","36","35","97.22","44","17","38.64","35","0","0.00"
