"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","1","0","0.00","3","2","66.67","8","0","0.00","13","1","7.69"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","18","18","100.00","9","9","100.00","23","23","100.00","14","9","64.29"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","40","39","97.50","38","35","92.11","36","17","47.22","23","1","4.35"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","1","1","100.00","13","10","76.92","15","1","6.67","4","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","5","5","100.00","6","5","83.33","1","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","6","6","100.00","12","11","91.67","7","7","100.00","5","5","100.00"
"10757  :  โรงพยาบาลบางใหญ่","2","1","50.00","0","0","0.00","1","0","0.00","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","3","2","66.67","1","1","100.00","0","0","0.00","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","9","2","22.22","4","0","0.00","6","2","33.33","3","2","66.67"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0.00","8","6","75.00","2","0","0.00","1","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","14","14","100.00","7","7","100.00","8","8","100.00","10","10","100.00"
"10762  :  โรงพยาบาลธัญบุรี","27","23","85.19","25","22","88.00","33","23","69.70","23","9","39.13"
"10763  :  โรงพยาบาลประชาธิปัตย์","9","8","88.89","8","7","87.50","12","12","100.00","3","3","100.00"
"10764  :  โรงพยาบาลหนองเสือ","11","11","100.00","23","21","91.30","31","22","70.97","13","8","61.54"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","12","12","100.00","16","15","93.75","21","18","85.71","13","11","84.62"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","7","6","85.71","8","7","87.50","5","3","60.00","3","3","100.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","8","8","100.00","3","3","100.00","6","6","100.00","2","2","100.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","6","6","100.00","9","9","100.00","12","11","91.67","7","5","71.43"
"10771  :  โรงพยาบาลบางบาล","1","1","100.00","2","2","100.00","6","6","100.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","4","4","100.00","7","5","71.43","5","4","80.00","3","1","33.33"
"10773  :  โรงพยาบาลบางปะหัน","4","4","100.00","3","3","100.00","4","4","100.00","3","3","100.00"
"10774  :  โรงพยาบาลผักไห่","4","4","100.00","4","4","100.00","5","5","100.00","3","3","100.00"
"10775  :  โรงพยาบาลภาชี","11","11","100.00","13","13","100.00","9","9","100.00","6","3","50.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","0","0","0.00","3","3","100.00","4","4","100.00","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","9","4","44.44","12","12","100.00","31","28","90.32","23","18","78.26"
"10778  :  โรงพยาบาลบางซ้าย","5","5","100.00","3","3","100.00","1","1","100.00","3","2","66.67"
"10779  :  โรงพยาบาลอุทัย","0","0","0.00","1","1","100.00","1","0","0.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","9","9","100.00","2","1","50.00","2","0","0.00","3","2","66.67"
"10781  :  โรงพยาบาลบ้านแพรก","4","3","75.00","2","2","100.00","4","2","50.00","6","4","66.67"
"10689  :  โรงพยาบาลอ่างทอง","0","0","0.00","0","0","0.00","0","0","0.00","3","3","100.00"
"10782  :  โรงพยาบาลไชโย","1","1","100.00","4","4","100.00","4","4","100.00","8","8","100.00"
"10784  :  โรงพยาบาลป่าโมก","3","0","0.00","2","1","50.00","3","3","100.00","1","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","12","12","100.00","12","12","100.00","19","19","100.00","24","17","70.83"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","0","0","0.00","0","0","0.00","5","5","100.00","1","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","13","3","23.08","19","4","21.05","23","2","8.70","19","2","10.53"
"10790  :  โรงพยาบาลโคกสำโรง","5","0","0.00","7","2","28.57","11","4","36.36","5","1","20.00"
"10791  :  โรงพยาบาลชัยบาดาล","26","5","19.23","11","2","18.18","12","1","8.33","6","2","33.33"
"10792  :  โรงพยาบาลท่าวุ้ง","6","0","0.00","6","0","0.00","17","1","5.88","3","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","15","13","86.67","23","15","65.22","22","11","50.00","16","15","93.75"
"10794  :  โรงพยาบาลสระโบสถ์","9","4","44.44","6","6","100.00","4","4","100.00","6","6","100.00"
"10795  :  โรงพยาบาลโคกเจริญ","2","1","50.00","1","1","100.00","4","3","75.00","1","1","100.00"
"10796  :  โรงพยาบาลลำสนธิ","10","2","20.00","7","3","42.86","15","9","60.00","11","7","63.64"
"10797  :  โรงพยาบาลหนองม่วง","4","0","0.00","15","5","33.33","13","9","69.23","7","5","71.43"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","8","8","100.00","10","10","100.00","17","17","100.00","10","10","100.00"
"10693  :  โรงพยาบาลอินทร์บุรี","0","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","2","2","100.00","2","2","100.00","2","2","100.00","3","3","100.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","13","13","100.00","13","13","100.00","13","12","92.31","16","10","62.50"
"10800  :  โรงพยาบาลพรหมบุรี","4","4","100.00","1","1","100.00","3","3","100.00","2","2","100.00"
"10801  :  โรงพยาบาลท่าช้าง","2","0","0.00","6","3","50.00","5","5","100.00","2","1","50.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","4","4","100.00","13","13","100.00","9","9","100.00","7","7","100.00"
"10803  :  โรงพยาบาลวัดสิงห์","1","1","100.00","6","6","100.00","7","7","100.00","13","11","84.62"
"10804  :  โรงพยาบาลสรรพยา","12","11","91.67","14","14","100.00","3","3","100.00","3","3","100.00"
"10805  :  โรงพยาบาลสรรคบุรี","15","15","100.00","25","22","88.00","15","13","86.67","12","9","75.00"
"10806  :  โรงพยาบาลหันคา","14","14","100.00","11","11","100.00","21","21","100.00","11","8","72.73"
"27974  :  โรงพยาบาลหนองมะโมง","1","1","100.00","0","0","0.00","1","1","100.00","5","4","80.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","1","0","0.00","1","0","0.00","4","1","25.00","1","1","100.00"
"10808  :  โรงพยาบาลหนองแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","4","3","75.00","3","1","33.33","4","3","75.00","1","1","100.00"
"10810  :  โรงพยาบาลหนองแซง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","9","9","100.00","10","9","90.00","8","8","100.00","6","5","83.33"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","0","0","0.00","2","0","0.00","6","6","100.00","1","1","100.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2","2","100.00","3","3","100.00","1","0","0.00","5","4","80.00"
"10815  :  โรงพยาบาลมวกเหล็ก","2","2","100.00","2","2","100.00","4","1","25.00","6","1","16.67"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","25","24","96.00","14","12","85.71","23","11","47.83","13","3","23.08"
"10818  :  โรงพยาบาลหนองใหญ่","13","13","100.00","15","12","80.00","17","13","76.47","12","6","50.00"
"10819  :  โรงพยาบาลบางละมุง","103","98","95.15","82","80","97.56","114","113","99.12","56","20","35.71"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1","1","100.00","6","6","100.00","8","6","75.00","4","1","25.00"
"10821  :  โรงพยาบาลพานทอง","6","5","83.33","8","3","37.50","5","4","80.00","4","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","5","5","100.00","9","8","88.89","7","6","85.71","2","2","100.00"
"10823  :  โรงพยาบาลแหลมฉบัง","64","61","95.31","38","38","100.00","89","85","95.51","86","59","68.60"
"10824  :  โรงพยาบาลเกาะสีชัง","4","4","100.00","13","13","100.00","2","2","100.00","12","10","83.33"
"10825  :  โรงพยาบาลสัตหีบกม10","7","6","85.71","45","45","100.00","50","48","96.00","28","16","57.14"
"10826  :  โรงพยาบาลบ่อทอง","3","3","100.00","9","9","100.00","6","6","100.00","10","8","80.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0.00","0","0","0.00","3","3","100.00","1","1","100.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","10","3","30.00","14","2","14.29","1","0","0.00","1","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","11","11","100.00","10","9","90.00","4","2","50.00","5","4","80.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1","0","0.00","0","0","0.00","9","8","88.89","7","5","71.43"
"10828  :  โรงพยาบาลบ้านฉาง","27","14","51.85","28","19","67.86","22","19","86.36","13","8","61.54"
"10829  :  โรงพยาบาลแกลง","2","1","50.00","1","1","100.00","2","0","0.00","3","2","66.67"
"10830  :  โรงพยาบาลวังจันทร์","7","6","85.71","5","3","60.00","7","6","85.71","12","6","50.00"
"10831  :  โรงพยาบาลบ้านค่าย","6","4","66.67","7","7","100.00","6","5","83.33","5","2","40.00"
"10832  :  โรงพยาบาลปลวกแดง","26","25","96.15","28","25","89.29","7","7","100.00","14","6","42.86"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","1","0","0.00","0","0","0.00","3","1","33.33"
"23962  :  โรงพยาบาลนิคมพัฒนา","3","0","0.00","2","1","50.00","0","0","0.00","0","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
