"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","192","47","24.48","173","38","21.97","150","34","22.67","57","8","14.04"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","82","23","28.05","101","23","22.77","74","4","5.41","60","10","16.67"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","161","59","36.65","131","55","41.98","144","56","38.89","124","43","34.68"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","39","0","0.00","27","0","0.00","23","1","4.35","13","1","7.69"
"28785  :  โรงพยาบาลบางเสาธง","29","3","10.34","27","6","22.22","12","3","25.00","1","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","12","3","25.00","15","4","26.67","14","1","7.14","6","1","16.67"
"10757  :  โรงพยาบาลบางใหญ่","20","6","30.00","22","13","59.09","0","0","0.00","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","38","2","5.26","11","1","9.09","13","0","0.00","13","1","7.69"
"10759  :  โรงพยาบาลไทรน้อย","106","17","16.04","94","10","10.64","61","1","1.64","32","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","30","3","10.00","53","10","18.87","31","5","16.13","26","3","11.54"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","11","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","24","9","37.50","21","8","38.10","22","6","27.27","20","6","30.00"
"10762  :  โรงพยาบาลธัญบุรี","70","28","40.00","55","40","72.73","9","1","11.11","2","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","17","5","29.41","24","7","29.17","25","6","24.00","4","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","47","23","48.94","45","23","51.11","42","18","42.86","3","2","66.67"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","66","15","22.73","74","26","35.14","44","16","36.36","30","10","33.33"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","35","18","51.43","29","4","13.79","9","3","33.33","5","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","66","1","1.52","53","16","30.19","47","3","6.38","6","2","33.33"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","20","4","20.00","21","3","14.29","15","0","0.00","13","0","0.00"
"10770  :  โรงพยาบาลบางไทร","39","18","46.15","33","14","42.42","29","8","27.59","31","6","19.35"
"10771  :  โรงพยาบาลบางบาล","10","3","30.00","13","8","61.54","12","0","0.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","32","9","28.13","61","32","52.46","40","16","40.00","3","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","11","3","27.27","7","1","14.29","8","5","62.50","7","2","28.57"
"10774  :  โรงพยาบาลผักไห่","13","7","53.85","12","5","41.67","13","6","46.15","13","8","61.54"
"10775  :  โรงพยาบาลภาชี","47","12","25.53","26","9","34.62","30","8","26.67","27","5","18.52"
"10776  :  โรงพยาบาลลาดบัวหลวง","26","2","7.69","22","6","27.27","16","1","6.25","15","3","20.00"
"10777  :  โรงพยาบาลวังน้อย","66","46","69.70","57","22","38.60","54","26","48.15","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","29","4","13.79","22","3","13.64","27","0","0.00","18","0","0.00"
"10779  :  โรงพยาบาลอุทัย","5","0","0.00","6","0","0.00","6","0","0.00","3","0","0.00"
"10780  :  โรงพยาบาลมหาราช","15","1","6.67","3","1","33.33","0","0","0.00","2","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","17","6","35.29","10","3","30.00","15","6","40.00","9","3","33.33"
"10689  :  โรงพยาบาลอ่างทอง","6","4","66.67","9","2","22.22","5","2","40.00","2","1","50.00"
"10782  :  โรงพยาบาลไชโย","16","3","18.75","17","10","58.82","8","1","12.50","13","2","15.38"
"10784  :  โรงพยาบาลป่าโมก","32","8","25.00","38","3","7.89","29","2","6.90","21","1","4.76"
"10785  :  โรงพยาบาลโพธิ์ทอง","14","9","64.29","18","9","50.00","9","5","55.56","2","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","44","10","22.73","46","12","26.09","52","6","11.54","52","12","23.08"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","10","8","80.00","11","10","90.91","15","11","73.33","15","9","60.00"
"10788  :  โรงพยาบาลสามโก้","13","1","7.69","5","3","60.00","4","1","25.00","7","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","13","4","30.77","29","14","48.28","44","5","11.36","10","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","81","8","9.88","101","16","15.84","78","10","12.82","73","9","12.33"
"10791  :  โรงพยาบาลชัยบาดาล","34","6","17.65","78","5","6.41","69","2","2.90","47","3","6.38"
"10792  :  โรงพยาบาลท่าวุ้ง","22","8","36.36","34","16","47.06","40","16","40.00","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","55","19","34.55","77","44","57.14","61","20","32.79","25","7","28.00"
"10794  :  โรงพยาบาลสระโบสถ์","20","9","45.00","24","7","29.17","18","6","33.33","9","1","11.11"
"10795  :  โรงพยาบาลโคกเจริญ","39","15","38.46","37","17","45.95","46","27","58.70","51","18","35.29"
"10796  :  โรงพยาบาลลำสนธิ","50","33","66.00","62","20","32.26","62","25","40.32","48","20","41.67"
"10797  :  โรงพยาบาลหนองม่วง","49","23","46.94","48","26","54.17","47","20","42.55","36","13","36.11"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","38","10","26.32","48","10","20.83","47","17","36.17","38","18","47.37"
"10693  :  โรงพยาบาลอินทร์บุรี","8","1","12.50","14","1","7.14","16","0","0.00","15","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","28","6","21.43","35","11","31.43","29","9","31.03","9","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","67","20","29.85","58","10","17.24","70","17","24.29","4","4","100.00"
"10800  :  โรงพยาบาลพรหมบุรี","43","4","9.30","40","0","0.00","32","0","0.00","34","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","15","5","33.33","22","7","31.82","6","1","16.67","1","1","100.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","46","12","26.09","32","10","31.25","43","6","13.95","48","4","8.33"
"10803  :  โรงพยาบาลวัดสิงห์","31","7","22.58","24","6","25.00","27","8","29.63","31","9","29.03"
"10804  :  โรงพยาบาลสรรพยา","29","12","41.38","29","10","34.48","16","5","31.25","22","8","36.36"
"10805  :  โรงพยาบาลสรรคบุรี","68","9","13.24","62","7","11.29","50","11","22.00","50","17","34.00"
"10806  :  โรงพยาบาลหันคา","48","8","16.67","62","19","30.65","80","13","16.25","46","12","26.09"
"27974  :  โรงพยาบาลหนองมะโมง","9","3","33.33","7","1","14.29","19","5","26.32","12","2","16.67"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","87","1","1.15","68","2","2.94","74","0","0.00","66","4","6.06"
"10808  :  โรงพยาบาลหนองแค","13","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","33","1","3.03","31","1","3.23","27","0","0.00","13","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","39","11","28.21","14","6","42.86","23","7","30.43","6","1","16.67"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","23","2","8.70","23","5","21.74","32","6","18.75","17","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","9","6","66.67","14","5","35.71","10","3","30.00","13","3","23.08"
"10815  :  โรงพยาบาลมวกเหล็ก","77","13","16.88","73","18","24.66","99","32","32.32","78","16","20.51"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","31","0","0.00","35","4","11.43","35","1","2.86","9","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","1","0","0.00","4","2","50.00","8","0","0.00","1","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","300","89","29.67","291","79","27.15","256","22","8.59","260","29","11.15"
"10818  :  โรงพยาบาลหนองใหญ่","92","45","48.91","88","36","40.91","66","26","39.39","68","36","52.94"
"10819  :  โรงพยาบาลบางละมุง","154","100","64.94","117","75","64.10","95","14","14.74","60","17","28.33"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","28","8","28.57","13","4","30.77","25","7","28.00","17","4","23.53"
"10821  :  โรงพยาบาลพานทอง","63","40","63.49","76","35","46.05","98","8","8.16","56","1","1.79"
"10822  :  โรงพยาบาลพนัสนิคม","41","10","24.39","25","7","28.00","29","10","34.48","1","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","548","109","19.89","406","93","22.91","413","100","24.21","406","99","24.38"
"10824  :  โรงพยาบาลเกาะสีชัง","39","10","25.64","37","12","32.43","29","9","31.03","38","16","42.11"
"10825  :  โรงพยาบาลสัตหีบกม10","186","136","73.12","196","89","45.41","203","92","45.32","122","62","50.82"
"10826  :  โรงพยาบาลบ่อทอง","40","8","20.00","59","15","25.42","49","9","18.37","39","9","23.08"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","4","0","0.00","2","0","0.00","3","0","0.00","7","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","8","0","0.00","3","0","0.00","1","1","100.00","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","83","5","6.02","66","10","15.15","89","5","5.62","67","1","1.49"
"28006  :  โรงพยาบาลเกาะจันทร์","17","7","41.18","22","12","54.55","26","15","57.69","0","0","0.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","22","11","50.00","23","8","34.78","23","3","13.04","15","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","196","48","24.49","159","80","50.31","147","58","39.46","128","32","25.00"
"10829  :  โรงพยาบาลแกลง","43","10","23.26","41","21","51.22","16","6","37.50","11","3","27.27"
"10830  :  โรงพยาบาลวังจันทร์","43","18","41.86","36","10","27.78","41","13","31.71","42","15","35.71"
"10831  :  โรงพยาบาลบ้านค่าย","22","5","22.73","25","12","48.00","11","1","9.09","2","1","50.00"
"10832  :  โรงพยาบาลปลวกแดง","263","86","32.70","221","83","37.56","240","61","25.42","11","2","18.18"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","19","7","36.84","11","6","54.55","16","8","50.00","9","7","77.78"
"23962  :  โรงพยาบาลนิคมพัฒนา","38","12","31.58","26","23","88.46","0","0","0.00","0","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","1","0","0.00","1","0","0.00","1","0","0.00","7","0","0.00"
