"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","258","194","75.19","227","167","73.57","230","193","83.91","226","120","53.10"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","130","77","59.23","142","100","70.42","120","96","80.00","119","84","70.59"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","184","171","92.93","174","156","89.66","167","145","86.83","154","140","90.91"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","80","67","83.75","89","87","97.75","66","38","57.58","60","33","55.00"
"28785  :  โรงพยาบาลบางเสาธง","39","37","94.87","37","33","89.19","32","26","81.25","22","17","77.27"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","19","19","100.00","24","24","100.00","17","14","82.35","22","20","90.91"
"10757  :  โรงพยาบาลบางใหญ่","16","15","93.75","24","24","100.00","25","20","80.00","26","21","80.77"
"10758  :  โรงพยาบาลบางบัวทอง","17","12","70.59","19","12","63.16","16","12","75.00","11","10","90.91"
"10759  :  โรงพยาบาลไทรน้อย","109","100","91.74","136","119","87.50","122","75","61.48","114","88","77.19"
"10760  :  โรงพยาบาลปากเกร็ด","51","34","66.67","47","29","61.70","32","22","68.75","44","39","88.64"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","8","5","62.50","12","7","58.33","4","1","25.00","13","3","23.08"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","21","19","90.48","9","9","100.00","6","5","83.33","11","1","9.09"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","42","33","78.57","25","19","76.00","30","25","83.33","26","22","84.62"
"10762  :  โรงพยาบาลธัญบุรี","102","91","89.22","90","72","80.00","72","50","69.44","72","52","72.22"
"10763  :  โรงพยาบาลประชาธิปัตย์","58","44","75.86","42","34","80.95","38","26","68.42","45","27","60.00"
"10764  :  โรงพยาบาลหนองเสือ","57","47","82.46","52","38","73.08","52","41","78.85","45","42","93.33"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","85","62","72.94","77","64","83.12","60","47","78.33","62","56","90.32"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","39","34","87.18","43","26","60.47","48","35","72.92","49","14","28.57"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","19","10","52.63","15","11","73.33","20","18","90.00","18","9","50.00"
"10768  :  โรงพยาบาลท่าเรือ","86","50","58.14","86","39","45.35","86","49","56.98","82","40","48.78"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","19","16","84.21","18","18","100.00","24","23","95.83","19","16","84.21"
"10770  :  โรงพยาบาลบางไทร","37","34","91.89","37","36","97.30","36","30","83.33","32","25","78.13"
"10771  :  โรงพยาบาลบางบาล","9","8","88.89","10","8","80.00","16","13","81.25","10","9","90.00"
"10772  :  โรงพยาบาลบางปะอิน","38","37","97.37","50","49","98.00","49","48","97.96","44","20","45.45"
"10773  :  โรงพยาบาลบางปะหัน","16","16","100.00","9","7","77.78","14","12","85.71","13","12","92.31"
"10774  :  โรงพยาบาลผักไห่","14","13","92.86","14","14","100.00","15","14","93.33","11","9","81.82"
"10775  :  โรงพยาบาลภาชี","38","34","89.47","40","37","92.50","46","40","86.96","41","29","70.73"
"10776  :  โรงพยาบาลลาดบัวหลวง","23","23","100.00","15","15","100.00","16","16","100.00","26","26","100.00"
"10777  :  โรงพยาบาลวังน้อย","109","92","84.40","91","74","81.32","81","39","48.15","86","36","41.86"
"10778  :  โรงพยาบาลบางซ้าย","21","16","76.19","32","29","90.63","33","31","93.94","19","18","94.74"
"10779  :  โรงพยาบาลอุทัย","6","1","16.67","4","0","0.00","8","4","50.00","4","2","50.00"
"10780  :  โรงพยาบาลมหาราช","11","10","90.91","13","13","100.00","19","19","100.00","16","2","12.50"
"10781  :  โรงพยาบาลบ้านแพรก","15","15","100.00","8","8","100.00","9","9","100.00","15","13","86.67"
"10689  :  โรงพยาบาลอ่างทอง","9","9","100.00","15","13","86.67","4","4","100.00","13","10","76.92"
"10782  :  โรงพยาบาลไชโย","24","24","100.00","15","15","100.00","15","14","93.33","27","25","92.59"
"10784  :  โรงพยาบาลป่าโมก","31","26","83.87","31","28","90.32","38","36","94.74","28","28","100.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","29","26","89.66","24","20","83.33","27","23","85.19","23","20","86.96"
"10786  :  โรงพยาบาลแสวงหา","69","66","95.65","66","65","98.48","57","57","100.00","63","60","95.24"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","15","15","100.00","18","18","100.00","22","21","95.45","16","16","100.00"
"10788  :  โรงพยาบาลสามโก้","18","15","83.33","12","12","100.00","6","6","100.00","17","13","76.47"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","112","27","24.11","105","44","41.90","117","47","40.17","92","30","32.61"
"10790  :  โรงพยาบาลโคกสำโรง","83","79","95.18","89","88","98.88","108","107","99.07","82","82","100.00"
"10791  :  โรงพยาบาลชัยบาดาล","126","34","26.98","126","19","15.08","118","19","16.10","116","31","26.72"
"10792  :  โรงพยาบาลท่าวุ้ง","39","36","92.31","34","29","85.29","29","22","75.86","28","11","39.29"
"10793  :  โรงพยาบาลท่าหลวง","65","48","73.85","78","50","64.10","76","66","86.84","73","55","75.34"
"10794  :  โรงพยาบาลสระโบสถ์","26","20","76.92","23","20","86.96","25","20","80.00","18","9","50.00"
"10795  :  โรงพยาบาลโคกเจริญ","45","20","44.44","46","25","54.35","57","31","54.39","46","32","69.57"
"10796  :  โรงพยาบาลลำสนธิ","49","46","93.88","67","62","92.54","68","65","95.59","61","58","95.08"
"10797  :  โรงพยาบาลหนองม่วง","56","47","83.93","48","45","93.75","59","56","94.92","50","48","96.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","47","46","97.87","44","42","95.45","55","53","96.36","45","44","97.78"
"10693  :  โรงพยาบาลอินทร์บุรี","16","13","81.25","15","8","53.33","14","11","78.57","12","7","58.33"
"10798  :  โรงพยาบาลบางระจัน","22","22","100.00","33","30","90.91","29","29","100.00","33","31","93.94"
"10799  :  โรงพยาบาลค่ายบางระจัน","71","50","70.42","67","55","82.09","83","69","83.13","73","62","84.93"
"10800  :  โรงพยาบาลพรหมบุรี","42","37","88.10","45","35","77.78","51","39","76.47","46","44","95.65"
"10801  :  โรงพยาบาลท่าช้าง","10","10","100.00","19","18","94.74","13","13","100.00","26","24","92.31"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","46","42","91.30","44","40","90.91","53","45","84.91","47","46","97.87"
"10803  :  โรงพยาบาลวัดสิงห์","38","38","100.00","24","24","100.00","36","35","97.22","34","34","100.00"
"10804  :  โรงพยาบาลสรรพยา","32","32","100.00","28","26","92.86","19","17","89.47","24","23","95.83"
"10805  :  โรงพยาบาลสรรคบุรี","63","63","100.00","65","65","100.00","53","53","100.00","58","58","100.00"
"10806  :  โรงพยาบาลหันคา","74","67","90.54","76","67","88.16","79","71","89.87","52","47","90.38"
"27974  :  โรงพยาบาลหนองมะโมง","14","14","100.00","13","12","92.31","22","21","95.45","15","15","100.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","110","62","56.36","95","59","62.11","108","78","72.22","87","45","51.72"
"10808  :  โรงพยาบาลหนองแค","34","6","17.65","49","27","55.10","26","2","7.69","37","8","21.62"
"10809  :  โรงพยาบาลวิหารแดง","65","63","96.92","70","66","94.29","76","71","93.42","47","47","100.00"
"10810  :  โรงพยาบาลหนองแซง","34","30","88.24","31","29","93.55","33","31","93.94","20","17","85.00"
"10811  :  โรงพยาบาลบ้านหมอ","48","38","79.17","53","49","92.45","43","41","95.35","39","21","53.85"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","30","28","93.33","40","36","90.00","27","27","100.00","36","31","86.11"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","22","22","100.00","12","12","100.00","14","14","100.00","22","22","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","78","67","85.90","107","71","66.36","94","81","86.17","66","54","81.82"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","40","32","80.00","45","42","93.33","36","32","88.89","32","28","87.50"
"11485  :  โรงพยาบาลค่ายอดิศร","40","1","2.50","47","4","8.51","29","3","10.34","40","9","22.50"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","333","307","92.19","344","316","91.86","322","315","97.83","333","316","94.89"
"10818  :  โรงพยาบาลหนองใหญ่","80","78","97.50","89","86","96.63","86","82","95.35","82","74","90.24"
"10819  :  โรงพยาบาลบางละมุง","235","228","97.02","208","200","96.15","145","145","100.00","164","159","96.95"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","44","38","86.36","31","30","96.77","39","33","84.62","34","20","58.82"
"10821  :  โรงพยาบาลพานทอง","82","79","96.34","82","81","98.78","74","72","97.30","67","46","68.66"
"10822  :  โรงพยาบาลพนัสนิคม","57","55","96.49","47","46","97.87","51","45","88.24","54","54","100.00"
"10823  :  โรงพยาบาลแหลมฉบัง","688","608","88.37","560","452","80.71","568","501","88.20","496","456","91.94"
"10824  :  โรงพยาบาลเกาะสีชัง","42","42","100.00","55","55","100.00","36","36","100.00","36","36","100.00"
"10825  :  โรงพยาบาลสัตหีบกม10","193","189","97.93","193","191","98.96","207","202","97.58","183","177","96.72"
"10826  :  โรงพยาบาลบ่อทอง","54","46","85.19","42","37","88.10","33","31","93.94","54","52","96.30"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","18","2","11.11","9","4","44.44","13","7","53.85","14","9","64.29"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","244","30","12.30","213","17","7.98","151","5","3.31","151","3","1.99"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","2","2","100.00","1","1","100.00","4","3","75.00","2","1","50.00"
"28005  :  โรงพยาบาลเมืองพัทยา","310","93","30.00","273","141","51.65","277","172","62.09","272","122","44.85"
"28006  :  โรงพยาบาลเกาะจันทร์","24","22","91.67","26","21","80.77","28","19","67.86","16","13","81.25"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","24","23","95.83","26","23","88.46","15","14","93.33","28","25","89.29"
"10828  :  โรงพยาบาลบ้านฉาง","274","225","82.12","281","181","64.41","221","149","67.42","224","100","44.64"
"10829  :  โรงพยาบาลแกลง","49","35","71.43","43","35","81.40","50","43","86.00","56","50","89.29"
"10830  :  โรงพยาบาลวังจันทร์","47","47","100.00","54","54","100.00","52","52","100.00","49","45","91.84"
"10831  :  โรงพยาบาลบ้านค่าย","31","29","93.55","24","22","91.67","27","26","96.30","19","17","89.47"
"10832  :  โรงพยาบาลปลวกแดง","318","216","67.92","230","226","98.26","277","274","98.92","279","210","75.27"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","18","18","100.00","17","17","100.00","19","9","47.37","13","5","38.46"
"23962  :  โรงพยาบาลนิคมพัฒนา","25","25","100.00","31","31","100.00","31","31","100.00","36","35","97.22"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
