"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","145","16","11.03","152","21","13.82","43","8","18.60","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","69","7","10.14","86","16","18.60","45","10","22.22","0","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","132","40","30.30","90","29","32.22","85","28","32.94","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","41","1","2.44","43","4","9.30","37","8","21.62","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","3","0","0.00","8","2","25.00","3","1","33.33","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","3","0","0.00","2","0","0.00","8","2","25.00","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","12","4","33.33","20","14","70.00","5","2","40.00","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","10","0","0.00","8","1","12.50","6","0","0.00","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","53","0","0.00","56","5","8.93","22","0","0.00","0","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","33","8","24.24","21","5","23.81","7","2","28.57","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","6","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","10","6","60.00","10","6","60.00","7","4","57.14","0","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","56","32","57.14","38","21","55.26","11","4","36.36","0","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","19","6","31.58","13","7","53.85","7","2","28.57","0","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","0","0","0.00","5","0","0.00","23","5","21.74","0","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","61","24","39.34","53","11","20.75","6","2","33.33","0","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","22","4","18.18","9","0","0.00","30","7","23.33","0","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","35","8","22.86","36","10","27.78","12","5","41.67","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","13","2","15.38","15","0","0.00","5","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","33","7","21.21","31","2","6.45","7","0","0.00","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","5","0","0.00","10","6","60.00","0","0","0.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","44","29","65.91","39","16","41.03","8","2","25.00","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","15","4","26.67","4","2","50.00","0","0","0.00","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","12","7","58.33","9","5","55.56","4","2","50.00","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","30","10","33.33","20","5","25.00","8","3","37.50","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","24","4","16.67","18","3","16.67","7","1","14.29","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","29","7","24.14","24","13","54.17","17","7","41.18","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","22","3","13.64","23","4","17.39","7","0","0.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","2","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","11","4","36.36","8","4","50.00","5","2","40.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","3","0","0.00","7","1","14.29","2","0","0.00","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","10","1","10.00","14","1","7.14","4","2","50.00","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","34","4","11.76","28","1","3.57","8","3","37.50","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","9","2","22.22","7","1","14.29","0","0","0.00","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","66","0","0.00","53","9","16.98","45","12","26.67","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","12","5","41.67","10","5","50.00","6","1","16.67","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","4","0","0.00","1","1","100.00","1","0","0.00","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","16","1","6.25","35","0","0.00","10","0","0.00","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","70","12","17.14","77","9","11.69","23","1","4.35","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","44","7","15.91","68","4","5.88","31","4","12.90","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","31","3","9.68","26","8","30.77","0","0","0.00","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","65","18","27.69","62","29","46.77","21","7","33.33","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","16","3","18.75","13","0","0.00","2","2","100.00","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","52","31","59.62","45","23","51.11","21","14","66.67","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","42","20","47.62","47","11","23.40","31","11","35.48","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","46","26","56.52","34","18","52.94","35","19","54.29","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","40","21","52.50","38","16","42.11","31","17","54.84","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","13","0","0.00","11","0","0.00","7","0","0.00","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","30","8","26.67","28","9","32.14","18","5","27.78","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","47","11","23.40","57","12","21.05","36","10","27.78","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","39","0","0.00","42","1","2.38","10","0","0.00","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","17","5","29.41","13","2","15.38","8","3","37.50","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","45","5","11.11","41","6","14.63","24","3","12.50","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","29","0","0.00","12","2","16.67","16","9","56.25","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","23","9","39.13","14","5","35.71","15","5","33.33","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","62","11","17.74","60","12","20.00","28","9","32.14","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","41","9","21.95","66","16","24.24","29","3","10.34","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","6","0","0.00","7","4","57.14","13","2","15.38","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","77","0","0.00","75","0","0.00","26","0","0.00","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","23","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","38","11","28.95","32","14","43.75","4","1","25.00","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","28","0","0.00","24","5","20.83","5","0","0.00","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","15","4","26.67","12","4","33.33","4","1","25.00","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","58","12","20.69","64","16","25.00","15","4","26.67","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","22","1","4.55","23","0","0.00","5","0","0.00","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","304","68","22.37","274","95","34.67","159","56","35.22","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","60","29","48.33","58","31","53.45","33","16","48.48","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","99","22","22.22","93","22","23.66","28","12","42.86","0","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","19","5","26.32","12","4","33.33","5","2","40.00","0","0","0.00"
"10821  :  โรงพยาบาลพานทอง","56","1","1.79","76","3","3.95","24","4","16.67","0","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","16","6","37.50","46","9","19.57","5","2","40.00","0","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","416","101","24.28","364","93","25.55","96","29","30.21","0","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","33","17","51.52","39","19","48.72","14","3","21.43","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","156","31","19.87","186","53","28.49","68","49","72.06","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","40","4","10.00","32","10","31.25","22","9","40.91","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","4","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","72","5","6.94","56","4","7.14","27","2","7.41","0","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","28","15","53.57","8","1","12.50","2","1","50.00","0","0","0.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","8","3","37.50","13","3","23.08","6","1","16.67","0","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","126","36","28.57","104","23","22.12","25","9","36.00","0","0","0.00"
"10829  :  โรงพยาบาลแกลง","1","1","100.00","3","2","66.67","1","0","0.00","0","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","40","12","30.00","39","4","10.26","10","5","50.00","0","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","10","1","10.00","18","8","44.44","0","0","0.00","0","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","6","0","0.00","223","66","29.60","82","31","37.80","0","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","18","2","11.11","7","1","14.29","6","0","0.00","0","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","5","2","40.00","15","1","6.67","0","0","0.00","0","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","42","4","9.52","36","7","19.44","17","0","0.00","0","0","0.00"
