"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","238","187","78.57","252","165","65.48","228","148","64.91","185","56","30.27"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","129","81","62.79","122","101","82.79","108","74","68.52","116","54","46.55"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","172","156","90.70","139","130","93.53","152","139","91.45","159","121","76.10"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","56","39","69.64","61","27","44.26","71","22","30.99","71","12","16.90"
"28785  :  โรงพยาบาลบางเสาธง","31","29","93.55","32","26","81.25","35","12","34.29","24","1","4.17"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","27","11","40.74","18","15","83.33","25","14","56.00","20","5","25.00"
"10757  :  โรงพยาบาลบางใหญ่","27","19","70.37","34","10","29.41","32","0","0.00","23","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","43","36","83.72","15","11","73.33","19","13","68.42","29","13","44.83"
"10759  :  โรงพยาบาลไทรน้อย","135","92","68.15","147","85","57.82","169","60","35.50","169","32","18.93"
"10760  :  โรงพยาบาลปากเกร็ด","53","28","52.83","60","47","78.33","41","27","65.85","42","23","54.76"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","19","11","57.89","17","1","5.88","22","1","4.55","19","1","5.26"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","8","2","25.00","7","1","14.29","10","1","10.00","8","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","27","21","77.78","22","18","81.82","29","20","68.97","35","15","42.86"
"10762  :  โรงพยาบาลธัญบุรี","83","58","69.88","72","28","38.89","72","8","11.11","57","2","3.51"
"10763  :  โรงพยาบาลประชาธิปัตย์","20","15","75.00","24","21","87.50","36","21","58.33","17","4","23.53"
"10764  :  โรงพยาบาลหนองเสือ","51","45","88.24","48","41","85.42","47","37","78.72","36","1","2.78"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","82","65","79.27","82","72","87.80","61","40","65.57","69","20","28.99"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","35","33","94.29","31","28","90.32","42","6","14.29","51","5","9.80"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","68","65","95.59","68","53","77.94","86","44","51.16","64","5","7.81"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","21","20","95.24","21","20","95.24","15","15","100.00","14","13","92.86"
"10770  :  โรงพยาบาลบางไทร","43","38","88.37","37","30","81.08","30","28","93.33","34","30","88.24"
"10771  :  โรงพยาบาลบางบาล","10","10","100.00","14","11","78.57","14","12","85.71","1","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","33","31","93.94","66","58","87.88","43","32","74.42","48","3","6.25"
"10773  :  โรงพยาบาลบางปะหัน","17","10","58.82","8","7","87.50","9","8","88.89","9","7","77.78"
"10774  :  โรงพยาบาลผักไห่","13","11","84.62","12","10","83.33","13","9","69.23","14","10","71.43"
"10775  :  โรงพยาบาลภาชี","47","47","100.00","26","26","100.00","30","30","100.00","29","27","93.10"
"10776  :  โรงพยาบาลลาดบัวหลวง","26","26","100.00","22","22","100.00","16","16","100.00","16","12","75.00"
"10777  :  โรงพยาบาลวังน้อย","97","61","62.89","69","53","76.81","68","46","67.65","73","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","29","29","100.00","23","22","95.65","29","27","93.10","24","18","75.00"
"10779  :  โรงพยาบาลอุทัย","5","5","100.00","7","6","85.71","6","6","100.00","5","3","60.00"
"10780  :  โรงพยาบาลมหาราช","15","15","100.00","6","2","33.33","11","0","0.00","18","2","11.11"
"10781  :  โรงพยาบาลบ้านแพรก","17","17","100.00","10","10","100.00","15","15","100.00","12","7","58.33"
"10689  :  โรงพยาบาลอ่างทอง","7","5","71.43","10","9","90.00","6","4","66.67","6","1","16.67"
"10782  :  โรงพยาบาลไชโย","16","14","87.50","17","13","76.47","8","7","87.50","17","11","64.71"
"10784  :  โรงพยาบาลป่าโมก","34","29","85.29","39","38","97.44","31","29","93.55","27","21","77.78"
"10785  :  โรงพยาบาลโพธิ์ทอง","16","14","87.50","19","18","94.74","27","9","33.33","21","2","9.52"
"10786  :  โรงพยาบาลแสวงหา","67","44","65.67","50","43","86.00","60","50","83.33","62","49","79.03"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","10","9","90.00","11","11","100.00","16","15","93.75","15","15","100.00"
"10788  :  โรงพยาบาลสามโก้","15","13","86.67","10","5","50.00","6","4","66.67","11","7","63.64"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","105","10","9.52","98","20","20.41","90","40","44.44","96","10","10.42"
"10790  :  โรงพยาบาลโคกสำโรง","87","74","85.06","105","87","82.86","84","69","82.14","85","68","80.00"
"10791  :  โรงพยาบาลชัยบาดาล","94","30","31.91","107","75","70.09","104","67","64.42","85","45","52.94"
"10792  :  โรงพยาบาลท่าวุ้ง","28","14","50.00","38","18","47.37","45","24","53.33","31","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","58","53","91.38","82","70","85.37","76","51","67.11","70","25","35.71"
"10794  :  โรงพยาบาลสระโบสถ์","21","16","76.19","31","21","67.74","20","15","75.00","13","8","61.54"
"10795  :  โรงพยาบาลโคกเจริญ","56","34","60.71","46","32","69.57","57","45","78.95","54","42","77.78"
"10796  :  โรงพยาบาลลำสนธิ","53","30","56.60","68","54","79.41","70","51","72.86","52","38","73.08"
"10797  :  โรงพยาบาลหนองม่วง","53","36","67.92","57","37","64.91","53","41","77.36","36","33","91.67"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","39","34","87.18","49","46","93.88","48","45","93.75","38","34","89.47"
"10693  :  โรงพยาบาลอินทร์บุรี","11","8","72.73","18","14","77.78","17","16","94.12","15","15","100.00"
"10798  :  โรงพยาบาลบางระจัน","29","28","96.55","35","34","97.14","29","28","96.55","23","9","39.13"
"10799  :  โรงพยาบาลค่ายบางระจัน","75","60","80.00","66","55","83.33","72","61","84.72","71","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","46","43","93.48","46","40","86.96","38","32","84.21","39","34","87.18"
"10801  :  โรงพยาบาลท่าช้าง","15","14","93.33","22","22","100.00","12","5","41.67","21","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","46","46","100.00","35","31","88.57","43","43","100.00","48","46","95.83"
"10803  :  โรงพยาบาลวัดสิงห์","31","29","93.55","25","24","96.00","30","27","90.00","32","27","84.38"
"10804  :  โรงพยาบาลสรรพยา","32","27","84.38","31","28","90.32","16","16","100.00","24","21","87.50"
"10805  :  โรงพยาบาลสรรคบุรี","68","66","97.06","63","59","93.65","50","50","100.00","50","50","100.00"
"10806  :  โรงพยาบาลหันคา","54","48","88.89","69","60","86.96","83","80","96.39","50","43","86.00"
"27974  :  โรงพยาบาลหนองมะโมง","9","9","100.00","8","7","87.50","19","19","100.00","12","11","91.67"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","111","87","78.38","79","67","84.81","95","74","77.89","76","64","84.21"
"10808  :  โรงพยาบาลหนองแค","32","13","40.63","37","3","8.11","27","1","3.70","21","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","33","32","96.97","32","30","93.75","28","27","96.43","27","13","48.15"
"10811  :  โรงพยาบาลบ้านหมอ","43","38","88.37","46","8","17.39","49","15","30.61","52","5","9.62"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","25","23","92.00","32","23","71.88","36","30","83.33","41","17","41.46"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","9","9","100.00","14","12","85.71","12","10","83.33","13","11","84.62"
"10815  :  โรงพยาบาลมวกเหล็ก","79","77","97.47","86","72","83.72","101","93","92.08","85","73","85.88"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","36","31","86.11","36","34","94.44","37","35","94.59","40","9","22.50"
"11485  :  โรงพยาบาลค่ายอดิศร","40","1","2.50","29","2","6.90","14","8","57.14","18","1","5.56"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","313","300","95.85","315","290","92.06","266","255","95.86","291","260","89.35"
"10818  :  โรงพยาบาลหนองใหญ่","92","92","100.00","88","88","100.00","66","64","96.97","69","55","79.71"
"10819  :  โรงพยาบาลบางละมุง","162","142","87.65","127","114","89.76","106","91","85.85","106","51","48.11"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","28","28","100.00","13","13","100.00","26","25","96.15","26","16","61.54"
"10821  :  โรงพยาบาลพานทอง","78","62","79.49","82","74","90.24","104","93","89.42","58","55","94.83"
"10822  :  โรงพยาบาลพนัสนิคม","42","41","97.62","25","25","100.00","30","29","96.67","21","1","4.76"
"10823  :  โรงพยาบาลแหลมฉบัง","590","547","92.71","432","397","91.90","443","405","91.42","424","394","92.92"
"10824  :  โรงพยาบาลเกาะสีชัง","40","38","95.00","41","36","87.80","31","29","93.55","39","36","92.31"
"10825  :  โรงพยาบาลสัตหีบกม10","194","186","95.88","237","196","82.70","239","198","82.85","139","103","74.10"
"10826  :  โรงพยาบาลบ่อทอง","40","40","100.00","59","59","100.00","49","49","100.00","41","37","90.24"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","7","4","57.14","5","2","40.00","11","3","27.27","13","7","53.85"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","170","8","4.71","124","3","2.42","87","1","1.15","101","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1","1","100.00","2","2","100.00","1","1","100.00","1","1","100.00"
"28005  :  โรงพยาบาลเมืองพัทยา","240","81","33.75","200","61","30.50","220","86","39.09","216","66","30.56"
"28006  :  โรงพยาบาลเกาะจันทร์","23","16","69.57","32","21","65.63","29","21","72.41","16","0","0.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","22","22","100.00","23","22","95.65","23","23","100.00","15","15","100.00"
"10828  :  โรงพยาบาลบ้านฉาง","211","180","85.31","179","154","86.03","162","141","87.04","159","122","76.73"
"10829  :  โรงพยาบาลแกลง","46","40","86.96","41","37","90.24","51","13","25.49","49","11","22.45"
"10830  :  โรงพยาบาลวังจันทร์","44","37","84.09","36","31","86.11","41","37","90.24","44","40","90.91"
"10831  :  โรงพยาบาลบ้านค่าย","22","22","100.00","25","23","92.00","29","10","34.48","10","1","10.00"
"10832  :  โรงพยาบาลปลวกแดง","326","256","78.53","258","215","83.33","320","213","66.56","303","11","3.63"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","21","19","90.48","17","11","64.71","20","15","75.00","12","7","58.33"
"23962  :  โรงพยาบาลนิคมพัฒนา","39","37","94.87","34","18","52.94","37","0","0.00","38","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","1","1","100.00","1","1","100.00","1","1","100.00","7","7","100.00"
