"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","15","14","93.33","34","33","97.06","24","16","66.67","35","23","65.71"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","71","71","100.00","92","91","98.91","104","104","100.00","68","63","92.65"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","127","126","99.21","114","110","96.49","116","95","81.90","61","38","62.30"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","19","19","100.00","84","81","96.43","38","24","63.16","29","25","86.21"
"28785  :  โรงพยาบาลบางเสาธง","20","20","100.00","23","22","95.65","15","14","93.33","11","11","100.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","20","19","95.00","22","19","86.36","18","18","100.00","15","14","93.33"
"10757  :  โรงพยาบาลบางใหญ่","22","21","95.45","12","12","100.00","6","5","83.33","4","4","100.00"
"10758  :  โรงพยาบาลบางบัวทอง","8","7","87.50","5","5","100.00","6","6","100.00","8","8","100.00"
"10759  :  โรงพยาบาลไทรน้อย","55","48","87.27","61","57","93.44","63","59","93.65","64","62","96.88"
"10760  :  โรงพยาบาลปากเกร็ด","22","22","100.00","32","30","93.75","39","37","94.87","13","12","92.31"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","1","1","100.00","6","6","100.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","5","5","100.00","6","6","100.00","3","3","100.00","4","4","100.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","35","31","88.57","14","13","92.86","14","14","100.00","14","8","57.14"
"10762  :  โรงพยาบาลธัญบุรี","97","77","79.38","81","63","77.78","81","60","74.07","53","29","54.72"
"10763  :  โรงพยาบาลประชาธิปัตย์","30","28","93.33","44","39","88.64","33","31","93.94","21","17","80.95"
"10764  :  โรงพยาบาลหนองเสือ","30","28","93.33","34","29","85.29","46","36","78.26","26","21","80.77"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","45","45","100.00","59","58","98.31","49","46","93.88","47","45","95.74"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","27","26","96.30","35","33","94.29","30","28","93.33","30","30","100.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","8","8","100.00","22","22","100.00","7","6","85.71","18","16","88.89"
"10768  :  โรงพยาบาลท่าเรือ","60","60","100.00","54","54","100.00","55","55","100.00","14","14","100.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","9","8","88.89","13","13","100.00","12","12","100.00","12","12","100.00"
"10770  :  โรงพยาบาลบางไทร","22","18","81.82","28","24","85.71","26","21","80.77","26","23","88.46"
"10771  :  โรงพยาบาลบางบาล","8","8","100.00","7","7","100.00","9","9","100.00","2","2","100.00"
"10772  :  โรงพยาบาลบางปะอิน","31","31","100.00","40","38","95.00","20","18","90.00","7","5","71.43"
"10773  :  โรงพยาบาลบางปะหัน","10","10","100.00","11","11","100.00","12","12","100.00","5","5","100.00"
"10774  :  โรงพยาบาลผักไห่","8","8","100.00","8","7","87.50","10","10","100.00","9","7","77.78"
"10775  :  โรงพยาบาลภาชี","35","35","100.00","33","31","93.94","29","29","100.00","24","21","87.50"
"10776  :  โรงพยาบาลลาดบัวหลวง","18","18","100.00","14","14","100.00","20","20","100.00","16","16","100.00"
"10777  :  โรงพยาบาลวังน้อย","35","29","82.86","39","39","100.00","70","67","95.71","46","40","86.96"
"10778  :  โรงพยาบาลบางซ้าย","21","21","100.00","25","25","100.00","15","15","100.00","15","14","93.33"
"10779  :  โรงพยาบาลอุทัย","2","2","100.00","2","2","100.00","7","6","85.71","5","5","100.00"
"10780  :  โรงพยาบาลมหาราช","21","21","100.00","11","10","90.91","15","13","86.67","7","6","85.71"
"10781  :  โรงพยาบาลบ้านแพรก","9","8","88.89","6","6","100.00","13","11","84.62","11","9","81.82"
"10689  :  โรงพยาบาลอ่างทอง","8","8","100.00","6","6","100.00","4","4","100.00","5","5","100.00"
"10782  :  โรงพยาบาลไชโย","18","18","100.00","15","12","80.00","9","7","77.78","17","10","58.82"
"10784  :  โรงพยาบาลป่าโมก","15","12","80.00","18","17","94.44","20","19","95.00","24","23","95.83"
"10785  :  โรงพยาบาลโพธิ์ทอง","21","21","100.00","23","23","100.00","11","11","100.00","14","14","100.00"
"10786  :  โรงพยาบาลแสวงหา","45","45","100.00","43","43","100.00","54","54","100.00","46","38","82.61"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","17","17","100.00","19","19","100.00","13","12","92.31","14","14","100.00"
"10788  :  โรงพยาบาลสามโก้","8","8","100.00","21","21","100.00","11","11","100.00","6","5","83.33"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","40","30","75.00","58","43","74.14","61","40","65.57","43","26","60.47"
"10790  :  โรงพยาบาลโคกสำโรง","69","64","92.75","67","60","89.55","96","87","90.63","69","65","94.20"
"10791  :  โรงพยาบาลชัยบาดาล","56","35","62.50","24","14","58.33","31","20","64.52","13","9","69.23"
"10792  :  โรงพยาบาลท่าวุ้ง","18","12","66.67","12","6","50.00","24","8","33.33","10","7","70.00"
"10793  :  โรงพยาบาลท่าหลวง","51","49","96.08","53","45","84.91","50","38","76.00","60","59","98.33"
"10794  :  โรงพยาบาลสระโบสถ์","19","14","73.68","21","18","85.71","19","17","89.47","18","18","100.00"
"10795  :  โรงพยาบาลโคกเจริญ","20","19","95.00","19","18","94.74","34","32","94.12","20","20","100.00"
"10796  :  โรงพยาบาลลำสนธิ","45","37","82.22","48","43","89.58","49","41","83.67","52","47","90.38"
"10797  :  โรงพยาบาลหนองม่วง","30","25","83.33","44","33","75.00","29","25","86.21","25","22","88.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","35","35","100.00","34","31","91.18","39","35","89.74","38","35","92.11"
"10693  :  โรงพยาบาลอินทร์บุรี","11","11","100.00","9","9","100.00","5","5","100.00","5","5","100.00"
"10798  :  โรงพยาบาลบางระจัน","19","19","100.00","28","28","100.00","21","21","100.00","24","24","100.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","54","54","100.00","66","66","100.00","58","57","98.28","48","42","87.50"
"10800  :  โรงพยาบาลพรหมบุรี","35","35","100.00","35","35","100.00","34","34","100.00","31","31","100.00"
"10801  :  โรงพยาบาลท่าช้าง","7","5","71.43","10","7","70.00","12","12","100.00","10","9","90.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","40","38","95.00","39","38","97.44","36","35","97.22","33","32","96.97"
"10803  :  โรงพยาบาลวัดสิงห์","24","24","100.00","28","28","100.00","25","25","100.00","22","20","90.91"
"10804  :  โรงพยาบาลสรรพยา","24","21","87.50","31","31","100.00","17","16","94.12","20","18","90.00"
"10805  :  โรงพยาบาลสรรคบุรี","42","42","100.00","60","56","93.33","54","52","96.30","37","34","91.89"
"10806  :  โรงพยาบาลหันคา","50","50","100.00","43","42","97.67","62","62","100.00","38","35","92.11"
"27974  :  โรงพยาบาลหนองมะโมง","7","7","100.00","13","13","100.00","15","14","93.33","12","11","91.67"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","52","51","98.08","49","48","97.96","72","69","95.83","34","34","100.00"
"10808  :  โรงพยาบาลหนองแค","15","15","100.00","17","17","100.00","11","11","100.00","6","6","100.00"
"10809  :  โรงพยาบาลวิหารแดง","57","55","96.49","61","59","96.72","63","60","95.24","59","59","100.00"
"10810  :  โรงพยาบาลหนองแซง","25","25","100.00","24","24","100.00","26","26","100.00","13","13","100.00"
"10811  :  โรงพยาบาลบ้านหมอ","35","34","97.14","34","32","94.12","28","28","100.00","30","29","96.67"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","30","30","100.00","29","27","93.10","27","27","100.00","19","19","100.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","17","17","100.00","16","15","93.75","10","9","90.00","20","16","80.00"
"10815  :  โรงพยาบาลมวกเหล็ก","59","58","98.31","58","58","100.00","61","58","95.08","44","39","88.64"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","16","16","100.00","29","29","100.00","34","34","100.00","26","26","100.00"
"11485  :  โรงพยาบาลค่ายอดิศร","5","5","100.00","7","6","85.71","6","3","50.00","1","1","100.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","227","226","99.56","260","258","99.23","231","218","94.37","234","224","95.73"
"10818  :  โรงพยาบาลหนองใหญ่","36","35","97.22","39","36","92.31","43","38","88.37","31","25","80.65"
"10819  :  โรงพยาบาลบางละมุง","214","205","95.79","202","197","97.52","189","186","98.41","165","128","77.58"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","26","26","100.00","23","23","100.00","23","21","91.30","16","13","81.25"
"10821  :  โรงพยาบาลพานทอง","59","58","98.31","66","60","90.91","64","63","98.44","54","50","92.59"
"10822  :  โรงพยาบาลพนัสนิคม","46","44","95.65","38","37","97.37","51","50","98.04","6","6","100.00"
"10823  :  โรงพยาบาลแหลมฉบัง","565","561","99.29","472","472","100.00","520","514","98.85","417","386","92.57"
"10824  :  โรงพยาบาลเกาะสีชัง","26","26","100.00","50","48","96.00","35","35","100.00","21","19","90.48"
"10825  :  โรงพยาบาลสัตหีบกม10","214","211","98.60","150","149","99.33","188","186","98.94","133","120","90.23"
"10826  :  โรงพยาบาลบ่อทอง","38","38","100.00","38","38","100.00","27","27","100.00","43","41","95.35"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","7","7","100.00","6","6","100.00","6","6","100.00","7","7","100.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","45","38","84.44","49","37","75.51","19","18","94.74","15","14","93.33"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","35","34","97.14","26","25","96.15","23","21","91.30","11","10","90.91"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","16","15","93.75","21","20","95.24","23","22","95.65","18","15","83.33"
"10828  :  โรงพยาบาลบ้านฉาง","114","100","87.72","112","102","91.07","144","140","97.22","104","98","94.23"
"10829  :  โรงพยาบาลแกลง","16","15","93.75","27","27","100.00","35","33","94.29","30","29","96.67"
"10830  :  โรงพยาบาลวังจันทร์","30","29","96.67","41","39","95.12","42","39","92.86","27","21","77.78"
"10831  :  โรงพยาบาลบ้านค่าย","21","19","90.48","18","18","100.00","13","12","92.31","18","15","83.33"
"10832  :  โรงพยาบาลปลวกแดง","120","119","99.17","132","129","97.73","137","137","100.00","124","116","93.55"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","18","18","100.00","13","12","92.31","11","10","90.91","10","8","80.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","19","16","84.21","21","20","95.24","13","13","100.00","1","1","100.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
