"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","18","13","72.22","21","16","76.19","38","31","81.58","41","38","92.68"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","11","10","90.91","22","22","100.00","17","17","100.00","15","13","86.67"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","52","52","100.00","57","56","98.25","64","63","98.44","58","56","96.55"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","2","2","100.00","11","11","100.00","10","5","50.00","1","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","4","3","75.00","5","5","100.00","5","5","100.00","4","3","75.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","1","0","0.00","1","0","0.00","1","1","100.00","2","2","100.00"
"10757  :  โรงพยาบาลบางใหญ่","3","3","100.00","10","9","90.00","0","0","0.00","2","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","1","0","0.00","1","1","100.00","0","0","0.00","1","1","100.00"
"10759  :  โรงพยาบาลไทรน้อย","26","18","69.23","30","8","26.67","7","1","14.29","21","2","9.52"
"10760  :  โรงพยาบาลปากเกร็ด","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","1","0","0.00","2","1","50.00","1","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","10","10","100.00","7","7","100.00","12","10","83.33","11","6","54.55"
"10762  :  โรงพยาบาลธัญบุรี","35","28","80.00","32","13","40.63","27","3","11.11","27","12","44.44"
"10763  :  โรงพยาบาลประชาธิปัตย์","14","13","92.86","7","5","71.43","2","2","100.00","13","11","84.62"
"10764  :  โรงพยาบาลหนองเสือ","27","23","85.19","23","21","91.30","22","22","100.00","17","12","70.59"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","13","13","100.00","25","24","96.00","18","17","94.44","14","13","92.86"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","10","7","70.00","2","1","50.00","5","0","0.00","3","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","3","0","0.00","2","1","50.00","0","0","0.00","1","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","1","1","100.00","3","3","100.00","5","5","100.00","6","5","83.33"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","5","5","100.00","0","0","0.00","0","0","0.00","1","1","100.00"
"10770  :  โรงพยาบาลบางไทร","11","11","100.00","6","6","100.00","7","7","100.00","11","10","90.91"
"10771  :  โรงพยาบาลบางบาล","2","2","100.00","5","5","100.00","5","4","80.00","4","3","75.00"
"10772  :  โรงพยาบาลบางปะอิน","10","10","100.00","18","16","88.89","21","15","71.43","5","1","20.00"
"10773  :  โรงพยาบาลบางปะหัน","7","7","100.00","4","4","100.00","5","5","100.00","6","4","66.67"
"10774  :  โรงพยาบาลผักไห่","4","4","100.00","7","7","100.00","9","7","77.78","8","4","50.00"
"10775  :  โรงพยาบาลภาชี","10","10","100.00","11","11","100.00","11","11","100.00","9","7","77.78"
"10776  :  โรงพยาบาลลาดบัวหลวง","4","4","100.00","0","0","0.00","2","2","100.00","2","2","100.00"
"10777  :  โรงพยาบาลวังน้อย","20","17","85.00","22","22","100.00","11","10","90.91","18","15","83.33"
"10778  :  โรงพยาบาลบางซ้าย","5","5","100.00","7","7","100.00","4","4","100.00","3","3","100.00"
"10779  :  โรงพยาบาลอุทัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","2","2","100.00","0","0","0.00","2","1","50.00","1","1","100.00"
"10781  :  โรงพยาบาลบ้านแพรก","5","5","100.00","3","3","100.00","2","2","100.00","5","5","100.00"
"10689  :  โรงพยาบาลอ่างทอง","4","3","75.00","7","7","100.00","3","3","100.00","3","3","100.00"
"10782  :  โรงพยาบาลไชโย","11","11","100.00","6","6","100.00","4","4","100.00","13","13","100.00"
"10784  :  โรงพยาบาลป่าโมก","1","0","0.00","7","7","100.00","7","7","100.00","4","4","100.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","13","13","100.00","7","6","85.71","11","11","100.00","8","6","75.00"
"10786  :  โรงพยาบาลแสวงหา","33","32","96.97","17","17","100.00","21","21","100.00","21","17","80.95"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","6","6","100.00","12","12","100.00","7","7","100.00","2","2","100.00"
"10788  :  โรงพยาบาลสามโก้","3","3","100.00","2","2","100.00","0","0","0.00","4","4","100.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","20","3","15.00","28","0","0.00","16","2","12.50","12","1","8.33"
"10790  :  โรงพยาบาลโคกสำโรง","13","6","46.15","14","8","57.14","20","6","30.00","8","8","100.00"
"10791  :  โรงพยาบาลชัยบาดาล","10","0","0.00","9","1","11.11","12","1","8.33","17","1","5.88"
"10792  :  โรงพยาบาลท่าวุ้ง","7","0","0.00","8","0","0.00","7","0","0.00","3","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","27","12","44.44","19","9","47.37","32","13","40.63","27","13","48.15"
"10794  :  โรงพยาบาลสระโบสถ์","6","2","33.33","2","2","100.00","5","5","100.00","1","1","100.00"
"10795  :  โรงพยาบาลโคกเจริญ","0","0","0.00","8","8","100.00","13","5","38.46","10","7","70.00"
"10796  :  โรงพยาบาลลำสนธิ","12","7","58.33","18","9","50.00","22","14","63.64","9","6","66.67"
"10797  :  โรงพยาบาลหนองม่วง","18","13","72.22","19","15","78.95","19","16","84.21","20","16","80.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","16","16","100.00","19","19","100.00","18","18","100.00","11","11","100.00"
"10693  :  โรงพยาบาลอินทร์บุรี","0","0","0.00","1","1","100.00","3","2","66.67","1","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","4","4","100.00","3","2","66.67","4","4","100.00","1","1","100.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","15","15","100.00","16","15","93.75","23","23","100.00","23","13","56.52"
"10800  :  โรงพยาบาลพรหมบุรี","4","3","75.00","3","3","100.00","2","2","100.00","3","3","100.00"
"10801  :  โรงพยาบาลท่าช้าง","4","4","100.00","7","6","85.71","7","6","85.71","11","5","45.45"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","11","10","90.91","8","8","100.00","12","12","100.00","11","10","90.91"
"10803  :  โรงพยาบาลวัดสิงห์","11","11","100.00","6","6","100.00","13","13","100.00","7","6","85.71"
"10804  :  โรงพยาบาลสรรพยา","11","11","100.00","10","10","100.00","8","8","100.00","7","7","100.00"
"10805  :  โรงพยาบาลสรรคบุรี","13","13","100.00","5","4","80.00","7","7","100.00","4","4","100.00"
"10806  :  โรงพยาบาลหันคา","10","10","100.00","14","14","100.00","19","18","94.74","7","4","57.14"
"27974  :  โรงพยาบาลหนองมะโมง","3","3","100.00","1","1","100.00","6","6","100.00","4","4","100.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","2","2","100.00","1","1","100.00","4","3","75.00","1","1","100.00"
"10808  :  โรงพยาบาลหนองแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","6","6","100.00","3","3","100.00","6","6","100.00","5","3","60.00"
"10810  :  โรงพยาบาลหนองแซง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","7","7","100.00","5","5","100.00","12","11","91.67","3","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","1","1","100.00","3","3","100.00","3","3","100.00","3","3","100.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2","2","100.00","2","2","100.00","2","2","100.00","4","4","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","3","3","100.00","6","6","100.00","16","13","81.25","5","5","100.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","0","0","0.00","0","0","0.00","2","2","100.00","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","1","1","100.00","1","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","28","28","100.00","12","12","100.00","80","80","100.00","75","75","100.00"
"10818  :  โรงพยาบาลหนองใหญ่","33","33","100.00","38","37","97.37","37","35","94.59","36","28","77.78"
"10819  :  โรงพยาบาลบางละมุง","155","154","99.35","135","134","99.26","96","95","98.96","114","63","55.26"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","9","4","44.44","7","5","71.43","10","8","80.00","3","3","100.00"
"10821  :  โรงพยาบาลพานทอง","3","2","66.67","8","5","62.50","6","4","66.67","3","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","13","13","100.00","13","13","100.00","7","7","100.00","4","4","100.00"
"10823  :  โรงพยาบาลแหลมฉบัง","112","110","98.21","94","91","96.81","104","91","87.50","93","57","61.29"
"10824  :  โรงพยาบาลเกาะสีชัง","21","21","100.00","14","14","100.00","14","14","100.00","16","16","100.00"
"10825  :  โรงพยาบาลสัตหีบกม10","38","38","100.00","34","32","94.12","34","34","100.00","110","88","80.00"
"10826  :  โรงพยาบาลบ่อทอง","9","9","100.00","7","7","100.00","7","7","100.00","13","13","100.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1","1","100.00","2","1","50.00","1","0","0.00","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","8","1","12.50","6","2","33.33","0","0","0.00","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0","0","0.00","2","2","100.00","1","1","100.00"
"28005  :  โรงพยาบาลเมืองพัทยา","13","3","23.08","10","1","10.00","8","3","37.50","6","2","33.33"
"28006  :  โรงพยาบาลเกาะจันทร์","7","7","100.00","7","7","100.00","9","9","100.00","8","6","75.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","10","10","100.00","5","5","100.00","4","4","100.00","7","2","28.57"
"10828  :  โรงพยาบาลบ้านฉาง","58","55","94.83","40","21","52.50","31","14","45.16","23","12","52.17"
"10829  :  โรงพยาบาลแกลง","2","2","100.00","1","1","100.00","7","5","71.43","6","3","50.00"
"10830  :  โรงพยาบาลวังจันทร์","18","18","100.00","14","12","85.71","12","10","83.33","14","7","50.00"
"10831  :  โรงพยาบาลบ้านค่าย","6","6","100.00","6","6","100.00","11","10","90.91","7","7","100.00"
"10832  :  โรงพยาบาลปลวกแดง","28","27","96.43","29","29","100.00","57","57","100.00","61","51","83.61"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","2","2","100.00","6","6","100.00","3","1","33.33","1","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","1","1","100.00","5","5","100.00","1","1","100.00","5","5","100.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
