"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10754  :  โรงพยาบาลบางจาก","211","145","68.72","207","152","73.43","191","43","22.51","171","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","94","69","73.40","127","86","67.72","113","45","39.82","97","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","140","132","94.29","94","90","95.74","126","85","67.46","104","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","45","41","91.11","45","43","95.56","51","37","72.55","39","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","36","3","8.33","24","8","33.33","29","3","10.34","25","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","20","3","15.00","8","2","25.00","24","8","33.33","21","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","18","12","66.67","29","20","68.97","19","5","26.32","18","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","26","10","38.46","13","8","61.54","18","6","33.33","18","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","133","53","39.85","170","56","32.94","139","22","15.83","135","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","43","33","76.74","33","21","63.64","34","7","20.59","31","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","25","6","24.00","21","5","23.81","26","1","3.85","16","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","6","0","0.00","6","0","0.00","2","0","0.00","4","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","12","10","83.33","10","10","100.00","18","7","38.89","16","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","61","56","91.80","45","38","84.44","36","11","30.56","29","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","20","19","95.00","15","13","86.67","18","7","38.89","24","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","45","0","0.00","34","5","14.71","33","23","69.70","36","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","68","61","89.71","60","53","88.33","45","6","13.33","46","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","25","22","88.00","26","9","34.62","39","30","76.92","30","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","59","35","59.32","44","36","81.82","64","12","18.75","66","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","14","13","92.86","17","15","88.24","16","5","31.25","15","0","0.00"
"10770  :  โรงพยาบาลบางไทร","39","33","84.62","31","31","100.00","30","7","23.33","37","0","0.00"
"10771  :  โรงพยาบาลบางบาล","6","5","83.33","12","10","83.33","6","0","0.00","3","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","46","44","95.65","41","39","95.12","38","8","21.05","38","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","17","15","88.24","11","4","36.36","7","0","0.00","8","0","0.00"
"10774  :  โรงพยาบาลผักไห่","12","12","100.00","10","9","90.00","10","4","40.00","10","0","0.00"
"10775  :  โรงพยาบาลภาชี","36","30","83.33","25","20","80.00","29","8","27.59","21","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","27","24","88.89","21","18","85.71","17","7","41.18","19","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","83","29","34.94","62","24","38.71","79","17","21.52","68","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","23","22","95.65","23","23","100.00","20","7","35.00","16","0","0.00"
"10779  :  โรงพยาบาลอุทัย","7","2","28.57","3","2","66.67","7","3","42.86","7","0","0.00"
"10780  :  โรงพยาบาลมหาราช","6","6","100.00","4","0","0.00","9","0","0.00","6","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","11","11","100.00","8","8","100.00","10","5","50.00","5","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","9","3","33.33","7","7","100.00","4","2","50.00","8","0","0.00"
"10782  :  โรงพยาบาลไชโย","10","10","100.00","14","14","100.00","9","4","44.44","10","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","39","34","87.18","34","28","82.35","23","8","34.78","29","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","19","9","47.37","18","7","38.89","16","0","0.00","20","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","70","66","94.29","57","53","92.98","75","45","60.00","51","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","13","12","92.31","10","10","100.00","15","6","40.00","10","0","0.00"
"10788  :  โรงพยาบาลสามโก้","6","4","66.67","4","1","25.00","7","1","14.29","9","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","123","16","13.01","94","35","37.23","90","10","11.11","102","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","75","70","93.33","86","77","89.53","75","23","30.67","87","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","85","44","51.76","94","68","72.34","69","31","44.93","70","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","33","31","93.94","26","26","100.00","37","0","0.00","31","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","66","65","98.48","71","62","87.32","71","21","29.58","69","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","20","16","80.00","18","13","72.22","13","2","15.38","14","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","53","52","98.11","50","45","90.00","46","21","45.65","44","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","54","42","77.78","51","47","92.16","61","31","50.82","52","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","50","46","92.00","37","34","91.89","55","35","63.64","33","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","41","40","97.56","39","38","97.44","41","31","75.61","30","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","13","13","100.00","11","11","100.00","16","7","43.75","12","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","31","30","96.77","29","28","96.55","32","18","56.25","25","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","61","47","77.05","68","57","83.82","56","36","64.29","60","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","41","39","95.12","45","42","93.33","35","10","28.57","32","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","17","17","100.00","14","13","92.86","13","8","61.54","8","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","45","45","100.00","41","41","100.00","40","24","60.00","39","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","29","29","100.00","12","12","100.00","22","16","72.73","17","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","27","23","85.19","15","14","93.33","19","15","78.95","30","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","62","62","100.00","63","60","95.24","68","28","41.18","61","0","0.00"
"10806  :  โรงพยาบาลหันคา","67","41","61.19","71","66","92.96","64","29","45.31","61","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","6","6","100.00","8","7","87.50","18","13","72.22","6","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","97","77","79.38","87","75","86.21","86","26","30.23","52","0","0.00"
"10808  :  โรงพยาบาลหนองแค","28","0","0.00","20","0","0.00","15","0","0.00","21","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","3","1","33.33","0","0","0.00","2","0","0.00","6","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","30","23","76.67","35","10","28.57","25","0","0.00","27","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","50","38","76.00","41","32","78.05","31","4","12.90","42","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","40","28","70.00","27","24","88.89","24","5","20.83","29","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","15","15","100.00","13","12","92.31","9","4","44.44","12","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","61","58","95.08","80","64","80.00","86","15","17.44","79","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","23","22","95.65","24","23","95.83","29","5","17.24","27","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","19","2","10.53","16","1","6.25","17","1","5.88","11","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","311","304","97.75","281","274","97.51","292","159","54.45","234","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","63","60","95.24","60","58","96.67","56","33","58.93","55","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","103","99","96.12","98","93","94.90","83","28","33.73","53","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","21","19","90.48","13","12","92.31","13","5","38.46","16","0","0.00"
"10821  :  โรงพยาบาลพานทอง","59","56","94.92","79","76","96.20","88","24","27.27","69","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","16","16","100.00","46","46","100.00","15","5","33.33","9","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","457","416","91.03","400","364","91.00","360","96","26.67","285","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","33","33","100.00","39","39","100.00","27","14","51.85","35","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","169","156","92.31","204","186","91.18","184","68","36.96","123","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","40","40","100.00","32","32","100.00","33","22","66.67","35","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","7","4","57.14","8","6","75.00","5","1","20.00","12","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","96","0","0.00","41","0","0.00","39","0","0.00","41","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","2","2","100.00","2","0","0.00","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","212","72","33.96","198","56","28.28","206","27","13.11","179","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","32","28","87.50","26","8","30.77","28","2","7.14","22","0","0.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","8","8","100.00","13","13","100.00","12","6","50.00","11","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","139","126","90.65","144","104","72.22","115","25","21.74","90","0","0.00"
"10829  :  โรงพยาบาลแกลง","35","1","2.86","38","3","7.89","35","1","2.86","29","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","43","40","93.02","39","39","100.00","33","10","30.30","34","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","15","10","66.67","25","18","72.00","16","0","0.00","13","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","244","6","2.46","255","223","87.45","286","82","28.67","274","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","19","18","94.74","7","7","100.00","18","6","33.33","11","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","24","5","20.83","32","15","46.88","24","0","0.00","28","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","42","42","100.00","36","36","100.00","44","17","38.64","35","0","0.00"
