"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","2,969","917","30.89","690","206","29.86","895","361","40.34","847","219","25.86","982","227","23.12"
"10752  :  โรงพยาบาลบางบ่อ","157","92","58.60","41","27","65.85","58","37","63.79","54","31","57.41","54","30","55.56"
"10753  :  โรงพยาบาลบางพลี","2,280","1,723","75.57","779","576","73.94","745","504","67.65","797","587","73.65","940","646","68.72"
"10754  :  โรงพยาบาลบางจาก","367","279","76.02","158","110","69.62","167","118","70.66","142","109","76.76","114","76","66.67"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","540","439","81.30","232","179","77.16","228","177","77.63","230","167","72.61","214","169","78.97"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","91","79","86.81","56","34","60.71","50","33","66.00","46","30","65.22","32","29","90.63"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","117","88","75.21","12","7","58.33","29","21","72.41","48","33","68.75","66","51","77.27"
"10686  :  โรงพยาบาลพระนั่งเกล้า","3,485","2,420","69.44","1,425","815","57.19","1,504","883","58.71","1,488","873","58.67","1,467","836","56.99"
"10756  :  โรงพยาบาลบางกรวย","351","234","66.67","181","127","70.17","149","103","69.13","132","88","66.67","127","21","16.54"
"10757  :  โรงพยาบาลบางใหญ่","62","45","72.58","20","7","35.00","26","22","84.62","23","16","69.57","25","23","92.00"
"10758  :  โรงพยาบาลบางบัวทอง","889","742","83.46","361","308","85.32","370","293","79.19","360","276","76.67","354","280","79.10"
"10759  :  โรงพยาบาลไทรน้อย","846","795","93.97","317","286","90.22","415","374","90.12","332","299","90.06","316","292","92.41"
"10760  :  โรงพยาบาลปากเกร็ด","674","471","69.88","218","145","66.51","229","167","72.93","269","182","67.66","285","193","67.72"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,668","1,356","81.29","376","163","43.35","657","223","33.94","1,072","768","71.64","1,176","857","72.87"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","2,475","1,758","71.03","976","657","67.32","909","615","67.66","909","608","66.89","1,002","679","67.76"
"10761  :  โรงพยาบาลคลองหลวง","426","393","92.25","201","165","82.09","174","159","91.38","144","140","97.22","96","93","96.88"
"10762  :  โรงพยาบาลธัญบุรี","550","492","89.45","268","186","69.40","241","186","77.18","238","216","90.76","208","204","98.08"
"10763  :  โรงพยาบาลประชาธิปัตย์","266","195","73.31","155","95","61.29","111","78","70.27","93","63","67.74","71","57","80.28"
"10764  :  โรงพยาบาลหนองเสือ","273","261","95.60","107","95","88.79","128","121","94.53","113","112","99.12","101","100","99.01"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","295","278","94.24","128","111","86.72","116","105","90.52","104","99","95.19","111","109","98.20"
"10766  :  โรงพยาบาลลำลูกกา","727","617","84.87","275","227","82.55","279","227","81.36","280","227","81.07","264","247","93.56"
"10767  :  โรงพยาบาลสามโคก","207","161","77.78","80","56","70.00","72","61","84.72","67","55","82.09","82","63","76.83"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,048","325","31.01","293","2","0.68","425","5","1.18","520","149","28.65","479","248","51.77"
"10688  :  โรงพยาบาลเสนา","497","463","93.16","207","187","90.34","200","183","91.50","226","199","88.05","213","197","92.49"
"10768  :  โรงพยาบาลท่าเรือ","224","199","88.84","97","78","80.41","106","92","86.79","105","92","87.62","91","83","91.21"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","208","206","99.04","84","83","98.81","82","82","100.00","95","94","98.95","84","81","96.43"
"10770  :  โรงพยาบาลบางไทร","147","142","96.60","68","62","91.18","62","59","95.16","67","64","95.52","55","54","98.18"
"10771  :  โรงพยาบาลบางบาล","80","72","90.00","47","38","80.85","31","29","93.55","31","29","93.55","24","22","91.67"
"10772  :  โรงพยาบาลบางปะอิน","700","644","92.00","316","277","87.66","313","258","82.43","297","269","90.57","234","216","92.31"
"10773  :  โรงพยาบาลบางปะหัน","208","190","91.35","103","95","92.23","85","78","91.76","91","85","93.41","75","70","93.33"
"10774  :  โรงพยาบาลผักไห่","144","136","94.44","74","68","91.89","58","55","94.83","54","53","98.15","53","50","94.34"
"10775  :  โรงพยาบาลภาชี","257","244","94.94","116","108","93.10","102","93","91.18","97","92","94.85","106","93","87.74"
"10776  :  โรงพยาบาลลาดบัวหลวง","86","54","62.79","49","21","42.86","32","20","62.50","32","12","37.50","31","15","48.39"
"10777  :  โรงพยาบาลวังน้อย","493","482","97.77","193","180","93.26","212","202","95.28","186","168","90.32","216","213","98.61"
"10778  :  โรงพยาบาลบางซ้าย","37","36","97.30","16","16","100.00","22","20","90.91","13","13","100.00","15","15","100.00"
"10779  :  โรงพยาบาลอุทัย","314","290","92.36","148","131","88.51","133","116","87.22","121","99","81.82","116","102","87.93"
"10780  :  โรงพยาบาลมหาราช","58","54","93.10","30","29","96.67","21","18","85.71","24","23","95.83","19","16","84.21"
"10781  :  โรงพยาบาลบ้านแพรก","25","25","100.00","9","9","100.00","8","8","100.00","12","12","100.00","15","14","93.33"
"10689  :  โรงพยาบาลอ่างทอง","755","578","76.56","357","275","77.03","316","212","67.09","327","226","69.11","179","119","66.48"
"10782  :  โรงพยาบาลไชโย","66","63","95.45","38","34","89.47","33","31","93.94","21","18","85.71","23","22","95.65"
"10784  :  โรงพยาบาลป่าโมก","164","141","85.98","73","60","82.19","67","57","85.07","60","53","88.33","64","49","76.56"
"10785  :  โรงพยาบาลโพธิ์ทอง","223","222","99.55","87","87","100.00","98","92","93.88","100","92","92.00","106","95","89.62"
"10786  :  โรงพยาบาลแสวงหา","43","38","88.37","20","16","80.00","18","15","83.33","20","18","90.00","18","16","88.89"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","331","292","88.22","130","101","77.69","139","125","89.93","156","132","84.62","163","136","83.44"
"10788  :  โรงพยาบาลสามโก้","59","57","96.61","22","21","95.45","24","23","95.83","24","24","100.00","29","29","100.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","1,538","1,201","78.09","571","424","74.26","632","472","74.68","641","448","69.89","653","481","73.66"
"10691  :  โรงพยาบาลบ้านหมี่","808","669","82.80","337","258","76.56","326","272","83.44","344","284","82.56","344","287","83.43"
"10789  :  โรงพยาบาลพัฒนานิคม","639","524","82.00","273","205","75.09","298","214","71.81","302","231","76.49","278","205","73.74"
"10790  :  โรงพยาบาลโคกสำโรง","514","432","84.05","220","162","73.64","221","177","80.09","239","194","81.17","230","197","85.65"
"10791  :  โรงพยาบาลชัยบาดาล","979","863","88.15","392","332","84.69","414","343","82.85","423","370","87.47","438","377","86.07"
"10792  :  โรงพยาบาลท่าวุ้ง","116","103","88.79","68","61","89.71","65","52","80.00","50","36","72.00","6","5","83.33"
"10793  :  โรงพยาบาลท่าหลวง","332","285","85.84","144","109","75.69","152","126","82.89","139","123","88.49","125","111","88.80"
"10794  :  โรงพยาบาลสระโบสถ์","115","85","73.91","57","38","66.67","47","36","76.60","45","30","66.67","45","34","75.56"
"10795  :  โรงพยาบาลโคกเจริญ","165","135","81.82","65","40","61.54","64","52","81.25","55","47","85.45","45","41","91.11"
"10796  :  โรงพยาบาลลำสนธิ","168","155","92.26","68","56","82.35","52","47","90.38","63","60","95.24","76","75","98.68"
"10797  :  โรงพยาบาลหนองม่วง","31","25","80.65","20","16","80.00","19","15","78.95","11","8","72.73","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","701","652","93.01","292","262","89.73","285","257","90.18","305","294","96.39","323","313","96.90"
"10693  :  โรงพยาบาลอินทร์บุรี","530","390","73.58","230","155","67.39","209","163","77.99","205","150","73.17","228","152","66.67"
"10798  :  โรงพยาบาลบางระจัน","108","74","68.52","55","28","50.91","51","17","33.33","34","14","41.18","34","33","97.06"
"10799  :  โรงพยาบาลค่ายบางระจัน","127","116","91.34","57","50","87.72","56","49","87.50","52","48","92.31","53","53","100.00"
"10800  :  โรงพยาบาลพรหมบุรี","56","53","94.64","22","19","86.36","23","21","91.30","20","17","85.00","27","25","92.59"
"10801  :  โรงพยาบาลท่าช้าง","63","59","93.65","28","23","82.14","35","26","74.29","32","28","87.50","17","17","100.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","210","109","51.90","102","47","46.08","18","9","50.00","0","0","0.00","96","53","55.21"
"10802  :  โรงพยาบาลมโนรมย์","137","126","91.97","59","53","89.83","57","52","91.23","49","44","89.80","60","51","85.00"
"10803  :  โรงพยาบาลวัดสิงห์","111","111","100.00","48","48","100.00","45","45","100.00","57","56","98.25","50","50","100.00"
"10804  :  โรงพยาบาลสรรพยา","76","68","89.47","21","16","76.19","31","27","87.10","45","40","88.89","39","38","97.44"
"10805  :  โรงพยาบาลสรรคบุรี","230","195","84.78","104","76","73.08","99","84","84.85","102","80","78.43","86","69","80.23"
"10806  :  โรงพยาบาลหันคา","49","43","87.76","23","17","73.91","22","18","81.82","24","21","87.50","16","14","87.50"
"27974  :  โรงพยาบาลหนองมะโมง","137","120","87.59","53","41","77.36","41","34","82.93","54","44","81.48","61","58","95.08"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","2,066","120","5.81","818","32","3.91","733","29","3.96","696","33","4.74","762","28","3.67"
"10695  :  โรงพยาบาลพระพุทธบาท","700","636","90.86","328","273","83.23","331","285","86.10","310","269","86.77","263","208","79.09"
"10807  :  โรงพยาบาลแก่งคอย","714","650","91.04","307","249","81.11","307","267","86.97","299","272","90.97","301","265","88.04"
"10808  :  โรงพยาบาลหนองแค","398","338","84.92","150","123","82.00","146","119","81.51","151","126","83.44","171","130","76.02"
"10809  :  โรงพยาบาลวิหารแดง","365","304","83.29","176","141","80.11","156","124","79.49","151","113","74.83","126","107","84.92"
"10810  :  โรงพยาบาลหนองแซง","59","56","94.92","23","19","82.61","27","25","92.59","27","25","92.59","20","14","70.00"
"10811  :  โรงพยาบาลบ้านหมอ","191","138","72.25","81","51","62.96","74","50","67.57","84","52","61.90","90","55","61.11"
"10812  :  โรงพยาบาลดอนพุด","67","56","83.58","30","25","83.33","31","27","87.10","30","26","86.67","25","21","84.00"
"10813  :  โรงพยาบาลหนองโดน","34","13","38.24","23","4","17.39","22","6","27.27","17","8","47.06","12","6","50.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","141","116","82.27","56","43","76.79","48","36","75.00","62","54","87.10","54","46","85.19"
"10815  :  โรงพยาบาลมวกเหล็ก","508","407","80.12","188","142","75.53","209","153","73.21","242","180","74.38","228","172","75.44"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","260","219","84.23","114","95","83.33","117","101","86.32","117","90","76.92","109","75","68.81"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","2,349","1,396","59.43","955","338","35.39","937","397","42.37","882","359","40.70","868","334","38.48"
"10817  :  โรงพยาบาลบ้านบึง","180","159","88.33","80","58","72.50","73","61","83.56","63","51","80.95","67","51","76.12"
"10818  :  โรงพยาบาลหนองใหญ่","340","329","96.76","118","112","94.92","137","135","98.54","176","167","94.89","156","152","97.44"
