"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","406","179","44.09","77","15","19.48","83","25","30.12","115","40","34.78","131","99","75.57"
"10752  :  โรงพยาบาลบางบ่อ","70","70","100.00","15","15","100.00","18","18","100.00","18","18","100.00","19","19","100.00"
"10753  :  โรงพยาบาลบางพลี","22","15","68.18","5","3","60.00","10","8","80.00","6","3","50.00","1","1","100.00"
"10754  :  โรงพยาบาลบางจาก","15","13","86.67","0","0","0.00","2","2","100.00","12","10","83.33","1","1","100.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","3","1","33.33","0","0","0.00","0","0","0.00","2","0","0.00","1","1","100.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","188","168","89.36","71","58","81.69","48","46","95.83","29","27","93.10","40","37","92.50"
"10756  :  โรงพยาบาลบางกรวย","22","22","100.00","3","3","100.00","6","6","100.00","6","6","100.00","7","7","100.00"
"10757  :  โรงพยาบาลบางใหญ่","42","38","90.48","8","8","100.00","15","14","93.33","10","8","80.00","9","8","88.89"
"10758  :  โรงพยาบาลบางบัวทอง","93","87","93.55","24","21","87.50","25","23","92.00","22","22","100.00","22","21","95.45"
"10759  :  โรงพยาบาลไทรน้อย","51","50","98.04","14","14","100.00","10","10","100.00","8","8","100.00","19","18","94.74"
"10760  :  โรงพยาบาลปากเกร็ด","39","39","100.00","8","8","100.00","19","19","100.00","4","4","100.00","8","8","100.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","15","0","0.00","6","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","42","27","64.29","10","9","90.00","8","3","37.50","17","10","58.82","7","5","71.43"
"10761  :  โรงพยาบาลคลองหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","8","6","75.00","2","0","0.00","1","1","100.00","3","3","100.00","2","2","100.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","7","4","57.14","2","1","50.00","0","0","0.00","2","1","50.00","3","2","66.67"
"10764  :  โรงพยาบาลหนองเสือ","23","0","0.00","4","0","0.00","4","0","0.00","10","0","0.00","5","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","17","16","94.12","2","2","100.00","3","3","100.00","7","6","85.71","5","5","100.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","20","15","75.00","6","3","50.00","2","2","100.00","7","5","71.43","5","5","100.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","27","0","0.00","5","0","0.00","8","0","0.00","6","0","0.00","8","0","0.00"
"10688  :  โรงพยาบาลเสนา","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","3","1","33.33","0","0","0.00","1","0","0.00","0","0","0.00","2","1","50.00"
"10773  :  โรงพยาบาลบางปะหัน","3","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"10774  :  โรงพยาบาลผักไห่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","6","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","3","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"10780  :  โรงพยาบาลมหาราช","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","76","72","94.74","19","19","100.00","19","17","89.47","19","18","94.74","19","18","94.74"
"10782  :  โรงพยาบาลไชโย","1","1","100.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","2","1","50.00","1","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","44","42","95.45","18","16","88.89","9","9","100.00","12","12","100.00","5","5","100.00"
"10786  :  โรงพยาบาลแสวงหา","23","22","95.65","5","5","100.00","6","6","100.00","7","7","100.00","5","4","80.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","8","1","12.50","5","0","0.00","1","0","0.00","2","1","50.00","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","3","2","66.67","0","0","0.00","1","1","100.00","1","0","0.00","1","1","100.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","7","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","7","1","14.29","3","0","0.00","0","0","0.00","3","0","0.00","1","1","100.00"
"10789  :  โรงพยาบาลพัฒนานิคม","31","0","0.00","8","0","0.00","5","0","0.00","3","0","0.00","15","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","10","0","0.00","3","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","10","0","0.00","3","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","7","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","8","0","0.00","3","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","2","1","50.00","1","1","100.00","1","0","0.00","0","0","0.00","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","35","8","22.86","11","0","0.00","10","2","20.00","5","3","60.00","9","3","33.33"
"10693  :  โรงพยาบาลอินทร์บุรี","48","0","0.00","19","0","0.00","13","0","0.00","11","0","0.00","5","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","3","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","3","1","33.33","0","0","0.00","1","0","0.00","0","0","0.00","2","1","50.00"
"10801  :  โรงพยาบาลท่าช้าง","4","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","32","12","37.50","7","2","28.57","8","2","25.00","7","5","71.43","10","3","30.00"
"10802  :  โรงพยาบาลมโนรมย์","1","1","100.00","0","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","4","3","75.00","0","0","0.00","1","0","0.00","0","0","0.00","3","3","100.00"
"10804  :  โรงพยาบาลสรรพยา","3","2","66.67","2","1","50.00","0","0","0.00","0","0","0.00","1","1","100.00"
"10805  :  โรงพยาบาลสรรคบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","171","81","47.37","49","13","26.53","43","26","60.47","42","18","42.86","37","24","64.86"
"10695  :  โรงพยาบาลพระพุทธบาท","35","5","14.29","9","1","11.11","11","3","27.27","10","1","10.00","5","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","4","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","9","1","11.11","2","0","0.00","3","0","0.00","2","0","0.00","2","1","50.00"
"10809  :  โรงพยาบาลวิหารแดง","8","6","75.00","1","0","0.00","1","0","0.00","3","3","100.00","3","3","100.00"
"10810  :  โรงพยาบาลหนองแซง","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","17","9","52.94","5","2","40.00","1","1","100.00","6","2","33.33","5","4","80.00"
"10812  :  โรงพยาบาลดอนพุด","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","7","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","32","0","0.00","7","0","0.00","11","0","0.00","9","0","0.00","5","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","11","6","54.55","5","2","40.00","4","3","75.00","1","1","100.00","1","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","32","22","68.75","2","1","50.00","3","3","100.00","7","5","71.43","20","13","65.00"
"10817  :  โรงพยาบาลบ้านบึง","243","168","69.14","63","37","58.73","64","49","76.56","62","44","70.97","54","38","70.37"
"10818  :  โรงพยาบาลหนองใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","2","1","50.00","1","0","0.00","0","0","0.00","0","0","0.00","1","1","100.00"
