"โรงพยาบาล","จำนวนหญิงตั้งครรภ์อายุครรภ์ 15-25 สัปดาห์ ได้บริการฝากครรภ์ (workload คนต่อหน่วยบริการ)","วัด CLworkload(ครั้ง)","ความครอบคลุมการได้รับบริการวัด CL เมื่ออายุครรภ์ 15-25 สัปดาห์ตัดความซ้ำซ้อนด้วยCID,First ANC (คน)"
"ฝากครรภ์ทั้งหมด","จำนวนการวัด CL ตัดความซ้ำซ้อนด้วย CID,First CL","ฝากครรภ์ทั้งหมด","ได้รับบริการการวัด CL","ร้อยละ"
"ทำเองไม่ซ้ำกับหน่วยอื่น","ร้อยละ","ทำที่หน่วยบริการอื่น"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","0","0","0.00","0","0","0","0","0.00"
"11539  :  โรงพยาบาลตากสิน","0","0","0.00","0","0","0","0","0.00"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","933","0","0.00","0","0","917","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","302","0","0.00","0","0","280","0","0.00"
"10753  :  โรงพยาบาลบางพลี","393","0","0.00","0","0","388","0","0.00"
"10754  :  โรงพยาบาลบางจาก","90","0","0.00","0","0","87","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","191","0","0.00","0","0","189","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","24","0","0.00","0","0","24","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","6","0","0.00","0","0","6","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","31","0","0.00","0","0","31","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","657","272","41.40","1","309","632","84","13.29"
"10756  :  โรงพยาบาลบางกรวย","73","6","8.22","0","11","73","3","4.11"
"10757  :  โรงพยาบาลบางใหญ่","169","1","0.59","4","2","168","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","133","63","47.37","0","67","131","58","44.27"
"10759  :  โรงพยาบาลไทรน้อย","192","0","0.00","20","0","190","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","172","34","19.77","0","42","172","6","3.49"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","973","0","0.00","0","0","971","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","633","224","35.39","9","225","596","68","11.41"
"10761  :  โรงพยาบาลคลองหลวง","143","31","21.68","1","31","140","3","2.14"
"10762  :  โรงพยาบาลธัญบุรี","410","284","69.27","0","309","369","167","45.26"
"10763  :  โรงพยาบาลประชาธิปัตย์","39","20","51.28","1","31","37","3","8.11"
"10764  :  โรงพยาบาลหนองเสือ","95","0","0.00","45","0","93","11","11.83"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","73","0","0.00","0","0","71","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","219","72","32.88","1","74","218","16","7.34"
"10767  :  โรงพยาบาลสามโคก","32","13","40.63","1","13","32","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","487","258","52.98","10","321","469","86","18.34"
"10688  :  โรงพยาบาลเสนา","151","107","70.86","2","119","147","63","42.86"
"10768  :  โรงพยาบาลท่าเรือ","35","0","0.00","0","0","35","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","61","42","68.85","1","46","60","38","63.33"
"10770  :  โรงพยาบาลบางไทร","48","14","29.17","3","20","46","10","21.74"
"10771  :  โรงพยาบาลบางบาล","26","0","0.00","0","0","25","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","253","151","59.68","2","152","252","106","42.06"
"10773  :  โรงพยาบาลบางปะหัน","73","59","80.82","0","59","73","14","19.18"
"10774  :  โรงพยาบาลผักไห่","42","0","0.00","1","0","42","1","2.38"
"10775  :  โรงพยาบาลภาชี","52","32","61.54","0","34","51","24","47.06"
"10776  :  โรงพยาบาลลาดบัวหลวง","47","0","0.00","1","0","46","1","2.17"
"10777  :  โรงพยาบาลวังน้อย","202","110","54.46","2","124","195","88","45.13"
"10778  :  โรงพยาบาลบางซ้าย","4","0","0.00","2","0","1","0","0.00"
"10779  :  โรงพยาบาลอุทัย","141","0","0.00","2","0","140","0","0.00"
"10780  :  โรงพยาบาลมหาราช","14","0","0.00","0","0","13","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","6","0","0.00","0","0","6","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","295","192","65.08","5","197","272","97","35.66"
"10782  :  โรงพยาบาลไชโย","22","15","68.18","1","16","22","5","22.73"
"10784  :  โรงพยาบาลป่าโมก","44","29","65.91","0","31","44","22","50.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","82","0","0.00","19","1","78","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","46","17","36.96","0","17","46","8","17.39"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","141","108","76.60","0","114","141","75","53.19"
"10788  :  โรงพยาบาลสามโก้","18","11","61.11","0","11","18","10","55.56"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","538","396","73.61","3","399","529","118","22.31"
"10691  :  โรงพยาบาลบ้านหมี่","261","40","15.33","2","40","254","16","6.30"
"10789  :  โรงพยาบาลพัฒนานิคม","215","0","0.00","4","0","214","1","0.47"
"10790  :  โรงพยาบาลโคกสำโรง","117","101","86.32","1","104","116","79","68.10"
"10791  :  โรงพยาบาลชัยบาดาล","349","243","69.63","0","249","340","77","22.65"
"10792  :  โรงพยาบาลท่าวุ้ง","60","40","66.67","2","41","57","13","22.81"
"10793  :  โรงพยาบาลท่าหลวง","78","0","0.00","7","0","74","1","1.35"
"10794  :  โรงพยาบาลสระโบสถ์","25","0","0.00","2","0","21","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","64","0","0.00","1","0","62","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","41","0","0.00","0","0","41","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","69","0","0.00","0","0","69","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","399","153","38.35","1","183","373","130","34.85"
"10693  :  โรงพยาบาลอินทร์บุรี","219","137","62.56","1","145","209","37","17.70"
"10798  :  โรงพยาบาลบางระจัน","21","0","0.00","15","0","16","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","34","0","0.00","3","0","31","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","17","0","0.00","0","0","16","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","18","0","0.00","1","0","17","1","5.88"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","69","0","0.00","0","0","67","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","50","0","0.00","0","0","50","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","36","0","0.00","0","0","36","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","26","0","0.00","0","0","26","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","85","0","0.00","0","0","85","0","0.00"
"10806  :  โรงพยาบาลหันคา","69","0","0.00","0","0","69","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","34","0","0.00","0","0","34","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","276","181","65.58","3","209","260","129","49.62"
"10695  :  โรงพยาบาลพระพุทธบาท","250","8","3.20","1","8","243","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","157","0","0.00","2","0","156","1","0.64"
"10808  :  โรงพยาบาลหนองแค","111","4","3.60","5","4","110","1","0.91"
"10809  :  โรงพยาบาลวิหารแดง","82","44","53.66","0","63","82","38","46.34"
"10810  :  โรงพยาบาลหนองแซง","18","0","0.00","1","0","17","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","60","44","73.33","0","46","57","19","33.33"
"10812  :  โรงพยาบาลดอนพุด","18","0","0.00","0","0","17","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","14","0","0.00","0","0","13","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","49","37","75.51","1","38","48","13","27.08"
"10815  :  โรงพยาบาลมวกเหล็ก","145","28","19.31","1","33","145","13","8.97"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","58","0","0.00","0","1","57","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","1,210","0","0.00","0","0","1,160","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","266","0","0.00","0","0","263","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","123","0","0.00","0","0","122","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","940","0","0.00","0","0","913","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","75","0","0.00","0","0","73","0","0.00"
"10821  :  โรงพยาบาลพานทอง","260","0","0.00","0","0","254","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","641","0","0.00","0","0","585","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","324","0","0.00","0","0","313","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","7","0","0.00","0","0","7","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","111","0","0.00","0","0","109","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","158","0","0.00","0","0","149","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","5","0","0.00","0","0","5","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","338","0","0.00","0","0","335","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","175","0","0.00","0","0","170","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","104","0","0.00","0","0","102","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","96","0","0.00","0","0","93","0","0.00"
"10663  :  โรงพยาบาลระยอง","548","20","3.65","0","33","526","15","2.85"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","425","0","0.00","0","0","383","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","140","0","0.00","0","0","135","0","0.00"
"10829  :  โรงพยาบาลแกลง","348","0","0.00","0","0","346","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","84","0","0.00","0","0","72","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","155","0","0.00","0","0","149","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","164","0","0.00","0","13","163","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","51","0","0.00","0","0","47","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","105","0","0.00","0","0","105","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","714","0","0.00","0","0","650","0","0.00"
"10834  :  โรงพยาบาลขลุง","108","0","0.00","0","0","105","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","66","0","0.00","0","0","64","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","38","0","0.00","0","0","35","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","48","0","0.00","0","0","46","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","60","0","0.00","0","0","60","0","0.00"
"10839  :  โรงพยาบาลมะขาม","90","0","0.00","0","0","88","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","45","0","0.00","0","0","44","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","210","0","0.00","0","0","207","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","116","0","0.00","0","0","115","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","86","0","0.00","0","0","84","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","64","0","0.00","0","0","60","0","0.00"
"10696  :  โรงพยาบาลตราด","194","0","0.00","0","0","185","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","43","0","0.00","0","0","41","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","53","0","0.00","0","0","50","0","0.00"
"10847  :  โรงพยาบาลบ่อไร่","107","0","0.00","0","0","104","0","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","50","0","0.00","0","0","47","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","21","0","0.00","0","0","21","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","28","0","0.00","0","0","26","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","327","0","0.00","0","0","317","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","137","0","0.00","0","0","136","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","39","0","0.00","0","0","38","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","167","0","0.00","0","0","167","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","164","0","0.00","0","0","164","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","75","0","0.00","0","0","75","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","333","0","0.00","0","0","331","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","207","0","0.00","0","0","204","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","147","0","0.00","0","0","145","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","20","0","0.00","0","0","18","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","3","0","0.00","0","0","3","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","160","0","0.00","0","0","160","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","384","0","0.00","0","0","378","0","0.00"
"10858  :  โรงพยาบาลนาดี","137","0","0.00","0","0","136","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","46","0","0.00","0","0","46","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","36","0","0.00","0","0","35","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","183","0","0.00","0","0","183","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","68","0","0.00","0","0","68","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","9","0","0.00","0","0","9","0","0.00"
"10698  :  โรงพยาบาลนครนายก","594","262","44.11","0","262","513","193","37.62"
"10863  :  โรงพยาบาลปากพลี","14","0","0.00","1","0","13","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","126","0","0.00","16","0","115","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","91","0","0.00","3","0","89","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","366","0","0.00","0","0","366","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","782","0","0.00","0","0","653","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","111","0","0.00","0","0","108","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","146","0","0.00","0","0","146","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","177","0","0.00","0","0","174","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","151","0","0.00","0","0","139","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","186","0","0.00","0","0","159","0","0.00"
