"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","37","7","18.92","14","5","35.71","8","2","25.00","3","0","0.00","12","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","40","26","65.00","16","11","68.75","12","7","58.33","6","4","66.67","6","4","66.67"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","46","35","76.09","9","5","55.56","8","6","75.00","13","12","92.31","16","12","75.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","6","3","50.00","0","0","0.00","2","2","100.00","0","0","0.00","4","1","25.00"
"28785  :  โรงพยาบาลบางเสาธง","7","7","100.00","0","0","0.00","2","2","100.00","2","2","100.00","3","3","100.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","7","5","71.43","4","2","50.00","2","2","100.00","0","0","0.00","1","1","100.00"
"10757  :  โรงพยาบาลบางใหญ่","8","2","25.00","3","1","33.33","2","1","50.00","1","0","0.00","2","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","12","3","25.00","4","1","25.00","2","1","50.00","2","0","0.00","4","1","25.00"
"10759  :  โรงพยาบาลไทรน้อย","59","25","42.37","20","4","20.00","15","8","53.33","13","10","76.92","11","3","27.27"
"10760  :  โรงพยาบาลปากเกร็ด","46","13","28.26","16","7","43.75","13","2","15.38","7","1","14.29","10","3","30.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","7","2","28.57","2","1","50.00","0","0","0.00","3","1","33.33","2","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","5","2","40.00","2","2","100.00","1","0","0.00","0","0","0.00","2","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","14","12","85.71","7","7","100.00","4","4","100.00","1","0","0.00","2","1","50.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","25","14","56.00","7","5","71.43","11","8","72.73","3","1","33.33","4","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","17","14","82.35","5","5","100.00","6","6","100.00","3","2","66.67","3","1","33.33"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","12","11","91.67","2","2","100.00","2","2","100.00","3","3","100.00","5","4","80.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","9","8","88.89","1","1","100.00","3","3","100.00","2","2","100.00","3","2","66.67"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","13","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","3","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","27","26","96.30","10","9","90.00","3","3","100.00","8","8","100.00","6","6","100.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","16","9","56.25","3","1","33.33","5","2","40.00","3","3","100.00","5","3","60.00"
"10770  :  โรงพยาบาลบางไทร","40","34","85.00","12","11","91.67","10","8","80.00","8","8","100.00","10","7","70.00"
"10771  :  โรงพยาบาลบางบาล","10","6","60.00","3","2","66.67","2","1","50.00","2","2","100.00","3","1","33.33"
"10772  :  โรงพยาบาลบางปะอิน","33","30","90.91","8","7","87.50","8","8","100.00","10","9","90.00","7","6","85.71"
"10773  :  โรงพยาบาลบางปะหัน","10","9","90.00","1","0","0.00","3","3","100.00","3","3","100.00","3","3","100.00"
"10774  :  โรงพยาบาลผักไห่","6","2","33.33","1","1","100.00","1","1","100.00","2","0","0.00","2","0","0.00"
"10775  :  โรงพยาบาลภาชี","19","17","89.47","7","7","100.00","6","6","100.00","4","4","100.00","2","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","8","6","75.00","1","1","100.00","3","2","66.67","4","3","75.00","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","38","29","76.32","10","6","60.00","8","8","100.00","12","8","66.67","8","7","87.50"
"10778  :  โรงพยาบาลบางซ้าย","23","9","39.13","5","5","100.00","4","2","50.00","4","1","25.00","10","1","10.00"
"10779  :  โรงพยาบาลอุทัย","5","5","100.00","1","1","100.00","1","1","100.00","2","2","100.00","1","1","100.00"
"10780  :  โรงพยาบาลมหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","4","4","100.00","3","3","100.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","4","4","100.00","0","0","0.00","0","0","0.00","1","1","100.00","3","3","100.00"
"10782  :  โรงพยาบาลไชโย","8","7","87.50","0","0","0.00","1","1","100.00","3","3","100.00","4","3","75.00"
"10784  :  โรงพยาบาลป่าโมก","17","9","52.94","3","0","0.00","7","3","42.86","3","3","100.00","4","3","75.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","14","13","92.86","8","8","100.00","1","1","100.00","4","3","75.00","1","1","100.00"
"10786  :  โรงพยาบาลแสวงหา","35","32","91.43","14","14","100.00","8","8","100.00","10","7","70.00","3","3","100.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","16","16","100.00","6","6","100.00","0","0","0.00","7","7","100.00","3","3","100.00"
"10788  :  โรงพยาบาลสามโก้","7","4","57.14","1","1","100.00","4","1","25.00","1","1","100.00","1","1","100.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","38","21","55.26","9","2","22.22","15","10","66.67","8","7","87.50","6","2","33.33"
"10790  :  โรงพยาบาลโคกสำโรง","42","35","83.33","18","16","88.89","10","6","60.00","8","7","87.50","6","6","100.00"
"10791  :  โรงพยาบาลชัยบาดาล","39","13","33.33","14","6","42.86","17","6","35.29","7","1","14.29","1","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","12","7","58.33","5","2","40.00","3","2","66.67","4","3","75.00","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","30","15","50.00","15","7","46.67","6","5","83.33","1","1","100.00","8","2","25.00"
"10794  :  โรงพยาบาลสระโบสถ์","44","19","43.18","14","8","57.14","13","4","30.77","7","1","14.29","10","6","60.00"
"10795  :  โรงพยาบาลโคกเจริญ","19","13","68.42","10","6","60.00","6","6","100.00","3","1","33.33","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","8","4","50.00","5","2","40.00","2","2","100.00","1","0","0.00","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","25","14","56.00","11","7","63.64","6","4","66.67","4","2","50.00","4","1","25.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","20","14","70.00","7","6","85.71","3","2","66.67","7","4","57.14","3","2","66.67"
"10693  :  โรงพยาบาลอินทร์บุรี","5","4","80.00","2","2","100.00","1","1","100.00","1","1","100.00","1","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","10","10","100.00","2","2","100.00","1","1","100.00","4","4","100.00","3","3","100.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","36","30","83.33","12","11","91.67","7","6","85.71","10","9","90.00","7","4","57.14"
"10800  :  โรงพยาบาลพรหมบุรี","26","17","65.38","9","6","66.67","10","9","90.00","3","1","33.33","4","1","25.00"
"10801  :  โรงพยาบาลท่าช้าง","16","11","68.75","8","6","75.00","3","3","100.00","1","1","100.00","4","1","25.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","29","25","86.21","5","5","100.00","11","10","90.91","5","5","100.00","8","5","62.50"
"10803  :  โรงพยาบาลวัดสิงห์","20","13","65.00","4","4","100.00","5","5","100.00","7","1","14.29","4","3","75.00"
"10804  :  โรงพยาบาลสรรพยา","13","5","38.46","2","2","100.00","0","0","0.00","7","3","42.86","4","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","34","33","97.06","15","15","100.00","3","3","100.00","7","7","100.00","9","8","88.89"
"10806  :  โรงพยาบาลหันคา","33","29","87.88","14","13","92.86","8","8","100.00","6","5","83.33","5","3","60.00"
"27974  :  โรงพยาบาลหนองมะโมง","6","6","100.00","3","3","100.00","2","2","100.00","1","1","100.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","89","5","5.62","28","4","14.29","14","0","0.00","24","1","4.17","23","0","0.00"
"10808  :  โรงพยาบาลหนองแค","20","14","70.00","7","6","85.71","4","1","25.00","5","5","100.00","4","2","50.00"
"10809  :  โรงพยาบาลวิหารแดง","40","37","92.50","18","17","94.44","6","6","100.00","8","7","87.50","8","7","87.50"
"10810  :  โรงพยาบาลหนองแซง","16","11","68.75","4","4","100.00","3","3","100.00","6","3","50.00","3","1","33.33"
"10811  :  โรงพยาบาลบ้านหมอ","24","6","25.00","5","3","60.00","11","1","9.09","5","1","20.00","3","1","33.33"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","35","29","82.86","9","6","66.67","6","6","100.00","14","12","85.71","6","5","83.33"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","12","3","25.00","4","0","0.00","3","1","33.33","3","1","33.33","2","1","50.00"
"10815  :  โรงพยาบาลมวกเหล็ก","50","33","66.00","19","16","84.21","11","8","72.73","10","4","40.00","10","5","50.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","21","10","47.62","4","2","50.00","10","6","60.00","3","0","0.00","4","2","50.00"
"11485  :  โรงพยาบาลค่ายอดิศร","24","5","20.83","12","1","8.33","1","0","0.00","5","1","20.00","6","3","50.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","263","81","30.80","69","15","21.74","66","14","21.21","76","33","43.42","52","19","36.54"
"10818  :  โรงพยาบาลหนองใหญ่","42","28","66.67","16","13","81.25","6","6","100.00","12","8","66.67","8","1","12.50"
"10819  :  โรงพยาบาลบางละมุง","62","6","9.68","45","3","6.67","6","2","33.33","3","0","0.00","8","1","12.50"
