"โรงพยาบาล","เป้าหมายที่ต้องกระตุ้นพัฒนาการ","จำนวนที่ได้รับกระตุ้นพัฒนาการ","อยู่ระหว่างการติดตาม(3)","ติดตามไม่ได้(4)"
"สงสัยล่าช้าส่งต่อทันที1B262(1.1)","ไม่สมวัยหลังกระตุ้น1B2x2(1.2)","เด็กป่วย","สมวัยก่อนเข้า Teda4i(1.3)","พบ Teda4iก่อน DSPM (1.4)","รวมเป้าหมาย(1.1+1.2) - (1.3+1.4)","รวมกระตุ้น(2.1+2.2+2.3+2.4)","%","กระตุ้นครบเกณฑ์(2.1+2.2)","%","ปกติ1B270(2.1)","%","ยังมีพัฒนาการล่าช้า","อยู่ระหว่างการกระตุ้น(2.3)","กระตุ้นไม่ครบเกณฑ์(2.4)"
"รวม(2.2)","%","1B271(2.2.1)","1B272(2.2.2)","1B273(2.2.3)","1B274(2.2.4)","1B275(2.2.5)"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","1","0","0","0","0","1","1","100.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","1","0","0"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10753  :  โรงพยาบาลบางพลี","0","1","0","0","0","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","1"
"10754  :  โรงพยาบาลบางจาก","1","0","0","0","0","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","1"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","2","0","0","0","0","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","2"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","10","0","0","2","0","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","8"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","1","0","0","0","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","1","0"
"28785  :  โรงพยาบาลบางเสาธง","1","0","0","0","0","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","1"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10756  :  โรงพยาบาลบางกรวย","0","1","0","0","0","1","1","100.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","1","0","0"
"10757  :  โรงพยาบาลบางใหญ่","1","0","0","0","0","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","1"
"10758  :  โรงพยาบาลบางบัวทอง","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10759  :  โรงพยาบาลไทรน้อย","1","0","0","0","0","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","1"
"10760  :  โรงพยาบาลปากเกร็ด","0","1","0","1","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","3","0","0","0","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","3"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10761  :  โรงพยาบาลคลองหลวง","8","0","0","0","0","8","7","87.50","6","85.71","4","66.67","2","33.33","0","0","0","2","0","0","1","0","1"
"10762  :  โรงพยาบาลธัญบุรี","6","2","0","0","0","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","3","5"
"10763  :  โรงพยาบาลประชาธิปัตย์","7","0","0","0","0","7","2","28.57","0","0.00","0","0.00","0","0.00","0","0","0","0","0","1","1","3","2"
"10764  :  โรงพยาบาลหนองเสือ","2","7","0","1","0","8","7","87.50","0","0.00","0","0.00","0","0.00","0","0","0","0","0","1","6","0","1"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1","0","0","0","0","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","1"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10767  :  โรงพยาบาลสามโคก","5","0","0","0","0","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","1","4"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10688  :  โรงพยาบาลเสนา","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10768  :  โรงพยาบาลท่าเรือ","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10770  :  โรงพยาบาลบางไทร","1","7","0","0","0","8","6","75.00","6","100.00","3","50.00","3","50.00","1","2","3","3","2","0","0","0","2"
"10771  :  โรงพยาบาลบางบาล","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","0","1","0","1","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10773  :  โรงพยาบาลบางปะหัน","0","1","0","0","0","1","1","100.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","1","0","0"
"10774  :  โรงพยาบาลผักไห่","0","3","0","0","0","3","3","100.00","3","100.00","3","100.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10775  :  โรงพยาบาลภาชี","0","7","0","4","0","3","1","33.33","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","1","0","2"
"10776  :  โรงพยาบาลลาดบัวหลวง","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10777  :  โรงพยาบาลวังน้อย","1","1","0","0","0","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","2"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10782  :  โรงพยาบาลไชโย","0","6","0","0","0","6","6","100.00","3","50.00","3","100.00","0","0.00","0","0","0","0","0","1","2","0","0"
"10784  :  โรงพยาบาลป่าโมก","0","1","0","0","0","1","1","100.00","1","100.00","1","100.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10785  :  โรงพยาบาลโพธิ์ทอง","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10786  :  โรงพยาบาลแสวงหา","2","0","0","0","0","2","2","100.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","2","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0"
