"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","389","5","1.29","47","0","0.00","90","2","2.22","115","2","1.74","137","1","0.73"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","353","122","34.56","88","28","31.82","71","15","21.13","79","31","39.24","115","48","41.74"
"10754  :  โรงพยาบาลบางจาก","103","13","12.62","32","3","9.38","27","3","11.11","25","3","12.00","19","4","21.05"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","54","4","7.41","19","2","10.53","17","2","11.76","13","0","0.00","5","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","665","66","9.92","177","0","0.00","128","0","0.00","136","16","11.76","224","50","22.32"
"10756  :  โรงพยาบาลบางกรวย","66","4","6.06","19","1","5.26","17","1","5.88","16","0","0.00","14","2","14.29"
"10757  :  โรงพยาบาลบางใหญ่","51","0","0.00","17","0","0.00","12","0","0.00","15","0","0.00","7","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","160","18","11.25","40","5","12.50","38","3","7.89","36","4","11.11","46","6","13.04"
"10759  :  โรงพยาบาลไทรน้อย","88","0","0.00","43","0","0.00","16","0","0.00","16","0","0.00","13","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","87","0","0.00","28","0","0.00","20","0","0.00","16","0","0.00","23","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","14","2","14.29","0","0","0.00","11","1","9.09","2","1","50.00","1","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","53","3","5.66","5","0","0.00","10","0","0.00","19","2","10.53","19","1","5.26"
"10763  :  โรงพยาบาลประชาธิปัตย์","24","0","0.00","11","0","0.00","11","0","0.00","0","0","0.00","2","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","45","8","17.78","10","3","30.00","6","0","0.00","10","3","30.00","19","2","10.53"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","40","14","35.00","7","2","28.57","11","5","45.45","12","3","25.00","10","4","40.00"
"10766  :  โรงพยาบาลลำลูกกา","76","0","0.00","14","0","0.00","12","0","0.00","28","0","0.00","22","0","0.00"
"10767  :  โรงพยาบาลสามโคก","23","6","26.09","5","2","40.00","7","2","28.57","6","2","33.33","5","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","327","9","2.75","0","0","0.00","126","4","3.17","2","0","0.00","199","5","2.51"
"10688  :  โรงพยาบาลเสนา","32","0","0.00","9","0","0.00","8","0","0.00","7","0","0.00","8","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","33","0","0.00","13","0","0.00","6","0","0.00","7","0","0.00","7","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","30","0","0.00","9","0","0.00","5","0","0.00","8","0","0.00","8","0","0.00"
"10770  :  โรงพยาบาลบางไทร","5","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00"
"10771  :  โรงพยาบาลบางบาล","9","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","99","0","0.00","32","0","0.00","20","0","0.00","24","0","0.00","23","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","63","1","1.59","14","0","0.00","18","0","0.00","15","0","0.00","16","1","6.25"
"10774  :  โรงพยาบาลผักไห่","33","0","0.00","8","0","0.00","6","0","0.00","12","0","0.00","7","0","0.00"
"10775  :  โรงพยาบาลภาชี","25","0","0.00","5","0","0.00","5","0","0.00","8","0","0.00","7","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","61","0","0.00","16","0","0.00","15","0","0.00","21","0","0.00","9","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","7","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","18","0","0.00","1","0","0.00","0","0","0.00","7","0","0.00","10","0","0.00"
"10780  :  โรงพยาบาลมหาราช","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","170","26","15.29","61","9","14.75","29","4","13.79","38","6","15.79","42","7","16.67"
"10782  :  โรงพยาบาลไชโย","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","38","2","5.26","12","1","8.33","11","0","0.00","8","1","12.50","7","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","15","1","6.67","0","0","0.00","1","0","0.00","11","1","9.09","3","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","30","1","3.33","6","0","0.00","10","1","10.00","7","0","0.00","7","0","0.00"
"10788  :  โรงพยาบาลสามโก้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","339","0","0.00","4","0","0.00","84","0","0.00","150","0","0.00","101","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","95","0","0.00","0","0","0.00","6","0","0.00","39","0","0.00","50","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","88","0","0.00","28","0","0.00","20","0","0.00","20","0","0.00","20","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","149","1","0.67","38","0","0.00","32","0","0.00","37","0","0.00","42","1","2.38"
"10791  :  โรงพยาบาลชัยบาดาล","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","53","0","0.00","18","0","0.00","13","0","0.00","10","0","0.00","12","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","60","0","0.00","18","0","0.00","11","0","0.00","12","0","0.00","19","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","13","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","5","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","52","0","0.00","24","0","0.00","9","0","0.00","7","0","0.00","12","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","54","0","0.00","22","0","0.00","12","0","0.00","8","0","0.00","12","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","30","0","0.00","0","0","0.00","0","0","0.00","16","0","0.00","14","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","95","22","23.16","24","9","37.50","24","7","29.17","23","3","13.04","24","3","12.50"
"10693  :  โรงพยาบาลอินทร์บุรี","74","34","45.95","14","6","42.86","18","8","44.44","21","11","52.38","21","9","42.86"
"10798  :  โรงพยาบาลบางระจัน","11","0","0.00","2","0","0.00","2","0","0.00","3","0","0.00","4","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","15","1","6.67","2","0","0.00","3","0","0.00","7","0","0.00","3","1","33.33"
"10800  :  โรงพยาบาลพรหมบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","8","1","12.50","3","1","33.33","3","0","0.00","1","0","0.00","1","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","145","30","20.69","33","7","21.21","30","8","26.67","43","9","20.93","39","6","15.38"
"10802  :  โรงพยาบาลมโนรมย์","3","1","33.33","0","0","0.00","0","0","0.00","0","0","0.00","3","1","33.33"
"10803  :  โรงพยาบาลวัดสิงห์","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","17","4","23.53","2","0","0.00","2","0","0.00","6","2","33.33","7","2","28.57"
"10805  :  โรงพยาบาลสรรคบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","76","0","0.00","0","0","0.00","68","0","0.00","0","0","0.00","8","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","25","0","0.00","16","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00"
"10808  :  โรงพยาบาลหนองแค","78","0","0.00","24","0","0.00","15","0","0.00","21","0","0.00","18","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","45","0","0.00","8","0","0.00","14","0","0.00","13","0","0.00","10","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","10","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","3","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","24","0","0.00","8","0","0.00","14","0","0.00","2","0","0.00","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","5","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","29","1","3.45","9","0","0.00","7","0","0.00","5","1","20.00","8","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","66","1","1.52","15","0","0.00","15","1","6.67","15","0","0.00","21","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","50","1","2.00","8","0","0.00","20","1","5.00","9","0","0.00","13","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","88","13","14.77","25","5","20.00","17","4","23.53","22","1","4.55","24","3","12.50"
"10817  :  โรงพยาบาลบ้านบึง","125","4","3.20","52","2","3.85","0","0","0.00","10","1","10.00","63","1","1.59"
"10818  :  โรงพยาบาลหนองใหญ่","4","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","336","40","11.90","132","23","17.42","105","16","15.24","53","0","0.00","46","1","2.17"
