"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","45","42","93.33","37","30","81.08","33","32","96.97","8","7","87.50"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","23","22","95.65","23","23","100.00","4","4","100.00","10","4","40.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","57","54","94.74","55","54","98.18","56","51","91.07","43","40","93.02"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","3","3","100.00","6","5","83.33","3","3","100.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","2","2","100.00","4","4","100.00","1","1","100.00","1","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","6","5","83.33","13","1","7.69","0","0","0.00","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","2","0","0.00","1","1","100.00","0","0","0.00","1","1","100.00"
"10759  :  โรงพยาบาลไทรน้อย","17","3","17.65","10","1","10.00","1","0","0.00","0","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","3","1","33.33","10","4","40.00","5","1","20.00","3","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","7","6","85.71","8","5","62.50","6","4","66.67","6","1","16.67"
"10762  :  โรงพยาบาลธัญบุรี","28","16","57.14","40","13","32.50","0","0","0.00","0","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","3","3","100.00","4","4","100.00","5","2","40.00","0","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","23","21","91.30","23","19","82.61","18","13","72.22","2","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","15","14","93.33","26","24","92.31","16","12","75.00","10","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","18","16","88.89","4","3","75.00","0","0","0.00","0","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","1","0","0.00","16","16","100.00","3","0","0.00","2","1","50.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","4","4","100.00","2","2","100.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","18","17","94.44","13","11","84.62","7","7","100.00","5","5","100.00"
"10771  :  โรงพยาบาลบางบาล","3","3","100.00","8","6","75.00","0","0","0.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","9","8","88.89","32","29","90.63","16","8","50.00","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","3","2","66.67","1","1","100.00","5","5","100.00","2","2","100.00"
"10774  :  โรงพยาบาลผักไห่","7","5","71.43","5","3","60.00","6","2","33.33","8","5","62.50"
"10775  :  โรงพยาบาลภาชี","12","12","100.00","9","9","100.00","8","8","100.00","5","5","100.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","2","2","100.00","6","6","100.00","1","1","100.00","3","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","45","41","91.11","22","18","81.82","26","18","69.23","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","4","4","100.00","3","3","100.00","0","0","0.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","1","1","100.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","6","6","100.00","3","3","100.00","6","6","100.00","3","1","33.33"
"10689  :  โรงพยาบาลอ่างทอง","4","3","75.00","2","2","100.00","1","1","100.00","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","3","1","33.33","10","6","60.00","1","0","0.00","2","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","6","5","83.33","3","3","100.00","2","2","100.00","1","1","100.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","9","9","100.00","9","9","100.00","5","5","100.00","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","10","10","100.00","12","9","75.00","6","4","66.67","12","9","75.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","7","7","100.00","10","10","100.00","11","11","100.00","9","9","100.00"
"10788  :  โรงพยาบาลสามโก้","1","1","100.00","3","3","100.00","1","1","100.00","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","4","1","25.00","14","5","35.71","5","1","20.00","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","7","1","14.29","15","2","13.33","10","1","10.00","9","4","44.44"
"10791  :  โรงพยาบาลชัยบาดาล","6","2","33.33","5","2","40.00","2","0","0.00","3","1","33.33"
"10792  :  โรงพยาบาลท่าวุ้ง","8","0","0.00","16","0","0.00","16","0","0.00","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","19","17","89.47","44","37","84.09","20","10","50.00","7","7","100.00"
"10794  :  โรงพยาบาลสระโบสถ์","7","5","71.43","7","4","57.14","6","3","50.00","1","1","100.00"
"10795  :  โรงพยาบาลโคกเจริญ","15","10","66.67","16","12","75.00","27","26","96.30","18","9","50.00"
"10796  :  โรงพยาบาลลำสนธิ","29","13","44.83","18","12","66.67","23","14","60.87","19","10","52.63"
"10797  :  โรงพยาบาลหนองม่วง","21","10","47.62","26","15","57.69","17","14","82.35","12","10","83.33"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","10","10","100.00","10","8","80.00","17","15","88.24","18","16","88.89"
"10693  :  โรงพยาบาลอินทร์บุรี","1","1","100.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","6","6","100.00","11","10","90.91","9","8","88.89","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","20","13","65.00","10","7","70.00","17","8","47.06","4","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","4","4","100.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","5","4","80.00","7","7","100.00","1","0","0.00","1","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","12","12","100.00","10","9","90.00","6","6","100.00","4","2","50.00"
"10803  :  โรงพยาบาลวัดสิงห์","7","5","71.43","6","6","100.00","8","8","100.00","9","5","55.56"
"10804  :  โรงพยาบาลสรรพยา","12","10","83.33","10","9","90.00","5","5","100.00","8","7","87.50"
"10805  :  โรงพยาบาลสรรคบุรี","9","7","77.78","7","4","57.14","11","11","100.00","17","17","100.00"
"10806  :  โรงพยาบาลหันคา","8","8","100.00","19","17","89.47","13","13","100.00","12","9","75.00"
"27974  :  โรงพยาบาลหนองมะโมง","3","3","100.00","1","1","100.00","5","5","100.00","1","1","100.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","1","1","100.00","2","1","50.00","0","0","0.00","4","2","50.00"
"10808  :  โรงพยาบาลหนองแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","11","10","90.91","6","0","0.00","7","0","0.00","1","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","2","2","100.00","5","5","100.00","6","4","66.67","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","6","6","100.00","5","3","60.00","3","3","100.00","1","1","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","13","13","100.00","18","17","94.44","32","26","81.25","16","11","68.75"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","0","0","0.00","4","3","75.00","1","1","100.00","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","89","89","100.00","78","78","100.00","22","21","95.45","29","29","100.00"
"10818  :  โรงพยาบาลหนองใหญ่","45","45","100.00","36","36","100.00","26","24","92.31","36","23","63.89"
"10819  :  โรงพยาบาลบางละมุง","92","88","95.65","73","72","98.63","11","10","90.91","17","8","47.06"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","8","8","100.00","4","4","100.00","7","7","100.00","4","3","75.00"
"10821  :  โรงพยาบาลพานทอง","40","39","97.50","35","33","94.29","5","3","60.00","1","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","10","10","100.00","7","7","100.00","10","10","100.00","0","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","109","108","99.08","93","84","90.32","98","92","93.88","99","87","87.88"
"10824  :  โรงพยาบาลเกาะสีชัง","9","9","100.00","11","11","100.00","9","9","100.00","15","14","93.33"
"10825  :  โรงพยาบาลสัตหีบกม10","136","136","100.00","89","89","100.00","92","87","94.57","62","43","69.35"
"10826  :  โรงพยาบาลบ่อทอง","8","8","100.00","15","15","100.00","9","9","100.00","9","7","77.78"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0.00","0","0","0.00","1","1","100.00","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","5","3","60.00","10","5","50.00","5","2","40.00","1","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","7","6","85.71","12","11","91.67","14","10","71.43","0","0","0.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","11","11","100.00","8","7","87.50","3","3","100.00","0","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","46","32","69.57","80","75","93.75","58","52","89.66","30","26","86.67"
"10829  :  โรงพยาบาลแกลง","9","7","77.78","21","17","80.95","6","3","50.00","3","3","100.00"
"10830  :  โรงพยาบาลวังจันทร์","18","12","66.67","10","5","50.00","13","9","69.23","15","13","86.67"
"10831  :  โรงพยาบาลบ้านค่าย","5","5","100.00","11","10","90.91","1","0","0.00","0","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","86","79","91.86","83","77","92.77","61","34","55.74","2","2","100.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","7","7","100.00","6","6","100.00","8","7","87.50","6","5","83.33"
"23962  :  โรงพยาบาลนิคมพัฒนา","12","11","91.67","23","15","65.22","0","0","0.00","0","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
