"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11537  :  โรงพยาบาลกลาง","91","1","1.10","25","0","0.00","24","1","4.17","23","0","0.00","19","0","0.00"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","18","0","0.00","7","0","0.00","2","0","0.00","5","0","0.00","4","0","0.00"
"11539  :  โรงพยาบาลตากสิน","50","0","0.00","13","0","0.00","7","0","0.00","10","0","0.00","20","0","0.00"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","33","0","0.00","11","0","0.00","5","0","0.00","8","0","0.00","9","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","54","0","0.00","20","0","0.00","15","0","0.00","13","0","0.00","6","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","22","0","0.00","6","0","0.00","7","0","0.00","9","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","129","2","1.55","0","0","0.00","0","0","0.00","107","1","0.93","22","1","4.55"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","467","313","67.02","130","89","68.46","108","79","73.15","111","69","62.16","118","76","64.41"
"10752  :  โรงพยาบาลบางบ่อ","81","66","81.48","13","9","69.23","21","18","85.71","20","19","95.00","27","20","74.07"
"10753  :  โรงพยาบาลบางพลี","228","107","46.93","62","33","53.23","46","27","58.70","60","31","51.67","60","16","26.67"
"10754  :  โรงพยาบาลบางจาก","41","22","53.66","11","4","36.36","6","0","0.00","7","6","85.71","17","12","70.59"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","45","31","68.89","13","8","61.54","9","8","88.89","13","7","53.85","10","8","80.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","17","14","82.35","5","3","60.00","5","5","100.00","5","4","80.00","2","2","100.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","19","0","0.00","0","0","0.00","9","0","0.00","6","0","0.00","4","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","314","46","14.65","72","24","33.33","84","10","11.90","82","8","9.76","76","4","5.26"
"10756  :  โรงพยาบาลบางกรวย","36","20","55.56","14","8","57.14","10","6","60.00","8","4","50.00","4","2","50.00"
"10757  :  โรงพยาบาลบางใหญ่","55","39","70.91","18","9","50.00","14","11","78.57","14","12","85.71","9","7","77.78"
"10758  :  โรงพยาบาลบางบัวทอง","71","51","71.83","23","23","100.00","9","9","100.00","25","15","60.00","14","4","28.57"
"10759  :  โรงพยาบาลไทรน้อย","62","49","79.03","14","8","57.14","16","15","93.75","17","15","88.24","15","11","73.33"
"10760  :  โรงพยาบาลปากเกร็ด","61","46","75.41","22","22","100.00","18","12","66.67","10","5","50.00","11","7","63.64"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","70","0","0.00","16","0","0.00","13","0","0.00","12","0","0.00","29","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","354","254","71.75","111","82","73.87","80","62","77.50","72","48","66.67","91","62","68.13"
"10761  :  โรงพยาบาลคลองหลวง","63","49","77.78","18","13","72.22","11","8","72.73","19","16","84.21","15","12","80.00"
"10762  :  โรงพยาบาลธัญบุรี","71","53","74.65","19","15","78.95","17","11","64.71","25","22","88.00","10","5","50.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","32","0","0.00","12","0","0.00","9","0","0.00","3","0","0.00","8","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","18","12","66.67","2","2","100.00","5","3","60.00","7","6","85.71","4","1","25.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","13","12","92.31","2","2","100.00","3","3","100.00","3","3","100.00","5","4","80.00"
"10766  :  โรงพยาบาลลำลูกกา","52","40","76.92","12","12","100.00","14","9","64.29","16","11","68.75","10","8","80.00"
"10767  :  โรงพยาบาลสามโคก","30","24","80.00","12","8","66.67","6","5","83.33","9","9","100.00","3","2","66.67"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","408","130","31.86","122","49","40.16","94","27","28.72","97","24","24.74","95","30","31.58"
"10688  :  โรงพยาบาลเสนา","150","39","26.00","35","7","20.00","36","13","36.11","47","14","29.79","32","5","15.63"
"10768  :  โรงพยาบาลท่าเรือ","15","6","40.00","5","0","0.00","3","3","100.00","2","1","50.00","5","2","40.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","9","5","55.56","2","1","50.00","2","1","50.00","3","3","100.00","2","0","0.00"
"10770  :  โรงพยาบาลบางไทร","5","3","60.00","0","0","0.00","0","0","0.00","5","3","60.00","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","75","44","58.67","21","12","57.14","12","8","66.67","18","13","72.22","24","11","45.83"
"10773  :  โรงพยาบาลบางปะหัน","7","3","42.86","3","1","33.33","2","0","0.00","1","1","100.00","1","1","100.00"
"10774  :  โรงพยาบาลผักไห่","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","7","1","14.29","2","1","50.00","2","0","0.00","2","0","0.00","1","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","4","2","50.00","3","2","66.67","1","0","0.00","0","0","0.00","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","32","8","25.00","5","1","20.00","9","1","11.11","10","4","40.00","8","2","25.00"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","4","2","50.00","3","2","66.67","0","0","0.00","0","0","0.00","1","0","0.00"
"10780  :  โรงพยาบาลมหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","124","107","86.29","25","21","84.00","22","17","77.27","30","28","93.33","47","41","87.23"
"10782  :  โรงพยาบาลไชโย","3","2","66.67","1","1","100.00","1","1","100.00","1","0","0.00","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","16","3","18.75","6","2","33.33","4","1","25.00","6","0","0.00","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","11","10","90.91","2","2","100.00","6","6","100.00","2","2","100.00","1","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","7","2","28.57","2","1","50.00","2","0","0.00","2","1","50.00","1","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","35","20","57.14","11","4","36.36","4","2","50.00","9","6","66.67","11","8","72.73"
"10788  :  โรงพยาบาลสามโก้","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","244","8","3.28","61","1","1.64","51","0","0.00","59","6","10.17","73","1","1.37"
"10691  :  โรงพยาบาลบ้านหมี่","94","21","22.34","29","9","31.03","17","3","17.65","27","6","22.22","21","3","14.29"
"10789  :  โรงพยาบาลพัฒนานิคม","46","18","39.13","12","3","25.00","13","8","61.54","13","7","53.85","8","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","104","53","50.96","20","13","65.00","27","12","44.44","32","17","53.13","25","11","44.00"
"10791  :  โรงพยาบาลชัยบาดาล","133","110","82.71","33","29","87.88","39","34","87.18","23","20","86.96","38","27","71.05"
"10792  :  โรงพยาบาลท่าวุ้ง","7","2","28.57","2","1","50.00","2","0","0.00","3","1","33.33","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","13","11","84.62","4","4","100.00","6","4","66.67","3","3","100.00","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","11","7","63.64","1","1","100.00","0","0","0.00","6","4","66.67","4","2","50.00"
"10797  :  โรงพยาบาลหนองม่วง","6","3","50.00","6","3","50.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","105","81","77.14","15","13","86.67","32","26","81.25","28","19","67.86","30","23","76.67"
"10693  :  โรงพยาบาลอินทร์บุรี","73","18","24.66","20","10","50.00","16","4","25.00","18","2","11.11","19","2","10.53"
"10798  :  โรงพยาบาลบางระจัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","205","15","7.32","57","8","14.04","51","4","7.84","51","1","1.96","46","2","4.35"
"10802  :  โรงพยาบาลมโนรมย์","1","1","100.00","0","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","5","3","60.00","1","0","0.00","1","1","100.00","2","2","100.00","1","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","3","2","66.67","1","1","100.00","0","0","0.00","2","1","50.00","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","1","1","100.00","0","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","8","8","100.00","5","5","100.00","2","2","100.00","0","0","0.00","1","1","100.00"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","343","28","8.16","95","13","13.68","83","7","8.43","88","3","3.41","77","5","6.49"
"10695  :  โรงพยาบาลพระพุทธบาท","159","13","8.18","44","5","11.36","44","5","11.36","32","2","6.25","39","1","2.56"
"10807  :  โรงพยาบาลแก่งคอย","32","16","50.00","12","5","41.67","7","4","57.14","5","3","60.00","8","4","50.00"
"10808  :  โรงพยาบาลหนองแค","24","9","37.50","6","4","66.67","7","4","57.14","6","0","0.00","5","1","20.00"
"10809  :  โรงพยาบาลวิหารแดง","12","3","25.00","3","1","33.33","5","1","20.00","2","0","0.00","2","1","50.00"
"10810  :  โรงพยาบาลหนองแซง","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","3","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","5","2","40.00","1","0","0.00","4","2","50.00","0","0","0.00","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","15","10","66.67","3","2","66.67","6","5","83.33","3","2","66.67","3","1","33.33"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","6","5","83.33","2","2","100.00","3","2","66.67","1","1","100.00","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","361","302","83.66","109","95","87.16","86","72","83.72","79","64","81.01","87","71","81.61"
"10817  :  โรงพยาบาลบ้านบึง","135","128","94.81","37","36","97.30","30","29","96.67","39","36","92.31","29","27","93.10"
"10818  :  โรงพยาบาลหนองใหญ่","25","23","92.00","3","3","100.00","7","7","100.00","7","5","71.43","8","8","100.00"
"10819  :  โรงพยาบาลบางละมุง","435","268","61.61","113","69","61.06","119","76","63.87","96","63","65.63","107","60","56.07"
