"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","65","20","30.77","16","2","12.50","16","3","18.75","22","12","54.55","11","3","27.27"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","41","17","41.46","17","7","41.18","10","4","40.00","9","4","44.44","5","2","40.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","15","9","60.00","6","6","100.00","3","0","0.00","4","3","75.00","2","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","18","7","38.89","4","1","25.00","2","1","50.00","11","5","45.45","1","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","8","6","75.00","2","2","100.00","1","1","100.00","1","1","100.00","4","2","50.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","10","6","60.00","4","3","75.00","2","2","100.00","2","0","0.00","2","1","50.00"
"10757  :  โรงพยาบาลบางใหญ่","9","2","22.22","1","0","0.00","2","0","0.00","1","0","0.00","5","2","40.00"
"10758  :  โรงพยาบาลบางบัวทอง","13","3","23.08","4","1","25.00","4","1","25.00","3","1","33.33","2","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","61","24","39.34","19","6","31.58","13","7","53.85","14","7","50.00","15","4","26.67"
"10760  :  โรงพยาบาลปากเกร็ด","17","9","52.94","8","5","62.50","5","2","40.00","3","2","66.67","1","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","4","1","25.00","0","0","0.00","1","0","0.00","0","0","0.00","3","1","33.33"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","10","6","60.00","7","4","57.14","1","1","100.00","1","0","0.00","1","1","100.00"
"10762  :  โรงพยาบาลธัญบุรี","16","2","12.50","5","2","40.00","2","0","0.00","4","0","0.00","5","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","5","4","80.00","0","0","0.00","0","0","0.00","2","2","100.00","3","2","66.67"
"10764  :  โรงพยาบาลหนองเสือ","18","11","61.11","8","7","87.50","5","2","40.00","3","2","66.67","2","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","13","11","84.62","3","3","100.00","7","5","71.43","2","2","100.00","1","1","100.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","10","5","50.00","1","1","100.00","2","1","50.00","3","1","33.33","4","2","50.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","29","6","20.69","8","1","12.50","7","1","14.29","6","2","33.33","8","2","25.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","9","8","88.89","4","3","75.00","2","2","100.00","3","3","100.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","16","11","68.75","3","1","33.33","2","2","100.00","7","5","71.43","4","3","75.00"
"10771  :  โรงพยาบาลบางบาล","5","3","60.00","0","0","0.00","2","1","50.00","1","1","100.00","2","1","50.00"
"10772  :  โรงพยาบาลบางปะอิน","22","14","63.64","6","5","83.33","3","3","100.00","4","2","50.00","9","4","44.44"
"10773  :  โรงพยาบาลบางปะหัน","6","5","83.33","2","2","100.00","1","1","100.00","1","0","0.00","2","2","100.00"
"10774  :  โรงพยาบาลผักไห่","6","3","50.00","2","1","50.00","2","1","50.00","1","0","0.00","1","1","100.00"
"10775  :  โรงพยาบาลภาชี","15","6","40.00","5","3","60.00","2","0","0.00","3","2","66.67","5","1","20.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","14","9","64.29","4","3","75.00","5","2","40.00","2","2","100.00","3","2","66.67"
"10777  :  โรงพยาบาลวังน้อย","29","6","20.69","7","1","14.29","13","4","30.77","3","0","0.00","6","1","16.67"
"10778  :  โรงพยาบาลบางซ้าย","20","7","35.00","8","5","62.50","4","1","25.00","3","0","0.00","5","1","20.00"
"10779  :  โรงพยาบาลอุทัย","4","2","50.00","1","1","100.00","1","1","100.00","1","0","0.00","1","0","0.00"
"10780  :  โรงพยาบาลมหาราช","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","3","3","100.00","2","2","100.00","0","0","0.00","1","1","100.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","5","4","80.00","1","0","0.00","4","4","100.00","0","0","0.00","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","17","8","47.06","2","2","100.00","3","0","0.00","8","4","50.00","4","2","50.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","14","8","57.14","5","4","80.00","3","2","66.67","2","1","50.00","4","1","25.00"
"10786  :  โรงพยาบาลแสวงหา","31","17","54.84","8","7","87.50","9","7","77.78","6","2","33.33","8","1","12.50"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","22","11","50.00","2","0","0.00","7","5","71.43","3","3","100.00","10","3","30.00"
"10788  :  โรงพยาบาลสามโก้","4","3","75.00","1","1","100.00","0","0","0.00","0","0","0.00","3","2","66.67"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","2","2","100.00","1","1","100.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","26","11","42.31","5","2","40.00","8","5","62.50","7","2","28.57","6","2","33.33"
"10790  :  โรงพยาบาลโคกสำโรง","49","24","48.98","15","10","66.67","7","4","57.14","15","7","46.67","12","3","25.00"
"10791  :  โรงพยาบาลชัยบาดาล","46","24","52.17","13","6","46.15","10","4","40.00","15","11","73.33","8","3","37.50"
"10792  :  โรงพยาบาลท่าวุ้ง","15","10","66.67","5","1","20.00","1","1","100.00","4","4","100.00","5","4","80.00"
"10793  :  โรงพยาบาลท่าหลวง","18","4","22.22","6","1","16.67","6","2","33.33","1","0","0.00","5","1","20.00"
"10794  :  โรงพยาบาลสระโบสถ์","38","10","26.32","11","5","45.45","6","1","16.67","7","2","28.57","14","2","14.29"
"10795  :  โรงพยาบาลโคกเจริญ","20","7","35.00","8","3","37.50","2","1","50.00","5","3","60.00","5","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","20","5","25.00","8","2","25.00","5","2","40.00","5","1","20.00","2","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","14","3","21.43","4","2","50.00","3","0","0.00","2","0","0.00","5","1","20.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","21","13","61.90","6","4","66.67","5","4","80.00","7","3","42.86","3","2","66.67"
"10693  :  โรงพยาบาลอินทร์บุรี","7","5","71.43","2","1","50.00","1","1","100.00","3","2","66.67","1","1","100.00"
"10798  :  โรงพยาบาลบางระจัน","18","15","83.33","8","7","87.50","3","3","100.00","4","4","100.00","3","1","33.33"
"10799  :  โรงพยาบาลค่ายบางระจัน","34","13","38.24","9","4","44.44","7","3","42.86","6","3","50.00","12","3","25.00"
"10800  :  โรงพยาบาลพรหมบุรี","16","14","87.50","3","3","100.00","5","4","80.00","2","2","100.00","6","5","83.33"
"10801  :  โรงพยาบาลท่าช้าง","10","2","20.00","2","1","50.00","3","1","33.33","2","0","0.00","3","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","30","24","80.00","12","11","91.67","2","1","50.00","7","6","85.71","9","6","66.67"
"10803  :  โรงพยาบาลวัดสิงห์","18","14","77.78","6","5","83.33","3","3","100.00","3","2","66.67","6","4","66.67"
"10804  :  โรงพยาบาลสรรพยา","8","5","62.50","4","2","50.00","4","3","75.00","0","0","0.00","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","18","13","72.22","4","4","100.00","7","5","71.43","3","2","66.67","4","2","50.00"
"10806  :  โรงพยาบาลหันคา","13","6","46.15","6","4","66.67","2","0","0.00","3","2","66.67","2","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","5","3","60.00","1","1","100.00","3","1","33.33","0","0","0.00","1","1","100.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","80","11","13.75","27","5","18.52","17","1","5.88","18","3","16.67","18","2","11.11"
"10808  :  โรงพยาบาลหนองแค","11","1","9.09","2","0","0.00","2","0","0.00","6","1","16.67","1","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","19","10","52.63","7","6","85.71","2","1","50.00","7","3","42.86","3","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","34","16","47.06","10","5","50.00","9","6","66.67","8","2","25.00","7","3","42.86"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","27","11","40.74","8","4","50.00","9","5","55.56","6","2","33.33","4","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","10","5","50.00","2","1","50.00","2","1","50.00","4","2","50.00","2","1","50.00"
"10815  :  โรงพยาบาลมวกเหล็ก","30","10","33.33","8","2","25.00","5","3","60.00","6","2","33.33","11","3","27.27"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","12","10","83.33","8","7","87.50","0","0","0.00","1","1","100.00","3","2","66.67"
"11485  :  โรงพยาบาลค่ายอดิศร","14","7","50.00","1","1","100.00","4","3","75.00","1","1","100.00","8","2","25.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","277","158","57.04","80","55","68.75","65","47","72.31","71","43","60.56","61","13","21.31"
"10818  :  โรงพยาบาลหนองใหญ่","47","26","55.32","10","9","90.00","8","8","100.00","14","7","50.00","15","2","13.33"
"10819  :  โรงพยาบาลบางละมุง","82","34","41.46","21","11","52.38","38","14","36.84","14","5","35.71","9","4","44.44"
