"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","2,148","1,614","75.14","878","615","70.05","489","263","53.78","394","369","93.65","387","367","94.83"
"10754  :  โรงพยาบาลบางจาก","410","347","84.63","179","146","81.56","107","92","85.98","60","53","88.33","64","56","87.50"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","409","404","98.78","153","151","98.69","90","88","97.78","0","0","0.00","166","165","99.40"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","99","1","1.01","19","1","5.26","32","0","0.00","29","0","0.00","19","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","2,447","1,281","52.35","1,055","347","32.89","335","198","59.10","487","318","65.30","570","418","73.33"
"10756  :  โรงพยาบาลบางกรวย","466","362","77.68","182","128","70.33","89","74","83.15","93","88","94.62","102","72","70.59"
"10757  :  โรงพยาบาลบางใหญ่","536","485","90.49","226","194","85.84","104","88","84.62","128","126","98.44","78","77","98.72"
"10758  :  โรงพยาบาลบางบัวทอง","950","792","83.37","379","320","84.43","229","205","89.52","198","174","87.88","144","93","64.58"
"10759  :  โรงพยาบาลไทรน้อย","563","335","59.50","244","52","21.31","114","79","69.30","57","57","100.00","148","147","99.32"
"10760  :  โรงพยาบาลปากเกร็ด","542","461","85.06","257","200","77.82","106","98","92.45","87","79","90.80","92","84","91.30"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","99","67","67.68","0","0","0.00","0","0","0.00","0","0","0.00","99","67","67.68"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","799","41","5.13","1","1","100.00","5","4","80.00","323","11","3.41","470","25","5.32"
"10761  :  โรงพยาบาลคลองหลวง","600","444","74.00","213","163","76.53","150","141","94.00","117","108","92.31","120","32","26.67"
"10762  :  โรงพยาบาลธัญบุรี","553","436","78.84","123","60","48.78","188","164","87.23","122","108","88.52","120","104","86.67"
"10763  :  โรงพยาบาลประชาธิปัตย์","3","3","100.00","1","1","100.00","2","2","100.00","0","0","0.00","0","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","210","199","94.76","95","92","96.84","38","36","94.74","44","42","95.45","33","29","87.88"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","269","254","94.42","89","82","92.13","75","72","96.00","53","52","98.11","52","48","92.31"
"10766  :  โรงพยาบาลลำลูกกา","598","30","5.02","237","16","6.75","135","2","1.48","110","9","8.18","116","3","2.59"
"10767  :  โรงพยาบาลสามโคก","136","118","86.76","44","34","77.27","25","22","88.00","31","31","100.00","36","31","86.11"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","683","632","92.53","244","215","88.11","173","166","95.95","132","125","94.70","134","126","94.03"
"10768  :  โรงพยาบาลท่าเรือ","283","241","85.16","117","91","77.78","61","55","90.16","49","47","95.92","56","48","85.71"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","256","256","100.00","91","91","100.00","37","37","100.00","56","56","100.00","72","72","100.00"
"10770  :  โรงพยาบาลบางไทร","123","121","98.37","58","56","96.55","23","23","100.00","15","15","100.00","27","27","100.00"
"10771  :  โรงพยาบาลบางบาล","174","164","94.25","56","47","83.93","36","35","97.22","40","40","100.00","42","42","100.00"
"10772  :  โรงพยาบาลบางปะอิน","806","611","75.81","297","231","77.78","168","95","56.55","160","137","85.63","181","148","81.77"
"10773  :  โรงพยาบาลบางปะหัน","455","387","85.05","163","137","84.05","115","107","93.04","90","84","93.33","87","59","67.82"
"10774  :  โรงพยาบาลผักไห่","302","266","88.08","115","90","78.26","68","68","100.00","63","62","98.41","56","46","82.14"
"10775  :  โรงพยาบาลภาชี","226","213","94.25","88","76","86.36","43","42","97.67","57","57","100.00","38","38","100.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","508","358","70.47","221","158","71.49","96","62","64.58","102","80","78.43","89","58","65.17"
"10777  :  โรงพยาบาลวังน้อย","446","140","31.39","189","137","72.49","77","1","1.30","76","2","2.63","104","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","48","38","79.17","19","16","84.21","12","12","100.00","8","6","75.00","9","4","44.44"
"10779  :  โรงพยาบาลอุทัย","500","384","76.80","197","177","89.85","121","117","96.69","90","87","96.67","92","3","3.26"
"10780  :  โรงพยาบาลมหาราช","135","122","90.37","54","45","83.33","26","23","88.46","32","31","96.88","23","23","100.00"
"10781  :  โรงพยาบาลบ้านแพรก","25","23","92.00","4","4","100.00","4","4","100.00","9","8","88.89","8","7","87.50"
"10689  :  โรงพยาบาลอ่างทอง","319","151","47.34","173","134","77.46","71","11","15.49","48","6","12.50","27","0","0.00"
"10782  :  โรงพยาบาลไชโย","128","115","89.84","53","44","83.02","30","28","93.33","24","23","95.83","21","20","95.24"
"10784  :  โรงพยาบาลป่าโมก","216","2","0.93","87","1","1.15","58","0","0.00","38","1","2.63","33","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","252","237","94.05","109","97","88.99","54","53","98.15","49","47","95.92","40","40","100.00"
"10786  :  โรงพยาบาลแสวงหา","81","78","96.30","22","20","90.91","20","20","100.00","18","18","100.00","21","20","95.24"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","327","295","90.21","142","124","87.32","63","60","95.24","51","47","92.16","71","64","90.14"
"10788  :  โรงพยาบาลสามโก้","7","6","85.71","2","2","100.00","2","1","50.00","3","3","100.00","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","366","213","58.20","12","8","66.67","230","103","44.78","93","81","87.10","31","21","67.74"
"10691  :  โรงพยาบาลบ้านหมี่","479","56","11.69","6","3","50.00","7","3","42.86","316","39","12.34","150","11","7.33"
"10789  :  โรงพยาบาลพัฒนานิคม","500","448","89.60","190","160","84.21","113","105","92.92","101","95","94.06","96","88","91.67"
"10790  :  โรงพยาบาลโคกสำโรง","248","218","87.90","210","182","86.67","38","36","94.74","0","0","0.00","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","147","136","92.52","51","49","96.08","40","35","87.50","33","32","96.97","23","20","86.96"
"10793  :  โรงพยาบาลท่าหลวง","322","2","0.62","140","0","0.00","71","2","2.82","65","0","0.00","46","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","135","107","79.26","45","34","75.56","35","33","94.29","25","23","92.00","30","17","56.67"
"10795  :  โรงพยาบาลโคกเจริญ","111","31","27.93","50","31","62.00","26","0","0.00","13","0","0.00","22","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","177","99","55.93","64","11","17.19","40","20","50.00","44","40","90.91","29","28","96.55"
"10797  :  โรงพยาบาลหนองม่วง","49","45","91.84","0","0","0.00","0","0","0.00","24","23","95.83","25","22","88.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","724","667","92.13","277","259","93.50","158","153","96.84","147","124","84.35","142","131","92.25"
"10693  :  โรงพยาบาลอินทร์บุรี","629","259","41.18","252","112","44.44","149","108","72.48","91","24","26.37","137","15","10.95"
"10798  :  โรงพยาบาลบางระจัน","59","43","72.88","22","14","63.64","10","9","90.00","20","18","90.00","7","2","28.57"
"10799  :  โรงพยาบาลค่ายบางระจัน","89","83","93.26","43","40","93.02","16","14","87.50","13","12","92.31","17","17","100.00"
"10800  :  โรงพยาบาลพรหมบุรี","49","49","100.00","20","20","100.00","13","13","100.00","9","9","100.00","7","7","100.00"
"10801  :  โรงพยาบาลท่าช้าง","63","60","95.24","28","27","96.43","13","12","92.31","15","15","100.00","7","6","85.71"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","255","213","83.53","100","73","73.00","63","56","88.89","53","50","94.34","39","34","87.18"
"10802  :  โรงพยาบาลมโนรมย์","31","30","96.77","0","0","0.00","0","0","0.00","0","0","0.00","31","30","96.77"
"10803  :  โรงพยาบาลวัดสิงห์","29","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","29","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","127","118","92.91","45","42","93.33","24","23","95.83","24","22","91.67","34","31","91.18"
"10805  :  โรงพยาบาลสรรคบุรี","194","147","75.77","61","39","63.93","52","44","84.62","46","38","82.61","35","26","74.29"
"10806  :  โรงพยาบาลหันคา","18","4","22.22","0","0","0.00","0","0","0.00","14","3","21.43","4","1","25.00"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","325","226","69.54","323","226","69.97","0","0","0.00","0","0","0.00","2","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","244","235","96.31","5","4","80.00","228","220","96.49","0","0","0.00","11","11","100.00"
"10807  :  โรงพยาบาลแก่งคอย","251","220","87.65","209","193","92.34","42","27","64.29","0","0","0.00","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","445","319","71.69","194","157","80.93","120","109","90.83","63","52","82.54","68","1","1.47"
"10809  :  โรงพยาบาลวิหารแดง","438","373","85.16","189","157","83.07","95","88","92.63","77","73","94.81","77","55","71.43"
"10810  :  โรงพยาบาลหนองแซง","86","85","98.84","39","39","100.00","18","17","94.44","13","13","100.00","16","16","100.00"
"10811  :  โรงพยาบาลบ้านหมอ","141","92","65.25","96","66","68.75","37","22","59.46","8","4","50.00","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","66","61","92.42","27","24","88.89","16","15","93.75","9","9","100.00","14","13","92.86"
"10813  :  โรงพยาบาลหนองโดน","33","26","78.79","16","13","81.25","7","5","71.43","6","6","100.00","4","2","50.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","215","173","80.47","80","57","71.25","46","42","91.30","52","44","84.62","37","30","81.08"
"10815  :  โรงพยาบาลมวกเหล็ก","462","398","86.15","148","122","82.43","142","129","90.85","87","81","93.10","85","66","77.65"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","339","313","92.33","138","127","92.03","76","68","89.47","61","61","100.00","64","57","89.06"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","498","339","68.07","190","95","50.00","108","93","86.11","146","113","77.40","54","38","70.37"
"10817  :  โรงพยาบาลบ้านบึง","170","48","28.24","103","0","0.00","0","0","0.00","25","14","56.00","42","34","80.95"
"10818  :  โรงพยาบาลหนองใหญ่","354","350","98.87","130","127","97.69","70","70","100.00","82","82","100.00","72","71","98.61"
