"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","84","399","4.75","17","66","3.88","0","0","0.00","20","172","8.60","48","154","3.21","6","7","1.17"
"12246  :  สถาบันราชานุกูล","4,640","26,220","5.65","541","2,722","5.03","105","245","2.33","2,493","18,840","7.56","1,666","4,413","2.65","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","64,263","149,833","2.33","15,052","35,898","2.38","839","6,414","7.64","2,023","11,411","5.64","46,919","94,745","2.02","561","1,365","2.43"
"12250  :  สถาบันมะเร็งแห่งชาติ","32,139","91,839","2.86","6,183","15,022","2.43","1,568","9,192","5.86","2,211","12,784","5.78","19,512","39,313","2.01","7,453","15,528","2.08"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","27,922","105,186","3.77","0","0","0.00","0","0","0.00","27,922","105,186","3.77","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","46,535","208,849","4.49","0","0","0.00","0","0","0.00","0","0","0.00","46,535","208,849","4.49","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","57,431","342,273","5.96","7,413","55,317","7.46","6,520","37,440","5.74","24,020","179,891","7.49","28,846","69,625","2.41","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","28,126","50,495","1.80","4,688","8,430","1.80","3,574","6,194","1.73","11,011","20,703","1.88","9,906","15,168","1.53","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","183,918","832,983","4.53","13,962","93,256","6.68","9,927","53,502","5.39","124,542","579,956","4.66","51,985","106,269","2.04","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","65,851","232,283","3.53","3,391","21,768","6.42","11,688","38,420","3.29","23,899","116,977","4.89","33,015","55,118","1.67","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","96,720","320,602","3.31","5,123","28,555","5.57","22,638","46,348","2.05","39,710","169,475","4.27","42,670","75,780","1.78","214","444","2.07"
"10754  :  โรงพยาบาลบางจาก","41,543","146,334","3.52","2,530","10,486","4.14","6,309","11,846","1.88","26,076","105,710","4.05","10,734","18,123","1.69","123","169","1.37"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","40,846","153,493","3.76","2,342","9,715","4.15","2,709","4,939","1.82","27,614","119,898","4.34","11,955","18,941","1.58","0","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","12,525","50,959","4.07","0","0","0.00","1,343","5,457","4.06","8,788","41,305","4.70","2,935","4,197","1.43","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","29,295","150,513","5.14","0","0","0.00","0","0","0.00","29,295","150,513","5.14","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","9,570","46,904","4.90","964","4,759","4.94","16","55","3.44","6,175","31,718","5.14","4,259","10,372","2.44","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","34,949","91,401","2.62","157","184","1.17","21,384","60,214","2.82","6,331","21,674","3.42","8,288","9,329","1.13","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","13,408","48,436","3.61","440","2,018","4.59","1,568","5,236","3.34","11,196","39,896","3.56","776","1,137","1.47","143","149","1.04"
"10686  :  โรงพยาบาลพระนั่งเกล้า","170,843","816,952","4.78","18,769","124,596","6.64","25,808","117,053","4.54","89,753","458,182","5.10","54,231","112,482","2.07","888","4,639","5.22"
"10756  :  โรงพยาบาลบางกรวย","43,322","235,337","5.43","8,250","66,656","8.08","22,541","50,846","2.26","21,699","104,188","4.80","7,996","13,648","1.71","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","67,715","257,469","3.80","8,290","44,348","5.35","2,240","6,300","2.81","54,318","189,757","3.49","739","2,977","4.03","9,469","14,087","1.49"
"10758  :  โรงพยาบาลบางบัวทอง","59,339","201,531","3.40","4,504","19,869","4.41","20,414","33,251","1.63","37,606","144,810","3.85","658","2,013","3.06","1,522","1,588","1.04"
"10759  :  โรงพยาบาลไทรน้อย","46,517","188,404","4.05","4,555","29,455","6.47","7,775","21,106","2.71","30,325","123,541","4.07","9,864","14,143","1.43","22","159","7.23"
"10760  :  โรงพยาบาลปากเกร็ด","26,732","138,806","5.19","4,199","30,796","7.33","1,244","4,649","3.74","16,199","84,745","5.23","8,670","17,891","2.06","123","725","5.89"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","50,196","136,791","2.73","5,230","6,913","1.32","240","284","1.18","17,163","50,218","2.93","35,141","79,376","2.26","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","25,487","87,267","3.42","4,212","16,118","3.83","5,095","15,327","3.01","16,099","53,003","3.29","2,233","2,819","1.26","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","77,407","432,574","5.59","19,801","137,572","6.95","32,324","96,968","3.00","18,724","118,740","6.34","0","0","0.00","13,630","79,294","5.82"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","14,962","51,799","3.46","1,266","5,260","4.15","1,950","4,277","2.19","8,603","35,644","4.14","2,652","3,950","1.49","1,816","2,668","1.47"
"10687  :  โรงพยาบาลปทุมธานี","166,531","640,979","3.85","10,952","70,971","6.48","78,568","214,215","2.73","87,325","343,139","3.93","7,375","12,111","1.64","474","543","1.15"
"10761  :  โรงพยาบาลคลองหลวง","40,926","155,623","3.80","1,998","12,892","6.45","1,105","3,270","2.96","27,198","115,371","4.24","13,776","24,056","1.75","6","34","5.67"
"10762  :  โรงพยาบาลธัญบุรี","60,674","184,719","3.04","2,981","10,531","3.53","1,347","2,961","2.20","26,864","109,488","4.08","39,771","61,679","1.55","151","167","1.11"
"10763  :  โรงพยาบาลประชาธิปัตย์","30,288","115,915","3.83","2,263","8,407","3.71","3,162","4,751","1.50","19,696","87,701","4.45","7,694","13,766","1.79","848","1,290","1.52"
"10764  :  โรงพยาบาลหนองเสือ","22,368","100,266","4.48","1,175","7,662","6.52","321","1,275","3.97","13,610","72,633","5.34","8,907","14,896","1.67","2,470","3,801","1.54"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","30,183","100,282","3.32","1,643","9,789","5.96","15,539","28,634","1.84","15,360","59,052","3.84","1,277","2,221","1.74","433","588","1.36"
"10766  :  โรงพยาบาลลำลูกกา","59,518","161,419","2.71","3,393","12,991","3.83","5,294","11,653","2.20","32,545","103,269","3.17","22,458","33,501","1.49","5","5","1.00"
"10767  :  โรงพยาบาลสามโคก","18,149","55,938","3.08","976","3,820","3.91","1,589","3,424","2.15","10,970","40,725","3.71","5,713","7,961","1.39","7","8","1.14"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","7,516","20,900","2.78","863","2,314","2.68","542","761","1.40","2,050","4,466","2.18","5,372","13,359","2.49","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","3,165","6,700","2.12","277","567","2.05","1,282","2,796","2.18","1,455","3,118","2.14","179","219","1.22","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","150,026","586,888","3.91","17,713","100,746","5.69","27,356","103,239","3.77","63,690","262,815","4.13","67,993","116,028","1.71","2,556","4,060","1.59"
"10688  :  โรงพยาบาลเสนา","76,231","291,598","3.83","7,292","33,959","4.66","19,632","80,800","4.12","40,616","146,184","3.60","17,184","30,655","1.78","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","29,139","133,568","4.58","2,699","17,976","6.66","13,366","36,130","2.70","15,771","79,276","5.03","42","171","4.07","14","15","1.07"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","22,161","86,605","3.91","1,842","8,900","4.83","2,554","8,514","3.33","11,514","53,096","4.61","9,907","16,062","1.62","14","33","2.36"
"10770  :  โรงพยาบาลบางไทร","18,208","81,656","4.48","1,172","4,648","3.97","1,619","4,324","2.67","9,720","47,539","4.89","2,969","4,845","1.63","7,045","20,300","2.88"
"10771  :  โรงพยาบาลบางบาล","14,632","65,120","4.45","1,741","9,204","5.29","4,535","10,751","2.37","9,628","44,621","4.63","94","225","2.39","229","319","1.39"
"10772  :  โรงพยาบาลบางปะอิน","51,307","184,275","3.59","1,162","3,512","3.02","12,523","41,570","3.32","26,391","110,467","4.19","17,308","28,726","1.66","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","21,874","103,152","4.72","2,337","12,479","5.34","3,839","14,093","3.67","13,166","68,547","5.21","4,663","7,960","1.71","32","73","2.28"
"10774  :  โรงพยาบาลผักไห่","18,312","93,611","5.11","1,857","12,627","6.80","5,365","13,737","2.56","12,651","67,096","5.30","30","112","3.73","34","39","1.15"
"10775  :  โรงพยาบาลภาชี","21,851","100,330","4.59","1,925","11,844","6.15","3,718","15,346","4.13","11,870","59,610","5.02","7,178","13,527","1.88","2","3","1.50"
"10776  :  โรงพยาบาลลาดบัวหลวง","23,183","90,699","3.91","1,315","6,969","5.30","3,816","13,349","3.50","12,470","54,491","4.37","8,965","15,890","1.77","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","38,965","132,598","3.40","2,208","10,522","4.77","7,238","18,763","2.59","25,998","92,932","3.57","6,356","10,381","1.63","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","11,871","45,910","3.87","702","4,249","6.05","4,013","7,494","1.87","5,809","29,259","5.04","3,547","4,867","1.37","21","41","1.95"
"10779  :  โรงพยาบาลอุทัย","31,065","113,434","3.65","3,646","19,237","5.28","8,711","20,818","2.39","19,145","72,757","3.80","159","413","2.60","42","209","4.98"
"10780  :  โรงพยาบาลมหาราช","14,238","54,241","3.81","1,765","10,562","5.98","2,062","7,123","3.45","6,642","29,304","4.41","5,045","7,252","1.44","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","9,264","50,819","5.49","1,471","13,334","9.06","1,389","5,927","4.27","4,257","25,446","5.98","3,153","6,112","1.94","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","67,724","326,864","4.83","12,111","79,106","6.53","16,002","67,481","4.22","39,893","172,758","4.33","5,354","6,512","1.22","938","1,007","1.07"
"10782  :  โรงพยาบาลไชโย","12,710","73,698","5.80","1,845","19,882","10.78","3,951","10,395","2.63","7,424","38,567","5.19","2,369","4,837","2.04","15","17","1.13"
"10784  :  โรงพยาบาลป่าโมก","20,105","115,908","5.77","2,812","25,001","8.89","7,211","24,368","3.38","11,419","64,391","5.64","211","477","2.26","964","1,671","1.73"
"10785  :  โรงพยาบาลโพธิ์ทอง","27,510","153,173","5.57","3,616","33,057","9.14","2,659","11,940","4.49","17,513","94,669","5.41","6,733","13,507","2.01","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","18,467","99,202","5.37","1,955","13,203","6.75","2,228","9,368","4.20","13,738","73,220","5.33","1,826","3,381","1.85","13","30","2.31"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","39,270","211,823","5.39","6,264","43,767","6.99","4,565","16,419","3.60","24,874","137,412","5.52","8,251","12,870","1.56","825","1,355","1.64"
"10788  :  โรงพยาบาลสามโก้","11,626","58,471","5.03","1,275","8,287","6.50","2,710","7,662","2.83","7,689","39,144","5.09","2,068","3,378","1.63","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","160,627","675,582","4.21","29,781","161,161","5.41","36,125","123,907","3.43","78,971","332,691","4.21","36,183","57,823","1.60","0","0","0.00"
