"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"11534  :  โรงพยาบาลบุรฉัตรไชยากร (รถไฟ)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11535  :  คณะแพทย์ศาสตร์วชิรพยาบาล มหาวิทยาลัยกรุงเทพมหานคร","113,826","677,172","5.95","0","0","0.00","12,841","86,359","6.73","57,750","419,730","7.27","60,415","171,083","2.83","0","0","0.00"
"11536  :  โรงพยาบาลเวชการุณย์รัศมิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11537  :  โรงพยาบาลกลาง","149,150","791,505","5.31","0","0","0.00","0","0","0.00","0","0","0.00","149,150","791,505","5.31","0","0","0.00"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11539  :  โรงพยาบาลตากสิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","166,809","638,596","3.83","13,057","77,229","5.91","148,473","531,107","3.58","715","1,319","1.84","12,734","28,929","2.27","12","12","1.00"
"10752  :  โรงพยาบาลบางบ่อ","69,554","224,363","3.23","2,800","22,682","8.10","6,328","24,004","3.79","21,897","103,802","4.74","43,422","73,875","1.70","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","106,965","325,244","3.04","3,608","20,280","5.62","44,465","76,252","1.71","38,445","166,328","4.33","37,776","62,384","1.65","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","35,570","120,066","3.38","1,922","8,335","4.34","5,152","9,897","1.92","15,486","71,831","4.64","15,458","29,813","1.93","187","190","1.02"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","38,647","118,111","3.06","1,933","7,205","3.73","1,957","3,265","1.67","20,360","77,744","3.82","15,309","24,672","1.61","3,617","5,225","1.44"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","4,984","8,806","1.77","34","35","1.03","1,168","1,629","1.39","3,780","7,132","1.89","8","10","1.25","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","7,169","10,444","1.46","0","0","0.00","3,731","5,541","1.49","3,438","4,903","1.43","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","15,298","50,449","3.30","1,798","5,961","3.32","29","66","2.28","8,715","30,992","3.56","7,321","13,421","1.83","6","9","1.50"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","42,041","104,567","2.49","45","58","1.29","23,519","67,034","2.85","6,127","21,727","3.55","14,012","15,748","1.12","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","4,899","13,236","2.70","271","771","2.85","552","964","1.75","3,963","11,313","2.85","136","188","1.38","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","167,608","752,354","4.49","17,166","123,783","7.21","21,818","87,202","4.00","81,600","407,776","5.00","69,061","133,523","1.93","56","70","1.25"
"10756  :  โรงพยาบาลบางกรวย","43,649","183,346","4.20","9,339","60,993","6.53","16,067","30,132","1.88","19,831","88,957","4.49","1,375","3,264","2.37","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","64,118","232,711","3.63","8,275","42,591","5.15","10,524","20,586","1.96","47,077","163,261","3.47","1,190","3,675","3.09","1,313","2,598","1.98"
"10758  :  โรงพยาบาลบางบัวทอง","53,451","209,894","3.93","4,177","19,692","4.71","31,303","66,044","2.11","27,830","113,392","4.07","5,934","10,329","1.74","165","437","2.65"
"10759  :  โรงพยาบาลไทรน้อย","71,197","218,844","3.07","6,268","33,641","5.37","19,366","33,972","1.75","49,791","148,948","2.99","1,039","2,099","2.02","45","184","4.09"
"10760  :  โรงพยาบาลปากเกร็ด","55,497","190,061","3.42","7,054","32,538","4.61","4,302","10,314","2.40","21,439","100,775","4.70","28,283","46,434","1.64","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","14,661","47,408","3.23","1,579","4,490","2.84","137","229","1.67","2,398","7,801","3.25","10,937","33,622","3.07","324","1,266","3.91"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","75,846","315,899","4.17","21,660","117,206","5.41","40,856","117,850","2.88","17,306","80,354","4.64","3","3","1.00","273","486","1.78"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","145,115","519,729","3.58","11,843","60,690","5.12","70,797","175,239","2.48","73,415","279,495","3.81","2,691","4,305","1.60","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","102,381","221,225","2.16","2,436","9,998","4.10","1,093","2,808","2.57","37,819","124,619","3.30","64,427","82,595","1.28","725","1,205","1.66"
"10762  :  โรงพยาบาลธัญบุรี","46,975","143,250","3.05","2,743","10,084","3.68","554","1,337","2.41","23,526","90,358","3.84","23,280","40,574","1.74","863","897","1.04"
"10763  :  โรงพยาบาลประชาธิปัตย์","58,544","189,961","3.24","5,092","15,710","3.09","3,271","6,021","1.84","29,473","130,973","4.44","24,135","36,983","1.53","118","274","2.32"
"10764  :  โรงพยาบาลหนองเสือ","23,016","85,999","3.74","948","6,232","6.57","343","1,027","2.99","14,110","61,151","4.33","10,823","17,535","1.62","34","54","1.59"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","34,896","103,137","2.96","1,593","8,721","5.47","14,449","26,875","1.86","16,073","60,076","3.74","4,912","7,420","1.51","44","45","1.02"
"10766  :  โรงพยาบาลลำลูกกา","76,707","192,288","2.51","4,152","18,216","4.39","3,249","8,379","2.58","38,550","111,480","2.89","33,674","50,791","1.51","1,087","3,422","3.15"
"10767  :  โรงพยาบาลสามโคก","15,825","50,049","3.16","813","3,128","3.85","1,419","3,016","2.13","8,978","34,916","3.89","5,194","8,335","1.60","597","654","1.10"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","281,697","974,766","3.46","35,073","183,980","5.25","52,824","179,456","3.40","106,307","390,873","3.68","135,828","217,927","1.60","1,402","2,530","1.80"
"10688  :  โรงพยาบาลเสนา","64,783","288,455","4.45","6,653","40,970","6.16","14,076","66,189","4.70","33,848","150,754","4.45","17,475","30,542","1.75","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","28,676","129,781","4.53","2,809","17,536","6.24","13,644","34,879","2.56","14,784","77,130","5.22","101","225","2.23","11","11","1.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","42,071","158,554","3.77","3,527","19,571","5.55","4,776","15,026","3.15","21,586","94,378","4.37","19,089","29,579","1.55","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","16,868","71,687","4.25","1,706","10,361","6.07","3,847","10,948","2.85","9,691","43,442","4.48","4,185","6,874","1.64","3","62","20.67"
"10771  :  โรงพยาบาลบางบาล","15,237","64,118","4.21","2,012","10,706","5.32","4,563","10,000","2.19","9,563","42,732","4.47","119","251","2.11","212","429","2.02"
"10772  :  โรงพยาบาลบางปะอิน","44,141","153,935","3.49","1,042","3,430","3.29","11,026","35,562","3.23","21,607","89,747","4.15","15,271","25,196","1.65","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","41,782","191,338","4.58","3,732","23,798","6.38","5,140","20,334","3.96","23,120","123,988","5.36","14,138","22,928","1.62","284","290","1.02"
"10774  :  โรงพยาบาลผักไห่","35,073","176,219","5.02","3,667","25,880","7.06","8,925","24,500","2.75","24,786","125,041","5.04","65","232","3.57","422","566","1.34"
"10775  :  โรงพยาบาลภาชี","22,962","101,780","4.43","1,733","12,089","6.98","15,430","52,114","3.38","7,083","37,301","5.27","130","276","2.12","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","48,081","182,337","3.79","2,529","13,004","5.14","8,968","32,712","3.65","22,721","101,286","4.46","18,712","35,308","1.89","24","27","1.13"
"10777  :  โรงพยาบาลวังน้อย","38,332","118,482","3.09","1,755","8,141","4.64","6,496","14,945","2.30","22,636","78,648","3.47","11,134","16,748","1.50","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","9,645","46,600","4.83","565","3,540","6.27","3,155","7,074","2.24","5,325","32,575","6.12","2,219","3,411","1.54","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","46,374","165,788","3.58","5,458","31,199","5.72","18,076","42,932","2.38","23,979","89,832","3.75","207","339","1.64","287","1,486","5.18"
"10780  :  โรงพยาบาลมหาราช","14,182","49,731","3.51","1,733","8,719","5.03","1,828","5,929","3.24","6,362","27,195","4.27","5,628","7,882","1.40","6","6","1.00"
"10781  :  โรงพยาบาลบ้านแพรก","8,849","44,009","4.97","1,319","10,979","8.32","1,354","4,698","3.47","4,216","22,682","5.38","3,092","5,650","1.83","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","79,069","309,227","3.91","14,212","75,083","5.28","13,755","47,799","3.48","36,965","149,625","4.05","22,422","36,495","1.63","31","225","7.26"
"10782  :  โรงพยาบาลไชโย","12,385","62,052","5.01","1,619","11,171","6.90","1,619","6,742","4.16","7,490","39,187","5.23","2,636","4,929","1.87","13","23","1.77"
"10784  :  โรงพยาบาลป่าโมก","21,893","132,339","6.04","2,954","23,708","8.03","4,563","23,166","5.08","13,479","82,477","6.12","536","1,076","2.01","1,151","1,912","1.66"
"10785  :  โรงพยาบาลโพธิ์ทอง","26,005","135,512","5.21","3,117","20,113","6.45","2,374","10,436","4.40","16,919","91,401","5.40","8,153","13,562","1.66","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","16,899","86,060","5.09","1,586","8,877","5.60","1,556","6,299","4.05","12,644","66,952","5.30","2,392","3,924","1.64","8","8","1.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","47,461","198,133","4.17","7,643","38,703","5.06","4,708","14,866","3.16","29,674","128,305","4.32","9,525","16,259","1.71","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","11,592","63,660","5.49","1,287","9,133","7.10","1,277","4,477","3.51","7,823","46,100","5.89","2,356","3,950","1.68","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","124,957","533,235","4.27","21,266","128,780","6.06","22,875","92,169","4.03","55,782","241,040","4.32","44,235","70,944","1.60","302","302","1.00"
"10691  :  โรงพยาบาลบ้านหมี่","48,187","221,941","4.61","6,198","46,390","7.48","6,635","25,597","3.86","28,599","134,624","4.71","11,086","15,308","1.38","22","22","1.00"
"10789  :  โรงพยาบาลพัฒนานิคม","39,646","150,805","3.80","2,004","7,982","3.98","6,788","18,068","2.66","21,414","69,890","3.26","23,935","54,864","2.29","1","1","1.00"
"10790  :  โรงพยาบาลโคกสำโรง","42,023","167,792","3.99","4,062","21,617","5.32","5,627","19,578","3.48","26,937","110,782","4.11","8,493","11,894","1.40","1,316","3,921","2.98"
"10791  :  โรงพยาบาลชัยบาดาล","48,938","217,925","4.45","3,663","27,658","7.55","4,691","18,476","3.94","31,107","148,426","4.77","12,690","22,799","1.80","308","566","1.84"
