"โรงพยาบาล","A08*","A084","A09*","A090","J*","J101","J189"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","3","3","0","1","0","0","12","9","6","1","0","1","1,032","712","299","0","1","0","13","19","14"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","5","3","5","1","1","1","200","137","135","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","18","9","4","0","0","0","166","113","32","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","4","9","0","0","0","0","31","35","3","0","3","0","656","703","48","0","0","0","0","3","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","20","21","0","18","21","0","749","993","86","65","108","9","7,889","6,349","424","57","5","0","727","466","19"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","94","99","49","1","0","2","1,934","1,623","813","7","0","0","33","37","12"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","16","53","0","14","42","0","1,659","2,062","0","77","36","0","9,886","10,284","0","90","6","0","284","469","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","48","414","645","17","246","564","7,242","6,528","4,329","351","79","53","29,266","28,101","19,459","178","6","3","1,328","1,181","626"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","1,664","996","749","1,637","966","719","8,010","5,355","3,665","6,937","4,617","3,036","58,800","43,235","24,973","374","34","2","1,759","1,454","766"
"10752  :  โรงพยาบาลบางบ่อ","427","341","176","425","335","118","2,206","1,889","1,429","1,067","1,002","746","20,021","14,490","7,722","125","10","4","131","109","114"
"10753  :  โรงพยาบาลบางพลี","742","488","363","298","296","182","2,390","1,100","863","1,225","505","399","23,206","19,596","14,552","200","7","3","605","458","191"
"10754  :  โรงพยาบาลบางจาก","498","239","108","477","96","13","1,120","1,239","683","440","319","112","14,830","13,572","10,265","3","1","0","613","830","339"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","194","282","121","22","27","7","798","399","426","198","119","136","12,444","9,100","6,243","12","0","0","205","575","482"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","3","6","4","2","6","4","886","753","464","19","12","4","6,021","4,455","1,589","2","1","0","73","71","2"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","2","3","1","2","3","1","1,996","2,234","1,326","5","6","4","10,092","13,643","10,364","210","4","2","130","149","114"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","1","0","0","1","0","0","0","6","7","0","2","0","119","153","91","0","0","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","25","38","24","17","10","10","308","426","535","300","405","533","11,321","5,614","4,313","0","0","0","26","16","6"
"28785  :  โรงพยาบาลบางเสาธง","197","44","42","22","17","23","1,288","712","496","1,113","703","490","4,192","2,917","2,359","1","0","0","37","109","62"
"10686  :  โรงพยาบาลพระนั่งเกล้า","96","99","45","95","98","43","4,530","3,528","2,001","190","145","106","34,261","24,218","19,041","16","2","1","1,101","795","421"
"10756  :  โรงพยาบาลบางกรวย","55","37","29","19","10","7","584","526","220","436","388","144","8,422","6,745","3,699","2","0","1","173","140","46"
"10757  :  โรงพยาบาลบางใหญ่","65","16","4","35","10","1","1,476","1,157","514","177","84","112","16,237","11,222","9,096","21","1","0","236","282","255"
"10758  :  โรงพยาบาลบางบัวทอง","113","79","52","37","21","15","1,819","1,394","671","289","332","113","14,595","9,815","7,306","116","2","1","438","272","85"
"10759  :  โรงพยาบาลไทรน้อย","473","187","63","398","98","9","1,847","1,705","1,165","37","61","16","13,256","9,501","4,873","3","0","0","468","314","193"
"10760  :  โรงพยาบาลปากเกร็ด","452","619","322","15","17","3","410","522","354","368","463","268","10,746","10,169","7,231","2","2","0","77","233","46"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","94","134","38","4","4","0","17,263","20,690","5,727","0","2","0","523","520","138"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","59","21","0","0","0","2","1,594","4,748","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","95","40","13","69","26","9","2,013","1,880","1,213","2","0","0","9","7","5"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","552","510","297","203","233","140","2,313","1,688","1,146","320","189","104","28,045","24,483","13,976","120","4","1","505","682","290"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","2","4","8","0","0","0","504","250","61","144","78","25","3,316","1,211","427","4","0","0","28","11","6"
"10687  :  โรงพยาบาลปทุมธานี","590","226","168","583","212","167","5,888","4,993","2,345","1,027","672","354","41,602","22,688","12,682","66","2","51","1,484","1,161","542"
"10761  :  โรงพยาบาลคลองหลวง","222","245","97","84","60","32","571","450","284","262","153","52","9,945","7,596","10,774","37","1","0","384","575","395"
"10762  :  โรงพยาบาลธัญบุรี","388","256","77","267","182","5","888","1,021","692","48","49","86","9,881","6,989","2,865","56","8","0","407","304","141"
"10763  :  โรงพยาบาลประชาธิปัตย์","109","115","126","14","18","8","426","352","231","54","52","35","7,467","6,836","9,000","34","5","67","123","238","88"
"10764  :  โรงพยาบาลหนองเสือ","175","128","53","17","19","9","408","386","263","133","87","50","5,657","3,878","2,349","2","0","0","419","187","148"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","322","572","386","283","448","252","1,312","1,306","477","217","234","43","10,323","8,421","3,515","1","0","1","172","354","96"
"10766  :  โรงพยาบาลลำลูกกา","94","142","63","13","6","17","1,042","756","480","326","248","154","10,540","7,476","3,129","9","1","0","71","106","56"
"10767  :  โรงพยาบาลสามโคก","68","24","14","25","21","11","627","533","303","135","71","43","4,824","3,580","3,352","11","0","0","189","129","37"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","2","1","0","0","0","0","77","34","7","13","4","1","326","179","66","1","1","0","4","1","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","1","0","0","0","0","1","6","6","0","0","0","41","135","45","0","0","0","1","2","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","46","31","23","43","27","22","6,817","3,943","2,985","8","3","9","37,850","22,622","22,233","5","0","0","779","501","213"
"10688  :  โรงพยาบาลเสนา","1,669","1,622","886","1,666","1,620","884","3,837","2,351","2,253","1,612","1,329","1,287","27,033","17,625","20,372","10","1","0","543","513","313"
"10768  :  โรงพยาบาลท่าเรือ","41","64","91","16","36","45","1,620","937","810","686","630","458","12,521","6,835","6,860","3","0","0","351","221","231"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","13","11","1","10","11","1","1,257","989","607","34","54","51","5,886","3,423","1,527","0","0","0","149","81","57"
"10770  :  โรงพยาบาลบางไทร","54","7","2","54","6","2","1,129","921","409","68","104","41","6,176","4,440","3,579","0","0","0","239","200","80"
"10771  :  โรงพยาบาลบางบาล","0","0","0","0","0","0","853","544","417","19","195","176","3,988","2,207","1,309","0","0","0","22","74","12"
"10772  :  โรงพยาบาลบางปะอิน","1,051","1,369","809","239","188","139","1,153","433","238","180","102","93","15,051","10,485","4,755","15","0","0","385","388","184"
"10773  :  โรงพยาบาลบางปะหัน","723","501","473","720","499","473","598","364","173","56","60","72","8,878","5,740","4,199","2","0","0","238","204","178"
"10774  :  โรงพยาบาลผักไห่","0","23","0","0","1","0","1,527","1,261","910","6","5","13","6,206","3,700","2,607","0","1","0","158","128","47"
"10775  :  โรงพยาบาลภาชี","19","16","5","9","5","1","768","806","505","75","64","39","7,731","3,611","1,632","0","0","0","151","142","69"
"10776  :  โรงพยาบาลลาดบัวหลวง","20","3","3","20","3","3","1,869","1,663","837","86","79","50","6,519","5,603","6,999","0","0","0","159","114","146"
"10777  :  โรงพยาบาลวังน้อย","113","79","25","79","30","16","2,184","1,498","1,068","522","386","178","9,472","5,933","3,481","3","0","0","252","403","149"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","572","381","197","22","38","28","2,793","1,821","703","0","1","0","51","23","25"
"10779  :  โรงพยาบาลอุทัย","101","75","62","36","22","9","1,469","1,194","736","102","50","26","10,335","7,293","9,322","2","0","0","283","287","138"
"10780  :  โรงพยาบาลมหาราช","71","27","22","14","6","12","331","215","113","21","9","4","4,428","2,724","1,121","3","1","0","171","114","55"
"10781  :  โรงพยาบาลบ้านแพรก","14","3","6","14","3","6","865","535","454","47","3","15","3,328","2,034","1,561","3","0","0","61","37","21"
"10689  :  โรงพยาบาลอ่างทอง","43","34","5","43","34","5","2,601","1,556","1,108","51","59","46","15,900","8,252","4,189","0","0","0","112","103","40"
"10782  :  โรงพยาบาลไชโย","144","160","84","8","43","32","590","331","269","101","54","28","4,810","2,961","3,302","2","0","0","179","59","31"
"10784  :  โรงพยาบาลป่าโมก","0","2","3","0","0","0","249","209","136","12","7","1","8,333","5,106","3,714","1","1","0","81","56","19"
"10785  :  โรงพยาบาลโพธิ์ทอง","2","2","2","2","1","0","1,415","1,053","786","197","186","139","7,209","3,958","2,151","2","0","0","39","35","61"
"10786  :  โรงพยาบาลแสวงหา","1","1","0","0","0","0","1,067","825","412","173","122","107","5,635","3,342","3,556","0","2","0","140","97","25"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","62","118","97","5","7","4","1,418","951","662","389","288","231","11,316","9,156","7,679","2","0","2","479","264","122"
"10788  :  โรงพยาบาลสามโก้","4","9","1","1","9","0","155","103","67","45","32","30","8,147","4,845","3,557","0","1","0","113","63","31"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","978","889","714","329","253","105","5,314","3,372","1,947","2,273","1,593","773","44,350","29,892","42,849","19","1","0","1,138","957","548"
"10691  :  โรงพยาบาลบ้านหมี่","28","28","7","23","23","6","1,663","1,095","842","65","53","71","9,416","7,020","4,841","0","0","0","386","181","98"
"10789  :  โรงพยาบาลพัฒนานิคม","188","111","65","113","93","38","1,537","995","489","184","120","49","11,645","6,470","3,224","2","1","0","43","81","37"
"10790  :  โรงพยาบาลโคกสำโรง","121","49","13","118","49","13","1,312","901","435","335","136","86","8,979","6,798","2,733","0","0","0","365","333","121"
"10791  :  โรงพยาบาลชัยบาดาล","277","239","120","67","118","42","1,620","1,303","863","107","78","27","15,621","9,691","5,617","2","0","0","435","298","265"
"10792  :  โรงพยาบาลท่าวุ้ง","155","160","75","20","18","14","566","382","251","140","96","67","6,762","4,494","7,322","7","0","0","161","120","93"
"10793  :  โรงพยาบาลท่าหลวง","110","85","108","7","10","14","1,024","558","445","132","3","8","4,739","2,870","4,836","0","0","0","108","117","68"
"10794  :  โรงพยาบาลสระโบสถ์","35","35","11","7","6","8","790","390","357","293","120","113","5,408","2,944","6,217","2","0","0","476","153","56"
"10795  :  โรงพยาบาลโคกเจริญ","93","1","4","32","1","1","529","338","202","45","74","71","5,243","3,451","4,334","1","0","0","143","101","126"
"10796  :  โรงพยาบาลลำสนธิ","71","44","25","33","2","2","901","733","509","322","298","192","4,761","2,905","1,554","0","0","0","91","130","38"
"10797  :  โรงพยาบาลหนองม่วง","491","260","122","303","197","83","366","98","49","114","38","21","5,924","3,103","2,661","2","0","0","84","86","73"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","1,021","684","294","657","340","164","1,846","1,504","968","521","441","175","18,341","12,146","9,715","3","0","0","329","372","195"
"10693  :  โรงพยาบาลอินทร์บุรี","205","132","97","115","77","44","848","781","606","201","133","130","8,216","6,241","9,749","1","0","0","115","97","84"
"10798  :  โรงพยาบาลบางระจัน","320","260","158","315","260","158","268","192","185","6","3","5","4,701","3,274","2,063","0","0","0","43","18","31"
"10799  :  โรงพยาบาลค่ายบางระจัน","133","55","62","29","5","5","425","426","333","57","49","33","4,424","3,103","3,904","0","2","0","81","86","52"
"10800  :  โรงพยาบาลพรหมบุรี","47","93","80","7","5","0","291","190","155","143","165","124","5,564","3,122","1,681","0","0","0","179","100","24"
"10801  :  โรงพยาบาลท่าช้าง","5","5","22","1","2","15","594","347","263","201","111","99","4,358","2,443","1,354","0","0","0","22","13","9"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","142","74","62","53","36","17","2,215","1,619","1,172","378","337","308","22,329","15,755","10,910","7","0","0","773","685","376"
"10802  :  โรงพยาบาลมโนรมย์","81","96","64","41","64","29","384","261","352","49","16","12","6,691","4,187","4,478","0","0","0","224","110","116"
"10803  :  โรงพยาบาลวัดสิงห์","194","101","59","55","44","12","268","206","202","231","131","150","4,056","3,120","1,755","1","0","0","143","150","93"
"10804  :  โรงพยาบาลสรรพยา","348","165","94","14","16","17","109","140","170","3","15","47","4,537","3,076","1,934","1","0","0","51","40","31"
"10805  :  โรงพยาบาลสรรคบุรี","107","120","95","87","99","84","498","330","285","256","163","191","9,312","6,489","4,152","3","5","0","202","142","81"
"10806  :  โรงพยาบาลหันคา","65","72","83","65","68","67","1,655","1,098","923","232","170","155","11,538","6,431","6,936","0","0","0","370","183","126"
"27974  :  โรงพยาบาลหนองมะโมง","476","312","346","131","74","124","355","199","141","174","61","35","6,741","3,107","3,304","0","0","0","158","73","47"
"27975  :  โรงพยาบาลเนินขาม","16","20","17","16","18","15","184","101","69","50","22","15","2,632","1,873","2,364","0","0","0","44","27","16"
"10661  :  โรงพยาบาลสระบุรี","157","152","37","147","146","36","4,397","2,903","1,842","245","220","65","31,532","32,916","17,726","16","0","0","969","765","192"
