"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","32,347","95,067","2.94","4,048","11,707","2.89","0","0","0.00","7,135","22,979","3.22","22,400","59,089","2.64","565","1,292","2.29"
"12246  :  สถาบันราชานุกูล","3,187","17,076","5.36","651","2,877","4.42","83","223","2.69","2,052","12,412","6.05","757","1,368","1.81","164","196","1.20"
"12249  :  สถาบันโรคผิวหนัง","29,599","51,944","1.75","5,843","10,717","1.83","429","1,906","4.44","1,263","3,662","2.90","22,285","35,100","1.58","295","559","1.89"
"12250  :  สถาบันมะเร็งแห่งชาติ","8,231","16,511","2.01","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8,231","16,511","2.01"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","18,087","39,516","2.18","0","0","0.00","0","0","0.00","18,087","39,516","2.18","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","1,225","1,409","1.15","0","0","0.00","0","0","0.00","0","0","0.00","568","624","1.10","664","785","1.18"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","60,922","233,444","3.83","5,469","27,604","5.05","5,289","19,945","3.77","19,035","95,098","5.00","44,104","90,797","2.06","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","183,809","783,315","4.26","13,367","88,578","6.63","8,933","47,533","5.32","126,284","547,625","4.34","48,175","99,579","2.07","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","69,111","237,112","3.43","3,335","23,422","7.02","9,825","33,390","3.40","24,558","114,330","4.66","37,647","65,094","1.73","474","876","1.85"
"10753  :  โรงพยาบาลบางพลี","100,122","325,889","3.25","5,678","28,839","5.08","22,494","45,420","2.02","41,251","170,104","4.12","44,115","81,400","1.85","57","126","2.21"
"10754  :  โรงพยาบาลบางจาก","46,469","138,209","2.97","2,382","9,342","3.92","5,892","10,213","1.73","19,891","85,521","4.30","20,936","32,969","1.57","69","164","2.38"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","42,218","152,822","3.62","2,308","9,543","4.13","2,255","4,661","2.07","25,978","114,387","4.40","15,124","24,228","1.60","1","3","3.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","11,937","49,319","4.13","0","0","0.00","1,114","4,726","4.24","8,525","40,573","4.76","2,866","4,020","1.40","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","26,997","150,416","5.57","0","0","0.00","0","0","0.00","26,997","150,416","5.57","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","9,371","47,400","5.06","990","5,342","5.40","61","186","3.05","5,871","33,269","5.67","3,521","8,603","2.44","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","36,512","96,160","2.63","99","119","1.20","21,526","65,158","3.03","4,582","17,906","3.91","11,732","12,977","1.11","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","11,644","40,746","3.50","376","1,991","5.30","995","2,055","2.07","10,005","36,023","3.60","382","576","1.51","83","101","1.22"
"10686  :  โรงพยาบาลพระนั่งเกล้า","171,835","823,286","4.79","17,851","125,612","7.04","22,899","105,442","4.60","89,144","459,894","5.16","61,946","129,335","2.09","609","3,003","4.93"
"10756  :  โรงพยาบาลบางกรวย","44,128","178,543","4.05","774","846","1.09","20,336","40,258","1.98","16,856","78,728","4.67","13,108","58,711","4.48","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","67,733","253,322","3.74","8,008","43,643","5.45","1,793","6,075","3.39","58,313","200,057","3.43","1,037","3,544","3.42","2","3","1.50"
"10758  :  โรงพยาบาลบางบัวทอง","57,696","191,676","3.32","4,353","17,383","3.99","22,298","35,427","1.59","33,463","134,513","4.02","1,014","2,754","2.72","1,583","1,599","1.01"
"10759  :  โรงพยาบาลไทรน้อย","47,203","189,164","4.01","4,451","30,306","6.81","7,204","19,118","2.65","32,998","128,371","3.89","7,151","11,206","1.57","26","163","6.27"
"10760  :  โรงพยาบาลปากเกร็ด","55,069","207,109","3.76","7,197","39,680","5.51","2,313","7,225","3.12","23,351","110,221","4.72","28,733","49,277","1.71","205","706","3.44"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","23,237","72,777","3.13","3,830","13,485","3.52","4,014","11,444","2.85","15,286","46,696","3.05","839","1,152","1.37","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","108,239","441,095","4.08","27,486","145,529","5.29","44,955","106,400","2.37","24,506","113,474","4.63","3","3","1.00","18,439","75,689","4.10"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","16,705","53,783","3.22","1,213","4,793","3.95","6,819","16,357","2.40","7,572","24,941","3.29","5,066","7,652","1.51","14","40","2.86"
"10687  :  โรงพยาบาลปทุมธานี","162,166","634,416","3.91","10,980","70,931","6.46","79,603","219,639","2.76","85,153","335,621","3.94","3,370","7,360","2.18","554","865","1.56"
"10761  :  โรงพยาบาลคลองหลวง","48,475","147,104","3.03","1,750","9,129","5.22","1,418","3,327","2.35","25,399","101,868","4.01","22,671","32,748","1.44","6","32","5.33"
"10762  :  โรงพยาบาลธัญบุรี","53,092","170,967","3.22","3,166","11,207","3.54","1,150","2,461","2.14","28,363","114,819","4.05","24,584","41,504","1.69","814","976","1.20"
"10763  :  โรงพยาบาลประชาธิปัตย์","40,340","135,487","3.36","2,757","9,387","3.40","3,063","4,527","1.48","23,310","97,029","4.16","14,588","24,027","1.65","152","527","3.47"
"10764  :  โรงพยาบาลหนองเสือ","23,456","101,119","4.31","1,149","7,408","6.45","300","1,459","4.86","14,090","73,357","5.21","10,612","17,901","1.69","894","994","1.11"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","29,645","96,633","3.26","1,616","9,539","5.90","12,686","24,099","1.90","15,223","58,039","3.81","2,494","4,336","1.74","441","620","1.41"
"10766  :  โรงพยาบาลลำลูกกา","62,135","174,010","2.80","3,594","15,648","4.35","5,608","13,089","2.33","26,977","101,973","3.78","29,263","43,300","1.48","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","16,713","56,393","3.37","894","3,409","3.81","1,436","3,258","2.27","10,033","41,875","4.17","5,302","7,850","1.48","1","1","1.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","12,811","38,114","2.98","1,581","6,135","3.88","883","1,625","1.84","4,394","10,876","2.48","8,140","19,478","2.39","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","152,137","537,474","3.53","17,956","92,947","5.18","26,735","94,438","3.53","62,193","232,678","3.74","72,708","116,809","1.61","1,366","2,593","1.90"
"10688  :  โรงพยาบาลเสนา","63,551","280,366","4.41","5,939","33,454","5.63","15,908","74,944","4.71","32,036","141,078","4.40","17,283","30,890","1.79","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","29,695","138,286","4.66","2,779","18,351","6.60","14,452","38,184","2.64","15,141","81,488","5.38","73","263","3.60","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","22,740","86,054","3.78","1,787","8,996","5.03","2,434","8,270","3.40","11,662","53,372","4.58","10,017","15,367","1.53","18","49","2.72"
"10770  :  โรงพยาบาลบางไทร","20,136","83,650","4.15","1,722","11,440","6.64","2,436","9,515","3.91","10,337","49,739","4.81","7,666","12,870","1.68","10","86","8.60"
"10771  :  โรงพยาบาลบางบาล","14,550","65,480","4.50","1,951","10,258","5.26","4,477","10,680","2.39","8,958","44,343","4.95","89","199","2.24","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","59,936","201,644","3.36","1,268","3,671","2.90","13,450","44,776","3.33","27,183","111,482","4.10","23,970","41,715","1.74","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","21,946","99,639","4.54","2,106","12,034","5.71","3,755","14,499","3.86","12,527","63,952","5.11","5,884","9,108","1.55","16","46","2.88"
"10774  :  โรงพยาบาลผักไห่","18,398","89,858","4.88","1,915","11,431","5.97","5,107","13,383","2.62","12,740","64,942","5.10","30","80","2.67","12","22","1.83"
"10775  :  โรงพยาบาลภาชี","22,417","104,038","4.64","1,854","12,189","6.57","3,754","16,303","4.34","12,093","60,775","5.03","7,661","14,771","1.93","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","25,007","93,996","3.76","1,386","7,469","5.39","4,049","13,812","3.41","13,015","57,509","4.42","8,660","15,116","1.75","88","90","1.02"
"10777  :  โรงพยาบาลวังน้อย","42,743","140,475","3.29","2,062","9,802","4.75","7,345","18,658","2.54","27,007","96,848","3.59","9,786","15,167","1.55","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","10,307","43,566","4.23","651","4,487","6.89","3,346","6,387","1.91","5,433","28,462","5.24","2,891","4,205","1.45","23","25","1.09"
"10779  :  โรงพยาบาลอุทัย","36,028","135,508","3.76","4,164","24,920","5.98","12,004","27,666","2.30","20,557","82,192","4.00","235","516","2.20","30","214","7.13"
"10780  :  โรงพยาบาลมหาราช","14,445","54,409","3.77","1,754","10,033","5.72","2,083","7,082","3.40","6,740","30,049","4.46","5,208","7,245","1.39","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","9,503","51,821","5.45","1,427","13,761","9.64","1,392","5,505","3.95","4,623","26,440","5.72","3,176","6,112","1.92","3","3","1.00"
"10689  :  โรงพยาบาลอ่างทอง","69,471","329,623","4.74","10,821","54,144","5.00","14,474","58,182","4.02","32,360","154,697","4.78","24,249","62,539","2.58","60","61","1.02"
"10782  :  โรงพยาบาลไชโย","13,046","76,026","5.83","1,874","21,760","11.61","1,518","6,320","4.16","7,849","41,524","5.29","3,093","6,274","2.03","130","148","1.14"
"10784  :  โรงพยาบาลป่าโมก","20,705","121,445","5.87","3,046","27,237","8.94","7,352","26,631","3.62","11,553","66,898","5.79","338","679","2.01","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","27,328","153,843","5.63","3,429","32,090","9.36","2,580","11,522","4.47","17,505","97,498","5.57","6,684","12,733","1.90","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","17,834","99,906","5.60","1,814","13,592","7.49","2,117","8,585","4.06","13,543","74,885","5.53","1,638","2,840","1.73","4","4","1.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","39,880","214,044","5.37","6,408","50,156","7.83","4,680","16,454","3.52","23,921","132,643","5.55","9,129","14,791","1.62","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","11,478","67,724","5.90","1,309","12,813","9.79","1,985","7,505","3.78","7,728","43,716","5.66","2,138","3,690","1.73","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","129,198","566,992","4.39","23,425","135,302","5.78","29,179","92,369","3.17","63,807","276,404","4.33","33,848","54,597","1.61","5,531","8,320","1.50"
"10691  :  โรงพยาบาลบ้านหมี่","44,559","217,757","4.89","5,742","44,346","7.72","7,287","28,489","3.91","27,168","132,908","4.89","8,604","12,013","1.40","1","1","1.00"
"10789  :  โรงพยาบาลพัฒนานิคม","40,985","177,198","4.32","2,197","13,237","6.03","8,270","27,881","3.37","27,016","120,917","4.48","9,334","15,163","1.62","0","0","0.00"
