"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"11534  :  โรงพยาบาลบุรฉัตรไชยากร (รถไฟ)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11535  :  คณะแพทย์ศาสตร์วชิรพยาบาล มหาวิทยาลัยกรุงเทพมหานคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11536  :  โรงพยาบาลเวชการุณย์รัศมิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11537  :  โรงพยาบาลกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11539  :  โรงพยาบาลตากสิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","171,597","689,344","4.02","12,867","79,809","6.20","60,082","142,015","2.36","99,698","377,293","3.78","44,385","90,227","2.03","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","71,528","241,459","3.38","2,965","22,358","7.54","6,566","26,137","3.98","24,090","114,387","4.75","43,531","78,577","1.81","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","98,395","312,891","3.18","4,375","23,995","5.48","35,229","68,654","1.95","35,358","151,529","4.29","41,958","68,713","1.64","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","40,439","126,674","3.13","2,029","8,602","4.24","4,579","8,354","1.82","17,154","76,919","4.48","19,172","32,799","1.71","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","45,437","139,990","3.08","2,188","7,720","3.53","2,680","4,642","1.73","22,086","88,420","4.00","20,726","32,286","1.56","3,659","6,922","1.89"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","10,204","24,362","2.39","10","10","1.00","868","1,961","2.26","7,366","16,078","2.18","3,743","6,313","1.69","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","18,057","51,504","2.85","0","0","0.00","0","0","0.00","18,057","51,504","2.85","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","11,424","43,702","3.83","1,158","3,991","3.45","69","133","1.93","6,730","24,854","3.69","6,931","14,724","2.12","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","36,199","99,382","2.75","49","50","1.02","22,740","71,058","3.12","4,727","16,894","3.57","9,973","11,380","1.14","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","8,546","24,194","2.83","214","729","3.41","454","806","1.78","7,766","22,443","2.89","157","216","1.38","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","171,880","781,595","4.55","17,283","121,997","7.06","25,409","95,746","3.77","86,170","430,813","5.00","65,913","133,029","2.02","10","10","1.00"
"10756  :  โรงพยาบาลบางกรวย","41,163","193,922","4.71","8,414","60,889","7.24","14,850","31,600","2.13","19,569","98,321","5.02","1,224","3,112","2.54","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","60,573","224,759","3.71","7,660","41,890","5.47","1,548","4,996","3.23","51,496","174,343","3.39","1,005","3,269","3.25","259","261","1.01"
"10758  :  โรงพยาบาลบางบัวทอง","52,475","191,915","3.66","4,340","18,518","4.27","19,936","33,402","1.68","30,906","136,083","4.40","1,241","3,469","2.80","427","443","1.04"
"10759  :  โรงพยาบาลไทรน้อย","46,411","174,452","3.76","3,827","25,294","6.61","5,941","16,043","2.70","31,305","118,336","3.78","9,044","14,611","1.62","20","169","8.45"
"10760  :  โรงพยาบาลปากเกร็ด","54,120","197,546","3.65","7,098","33,193","4.68","4,325","9,818","2.27","22,763","109,834","4.83","25,864","44,701","1.73","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","11,488","27,324","2.38","1,179","2,447","2.08","56","92","1.64","1,751","4,422","2.53","8,558","19,438","2.27","360","925","2.57"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","85,197","396,383","4.65","23,857","149,956","6.29","48,554","149,033","3.07","18,540","97,384","5.25","0","0","0.00","9","10","1.11"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","14,221","46,770","3.29","997","3,221","3.23","9,589","35,947","3.75","217","1,054","4.86","4,376","6,512","1.49","22","36","1.64"
"10687  :  โรงพยาบาลปทุมธานี","144,843","543,796","3.75","11,125","61,668","5.54","69,778","186,206","2.67","75,987","290,526","3.82","2,477","4,779","1.93","437","617","1.41"
"10761  :  โรงพยาบาลคลองหลวง","47,050","142,962","3.04","1,854","8,549","4.61","1,627","3,110","1.91","27,470","100,984","3.68","19,061","30,268","1.59","14","51","3.64"
"10762  :  โรงพยาบาลธัญบุรี","55,835","166,400","2.98","3,144","10,705","3.40","979","2,069","2.11","27,915","104,317","3.74","27,986","48,698","1.74","561","611","1.09"
"10763  :  โรงพยาบาลประชาธิปัตย์","49,074","152,003","3.10","3,664","10,726","2.93","3,323","5,367","1.62","26,220","106,487","4.06","19,171","29,289","1.53","90","134","1.49"
"10764  :  โรงพยาบาลหนองเสือ","22,751","92,394","4.06","981","7,247","7.39","334","1,273","3.81","14,197","66,978","4.72","10,065","16,853","1.67","13","43","3.31"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","30,075","97,725","3.25","1,627","9,046","5.56","12,431","24,576","1.98","15,950","59,845","3.75","2,188","4,258","1.95","0","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","46,066","143,418","3.11","2,714","15,615","5.75","2,700","7,671","2.84","23,910","86,541","3.62","19,744","33,589","1.70","2","2","1.00"
"10767  :  โรงพยาบาลสามโคก","15,248","52,397","3.44","934","3,238","3.47","1,678","3,380","2.01","9,258","38,435","4.15","4,547","7,336","1.61","8","8","1.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","161,548","561,214","3.47","18,348","97,961","5.34","27,988","98,269","3.51","59,202","226,529","3.83","83,658","137,992","1.65","477","586","1.23"
"10688  :  โรงพยาบาลเสนา","65,483","288,190","4.40","6,337","40,231","6.35","14,728","69,339","4.71","33,859","147,216","4.35","17,336","31,404","1.81","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","29,562","136,005","4.60","2,797","18,220","6.51","13,553","35,835","2.64","15,267","81,672","5.35","72","278","3.86","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","21,718","85,398","3.93","1,897","9,222","4.86","2,428","8,254","3.40","11,268","52,864","4.69","9,646","15,058","1.56","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","18,266","74,996","4.11","1,825","11,633","6.37","2,038","7,723","3.79","9,922","44,655","4.50","6,588","10,948","1.66","11","37","3.36"
"10771  :  โรงพยาบาลบางบาล","15,341","65,557","4.27","2,135","10,765","5.04","4,547","10,191","2.24","9,650","44,371","4.60","80","227","2.84","2","3","1.50"
"10772  :  โรงพยาบาลบางปะอิน","49,657","172,222","3.47","1,211","3,668","3.03","12,720","41,060","3.23","23,995","99,805","4.16","17,080","27,689","1.62","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","22,369","105,990","4.74","2,252","12,374","5.49","3,398","13,608","4.00","13,662","71,712","5.25","5,000","7,885","1.58","145","411","2.83"
"10774  :  โรงพยาบาลผักไห่","18,385","89,619","4.87","1,981","12,383","6.25","4,522","12,723","2.81","12,983","64,375","4.96","43","138","3.21","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","23,720","105,611","4.45","1,815","12,031","6.63","9,324","28,431","3.05","11,693","55,098","4.71","5,713","10,051","1.76","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","23,994","89,930","3.75","1,354","6,645","4.91","3,803","12,808","3.37","12,555","54,913","4.37","8,423","15,562","1.85","1","2","2.00"
"10777  :  โรงพยาบาลวังน้อย","37,770","120,885","3.20","1,867","8,387","4.49","6,557","15,944","2.43","25,157","84,291","3.35","7,315","12,263","1.68","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","10,155","43,415","4.28","622","3,809","6.12","3,147","6,470","2.06","5,728","29,373","5.13","2,499","3,662","1.47","101","101","1.00"
"10779  :  โรงพยาบาลอุทัย","46,400","173,197","3.73","5,730","37,140","6.48","16,531","41,202","2.49","25,060","94,501","3.77","189","335","1.77","6","19","3.17"
"10780  :  โรงพยาบาลมหาราช","15,583","54,210","3.48","1,908","9,322","4.89","2,018","6,670","3.31","7,369","30,130","4.09","5,683","8,088","1.42","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","8,841","44,816","5.07","1,403","12,272","8.75","1,357","5,037","3.71","4,271","22,602","5.29","2,683","4,905","1.83","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","69,265","306,814","4.43","12,692","73,216","5.77","13,086","48,374","3.70","31,453","150,007","4.77","21,103","35,217","1.67","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","12,578","62,753","4.99","1,658","11,615","7.01","1,559","6,724","4.31","7,574","39,024","5.15","2,747","5,387","1.96","3","3","1.00"
"10784  :  โรงพยาบาลป่าโมก","22,104","139,864","6.33","3,138","23,288","7.42","5,159","25,744","4.99","14,350","89,953","6.27","392","879","2.24","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","26,593","139,542","5.25","3,245","19,763","6.09","2,411","10,764","4.46","16,932","93,508","5.52","9,187","15,507","1.69","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","17,233","93,532","5.43","1,733","10,745","6.20","1,762","7,100","4.03","12,934","72,216","5.58","2,142","3,471","1.62","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","51,492","210,065","4.08","8,276","42,584","5.15","5,250","15,681","2.99","31,534","133,980","4.25","10,982","17,820","1.62","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","11,600","67,264","5.80","1,324","9,325","7.04","1,150","4,701","4.09","7,931","49,511","6.24","2,213","3,727","1.68","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","133,531","609,009","4.56","22,057","139,132","6.31","26,562","108,419","4.08","61,922","280,161","4.52","47,797","78,632","1.65","2,379","2,665","1.12"
"10691  :  โรงพยาบาลบ้านหมี่","44,645","214,875","4.81","5,934","45,823","7.72","6,693","26,296","3.93","26,223","129,443","4.94","10,018","13,313","1.33","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","42,423","177,380","4.18","2,241","12,941","5.77","8,773","28,248","3.22","27,498","121,378","4.41","8,794","14,813","1.68","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","38,752","167,871","4.33","3,688","21,021","5.70","5,256","19,429","3.70","25,755","114,411","4.44","7,065","10,381","1.47","809","2,629","3.25"
"10791  :  โรงพยาบาลชัยบาดาล","51,320","232,906","4.54","3,939","32,609","8.28","6,412","25,618","4.00","32,121","152,446","4.75","12,947","22,233","1.72","0","0","0.00"
