"โรงพยาบาล","A08*","A084","A09*","A090","J*","J101","J189"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","2,627","907","18","526","169","16","12,647","5,078","1,054","225","107","90","62,331","31,878","5,880","13","154","1","4,838","1,971","490"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","1","0","2","0","0","0","13","18","12","3","7","5","770","845","714","0","0","0","3","1","2"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","3","3","0","1","1","1","20","12","0","2","1","297","1,062","1,032","0","0","0","1","17","13"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","1","9","5","0","1","1","9","189","200","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","6","22","18","0","0","0","106","188","166","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","12","4","0","0","0","0","43","31","0","0","0","0","540","656","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","35","10","20","32","8","18","475","716","749","16","39","65","4,027","11,607","7,889","17","110","57","391","1,023","727"
"12439  :  สถาบันประสาทวิทยา","0","2","0","0","1","0","0","79","94","0","2","1","4","1,820","1,934","0","5","7","0","36","33"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","60","70","16","41","58","14","3,118","3,922","1,659","49","129","77","18,114","27,347","9,886","44","251","90","528","820","284"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","4","48","0","3","17","0","1,087","7,242","0","66","351","0","5,417","29,266","0","153","178","0","224","1,328"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","2,172","2,244","1,664","2,013","2,120","1,637","12,031","9,400","8,010","9,227","7,795","6,937","85,270","80,896","58,800","53","280","374","2,864","2,434","1,759"
"10752  :  โรงพยาบาลบางบ่อ","1,206","950","427","1,181","944","425","3,305","2,688","2,206","1,988","1,601","1,067","29,116","27,540","20,021","20","38","125","62","76","131"
"10753  :  โรงพยาบาลบางพลี","1,332","976","742","698","312","298","4,019","3,483","2,390","984","1,411","1,225","31,563","30,097","23,206","75","238","200","1,492","767","605"
"10754  :  โรงพยาบาลบางจาก","634","677","498","604","653","477","1,366","986","1,120","103","183","440","19,981","19,789","14,830","0","6","3","534","552","613"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","142","208","194","22","67","22","940","766","798","175","201","198","15,764","16,149","12,444","7","21","12","367","386","205"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","2","0","3","1","0","2","1,082","1,264","886","13","10","19","7,186","7,733","6,021","0","1","2","168","130","73"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","2","1","2","1","1","2","4,003","3,678","1,996","12","6","5","19,427","18,884","10,092","309","333","210","343","251","130"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","1","0","0","1","0","1","0","0","0","0","79","106","119","0","0","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","2","4","25","1","3","17","83","39","308","81","35","300","20,315","17,377","11,321","0","0","0","23","10","26"
"28785  :  โรงพยาบาลบางเสาธง","244","298","197","157","172","22","482","662","1,288","431","573","1,113","5,175","5,122","4,192","0","3","1","228","129","37"
"10686  :  โรงพยาบาลพระนั่งเกล้า","165","123","96","163","119","95","8,311","5,548","4,530","228","126","190","43,535","42,634","34,261","25","10","16","1,152","1,052","1,101"
"10756  :  โรงพยาบาลบางกรวย","337","234","55","192","23","19","2,135","1,695","584","1,273","1,345","436","20,144","18,648","8,422","6","3","2","289","228","173"
"10757  :  โรงพยาบาลบางใหญ่","121","103","65","60","49","35","2,974","2,316","1,476","285","243","177","23,055","22,680","16,237","15","9","21","286","230","236"
"10758  :  โรงพยาบาลบางบัวทอง","264","227","113","42","78","37","2,800","1,996","1,819","496","307","289","20,483","19,051","14,595","130","317","116","445","427","438"
"10759  :  โรงพยาบาลไทรน้อย","539","560","473","460","440","398","2,951","1,912","1,847","147","62","37","17,676","17,321","13,256","6","9","3","350","598","468"
"10760  :  โรงพยาบาลปากเกร็ด","1,323","600","452","29","56","15","1,231","659","410","1,133","593","368","20,365","16,638","10,746","5","7","2","66","62","77"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","124","94","0","0","4","0","20,610","17,263","0","0","0","0","684","523"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","11","79","95","7","71","69","1,027","1,272","2,013","0","0","2","0","3","9"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","993","798","552","606","327","203","6,994","3,052","2,313","853","456","320","56,639","43,600","28,045","254","345","120","805","672","505"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","19","16","2","2","5","0","1,032","933","504","236","178","144","5,943","5,243","3,316","1","1","4","55","38","28"
"10687  :  โรงพยาบาลปทุมธานี","1,321","684","590","1,316","684","583","13,560","8,209","5,888","3,494","1,633","1,027","62,960","59,647","41,602","29","126","66","3,267","2,560","1,484"
"10761  :  โรงพยาบาลคลองหลวง","166","269","222","103","123","84","2,274","819","571","804","380","262","14,437","12,610","9,945","38","62","37","357","308","384"
"10762  :  โรงพยาบาลธัญบุรี","1,822","552","388","882","276","267","607","961","888","21","96","48","15,181","13,682","9,881","44","147","56","549","486","407"
"10763  :  โรงพยาบาลประชาธิปัตย์","390","170","109","50","13","14","1,473","576","426","241","107","54","13,014","11,498","7,467","1","82","34","157","204","123"
"10764  :  โรงพยาบาลหนองเสือ","332","243","175","29","22","17","921","522","408","176","198","133","5,774","5,828","5,657","1","0","2","319","505","419"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","101","131","322","14","118","283","3,086","2,014","1,312","433","265","217","13,657","13,040","10,323","1","4","1","97","107","172"
"10766  :  โรงพยาบาลลำลูกกา","128","9","94","99","5","13","3,439","1,984","1,042","2,156","897","326","16,698","15,072","10,540","37","31","9","81","96","71"
"10767  :  โรงพยาบาลสามโคก","65","174","68","12","34","25","1,733","1,002","627","82","150","135","7,513","7,040","4,824","6","9","11","296","210","189"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","4","1","2","0","0","0","37","45","77","16","3","13","244","298","326","0","1","1","0","1","4"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","1","1","0","1","0","0","5","41","0","0","0","0","0","1"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","39","94","46","31","91","43","8,764","7,804","6,817","40","13","8","42,266","43,389","37,850","0","3","5","1,107","1,081","779"
"10688  :  โรงพยาบาลเสนา","3,192","1,701","1,669","3,188","1,591","1,666","5,369","5,074","3,837","2,077","2,095","1,612","37,875","33,703","27,033","5","8","10","1,238","779","543"
"10768  :  โรงพยาบาลท่าเรือ","9","47","41","6","8","16","2,408","2,567","1,620","915","705","686","18,738","16,026","12,521","24","7","3","502","444","351"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","72","24","13","72","23","10","2,235","1,576","1,257","68","52","34","9,253","8,081","5,886","0","0","0","531","398","149"
"10770  :  โรงพยาบาลบางไทร","3","26","54","3","26","54","1,760","1,072","1,129","183","127","68","8,515","7,551","6,176","0","0","0","676","528","239"
"10771  :  โรงพยาบาลบางบาล","5","0","0","2","0","0","1,141","1,056","853","1,097","698","19","6,080","5,549","3,988","0","0","0","90","32","22"
"10772  :  โรงพยาบาลบางปะอิน","2,235","732","1,051","707","175","239","3,813","2,299","1,153","302","386","180","24,065","21,206","15,051","5","20","15","747","504","385"
"10773  :  โรงพยาบาลบางปะหัน","1,146","981","723","1,139","976","720","596","520","598","275","37","56","10,482","9,837","8,878","3","20","2","263","244","238"
"10774  :  โรงพยาบาลผักไห่","0","1","0","0","1","0","2,739","1,676","1,527","41","3","6","7,965","7,266","6,206","0","0","0","313","259","158"
"10775  :  โรงพยาบาลภาชี","260","102","19","104","39","9","755","537","768","83","86","75","10,152","9,291","7,731","0","4","0","257","165","151"
"10776  :  โรงพยาบาลลาดบัวหลวง","11","17","20","10","17","20","3,090","2,586","1,869","112","135","86","10,658","8,855","6,519","0","0","0","323","182","159"
"10777  :  โรงพยาบาลวังน้อย","427","263","113","166","222","79","2,770","2,339","2,184","1,424","662","522","14,943","12,516","9,472","0","4","3","448","276","252"
"10778  :  โรงพยาบาลบางซ้าย","3","0","0","2","0","0","797","766","572","49","23","22","3,226","3,176","2,793","0","0","0","92","43","51"
"10779  :  โรงพยาบาลอุทัย","620","363","101","66","65","36","2,131","1,337","1,469","5","10","102","14,663","11,465","10,335","2","3","2","791","490","283"
"10780  :  โรงพยาบาลมหาราช","81","37","71","44","3","14","1,360","813","331","133","188","21","6,120","5,731","4,428","4","0","3","206","118","171"
"10781  :  โรงพยาบาลบ้านแพรก","31","10","14","27","10","14","1,044","973","865","70","33","47","4,778","4,093","3,328","0","1","3","176","130","61"
"10689  :  โรงพยาบาลอ่างทอง","28","55","43","28","55","43","4,268","3,423","2,601","116","49","51","25,436","21,528","15,900","0","0","0","302","222","112"
"10782  :  โรงพยาบาลไชโย","261","120","144","71","39","8","517","566","590","80","104","101","6,216","5,654","4,810","0","0","2","336","562","179"
"10784  :  โรงพยาบาลป่าโมก","6","7","0","1","1","0","216","364","249","13","7","12","12,018","10,462","8,333","0","0","1","212","167","81"
"10785  :  โรงพยาบาลโพธิ์ทอง","5","5","2","1","2","2","1,798","1,487","1,415","212","176","197","10,937","9,209","7,209","0","1","2","62","57","39"
"10786  :  โรงพยาบาลแสวงหา","2","5","1","0","4","0","3,532","2,875","1,067","254","194","173","10,095","7,949","5,635","3","0","0","216","149","140"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","133","55","62","52","10","5","2,190","1,817","1,418","640","521","389","15,932","14,236","11,316","2","0","2","839","724","479"
"10788  :  โรงพยาบาลสามโก้","57","1","4","12","0","1","1,206","622","155","100","62","45","10,996","8,731","8,147","6","6","0","116","99","113"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","3,489","2,071","978","731","451","329","2,874","5,939","5,314","1,178","2,459","2,273","51,216","57,967","44,350","9","7","19","1,231","1,169","1,138"
"10691  :  โรงพยาบาลบ้านหมี่","16","12","28","15","9","23","2,468","2,037","1,663","92","79","65","16,265","13,671","9,416","0","3","0","538","423","386"
"10789  :  โรงพยาบาลพัฒนานิคม","642","604","188","299","223","113","1,563","1,763","1,537","244","161","184","13,658","13,492","11,645","5","0","2","108","56","43"
"10790  :  โรงพยาบาลโคกสำโรง","333","269","121","64","53","118","2,138","1,847","1,312","1,034","493","335","14,968","12,306","8,979","0","0","0","387","241","365"
"10791  :  โรงพยาบาลชัยบาดาล","807","579","277","104","47","67","1,736","1,791","1,620","387","191","107","21,241","18,062","15,621","4","5","2","606","324","435"
"10792  :  โรงพยาบาลท่าวุ้ง","251","203","155","45","27","20","724","608","566","216","77","140","10,338","8,698","6,762","0","0","7","233","140","161"
"10793  :  โรงพยาบาลท่าหลวง","167","161","110","1","3","7","1,067","1,256","1,024","54","126","132","10,130","7,107","4,739","1","0","0","357","184","108"
"10794  :  โรงพยาบาลสระโบสถ์","46","40","35","10","11","7","825","666","790","545","279","293","6,739","6,686","5,408","9","5","2","142","322","476"
"10795  :  โรงพยาบาลโคกเจริญ","24","117","93","11","36","32","591","500","529","82","78","45","7,548","6,310","5,243","0","0","1","156","65","143"
"10796  :  โรงพยาบาลลำสนธิ","217","212","71","102","74","33","958","919","901","289","281","322","5,666","5,167","4,761","0","0","0","84","117","91"
"10797  :  โรงพยาบาลหนองม่วง","275","564","491","209","270","303","663","585","366","425","332","114","9,618","8,028","5,924","0","0","2","131","180","84"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","989","1,121","1,021","508","530","657","2,615","2,533","1,846","692","513","521","24,353","21,747","18,341","3","2","3","754","586","329"
"10693  :  โรงพยาบาลอินทร์บุรี","57","86","205","27","47","115","1,635","1,125","848","368","217","201","10,542","8,714","8,216","2","0","1","242","274","115"
"10798  :  โรงพยาบาลบางระจัน","425","352","320","422","352","315","389","426","268","53","35","6","6,462","5,837","4,701","1","2","0","52","50","43"
"10799  :  โรงพยาบาลค่ายบางระจัน","96","141","133","9","12","29","653","570","425","45","93","57","5,719","5,724","4,424","0","0","0","297","180","81"
"10800  :  โรงพยาบาลพรหมบุรี","340","143","47","162","103","7","144","339","291","90","184","143","5,702","6,561","5,564","0","1","0","115","148","179"
"10801  :  โรงพยาบาลท่าช้าง","21","4","5","8","1","1","1,113","749","594","355","216","201","6,366","4,876","4,358","0","0","0","69","26","22"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","172","271","142","71","126","53","3,706","3,069","2,215","679","656","378","32,579","30,309","22,329","1","6","7","926","990","773"
"10802  :  โรงพยาบาลมโนรมย์","382","312","81","236","144","41","389","441","384","45","56","49","8,812","8,128","6,691","0","7","0","300","217","224"
"10803  :  โรงพยาบาลวัดสิงห์","234","142","194","25","38","55","379","380","268","357","358","231","5,803","5,026","4,056","2","0","1","210","135","143"
"10804  :  โรงพยาบาลสรรพยา","362","365","348","26","30","14","410","274","109","6","6","3","7,031","5,635","4,537","0","1","1","76","52","51"
"10805  :  โรงพยาบาลสรรคบุรี","210","238","107","137","209","87","645","613","498","274","320","256","11,942","11,530","9,312","5","5","3","203","248","202"
"10806  :  โรงพยาบาลหันคา","83","77","65","83","77","65","2,171","2,204","1,655","199","213","232","17,865","14,732","11,538","0","0","0","443","414","370"
