"โรงพยาบาล","จำนวนประชากร ก่อน cleansing ความซ้ำซ้อนตามเงื่อนไข จำแนกตาม TYPEAREA","จำนวนประชากร หลัง cleansing ความซ้ำซ้อนตามเงื่อนไข จำแนกตาม TYPEAREA"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","883","0","0","0","0","451","0"
"10685  :  โรงพยาบาลสมุทรปราการ","218","46","295","538,192","0","0","18","0","222,640","0"
"10752  :  โรงพยาบาลบางบ่อ","0","57","0","228,083","0","0","54","0","119,483","0"
"10753  :  โรงพยาบาลบางพลี","136","14","296","576,731","114","0","11","0","252,591","52"
"10754  :  โรงพยาบาลบางจาก","40,743","4","2,452","197,616","8,019","10,449","4","2,384","97,127","7,432"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","14,764","62","1,413","145,310","18,393","13,284","39","189","57,669","13,322"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","10,989","66","2,097","14,546","0","8,787","44","1,343","5,730","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0","9,765","0","0","0","0","1,267","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","715","42","21","20,726","0","0","20","0","4,877","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","13,807","672","674","139,400","0","10,451","369","530","64,915","0"
"28785  :  โรงพยาบาลบางเสาธง","2,636","97","62","42,342","0","2,605","82","58","4,970","0"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0","403,600","0","0","0","0","153,222","0"
"10756  :  โรงพยาบาลบางกรวย","4,252","387","1,760","240,128","6","4,110","344","1,657","110,690","4"
"10757  :  โรงพยาบาลบางใหญ่","11,905","2,491","2,071","276,698","2,353","10,040","1,549","427","102,450","1,772"
"10758  :  โรงพยาบาลบางบัวทอง","11,880","531","201","575,381","92","5,825","118","112","128,015","31"
"10759  :  โรงพยาบาลไทรน้อย","14,504","3,565","2,317","185,061","1,395","12,133","3,250","1,181","65,481","996"
"10760  :  โรงพยาบาลปากเกร็ด","12,324","511","4,103","144,496","18","11,685","395","2,273","75,442","14"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","2,290","0","0","76,275","0","0","0","0","49,956","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","2,426","0","0","402","0","0","0","0","262","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","2","0","109,715","0","0","1","0","60,814","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","122","596","3,359","277,361","77","5","436","528","104,656","25"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","6,513","948","972","49,604","1,072","4,669","347","96","5,292","517"
"10687  :  โรงพยาบาลปทุมธานี","1","0","5","459,413","1","0","0","0","151,085","0"
"10761  :  โรงพยาบาลคลองหลวง","4,844","4,156","1,988","245,786","16","4,524","3,518","1,019","124,381","4"
"10762  :  โรงพยาบาลธัญบุรี","8,235","22,451","5,846","234,771","91","7,562","18,637","4,898","112,135","30"
"10763  :  โรงพยาบาลประชาธิปัตย์","6,440","21,815","5,392","118,873","2","6,076","16,663","4,505","50,332","1"
"10764  :  โรงพยาบาลหนองเสือ","5,763","486","532","62,942","180","5,164","324","324","17,355","85"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","4,132","7,204","701","152,212","12","4,069","5,729","624","75,748","7"
"10766  :  โรงพยาบาลลำลูกกา","3","4","34","268,033","1","0","4","0","125,177","0"
"10767  :  โรงพยาบาลสามโคก","3,058","2,652","346","92,085","0","2,874","2,364","8","43,290","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","507","2","306","19,612","2","0","1","0","12,678","1"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","17,163","124","51","0","0","0","78","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0","392,288","0","0","0","0","94,249","0"
"10688  :  โรงพยาบาลเสนา","1,127","110","27","177,945","0","1,044","79","20","25,450","0"
"10768  :  โรงพยาบาลท่าเรือ","10,538","5,207","709","114,263","77","10,255","4,692","529","46,009","37"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","2,086","1,200","340","99,294","146","2,011","988","299","27,459","39"
"10770  :  โรงพยาบาลบางไทร","6,657","137","1,104","111,699","0","3,379","41","570","15,548","0"
"10771  :  โรงพยาบาลบางบาล","1,536","264","205","43,768","0","1,506","212","163","6,014","0"
"10772  :  โรงพยาบาลบางปะอิน","12,867","465","2,950","175,130","584","7,823","405","1,781","72,701","79"
"10773  :  โรงพยาบาลบางปะหัน","1,538","471","70","89,057","0","1,498","430","62","24,329","0"
"10774  :  โรงพยาบาลผักไห่","1,034","434","233","50,282","4","1,017","355","204","7,646","1"
"10775  :  โรงพยาบาลภาชี","5,633","348","600","68,339","0","5,382","290","549","24,941","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","2,321","37","294","77,940","21","2,205","29","176","33,993","17"
"10777  :  โรงพยาบาลวังน้อย","6,923","3,455","883","153,826","0","6,604","3,125","745","77,224","0"
"10778  :  โรงพยาบาลบางซ้าย","5,272","98","187","35,897","4","3,455","68","84","5,773","2"
"10779  :  โรงพยาบาลอุทัย","1,388","381","517","174,126","0","739","247","99","39,463","0"
"10780  :  โรงพยาบาลมหาราช","1,958","583","208","50,628","0","1,238","511","97","8,988","0"
"10781  :  โรงพยาบาลบ้านแพรก","2,468","369","82","18,739","6","1,245","327","82","10,095","3"
"10689  :  โรงพยาบาลอ่างทอง","1,060","470","83","156,840","1","1,057","361","78","35,987","1"
"10782  :  โรงพยาบาลไชโย","2,551","385","83","29,732","19","2,390","352","11","7,903","15"
"10784  :  โรงพยาบาลป่าโมก","3,773","15","850","80,145","533","3,624","14","639","35,871","268"
"10785  :  โรงพยาบาลโพธิ์ทอง","2,207","1,540","1,076","74,410","1,564","2,182","1,279","785","14,956","1,408"
"10786  :  โรงพยาบาลแสวงหา","6,034","4,558","177","48,103","6","5,966","4,092","148","11,674","1"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","12,818","3,530","833","179,458","1,329","5,930","1,561","52","24,658","612"
"10788  :  โรงพยาบาลสามโก้","1,804","22","61","30,950","197","1,702","16","46","6,086","67"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0","727,063","0","0","0","0","199,917","0"
"10691  :  โรงพยาบาลบ้านหมี่","1","1,119","0","216,906","51","0","990","0","54,253","14"
"10789  :  โรงพยาบาลพัฒนานิคม","7,902","2,959","30","114,982","0","7,525","2,408","24","32,415","0"
"10790  :  โรงพยาบาลโคกสำโรง","7,299","772","60","57,364","2","7,195","722","43","6,734","2"
"10791  :  โรงพยาบาลชัยบาดาล","10,998","3,247","711","193,218","159","10,837","2,799","531","56,716","99"
"10792  :  โรงพยาบาลท่าวุ้ง","3,073","1,735","227","73,400","377","3,067","1,617","140","13,177","127"
"10793  :  โรงพยาบาลท่าหลวง","5,350","1,412","276","80,026","0","5,268","1,247","237","16,723","0"
"10794  :  โรงพยาบาลสระโบสถ์","7,850","1,045","77","27,214","20","7,581","911","28","4,759","9"
"10795  :  โรงพยาบาลโคกเจริญ","3,983","4,099","105","25,646","0","3,967","3,810","101","5,567","0"
"10796  :  โรงพยาบาลลำสนธิ","5,161","2,828","33","41,925","0","5,004","2,639","10","10,252","0"
"10797  :  โรงพยาบาลหนองม่วง","4,717","356","62","53,397","0","4,687","331","57","14,724","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","9,259","2,185","507","224,787","182","8,982","1,864","375","78,742","40"
"10693  :  โรงพยาบาลอินทร์บุรี","2,165","848","378","111,160","5","1,869","738","40","27,398","0"
"10798  :  โรงพยาบาลบางระจัน","3,530","721","114","48,617","4","3,517","634","108","11,924","1"
"10799  :  โรงพยาบาลค่ายบางระจัน","6,572","1,717","20","42,993","0","6,463","1,550","20","10,304","0"
"10800  :  โรงพยาบาลพรหมบุรี","4,364","2,570","331","33,944","10","4,215","2,319","36","11,633","4"
"10801  :  โรงพยาบาลท่าช้าง","2,331","1,226","65","26,905","15","2,271","1,106","48","5,397","10"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","150,207","0","0","0","0","19,211","0"
"10802  :  โรงพยาบาลมโนรมย์","3,717","195","388","62,439","3","3,593","170","350","21,864","2"
"10803  :  โรงพยาบาลวัดสิงห์","3,735","2,125","190","64,026","7","3,601","1,859","139","11,336","2"
"10804  :  โรงพยาบาลสรรพยา","1,995","964","85","55,371","0","1,955","888","82","10,706","0"
"10805  :  โรงพยาบาลสรรคบุรี","5,987","2,238","186","100,155","0","5,941","1,836","161","12,422","0"
"10806  :  โรงพยาบาลหันคา","6,420","782","356","85,777","11","6,259","658","326","15,007","4"
"27974  :  โรงพยาบาลหนองมะโมง","1,235","400","27","21,185","4","1,060","332","4","991","1"
"27975  :  โรงพยาบาลเนินขาม","21","0","1","20,662","0","0","0","0","489","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","514,851","0","0","0","0","145,468","0"
"10695  :  โรงพยาบาลพระพุทธบาท","1,098","318","6","193,857","0","0","90","1","70,199","0"
"10807  :  โรงพยาบาลแก่งคอย","12,401","1,946","8,169","128,708","50","10,971","1,560","1,910","33,939","20"
"10808  :  โรงพยาบาลหนองแค","4,962","1,757","11,096","227,043","304","2,444","603","361","58,543","104"
"10809  :  โรงพยาบาลวิหารแดง","4,472","2,145","256","86,140","0","4,420","1,859","239","24,147","0"
"10810  :  โรงพยาบาลหนองแซง","3,479","567","505","31,830","24","3,259","461","341","6,549","0"
"10811  :  โรงพยาบาลบ้านหมอ","6,095","209","1,168","41,389","0","4,646","168","840","7,170","0"
"10812  :  โรงพยาบาลดอนพุด","25","0","6","26,066","0","0","0","0","10,792","0"
"10813  :  โรงพยาบาลหนองโดน","3,879","762","146","33,541","4","3,588","602","124","8,687","2"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,376","516","668","137,550","48","2,175","381","519","26,569","18"
"10815  :  โรงพยาบาลมวกเหล็ก","7,988","1,874","312","152,051","12","7,397","1,659","197","88,912","8"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","3,946","2,068","4,346","83,237","3","3,640","1,836","235","40,152","1"
"11485  :  โรงพยาบาลค่ายอดิศร","24,618","114","377","5,137","0","7,640","95","358","1,966","0"
"10662  :  โรงพยาบาลชลบุรี","23","0","0","372,389","0","0","0","0","146,453","0"
"10817  :  โรงพยาบาลบ้านบึง","23,121","6,105","6,607","271,576","6,450","22,678","5,292","5,986","111,463","2,933"
"10818  :  โรงพยาบาลหนองใหญ่","6,014","2,050","456","151,360","1","5,885","1,774","423","80,634","1"
"10819  :  โรงพยาบาลบางละมุง","19,242","14,266","12,702","613,291","5","17,659","10,639","9,079","315,454","2"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","2,626","1,183","229","129,339","0","2,573","838","211","54,321","0"
"10821  :  โรงพยาบาลพานทอง","8,836","3,066","1,140","171,805","8","8,605","2,703","694","79,601","6"
"10822  :  โรงพยาบาลพนัสนิคม","11,909","3,013","4,413","323,300","5","11,478","2,651","366","93,795","2"
"10823  :  โรงพยาบาลแหลมฉบัง","67,490","31,984","9,033","434,986","558","66,146","18,889","6,938","290,260","313"
"10824  :  โรงพยาบาลเกาะสีชัง","2,915","260","263","1,627","4","2,796","215","256","950","0"
"10825  :  โรงพยาบาลสัตหีบกม10","32,875","1","9,698","213,486","0","26,581","1","8,075","58,501","0"
"10826  :  โรงพยาบาลบ่อทอง","6,111","630","561","94,021","0","5,986","529","468","29,391","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","3,152","1,362","7,062","20,614","8","2,867","840","6,423","9,803","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","1,478","20","1,650","54,993","11","0","15","0","21,709","6"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","78,550","2,851","47,529","807,222","0","56,147","1,687","34,961","300,122","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","2,040","0","0","0","0","905","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","662","102","31,207","195,157","5","263","57","12,073","78,586","1"
"28005  :  โรงพยาบาลเมืองพัทยา","9,400","24,158","18,975","148,825","55","9,340","17,632","15,276","39,904","24"
"28006  :  โรงพยาบาลเกาะจันทร์","3,516","3,272","56","60,230","1","3,495","2,571","56","15,022","1"
"10663  :  โรงพยาบาลระยอง","0","0","0","994,045","5,393","0","0","0","390,416","1,447"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","3,285","4,783","2,099","456,981","34","2,768","3,990","122","225,358","6"
"10828  :  โรงพยาบาลบ้านฉาง","23,264","1,348","848","128,677","97","22,387","876","801","32,854","39"
"10829  :  โรงพยาบาลแกลง","4,229","2,862","546","359,447","409","3,996","2,314","470","155,079","199"
"10830  :  โรงพยาบาลวังจันทร์","4,337","2,607","384","131,468","3","4,178","2,313","323","47,939","0"
"10831  :  โรงพยาบาลบ้านค่าย","5,746","128","907","157,923","21","5,342","115","613","39,816","6"
"10832  :  โรงพยาบาลปลวกแดง","18,182","4,621","15,806","236,959","8,713","17,427","4,239","14,962","130,600","5,656"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,466","1,248","129","41,178","1,517","1,295","1,072","0","9,934","843"
"23962  :  โรงพยาบาลนิคมพัฒนา","3,203","1,484","858","106,598","0","3,021","1,020","338","38,736","0"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","346,025","0","0","0","0","118,357","0"
"10834  :  โรงพยาบาลขลุง","0","0","0","100,087","0","0","0","0","31,518","0"
"10835  :  โรงพยาบาลท่าใหม่","257","17","53","48,509","16","0","15","0","15,749","10"
"10836  :  โรงพยาบาลเขาสุกิม","3,359","833","698","46,120","4","3,132","701","617","19,963","3"
"10837  :  โรงพยาบาลสองพี่น้อง","5,127","395","470","48,434","5","5,021","312","455","15,367","3"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","10,449","875","926","77,004","13","10,278","730","867","36,892","8"
"10839  :  โรงพยาบาลมะขาม","1,222","147","99","65,273","0","1,201","104","86","28,132","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","42,396","0","0","0","0","13,351","0"
"10841  :  โรงพยาบาลสอยดาว","7","0","2","175,241","3","0","0","0","54,625","0"
"10842  :  โรงพยาบาลแก่งหางแมว","8,889","125","2,667","73,095","0","6,081","100","1,431","19,410","0"
"10843  :  โรงพยาบาลนายายอาม","2,799","2,355","109","80,022","0","2,640","1,392","90","25,125","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","4,751","1,243","34","80,857","0","4,689","933","25","33,579","0"
"10696  :  โรงพยาบาลตราด","5,280","5,781","1,424","313,631","2","4,659","4,335","692","111,553","1"
"10845  :  โรงพยาบาลคลองใหญ่","10,877","1,695","975","68,073","0","9,860","1,471","671","42,695","0"
"10846  :  โรงพยาบาลเขาสมิง","5,831","2,608","913","122,767","16","5,775","1,738","849","33,930","1"
"10847  :  โรงพยาบาลบ่อไร่","4,438","4,491","831","66,122","7","4,390","4,260","766","26,660","1"
"10848  :  โรงพยาบาลแหลมงอบ","4,024","30","285","52,714","0","4,023","16","285","16,722","0"
"10849  :  โรงพยาบาลเกาะกูด","1,185","371","124","19,629","0","1,175","300","119","13,600","0"
"13816  :  โรงพยาบาลเกาะช้าง","844","554","41","70,897","0","832","420","2","36,445","0"
"10697  :  โรงพยาบาลพุทธโสธร","1","2","0","534,052","5","0","1","0","75,215","1"
"10833  :  โรงพยาบาลท่าตะเกียบ","4,169","2,689","1,134","62,202","161","4,061","2,031","545","18,723","5"
"10850  :  โรงพยาบาลบางคล้า","18,016","4,880","3,864","250,664","41","13,268","1,905","2,311","65,531","7"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","70","1","0","107,971","0","0","0","0","22,209","0"
"10852  :  โรงพยาบาลบางปะกง","17","26","102","377,060","573","0","18","0","171,901","130"
"10853  :  โรงพยาบาลบ้านโพธิ์","2,054","1,392","1,475","139,212","7","1,987","986","1,179","50,287","0"
"10854  :  โรงพยาบาลพนมสารคาม","11,433","997","919","220,984","4","9,963","867","762","72,759","0"
"10855  :  โรงพยาบาลสนามชัยเขต","5,690","7,553","446","161,525","1","5,288","6,480","136","39,599","0"
"10856  :  โรงพยาบาลแปลงยาว","6,830","1,292","981","132,730","1,226","6,706","965","925","59,104","1,077"
