"โรงพยาบาล","B","A","ร้อยละ"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","2,069","1,107","53.50"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","336","229","68.15"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","1,272","803","63.13"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","1,393","732","52.55"
"28785  :  โรงพยาบาลบางเสาธง","101","98","97.03"
"10686  :  โรงพยาบาลพระนั่งเกล้า","4,020","1,271","31.62"
"10756  :  โรงพยาบาลบางกรวย","705","235","33.33"
"10757  :  โรงพยาบาลบางใหญ่","707","341","48.23"
"10758  :  โรงพยาบาลบางบัวทอง","717","703","98.05"
"10759  :  โรงพยาบาลไทรน้อย","768","411","53.52"
"10760  :  โรงพยาบาลปากเกร็ด","2,653","2,205","83.11"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","276","99","35.87"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","458","148","32.31"
"10762  :  โรงพยาบาลธัญบุรี","1,619","500","30.88"
"10763  :  โรงพยาบาลประชาธิปัตย์","1,989","1,227","61.69"
"10764  :  โรงพยาบาลหนองเสือ","731","159","21.75"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","743","613","82.50"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","832","451","54.21"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","528","170","32.20"
"10688  :  โรงพยาบาลเสนา","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","540","213","39.44"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","564","223","39.54"
"10770  :  โรงพยาบาลบางไทร","2","2","100.00"
"10771  :  โรงพยาบาลบางบาล","212","84","39.62"
"10772  :  โรงพยาบาลบางปะอิน","785","272","34.65"
"10773  :  โรงพยาบาลบางปะหัน","361","124","34.35"
"10774  :  โรงพยาบาลผักไห่","299","54","18.06"
"10775  :  โรงพยาบาลภาชี","931","334","35.88"
"10776  :  โรงพยาบาลลาดบัวหลวง","247","87","35.22"
"10777  :  โรงพยาบาลวังน้อย","556","161","28.96"
"10778  :  โรงพยาบาลบางซ้าย","562","235","41.81"
"10779  :  โรงพยาบาลอุทัย","51","14","27.45"
"10780  :  โรงพยาบาลมหาราช","111","45","40.54"
"10781  :  โรงพยาบาลบ้านแพรก","239","78","32.64"
"10689  :  โรงพยาบาลอ่างทอง","388","144","37.11"
"10782  :  โรงพยาบาลไชโย","438","224","51.14"
"10784  :  โรงพยาบาลป่าโมก","853","325","38.10"
"10785  :  โรงพยาบาลโพธิ์ทอง","815","261","32.02"
"10786  :  โรงพยาบาลแสวงหา","1,233","805","65.29"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","1,293","623","48.18"
"10788  :  โรงพยาบาลสามโก้","426","138","32.39"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","381","106","27.82"
"10790  :  โรงพยาบาลโคกสำโรง","1,158","523","45.16"
"10791  :  โรงพยาบาลชัยบาดาล","1,071","1,056","98.60"
"10792  :  โรงพยาบาลท่าวุ้ง","854","400","46.84"
"10793  :  โรงพยาบาลท่าหลวง","897","343","38.24"
"10794  :  โรงพยาบาลสระโบสถ์","910","329","36.15"
"10795  :  โรงพยาบาลโคกเจริญ","620","413","66.61"
"10796  :  โรงพยาบาลลำสนธิ","1,110","505","45.50"
"10797  :  โรงพยาบาลหนองม่วง","927","349","37.65"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","1,993","896","44.96"
"10693  :  โรงพยาบาลอินทร์บุรี","556","262","47.12"
"10798  :  โรงพยาบาลบางระจัน","962","253","26.30"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,016","460","45.28"
"10800  :  โรงพยาบาลพรหมบุรี","958","462","48.23"
"10801  :  โรงพยาบาลท่าช้าง","702","224","31.91"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","857","280","32.67"
"10803  :  โรงพยาบาลวัดสิงห์","991","488","49.24"
"10804  :  โรงพยาบาลสรรพยา","521","140","26.87"
"10805  :  โรงพยาบาลสรรคบุรี","1,626","660","40.59"
"10806  :  โรงพยาบาลหันคา","1,486","566","38.09"
"27974  :  โรงพยาบาลหนองมะโมง","259","106","40.93"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","2,155","587","27.24"
"10695  :  โรงพยาบาลพระพุทธบาท","156","83","53.21"
"10807  :  โรงพยาบาลแก่งคอย","2,598","1,110","42.73"
"10808  :  โรงพยาบาลหนองแค","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","525","330","62.86"
"10811  :  โรงพยาบาลบ้านหมอ","922","550","59.65"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","924","277","29.98"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","448","306","68.30"
"10815  :  โรงพยาบาลมวกเหล็ก","988","856","86.64"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","505","133","26.34"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","1,876","469","25.00"
"10817  :  โรงพยาบาลบ้านบึง","3,781","2,434","64.37"
"10818  :  โรงพยาบาลหนองใหญ่","806","774","96.03"
"10819  :  โรงพยาบาลบางละมุง","3,145","1,388","44.13"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","282","121","42.91"
"10821  :  โรงพยาบาลพานทอง","704","228","32.39"
"10822  :  โรงพยาบาลพนัสนิคม","2,961","967","32.66"
"10823  :  โรงพยาบาลแหลมฉบัง","1,575","444","28.19"
"10824  :  โรงพยาบาลเกาะสีชัง","456","215","47.15"
"10825  :  โรงพยาบาลสัตหีบกม10","6,282","3,181","50.64"
"10826  :  โรงพยาบาลบ่อทอง","860","284","33.02"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","120","33","27.50"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","1,311","231","17.62"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","30","16","53.33"
"28005  :  โรงพยาบาลเมืองพัทยา","1,337","158","11.82"
"28006  :  โรงพยาบาลเกาะจันทร์","509","198","38.90"
"10663  :  โรงพยาบาลระยอง","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","358","95","26.54"
"10828  :  โรงพยาบาลบ้านฉาง","3,791","1,225","32.31"
"10829  :  โรงพยาบาลแกลง","271","37","13.65"
"10830  :  โรงพยาบาลวังจันทร์","656","627","95.58"
"10831  :  โรงพยาบาลบ้านค่าย","900","474","52.67"
"10832  :  โรงพยาบาลปลวกแดง","1,313","295","22.47"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","451","24","5.32"
"23962  :  โรงพยาบาลนิคมพัฒนา","497","487","97.99"
"10664  :  โรงพยาบาลพระปกเกล้า","5,765","1,746","30.29"
"10834  :  โรงพยาบาลขลุง","1,998","1,998","100.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","327","187","57.19"
"10837  :  โรงพยาบาลสองพี่น้อง","272","190","69.85"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,567","961","61.33"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","1","1","100.00"
"10842  :  โรงพยาบาลแก่งหางแมว","0","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","502","154","30.68"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","0","0","0.00"
"10696  :  โรงพยาบาลตราด","781","285","36.49"
"10845  :  โรงพยาบาลคลองใหญ่","1,918","807","42.08"
"10846  :  โรงพยาบาลเขาสมิง","340","149","43.82"
"10847  :  โรงพยาบาลบ่อไร่","707","276","39.04"
"10848  :  โรงพยาบาลแหลมงอบ","788","339","43.02"
"10849  :  โรงพยาบาลเกาะกูด","105","39","37.14"
"13816  :  โรงพยาบาลเกาะช้าง","66","22","33.33"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","0","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","331","323","97.58"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","725","378","52.14"
"10854  :  โรงพยาบาลพนมสารคาม","2,093","740","35.36"
"10855  :  โรงพยาบาลสนามชัยเขต","0","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","392","229","58.42"
"13747  :  โรงพยาบาลราชสาส์น","1,160","403","34.74"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","13","7","53.85"
"10857  :  โรงพยาบาลกบินทร์บุรี","1,569","650","41.43"
"10858  :  โรงพยาบาลนาดี","1,586","531","33.48"
"10859  :  โรงพยาบาลบ้านสร้าง","673","205","30.46"
"10860  :  โรงพยาบาลประจันตคาม","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,168","361","30.91"
"10862  :  โรงพยาบาลศรีมโหสถ","711","271","38.12"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","27","5","18.52"
"10698  :  โรงพยาบาลนครนายก","2,311","1,503","65.04"
"10863  :  โรงพยาบาลปากพลี","472","173","36.65"
"10864  :  โรงพยาบาลบ้านนา","939","405","43.13"
"10865  :  โรงพยาบาลองครักษ์","468","159","33.97"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","1,035","634","61.26"
"10867  :  โรงพยาบาลตาพระยา","120","65","54.17"
"10868  :  โรงพยาบาลวังน้ำเย็น","2,411","780","32.35"
"10869  :  โรงพยาบาลวัฒนานคร","1,476","538","36.45"
"10870  :  โรงพยาบาลอรัญประเทศ","5","4","80.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","653","317","48.55"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","60,632","57,183","94.31"
"10871  :  โรงพยาบาลครบุรี","1,655","634","38.31"
"10872  :  โรงพยาบาลเสิงสาง","1,382","608","43.99"
"10873  :  โรงพยาบาลคง","675","292","43.26"
"10874  :  โรงพยาบาลบ้านเหลื่อม","932","401","43.03"
"10875  :  โรงพยาบาลจักราช","1,170","666","56.92"
"10876  :  โรงพยาบาลโชคชัย","1,577","586","37.16"
"10877  :  โรงพยาบาลด่านขุนทด","1,854","1,001","53.99"
"10878  :  โรงพยาบาลโนนไทย","1,422","610","42.90"
"10879  :  โรงพยาบาลโนนสูง","1,645","671","40.79"
"10880  :  โรงพยาบาลขามสะแกแสง","1,884","755","40.07"
"10881  :  โรงพยาบาลบัวใหญ่","1,001","426","42.56"
"10882  :  โรงพยาบาลประทาย","1,119","440","39.32"
"10883  :  โรงพยาบาลปักธงชัย","441","164","37.19"
"10884  :  โรงพยาบาลพิมาย","1,569","610","38.88"
"10885  :  โรงพยาบาลห้วยแถลง","1,128","364","32.27"
"10886  :  โรงพยาบาลชุมพวง","1,334","544","40.78"
"10887  :  โรงพยาบาลสูงเนิน","2,492","1,220","48.96"
"10888  :  โรงพยาบาลขามทะเลสอ","646","214","33.13"
"10889  :  โรงพยาบาลสีคิ้ว","2,077","1,523","73.33"
"10890  :  โรงพยาบาลปากช่องนานา","1,885","1,248","66.21"
"10891  :  โรงพยาบาลหนองบุญมาก","496","277","55.85"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,111","417","37.53"
"10893  :  โรงพยาบาลโนนแดง","1,077","407","37.79"
"10894  :  โรงพยาบาลวังน้ำเขียว","317","145","45.74"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","18,656","5,502","29.49"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","421","247","58.67"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,051","847","80.59"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2,318","1,571","67.77"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","561","477","85.03"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","45","17","37.78"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","939","455","48.46"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","127","1","0.79"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","711","348","48.95"
"27839  :  โรงพยาบาลบัวลาย","683","354","51.83"
"27840  :  โรงพยาบาลสีดา","269","119","44.24"
"27841  :  โรงพยาบาลเทพารักษ์","838","739","88.19"
"10667  :  โรงพยาบาลบุรีรัมย์","49","1","2.04"
"10895  :  โรงพยาบาลคูเมือง","1,287","565","43.90"
"10896  :  โรงพยาบาลกระสัง","1,123","821","73.11"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","997","398","39.92"
"10899  :  โรงพยาบาลละหานทราย","874","374","42.79"
"10900  :  โรงพยาบาลประโคนชัย","1,167","470","40.27"
"10901  :  โรงพยาบาลบ้านกรวด","1,006","364","36.18"
"10902  :  โรงพยาบาลพุทไธสง","1,800","826","45.89"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","1,304","721","55.29"
"10906  :  โรงพยาบาลปะคำ","799","404","50.56"
"10907  :  โรงพยาบาลนาโพธิ์","841","354","42.09"
"10908  :  โรงพยาบาลหนองหงส์","966","417","43.17"
"10909  :  โรงพยาบาลพลับพลาชัย","461","402","87.20"
"10910  :  โรงพยาบาลห้วยราช","357","181","50.70"
"10911  :  โรงพยาบาลโนนสุวรรณ","688","397","57.70"
"10912  :  โรงพยาบาลชำนิ","612","246","40.20"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","718","297","41.36"
"10914  :  โรงพยาบาลโนนดินแดง","1,240","561","45.24"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","656","299","45.58"
"23578  :  โรงพยาบาลแคนดง","1,268","573","45.19"
"28020  :  โรงพยาบาลบ้านด่าน","1,280","669","52.27"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","1,228","559","45.52"
"10916  :  โรงพยาบาลท่าตูม","2,178","1,060","48.67"
"10917  :  โรงพยาบาลจอมพระ","1,592","953","59.86"
"10918  :  โรงพยาบาลปราสาท","877","373","42.53"
"10919  :  โรงพยาบาลกาบเชิง","1,015","710","69.95"
"10920  :  โรงพยาบาลรัตนบุรี","1,722","946","54.94"
"10921  :  โรงพยาบาลสนม","1,106","712","64.38"
"10922  :  โรงพยาบาลศีขรภูมิ","1,423","463","32.54"
"10923  :  โรงพยาบาลสังขะ","441","162","36.73"
"10924  :  โรงพยาบาลลำดวน","1,198","582","48.58"
"10925  :  โรงพยาบาลสำโรงทาบ","1,393","751","53.91"
"10926  :  โรงพยาบาลบัวเชด","422","303","71.80"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","458","365","79.69"
"27842  :  โรงพยาบาลเขวาสินรินทร์","528","269","50.95"
"27843  :  โรงพยาบาลศรีณรงค์","425","317","74.59"
"27844  :  โรงพยาบาลโนนนารายณ์","427","263","61.59"
"10700  :  โรงพยาบาลศรีสะเกษ","38","6","15.79"
"10927  :  โรงพยาบาลยางชุมน้อย","284","115","40.49"
"10928  :  โรงพยาบาลกันทรารมย์","1,156","356","30.80"
"10929  :  โรงพยาบาลกันทรลักษ์","43","12","27.91"
"10930  :  โรงพยาบาลขุขันธ์","1","1","100.00"
"10931  :  โรงพยาบาลไพรบึง","2,697","1,579","58.55"
"10932  :  โรงพยาบาลปรางค์กู่","658","393","59.73"
"10933  :  โรงพยาบาลขุนหาญ","595","292","49.08"
"10934  :  โรงพยาบาลราษีไศล","973","344","35.35"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","125","42","33.60"
"10936  :  โรงพยาบาลบึงบูรพ์","569","206","36.20"
"10937  :  โรงพยาบาลห้วยทับทัน","824","412","50.00"
"10938  :  โรงพยาบาลโนนคูณ","273","123","45.05"
"10939  :  โรงพยาบาลศรีรัตนะ","432","224","51.85"
"10940  :  โรงพยาบาลวังหิน","432","193","44.68"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","248","121","48.79"
"10942  :  โรงพยาบาลภูสิงห์","652","319","48.93"
"10943  :  โรงพยาบาลเมืองจันทร์","253","138","54.55"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","513","217","42.30"
"28014  :  โรงพยาบาลพยุห์","359","101","28.13"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","264","133","50.38"
"28016  :  โรงพยาบาลศิลาลาด","161","65","40.37"
