"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","3,349","1,870","55.84","1,057","552","52.22","1,117","589","52.73","1,037","546","52.65","939","543","57.83"
"10752  :  โรงพยาบาลบางบ่อ","596","235","39.43","147","60","40.82","206","70","33.98","240","97","40.42","249","104","41.77"
"10753  :  โรงพยาบาลบางพลี","2,812","2,508","89.19","1,010","749","74.16","1,001","963","96.20","1,058","1,017","96.12","1,135","1,067","94.01"
"10754  :  โรงพยาบาลบางจาก","504","383","75.99","198","120","60.61","197","136","69.04","203","161","79.31","219","161","73.52"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","484","429","88.64","198","162","81.82","193","162","83.94","207","184","88.89","220","193","87.73"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","102","97","95.10","47","39","82.98","63","49","77.78","60","47","78.33","41","35","85.37"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","25","24","96.00","15","15","100.00","15","15","100.00","6","5","83.33","6","5","83.33"
"28785  :  โรงพยาบาลบางเสาธง","143","143","100.00","62","62","100.00","44","43","97.73","54","52","96.30","54","47","87.04"
"10686  :  โรงพยาบาลพระนั่งเกล้า","3,376","2,355","69.76","1,384","912","65.90","1,353","823","60.83","1,332","765","57.43","1,411","843","59.74"
"10756  :  โรงพยาบาลบางกรวย","321","286","89.10","133","108","81.20","139","103","74.10","147","114","77.55","132","111","84.09"
"10757  :  โรงพยาบาลบางใหญ่","48","47","97.92","19","18","94.74","15","14","93.33","19","18","94.74","26","26","100.00"
"10758  :  โรงพยาบาลบางบัวทอง","776","631","81.31","335","282","84.18","317","270","85.17","326","246","75.46","300","243","81.00"
"10759  :  โรงพยาบาลไทรน้อย","742","722","97.30","308","289","93.83","318","294","92.45","308","285","92.53","328","300","91.46"
"10760  :  โรงพยาบาลปากเกร็ด","714","498","69.75","249","178","71.49","240","158","65.83","235","161","68.51","293","197","67.24"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","2,681","2,220","82.80","1,225","889","72.57","1,220","894","73.28","1,232","879","71.35","1,212","880","72.61"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","2,495","1,847","74.03","932","690","74.03","952","722","75.84","1,013","710","70.09","1,023","693","67.74"
"10761  :  โรงพยาบาลคลองหลวง","429","397","92.54","169","143","84.62","159","159","100.00","157","156","99.36","146","135","92.47"
"10762  :  โรงพยาบาลธัญบุรี","579","573","98.96","231","224","96.97","199","190","95.48","235","233","99.15","233","231","99.14"
"10763  :  โรงพยาบาลประชาธิปัตย์","266","251","94.36","144","131","90.97","119","110","92.44","79","68","86.08","67","55","82.09"
"10764  :  โรงพยาบาลหนองเสือ","245","245","100.00","101","101","100.00","113","113","100.00","99","99","100.00","87","86","98.85"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","262","255","97.33","105","99","94.29","124","121","97.58","119","115","96.64","106","104","98.11"
"10766  :  โรงพยาบาลลำลูกกา","698","579","82.95","257","220","85.60","266","227","85.34","240","198","82.50","228","196","85.96"
"10767  :  โรงพยาบาลสามโคก","244","197","80.74","76","64","84.21","74","65","87.84","84","69","82.14","103","79","76.70"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,770","1,159","65.48","663","393","59.28","667","424","63.57","712","438","61.52","750","450","60.00"
"10688  :  โรงพยาบาลเสนา","543","471","86.74","180","150","83.33","256","200","78.13","260","195","75.00","230","186","80.87"
"10768  :  โรงพยาบาลท่าเรือ","199","188","94.47","93","86","92.47","79","72","91.14","80","68","85.00","80","67","83.75"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","185","184","99.46","72","71","98.61","77","77","100.00","69","69","100.00","71","71","100.00"
"10770  :  โรงพยาบาลบางไทร","141","137","97.16","62","62","100.00","64","61","95.31","64","58","90.63","51","49","96.08"
"10771  :  โรงพยาบาลบางบาล","69","63","91.30","16","15","93.75","18","14","77.78","21","18","85.71","38","36","94.74"
"10772  :  โรงพยาบาลบางปะอิน","829","762","91.92","344","304","88.37","332","278","83.73","343","301","87.76","352","303","86.08"
"10773  :  โรงพยาบาลบางปะหัน","204","186","91.18","92","84","91.30","96","84","87.50","89","78","87.64","81","70","86.42"
"10774  :  โรงพยาบาลผักไห่","118","114","96.61","59","55","93.22","53","53","100.00","52","50","96.15","41","38","92.68"
"10775  :  โรงพยาบาลภาชี","203","183","90.15","88","74","84.09","76","67","88.16","92","74","80.43","87","75","86.21"
"10776  :  โรงพยาบาลลาดบัวหลวง","85","81","95.29","40","37","92.50","37","33","89.19","41","36","87.80","40","35","87.50"
"10777  :  โรงพยาบาลวังน้อย","583","560","96.05","240","229","95.42","241","224","92.95","247","230","93.12","245","216","88.16"
"10778  :  โรงพยาบาลบางซ้าย","35","34","97.14","17","16","94.12","19","19","100.00","20","18","90.00","10","9","90.00"
"10779  :  โรงพยาบาลอุทัย","379","345","91.03","161","137","85.09","177","153","86.44","146","109","74.66","148","130","87.84"
"10780  :  โรงพยาบาลมหาราช","63","56","88.89","29","25","86.21","24","16","66.67","26","24","92.31","27","23","85.19"
"10781  :  โรงพยาบาลบ้านแพรก","20","19","95.00","8","6","75.00","10","10","100.00","6","5","83.33","6","5","83.33"
"10689  :  โรงพยาบาลอ่างทอง","893","603","67.53","67","56","83.58","414","266","64.25","433","284","65.59","477","298","62.47"
"10782  :  โรงพยาบาลไชโย","47","44","93.62","23","19","82.61","21","18","85.71","19","19","100.00","22","21","95.45"
"10784  :  โรงพยาบาลป่าโมก","147","128","87.07","53","47","88.68","61","51","83.61","55","48","87.27","72","59","81.94"
"10785  :  โรงพยาบาลโพธิ์ทอง","214","214","100.00","103","103","100.00","90","85","94.44","96","90","93.75","91","83","91.21"
"10786  :  โรงพยาบาลแสวงหา","57","56","98.25","21","17","80.95","13","13","100.00","8","8","100.00","35","33","94.29"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","345","318","92.17","158","139","87.97","155","132","85.16","155","129","83.23","148","127","85.81"
"10788  :  โรงพยาบาลสามโก้","52","52","100.00","29","29","100.00","21","21","100.00","20","19","95.00","19","19","100.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","1,793","1,323","73.79","1,011","692","68.45","595","389","65.38","584","436","74.66","606","434","71.62"
"10691  :  โรงพยาบาลบ้านหมี่","789","650","82.38","328","264","80.49","310","256","82.58","332","270","81.33","319","255","79.94"
"10789  :  โรงพยาบาลพัฒนานิคม","596","517","86.74","255","203","79.61","285","239","83.86","271","231","85.24","268","214","79.85"
"10790  :  โรงพยาบาลโคกสำโรง","478","390","81.59","209","155","74.16","203","156","76.85","227","159","70.04","200","145","72.50"
"10791  :  โรงพยาบาลชัยบาดาล","932","863","92.60","403","364","90.32","375","343","91.47","389","349","89.72","392","379","96.68"
"10792  :  โรงพยาบาลท่าวุ้ง","126","117","92.86","7","6","85.71","76","59","77.63","67","64","95.52","61","59","96.72"
"10793  :  โรงพยาบาลท่าหลวง","272","236","86.76","110","89","80.91","113","95","84.07","110","97","88.18","117","100","85.47"
"10794  :  โรงพยาบาลสระโบสถ์","96","75","78.13","36","31","86.11","33","25","75.76","36","26","72.22","37","29","78.38"
"10795  :  โรงพยาบาลโคกเจริญ","240","124","51.67","91","33","36.26","131","47","35.88","62","56","90.32","53","49","92.45"
"10796  :  โรงพยาบาลลำสนธิ","151","145","96.03","69","66","95.65","70","64","91.43","66","63","95.45","62","56","90.32"
"10797  :  โรงพยาบาลหนองม่วง","155","134","86.45","49","40","81.63","62","46","74.19","62","55","88.71","68","56","82.35"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","639","614","96.09","271","255","94.10","283","263","92.93","278","270","97.12","275","269","97.82"
"10693  :  โรงพยาบาลอินทร์บุรี","498","387","77.71","207","148","71.50","220","159","72.27","206","155","75.24","222","169","76.13"
"10798  :  โรงพยาบาลบางระจัน","93","88","94.62","32","30","93.75","39","38","97.44","36","35","97.22","44","37","84.09"
"10799  :  โรงพยาบาลค่ายบางระจัน","92","90","97.83","40","39","97.50","40","37","92.50","42","41","97.62","37","36","97.30"
"10800  :  โรงพยาบาลพรหมบุรี","51","50","98.04","32","31","96.88","25","25","100.00","16","14","87.50","13","10","76.92"
"10801  :  โรงพยาบาลท่าช้าง","61","59","96.72","27","25","92.59","28","28","100.00","29","29","100.00","26","25","96.15"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","832","604","72.60","229","164","71.62","279","218","78.14","404","280","69.31","319","228","71.47"
"10802  :  โรงพยาบาลมโนรมย์","131","121","92.37","63","60","95.24","38","34","89.47","53","50","94.34","59","53","89.83"
"10803  :  โรงพยาบาลวัดสิงห์","123","113","91.87","52","42","80.77","54","52","96.30","49","47","95.92","45","45","100.00"
"10804  :  โรงพยาบาลสรรพยา","98","90","91.84","37","35","94.59","45","37","82.22","47","41","87.23","40","36","90.00"
"10805  :  โรงพยาบาลสรรคบุรี","303","263","86.80","91","84","92.31","108","91","84.26","136","93","68.38","132","130","98.48"
"10806  :  โรงพยาบาลหันคา","37","30","81.08","13","12","92.31","13","9","69.23","16","12","75.00","16","15","93.75"
"27974  :  โรงพยาบาลหนองมะโมง","126","121","96.03","58","53","91.38","56","49","87.50","48","48","100.00","48","48","100.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","1,722","1,159","67.31","663","390","58.82","609","423","69.46","530","383","72.26","650","450","69.23"
"10695  :  โรงพยาบาลพระพุทธบาท","494","448","90.69","138","119","86.23","228","207","90.79","238","189","79.41","238","200","84.03"
"10807  :  โรงพยาบาลแก่งคอย","429","418","97.44","75","66","88.00","173","168","97.11","231","219","94.81","245","226","92.24"
"10808  :  โรงพยาบาลหนองแค","343","309","90.09","166","126","75.90","123","104","84.55","115","101","87.83","121","108","89.26"
"10809  :  โรงพยาบาลวิหารแดง","306","288","94.12","120","107","89.17","131","121","92.37","139","131","94.24","140","132","94.29"
"10810  :  โรงพยาบาลหนองแซง","42","32","76.19","23","14","60.87","26","15","57.69","24","17","70.83","17","13","76.47"
"10811  :  โรงพยาบาลบ้านหมอ","174","131","75.29","94","61","64.89","85","59","69.41","75","48","64.00","62","45","72.58"
"10812  :  โรงพยาบาลดอนพุด","55","50","90.91","26","23","88.46","21","19","90.48","27","21","77.78","19","16","84.21"
"10813  :  โรงพยาบาลหนองโดน","33","31","93.94","9","8","88.89","11","10","90.91","6","4","66.67","20","19","95.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","123","107","86.99","52","46","88.46","57","47","82.46","56","48","85.71","50","40","80.00"
"10815  :  โรงพยาบาลมวกเหล็ก","441","394","89.34","184","165","89.67","166","152","91.57","153","137","89.54","185","156","84.32"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","204","179","87.75","90","63","70.00","79","62","78.48","80","69","86.25","92","83","90.22"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","3,898","1,483","38.05","1,084","384","35.42","1,557","404","25.95","1,493","376","25.18","1,341","411","30.65"
"10817  :  โรงพยาบาลบ้านบึง","159","142","89.31","79","68","86.08","73","53","72.60","78","67","85.90","58","40","68.97"
