"โรงพยาบาล","B","A","ร้อยละ"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","4","2","50.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","2,605","1,664","63.88"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","1,126","1,117","99.20"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","1,009","867","85.93"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","3","2","66.67"
"10756  :  โรงพยาบาลบางกรวย","1,540","996","64.68"
"10757  :  โรงพยาบาลบางใหญ่","2,417","2,392","98.97"
"10758  :  โรงพยาบาลบางบัวทอง","1,639","1,624","99.08"
"10759  :  โรงพยาบาลไทรน้อย","3,172","2,401","75.69"
"10760  :  โรงพยาบาลปากเกร็ด","3,526","2,550","72.32"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,370","617","45.04"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","340","238","70.00"
"10687  :  โรงพยาบาลปทุมธานี","130","83","63.85"
"10761  :  โรงพยาบาลคลองหลวง","1,338","1,027","76.76"
"10762  :  โรงพยาบาลธัญบุรี","4,452","4,330","97.26"
"10763  :  โรงพยาบาลประชาธิปัตย์","2,816","2,645","93.93"
"10764  :  โรงพยาบาลหนองเสือ","1,303","898","68.92"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","813","645","79.34"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","844","495","58.65"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","51","26","50.98"
"10688  :  โรงพยาบาลเสนา","42","25","59.52"
"10768  :  โรงพยาบาลท่าเรือ","1,309","867","66.23"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","356","154","43.26"
"10771  :  โรงพยาบาลบางบาล","381","238","62.47"
"10772  :  โรงพยาบาลบางปะอิน","1,215","778","64.03"
"10773  :  โรงพยาบาลบางปะหัน","292","193","66.10"
"10774  :  โรงพยาบาลผักไห่","231","195","84.42"
"10775  :  โรงพยาบาลภาชี","1,196","824","68.90"
"10776  :  โรงพยาบาลลาดบัวหลวง","348","231","66.38"
"10777  :  โรงพยาบาลวังน้อย","1,351","895","66.25"
"10778  :  โรงพยาบาลบางซ้าย","823","694","84.33"
"10779  :  โรงพยาบาลอุทัย","105","53","50.48"
"10780  :  โรงพยาบาลมหาราช","297","197","66.33"
"10781  :  โรงพยาบาลบ้านแพรก","243","141","58.02"
"10689  :  โรงพยาบาลอ่างทอง","683","364","53.29"
"10782  :  โรงพยาบาลไชโย","512","345","67.38"
"10784  :  โรงพยาบาลป่าโมก","521","353","67.75"
"10785  :  โรงพยาบาลโพธิ์ทอง","725","400","55.17"
"10786  :  โรงพยาบาลแสวงหา","1,386","901","65.01"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","1,802","1,083","60.10"
"10788  :  โรงพยาบาลสามโก้","380","233","61.32"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","63","40","63.49"
"10691  :  โรงพยาบาลบ้านหมี่","199","94","47.24"
"10789  :  โรงพยาบาลพัฒนานิคม","1,357","803","59.17"
"10790  :  โรงพยาบาลโคกสำโรง","1,387","703","50.68"
"10791  :  โรงพยาบาลชัยบาดาล","2,191","1,496","68.28"
"10792  :  โรงพยาบาลท่าวุ้ง","815","568","69.69"
"10793  :  โรงพยาบาลท่าหลวง","1,053","636","60.40"
"10794  :  โรงพยาบาลสระโบสถ์","2,794","2,597","92.95"
"10795  :  โรงพยาบาลโคกเจริญ","1,163","917","78.85"
"10796  :  โรงพยาบาลลำสนธิ","1,125","674","59.91"
"10797  :  โรงพยาบาลหนองม่วง","1,001","587","58.64"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","2,103","1,522","72.37"
"10693  :  โรงพยาบาลอินทร์บุรี","476","297","62.39"
"10798  :  โรงพยาบาลบางระจัน","887","575","64.83"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,301","816","62.72"
"10800  :  โรงพยาบาลพรหมบุรี","1,031","720","69.84"
"10801  :  โรงพยาบาลท่าช้าง","604","408","67.55"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","1,032","507","49.13"
"10803  :  โรงพยาบาลวัดสิงห์","809","702","86.77"
"10804  :  โรงพยาบาลสรรพยา","556","388","69.78"
"10805  :  โรงพยาบาลสรรคบุรี","1,498","1,012","67.56"
"10806  :  โรงพยาบาลหันคา","1,662","995","59.87"
"27974  :  โรงพยาบาลหนองมะโมง","214","112","52.34"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","480","236","49.17"
"10695  :  โรงพยาบาลพระพุทธบาท","605","464","76.69"
"10807  :  โรงพยาบาลแก่งคอย","3,091","2,797","90.49"
"10808  :  โรงพยาบาลหนองแค","337","331","98.22"
"10809  :  โรงพยาบาลวิหารแดง","1,158","700","60.45"
"10810  :  โรงพยาบาลหนองแซง","551","492","89.29"
"10811  :  โรงพยาบาลบ้านหมอ","1,129","895","79.27"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","712","406","57.02"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","440","222","50.45"
"10815  :  โรงพยาบาลมวกเหล็ก","1,616","1,406","87.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","781","477","61.08"
"11485  :  โรงพยาบาลค่ายอดิศร","422","287","68.01"
"10662  :  โรงพยาบาลชลบุรี","1,808","1,311","72.51"
"10817  :  โรงพยาบาลบ้านบึง","3,881","2,899","74.70"
"10818  :  โรงพยาบาลหนองใหญ่","1,236","962","77.83"
"10819  :  โรงพยาบาลบางละมุง","8,498","7,879","92.72"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","696","542","77.87"
"10821  :  โรงพยาบาลพานทอง","1,877","1,226","65.32"
"10822  :  โรงพยาบาลพนัสนิคม","2,942","2,451","83.31"
"10823  :  โรงพยาบาลแหลมฉบัง","8,670","6,518","75.18"
"10824  :  โรงพยาบาลเกาะสีชัง","752","482","64.10"
"10825  :  โรงพยาบาลสัตหีบกม10","8,317","6,970","83.80"
"10826  :  โรงพยาบาลบ่อทอง","866","474","54.73"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","167","100","59.88"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","237","125","52.74"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","97","50","51.55"
"28005  :  โรงพยาบาลเมืองพัทยา","1,103","293","26.56"
"28006  :  โรงพยาบาลเกาะจันทร์","1,132","993","87.72"
"10663  :  โรงพยาบาลระยอง","180","96","53.33"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","710","380","53.52"
"10828  :  โรงพยาบาลบ้านฉาง","4,080","2,864","70.20"
"10829  :  โรงพยาบาลแกลง","878","564","64.24"
"10830  :  โรงพยาบาลวังจันทร์","996","686","68.88"
"10831  :  โรงพยาบาลบ้านค่าย","1,484","864","58.22"
"10832  :  โรงพยาบาลปลวกแดง","1,191","699","58.69"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","512","436","85.16"
"23962  :  โรงพยาบาลนิคมพัฒนา","856","617","72.08"
"10664  :  โรงพยาบาลพระปกเกล้า","4,611","3,145","68.21"
"10834  :  โรงพยาบาลขลุง","0","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","1,065","852","80.00"
"10837  :  โรงพยาบาลสองพี่น้อง","1,249","1,149","91.99"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","2,259","1,648","72.95"
"10839  :  โรงพยาบาลมะขาม","343","202","58.89"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","1","1","100.00"
"10842  :  โรงพยาบาลแก่งหางแมว","811","596","73.49"
"10843  :  โรงพยาบาลนายายอาม","742","487","65.63"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,212","859","70.87"
"10696  :  โรงพยาบาลตราด","547","350","63.99"
"10845  :  โรงพยาบาลคลองใหญ่","2,293","1,826","79.63"
"10846  :  โรงพยาบาลเขาสมิง","1,274","766","60.13"
"10847  :  โรงพยาบาลบ่อไร่","1,173","787","67.09"
"10848  :  โรงพยาบาลแหลมงอบ","894","614","68.68"
"10849  :  โรงพยาบาลเกาะกูด","232","136","58.62"
"13816  :  โรงพยาบาลเกาะช้าง","178","90","50.56"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","722","570","78.95"
"10850  :  โรงพยาบาลบางคล้า","3,165","3,054","96.49"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","384","384","100.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","661","521","78.82"
"10854  :  โรงพยาบาลพนมสารคาม","2,236","1,558","69.68"
"10855  :  โรงพยาบาลสนามชัยเขต","587","436","74.28"
"10856  :  โรงพยาบาลแปลงยาว","1,343","939","69.92"
"13747  :  โรงพยาบาลราชสาส์น","1,353","879","64.97"
"31327  :  โรงพยาบาลคลองเขื่อน","135","126","93.33"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","332","153","46.08"
"10857  :  โรงพยาบาลกบินทร์บุรี","1,509","1,094","72.50"
"10858  :  โรงพยาบาลนาดี","1,764","960","54.42"
"10859  :  โรงพยาบาลบ้านสร้าง","514","259","50.39"
"10860  :  โรงพยาบาลประจันตคาม","541","325","60.07"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,507","909","60.32"
"10862  :  โรงพยาบาลศรีมโหสถ","1,072","705","65.76"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","1,215","782","64.36"
"10698  :  โรงพยาบาลนครนายก","3,019","1,891","62.64"
"10863  :  โรงพยาบาลปากพลี","302","201","66.56"
"10864  :  โรงพยาบาลบ้านนา","1,157","768","66.38"
"10865  :  โรงพยาบาลองครักษ์","737","483","65.54"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","1,846","1,004","54.39"
"10867  :  โรงพยาบาลตาพระยา","974","798","81.93"
"10868  :  โรงพยาบาลวังน้ำเย็น","3,940","2,687","68.20"
"10869  :  โรงพยาบาลวัฒนานคร","2,032","1,488","73.23"
"10870  :  โรงพยาบาลอรัญประเทศ","578","265","45.85"
"13817  :  โรงพยาบาลเขาฉกรรจ์","471","270","57.32"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","67,505","23,222","34.40"
"10871  :  โรงพยาบาลครบุรี","1,800","1,152","64.00"
"10872  :  โรงพยาบาลเสิงสาง","1,712","1,029","60.11"
"10873  :  โรงพยาบาลคง","1,310","844","64.43"
"10874  :  โรงพยาบาลบ้านเหลื่อม","789","494","62.61"
"10875  :  โรงพยาบาลจักราช","1,651","1,133","68.63"
"10876  :  โรงพยาบาลโชคชัย","2,028","1,373","67.70"
"10877  :  โรงพยาบาลด่านขุนทด","2,243","1,498","66.79"
"10878  :  โรงพยาบาลโนนไทย","1,959","1,391","71.01"
"10879  :  โรงพยาบาลโนนสูง","1,558","1,095","70.28"
"10880  :  โรงพยาบาลขามสะแกแสง","1,534","1,035","67.47"
"10881  :  โรงพยาบาลบัวใหญ่","998","661","66.23"
"10882  :  โรงพยาบาลประทาย","941","580","61.64"
"10883  :  โรงพยาบาลปักธงชัย","1,196","711","59.45"
"10884  :  โรงพยาบาลพิมาย","1,832","1,038","56.66"
"10885  :  โรงพยาบาลห้วยแถลง","1,275","892","69.96"
"10886  :  โรงพยาบาลชุมพวง","1,737","1,158","66.67"
"10887  :  โรงพยาบาลสูงเนิน","2,698","1,930","71.53"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","3,191","2,487","77.94"
"10890  :  โรงพยาบาลปากช่องนานา","3,881","3,349","86.29"
"10891  :  โรงพยาบาลหนองบุญมาก","812","554","68.23"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","1,042","659","63.24"
"10894  :  โรงพยาบาลวังน้ำเขียว","633","429","67.77"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","21,292","14,732","69.19"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","383","285","74.41"
"11608  :  โรงพยาบาลลำทะเมนชัย","902","643","71.29"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2,335","2,163","92.63"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","225","138","61.33"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","456","289","63.38"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,080","755","69.91"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","1,217","570","46.84"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","766","542","70.76"
"27839  :  โรงพยาบาลบัวลาย","538","347","64.50"
"27840  :  โรงพยาบาลสีดา","493","322","65.31"
"27841  :  โรงพยาบาลเทพารักษ์","99","96","96.97"
"10667  :  โรงพยาบาลบุรีรัมย์","171","83","48.54"
"10895  :  โรงพยาบาลคูเมือง","1,891","1,376","72.77"
"10896  :  โรงพยาบาลกระสัง","1,165","1,033","88.67"
"10897  :  โรงพยาบาลนางรอง","3,481","3,178","91.30"
"10898  :  โรงพยาบาลหนองกี่","1,425","1,170","82.11"
"10899  :  โรงพยาบาลละหานทราย","2,042","1,656","81.10"
"10900  :  โรงพยาบาลประโคนชัย","2,128","1,564","73.50"
"10901  :  โรงพยาบาลบ้านกรวด","2,234","1,435","64.23"
"10902  :  โรงพยาบาลพุทไธสง","1,740","1,323","76.03"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","2,920","2,605","89.21"
"10906  :  โรงพยาบาลปะคำ","1,145","1,086","94.85"
"10907  :  โรงพยาบาลนาโพธิ์","777","566","72.84"
"10908  :  โรงพยาบาลหนองหงส์","908","789","86.89"
"10909  :  โรงพยาบาลพลับพลาชัย","1,018","945","92.83"
"10910  :  โรงพยาบาลห้วยราช","583","432","74.10"
"10911  :  โรงพยาบาลโนนสุวรรณ","975","936","96.00"
"10912  :  โรงพยาบาลชำนิ","656","524","79.88"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","731","536","73.32"
"10914  :  โรงพยาบาลโนนดินแดง","1,539","939","61.01"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","969","851","87.82"
"23578  :  โรงพยาบาลแคนดง","1,368","1,098","80.26"
"28020  :  โรงพยาบาลบ้านด่าน","1,172","1,028","87.71"
"10668  :  โรงพยาบาลสุรินทร์","297","205","69.02"
"10915  :  โรงพยาบาลชุมพลบุรี","1,461","975","66.74"
"10916  :  โรงพยาบาลท่าตูม","2,312","1,577","68.21"
"10917  :  โรงพยาบาลจอมพระ","1,314","912","69.41"
"10918  :  โรงพยาบาลปราสาท","927","675","72.82"
"10919  :  โรงพยาบาลกาบเชิง","1,176","780","66.33"
"10920  :  โรงพยาบาลรัตนบุรี","1,536","1,090","70.96"
"10921  :  โรงพยาบาลสนม","1,046","672","64.24"
"10922  :  โรงพยาบาลศีขรภูมิ","1,819","1,106","60.80"
"10923  :  โรงพยาบาลสังขะ","1,453","1,067","73.43"
"10924  :  โรงพยาบาลลำดวน","1,132","914","80.74"
"10925  :  โรงพยาบาลสำโรงทาบ","1,124","752","66.90"
"10926  :  โรงพยาบาลบัวเชด","1,263","1,030","81.55"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","526","507","96.39"
"27842  :  โรงพยาบาลเขวาสินรินทร์","447","307","68.68"
"27843  :  โรงพยาบาลศรีณรงค์","569","392","68.89"
"27844  :  โรงพยาบาลโนนนารายณ์","521","419","80.42"
"10700  :  โรงพยาบาลศรีสะเกษ","711","313","44.02"
"10927  :  โรงพยาบาลยางชุมน้อย","1,495","888","59.40"
"10928  :  โรงพยาบาลกันทรารมย์","1,220","696","57.05"
"10929  :  โรงพยาบาลกันทรลักษ์","2,420","1,324","54.71"
"10930  :  โรงพยาบาลขุขันธ์","1,075","784","72.93"
"10931  :  โรงพยาบาลไพรบึง","2,626","1,832","69.76"
"10932  :  โรงพยาบาลปรางค์กู่","760","440","57.89"
"10933  :  โรงพยาบาลขุนหาญ","1,504","808","53.72"
"10934  :  โรงพยาบาลราษีไศล","1,323","845","63.87"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","1,451","895","61.68"
"10936  :  โรงพยาบาลบึงบูรพ์","1,100","636","57.82"
"10937  :  โรงพยาบาลห้วยทับทัน","1,295","805","62.16"
"10938  :  โรงพยาบาลโนนคูณ","481","289","60.08"
"10939  :  โรงพยาบาลศรีรัตนะ","1,149","745","64.84"
"10940  :  โรงพยาบาลวังหิน","458","278","60.70"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","408","247","60.54"
"10942  :  โรงพยาบาลภูสิงห์","1,617","977","60.42"
