"โรงพยาบาล","B","A","ร้อยละ"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","1,919","183","9.54"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","306","58","18.95"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","87","24","27.59"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","2,115","288","13.62"
"10756  :  โรงพยาบาลบางกรวย","88","88","100.00"
"10757  :  โรงพยาบาลบางใหญ่","1","1","100.00"
"10758  :  โรงพยาบาลบางบัวทอง","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","9","1","11.11"
"10760  :  โรงพยาบาลปากเกร็ด","10","1","10.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1","1","100.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","24","5","20.83"
"10761  :  โรงพยาบาลคลองหลวง","7","1","14.29"
"10762  :  โรงพยาบาลธัญบุรี","167","52","31.14"
"10763  :  โรงพยาบาลประชาธิปัตย์","271","104","38.38"
"10764  :  โรงพยาบาลหนองเสือ","6","1","16.67"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","8","2","25.00"
"10766  :  โรงพยาบาลลำลูกกา","146","17","11.64"
"10767  :  โรงพยาบาลสามโคก","100","11","11.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","822","121","14.72"
"10688  :  โรงพยาบาลเสนา","422","65","15.40"
"10768  :  โรงพยาบาลท่าเรือ","80","24","30.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","28","3","10.71"
"10770  :  โรงพยาบาลบางไทร","7","1","14.29"
"10771  :  โรงพยาบาลบางบาล","4","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","225","73","32.44"
"10774  :  โรงพยาบาลผักไห่","5","0","0.00"
"10775  :  โรงพยาบาลภาชี","192","28","14.58"
"10776  :  โรงพยาบาลลาดบัวหลวง","14","2","14.29"
"10777  :  โรงพยาบาลวังน้อย","1","1","100.00"
"10778  :  โรงพยาบาลบางซ้าย","6","1","16.67"
"10779  :  โรงพยาบาลอุทัย","11","2","18.18"
"10780  :  โรงพยาบาลมหาราช","11","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","3","1","33.33"
"10689  :  โรงพยาบาลอ่างทอง","1,352","229","16.94"
"10782  :  โรงพยาบาลไชโย","3","3","100.00"
"10784  :  โรงพยาบาลป่าโมก","39","5","12.82"
"10785  :  โรงพยาบาลโพธิ์ทอง","233","42","18.03"
"10786  :  โรงพยาบาลแสวงหา","38","4","10.53"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","198","44","22.22"
"10788  :  โรงพยาบาลสามโก้","10","1","10.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","985","94","9.54"
"10691  :  โรงพยาบาลบ้านหมี่","22","2","9.09"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","275","75","27.27"
"10791  :  โรงพยาบาลชัยบาดาล","6","5","83.33"
"10792  :  โรงพยาบาลท่าวุ้ง","6","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","39","19","48.72"
"10794  :  โรงพยาบาลสระโบสถ์","2","1","50.00"
"10795  :  โรงพยาบาลโคกเจริญ","4","2","50.00"
"10796  :  โรงพยาบาลลำสนธิ","14","3","21.43"
"10797  :  โรงพยาบาลหนองม่วง","2","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","568","93","16.37"
"10693  :  โรงพยาบาลอินทร์บุรี","551","70","12.70"
"10798  :  โรงพยาบาลบางระจัน","56","11","19.64"
"10799  :  โรงพยาบาลค่ายบางระจัน","78","23","29.49"
"10800  :  โรงพยาบาลพรหมบุรี","19","3","15.79"
"10801  :  โรงพยาบาลท่าช้าง","9","2","22.22"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","182","38","20.88"
"10802  :  โรงพยาบาลมโนรมย์","12","2","16.67"
"10803  :  โรงพยาบาลวัดสิงห์","1","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","80","14","17.50"
"10805  :  โรงพยาบาลสรรคบุรี","28","5","17.86"
"10806  :  โรงพยาบาลหันคา","15","2","13.33"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","35","6","17.14"
"10807  :  โรงพยาบาลแก่งคอย","214","32","14.95"
"10808  :  โรงพยาบาลหนองแค","118","24","20.34"
"10809  :  โรงพยาบาลวิหารแดง","86","23","26.74"
"10810  :  โรงพยาบาลหนองแซง","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","1","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","31","5","16.13"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","11","4","36.36"
"10815  :  โรงพยาบาลมวกเหล็ก","174","35","20.11"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","2","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","431","102","23.67"
"10817  :  โรงพยาบาลบ้านบึง","204","33","16.18"
"10818  :  โรงพยาบาลหนองใหญ่","108","24","22.22"
"10819  :  โรงพยาบาลบางละมุง","9","4","44.44"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1","1","100.00"
"10821  :  โรงพยาบาลพานทอง","50","13","26.00"
"10822  :  โรงพยาบาลพนัสนิคม","126","20","15.87"
"10823  :  โรงพยาบาลแหลมฉบัง","712","252","35.39"
"10824  :  โรงพยาบาลเกาะสีชัง","22","5","22.73"
"10825  :  โรงพยาบาลสัตหีบกม10","404","88","21.78"
"10826  :  โรงพยาบาลบ่อทอง","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","2,068","450","21.76"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","39","12","30.77"
"28005  :  โรงพยาบาลเมืองพัทยา","335","82","24.48"
"28006  :  โรงพยาบาลเกาะจันทร์","1","1","100.00"
"10663  :  โรงพยาบาลระยอง","1,766","177","10.02"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,005","143","14.23"
"10828  :  โรงพยาบาลบ้านฉาง","456","91","19.96"
"10829  :  โรงพยาบาลแกลง","0","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","322","72","22.36"
"10831  :  โรงพยาบาลบ้านค่าย","189","49","25.93"
"10832  :  โรงพยาบาลปลวกแดง","143","40","27.97"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","8","1","12.50"
"10664  :  โรงพยาบาลพระปกเกล้า","75","9","12.00"
"10834  :  โรงพยาบาลขลุง","54","11","20.37"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","99","32","32.32"
"10837  :  โรงพยาบาลสองพี่น้อง","6","2","33.33"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","2","0","0.00"
"10839  :  โรงพยาบาลมะขาม","3","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","8","1","12.50"
"10841  :  โรงพยาบาลสอยดาว","242","84","34.71"
"10842  :  โรงพยาบาลแก่งหางแมว","12","2","16.67"
"10843  :  โรงพยาบาลนายายอาม","109","26","23.85"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","11","2","18.18"
"10696  :  โรงพยาบาลตราด","888","205","23.09"
"10845  :  โรงพยาบาลคลองใหญ่","2","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","37","5","13.51"
"10847  :  โรงพยาบาลบ่อไร่","95","2","2.11"
"10848  :  โรงพยาบาลแหลมงอบ","57","21","36.84"
"10849  :  โรงพยาบาลเกาะกูด","17","4","23.53"
"13816  :  โรงพยาบาลเกาะช้าง","44","6","13.64"
"10697  :  โรงพยาบาลพุทธโสธร","179","34","18.99"
"10833  :  โรงพยาบาลท่าตะเกียบ","167","43","25.75"
"10850  :  โรงพยาบาลบางคล้า","147","22","14.97"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","14","3","21.43"
"10852  :  โรงพยาบาลบางปะกง","151","36","23.84"
"10853  :  โรงพยาบาลบ้านโพธิ์","150","48","32.00"
"10854  :  โรงพยาบาลพนมสารคาม","188","89","47.34"
"10855  :  โรงพยาบาลสนามชัยเขต","176","48","27.27"
"10856  :  โรงพยาบาลแปลงยาว","84","39","46.43"
"13747  :  โรงพยาบาลราชสาส์น","15","3","20.00"
"31327  :  โรงพยาบาลคลองเขื่อน","1","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","374","48","12.83"
"10858  :  โรงพยาบาลนาดี","420","89","21.19"
"10859  :  โรงพยาบาลบ้านสร้าง","163","107","65.64"
"10860  :  โรงพยาบาลประจันตคาม","226","35","15.49"
"10861  :  โรงพยาบาลศรีมหาโพธิ","295","63","21.36"
"10862  :  โรงพยาบาลศรีมโหสถ","57","10","17.54"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","43","7","16.28"
"10698  :  โรงพยาบาลนครนายก","31","6","19.35"
"10863  :  โรงพยาบาลปากพลี","1","1","100.00"
"10864  :  โรงพยาบาลบ้านนา","18","4","22.22"
"10865  :  โรงพยาบาลองครักษ์","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","2,156","2,156","100.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","2,111","292","13.83"
"10866  :  โรงพยาบาลคลองหาด","179","24","13.41"
"10867  :  โรงพยาบาลตาพระยา","21","5","23.81"
"10868  :  โรงพยาบาลวังน้ำเย็น","435","121","27.82"
"10869  :  โรงพยาบาลวัฒนานคร","459","84","18.30"
"10870  :  โรงพยาบาลอรัญประเทศ","235","79","33.62"
"13817  :  โรงพยาบาลเขาฉกรรจ์","98","35","35.71"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","25","2","8.00"
"10871  :  โรงพยาบาลครบุรี","84","15","17.86"
"10872  :  โรงพยาบาลเสิงสาง","67","5","7.46"
"10873  :  โรงพยาบาลคง","102","30","29.41"
"10874  :  โรงพยาบาลบ้านเหลื่อม","126","16","12.70"
"10875  :  โรงพยาบาลจักราช","109","11","10.09"
"10876  :  โรงพยาบาลโชคชัย","337","52","15.43"
"10877  :  โรงพยาบาลด่านขุนทด","275","21","7.64"
"10878  :  โรงพยาบาลโนนไทย","35","6","17.14"
"10879  :  โรงพยาบาลโนนสูง","38","4","10.53"
"10880  :  โรงพยาบาลขามสะแกแสง","52","1","1.92"
"10881  :  โรงพยาบาลบัวใหญ่","483","114","23.60"
"10882  :  โรงพยาบาลประทาย","107","18","16.82"
"10883  :  โรงพยาบาลปักธงชัย","27","4","14.81"
"10884  :  โรงพยาบาลพิมาย","11","3","27.27"
"10885  :  โรงพยาบาลห้วยแถลง","20","1","5.00"
"10886  :  โรงพยาบาลชุมพวง","65","20","30.77"
"10887  :  โรงพยาบาลสูงเนิน","477","64","13.42"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","556","101","18.17"
"10890  :  โรงพยาบาลปากช่องนานา","17","1","5.88"
"10891  :  โรงพยาบาลหนองบุญมาก","90","15","16.67"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","49","8","16.33"
"10894  :  โรงพยาบาลวังน้ำเขียว","40","7","17.50"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","345","65","18.84"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","18","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","5","2","40.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","41","5","12.20"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","3","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","281","21","7.47"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","5","1","20.00"
"27839  :  โรงพยาบาลบัวลาย","6","0","0.00"
"27840  :  โรงพยาบาลสีดา","16","3","18.75"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","236","80","33.90"
"10895  :  โรงพยาบาลคูเมือง","50","13","26.00"
"10896  :  โรงพยาบาลกระสัง","205","51","24.88"
"10897  :  โรงพยาบาลนางรอง","720","193","26.81"
"10898  :  โรงพยาบาลหนองกี่","532","92","17.29"
"10899  :  โรงพยาบาลละหานทราย","561","175","31.19"
"10900  :  โรงพยาบาลประโคนชัย","70","18","25.71"
"10901  :  โรงพยาบาลบ้านกรวด","357","47","13.17"
"10902  :  โรงพยาบาลพุทไธสง","40","8","20.00"
"10904  :  โรงพยาบาลลำปลายมาศ","67","8","11.94"
"10905  :  โรงพยาบาลสตึก","69","22","31.88"
"10906  :  โรงพยาบาลปะคำ","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","18","3","16.67"
"10908  :  โรงพยาบาลหนองหงส์","166","29","17.47"
"10909  :  โรงพยาบาลพลับพลาชัย","93","15","16.13"
"10910  :  โรงพยาบาลห้วยราช","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","40","9","22.50"
"10912  :  โรงพยาบาลชำนิ","12","3","25.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","4","1","25.00"
"10914  :  โรงพยาบาลโนนดินแดง","29","7","24.14"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2","1","50.00"
"23578  :  โรงพยาบาลแคนดง","7","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","2","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","3,109","618","19.88"
"10915  :  โรงพยาบาลชุมพลบุรี","146","34","23.29"
"10916  :  โรงพยาบาลท่าตูม","457","89","19.47"
"10917  :  โรงพยาบาลจอมพระ","2","0","0.00"
"10918  :  โรงพยาบาลปราสาท","2,071","459","22.16"
"10919  :  โรงพยาบาลกาบเชิง","55","9","16.36"
"10920  :  โรงพยาบาลรัตนบุรี","705","146","20.71"
"10921  :  โรงพยาบาลสนม","102","26","25.49"
"10922  :  โรงพยาบาลศีขรภูมิ","550","161","29.27"
"10923  :  โรงพยาบาลสังขะ","379","108","28.50"
"10924  :  โรงพยาบาลลำดวน","493","131","26.57"
"10925  :  โรงพยาบาลสำโรงทาบ","127","33","25.98"
"10926  :  โรงพยาบาลบัวเชด","21","6","28.57"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","6","3","50.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","3","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","6","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","55","14","25.45"
"10700  :  โรงพยาบาลศรีสะเกษ","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","119","33","27.73"
"10928  :  โรงพยาบาลกันทรารมย์","692","99","14.31"
"10929  :  โรงพยาบาลกันทรลักษ์","173","40","23.12"
"10930  :  โรงพยาบาลขุขันธ์","511","100","19.57"
"10931  :  โรงพยาบาลไพรบึง","284","79","27.82"
"10932  :  โรงพยาบาลปรางค์กู่","84","25","29.76"
"10933  :  โรงพยาบาลขุนหาญ","35","7","20.00"
"10934  :  โรงพยาบาลราษีไศล","32","1","3.13"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","576","144","25.00"
"10936  :  โรงพยาบาลบึงบูรพ์","44","5","11.36"
"10937  :  โรงพยาบาลห้วยทับทัน","13","4","30.77"
"10938  :  โรงพยาบาลโนนคูณ","230","39","16.96"
"10939  :  โรงพยาบาลศรีรัตนะ","9","2","22.22"
"10940  :  โรงพยาบาลวังหิน","140","35","25.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","106","21","19.81"
"10942  :  โรงพยาบาลภูสิงห์","92","18","19.57"
"10943  :  โรงพยาบาลเมืองจันทร์","20","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","39","4","10.26"
"28014  :  โรงพยาบาลพยุห์","177","46","25.99"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","88","21","23.86"
"28016  :  โรงพยาบาลศิลาลาด","4","2","50.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","1","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","37","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","107","24","22.43"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","215","11","5.12"
"10948  :  โรงพยาบาลนาจะหลวย","59","13","22.03"
