"โรงพยาบาล","รวม(คนต่อปี)","ไตรมาส 1(คนต่อไตรมาส)","ไตรมาส 2(คนต่อไตรมาส)","ไตรมาส 3(คนต่อไตรมาส)","ไตรมาส 4(คนต่อไตรมาส)"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","156","0","0.00","156","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","73","3","4.11","8","2","25.00","38","0","0.00","37","1","2.70","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","305","256","83.93","167","132","79.04","162","132","81.48","41","32","78.05","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","423","411","97.16","220","210","95.45","199","184","92.46","114","109","95.61","0","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","394","171","43.40","179","73","40.78","173","64","36.99","118","52","44.07","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","383","0","0.00","0","0","0.00","305","0","0.00","78","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","59","55","93.22","14","14","100.00","23","23","100.00","28","24","85.71","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","87","84","96.55","41","39","95.12","35","34","97.14","30","29","96.67","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","203","2","0.99","57","1","1.75","54","1","1.85","101","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","70","0","0.00","42","0","0.00","32","0","0.00","13","0","0.00","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","256","199","77.73","107","76","71.03","129","92","71.32","71","53","74.65","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","362","150","41.44","153","49","32.03","159","53","33.33","88","48","54.55","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","796","318","39.95","352","83","23.58","342","107","31.29","283","159","56.18","0","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","324","105","32.41","161","35","21.74","140","61","43.57","57","16","28.07","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","810","50","6.17","340","19","5.59","484","20","4.13","127","11","8.66","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","557","90","16.16","118","55","46.61","130","32","24.62","333","10","3.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","793","133","16.77","75","73","97.33","411","46","11.19","323","29","8.98","0","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","138","97","70.29","56","45","80.36","66","26","39.39","35","31","88.57","0","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","310","175","56.45","61","58","95.08","186","69","37.10","91","70","76.92","0","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","101","101","100.00","49","49","100.00","54","54","100.00","33","33","100.00","0","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","308","274","88.96","147","143","97.28","143","140","97.90","72","28","38.89","0","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","1,054","588","55.79","313","299","95.53","706","277","39.24","232","190","81.90","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","79","1","1.27","73","1","1.37","8","0","0.00","4","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","243","35","14.40","20","15","75.00","153","14","9.15","86","17","19.77","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","373","189","50.67","115","96","83.48","232","94","40.52","56","21","37.50","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","172","80","46.51","31","31","100.00","138","53","38.41","21","14","66.67","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","154","79","51.30","79","43","54.43","62","36","58.06","62","14","22.58","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","130","65","50.00","47","37","78.72","87","36","41.38","6","0","0.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","619","293","47.33","253","123","48.62","263","144","54.75","246","89","36.18","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","149","39","26.17","22","17","77.27","92","21","22.83","40","3","7.50","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","115","21","18.26","15","9","60.00","61","10","16.39","46","3","6.52","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","180","83","46.11","56","46","82.14","94","32","34.04","41","12","29.27","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","210","95","45.24","94","63","67.02","96","35","36.46","36","4","11.11","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","473","302","63.85","157","144","91.72","239","126","52.72","136","66","48.53","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","110","0","0.00","38","0","0.00","75","0","0.00","18","0","0.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","100","30","30.00","5","5","100.00","21","14","66.67","78","14","17.95","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","40","1","2.50","9","1","11.11","20","0","0.00","12","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","33","18","54.55","12","11","91.67","16","8","50.00","7","0","0.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","313","244","77.96","144","111","77.08","96","75","78.13","143","117","81.82","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","75","40","53.33","14","14","100.00","34","18","52.94","30","11","36.67","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","266","123","46.24","79","47","59.49","162","54","33.33","54","24","44.44","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","153","61","39.87","36","35","97.22","65","24","36.92","72","21","29.17","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","127","48","37.80","4","4","100.00","56","25","44.64","79","26","32.91","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","106","21","19.81","51","2","3.92","47","9","19.15","35","11","31.43","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","74","14","18.92","28","8","28.57","35","6","17.14","22","1","4.55","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","2,343","998","42.59","503","368","73.16","1,495","482","32.24","672","360","53.57","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","1","1","100.00","0","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","386","0","0.00","161","0","0.00","192","0","0.00","102","0","0.00","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","352","340","96.59","182","176","96.70","165","159","96.36","79","76","96.20","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","1,048","583","55.63","341","328","96.19","495","268","54.14","433","184","42.49","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","268","120","44.78","77","45","58.44","163","61","37.42","61","34","55.74","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","313","49","15.65","94","1","1.06","174","24","13.79","83","25","30.12","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","58","41","70.69","31","22","70.97","21","16","76.19","10","5","50.00","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","225","133","59.11","61","59","96.72","127","57","44.88","65","44","67.69","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","367","136","37.06","79","60","75.95","176","50","28.41","149","48","32.21","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","177","111","62.71","87","63","72.41","44","29","65.91","66","27","40.91","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","803","348","43.34","235","169","71.91","354","153","43.22","306","104","33.99","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","475","32","6.74","111","7","6.31","274","18","6.57","132","7","5.30","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","143","70","48.95","42","30","71.43","64","30","46.88","55","27","49.09","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","186","123","66.13","75","70","93.33","64","51","79.69","76","28","36.84","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","86","67","77.91","34","27","79.41","42","32","76.19","23","13","56.52","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","55","6","10.91","1","1","100.00","24","0","0.00","32","6","18.75","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","225","0","0.00","0","0","0.00","196","0","0.00","30","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","200","104","52.00","47","43","91.49","90","55","61.11","85","15","17.65","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","102","97","95.10","47","41","87.23","40","38","95.00","36","36","100.00","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","184","79","42.93","42","38","90.48","85","33","38.82","87","29","33.33","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","255","139","54.51","69","69","100.00","112","57","50.89","100","38","38.00","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","205","76","37.07","47","45","95.74","124","36","29.03","49","10","20.41","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","86","26","30.23","11","11","100.00","57","14","24.56","25","8","32.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","545","519","95.23","279","254","91.04","298","291","97.65","89","87","97.75","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","19","0","0.00","10","0","0.00","8","0","0.00","1","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","548","125","22.81","280","67","23.93","258","58","22.48","98","3","3.06","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","314","153","48.73","158","72","45.57","177","78","44.07","46","20","43.48","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","259","174","67.18","95","88","92.63","155","93","60.00","40","20","50.00","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","116","100","86.21","63","56","88.89","51","45","88.24","30","21","70.00","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","225","218","96.89","132","127","96.21","110","109","99.09","35","33","94.29","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","74","50","67.57","48","35","72.92","24","21","87.50","13","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","89","46","51.69","25","25","100.00","58","22","37.93","16","8","50.00","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","64","50","78.13","27","24","88.89","24","17","70.83","19","12","63.16","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","350","325","92.86","186","151","81.18","165","153","92.73","112","101","90.18","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","309","126","40.78","90","60","66.67","182","53","29.12","63","29","46.03","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","14","0","0.00","9","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","1,452","0","0.00","37","0","0.00","1,006","0","0.00","424","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","1,148","576","50.17","289","279","96.54","605","245","40.50","409","192","46.94","0","0","0.00"
