"โรงพยาบาล","B","A","ร้อยละ"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","2,537","1,630","64.25"
"10752  :  โรงพยาบาลบางบ่อ","1,789","1,063","59.42"
"10753  :  โรงพยาบาลบางพลี","2,727","1,650","60.51"
"10754  :  โรงพยาบาลบางจาก","1,069","763","71.38"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","2,040","1,429","70.05"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","6","4","66.67"
"10686  :  โรงพยาบาลพระนั่งเกล้า","6,081","3,537","58.16"
"10756  :  โรงพยาบาลบางกรวย","742","556","74.93"
"10757  :  โรงพยาบาลบางใหญ่","1,359","1,027","75.57"
"10758  :  โรงพยาบาลบางบัวทอง","969","688","71.00"
"10759  :  โรงพยาบาลไทรน้อย","366","247","67.49"
"10760  :  โรงพยาบาลปากเกร็ด","474","302","63.71"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","4","1","25.00"
"10687  :  โรงพยาบาลปทุมธานี","991","590","59.54"
"10761  :  โรงพยาบาลคลองหลวง","329","216","65.65"
"10762  :  โรงพยาบาลธัญบุรี","678","358","52.80"
"10763  :  โรงพยาบาลประชาธิปัตย์","217","141","64.98"
"10764  :  โรงพยาบาลหนองเสือ","225","163","72.44"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","547","366","66.91"
"10766  :  โรงพยาบาลลำลูกกา","1,213","685","56.47"
"10767  :  โรงพยาบาลสามโคก","419","322","76.85"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","638","376","58.93"
"10688  :  โรงพยาบาลเสนา","779","540","69.32"
"10768  :  โรงพยาบาลท่าเรือ","741","504","68.02"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","156","92","58.97"
"10770  :  โรงพยาบาลบางไทร","375","210","56.00"
"10771  :  โรงพยาบาลบางบาล","203","119","58.62"
"10772  :  โรงพยาบาลบางปะอิน","949","648","68.28"
"10773  :  โรงพยาบาลบางปะหัน","794","493","62.09"
"10774  :  โรงพยาบาลผักไห่","755","653","86.49"
"10775  :  โรงพยาบาลภาชี","421","277","65.80"
"10776  :  โรงพยาบาลลาดบัวหลวง","252","169","67.06"
"10777  :  โรงพยาบาลวังน้อย","1,203","931","77.39"
"10778  :  โรงพยาบาลบางซ้าย","48","32","66.67"
"10779  :  โรงพยาบาลอุทัย","192","134","69.79"
"10780  :  โรงพยาบาลมหาราช","175","134","76.57"
"10781  :  โรงพยาบาลบ้านแพรก","435","307","70.57"
"10689  :  โรงพยาบาลอ่างทอง","383","247","64.49"
"10782  :  โรงพยาบาลไชโย","111","64","57.66"
"10784  :  โรงพยาบาลป่าโมก","268","202","75.37"
"10785  :  โรงพยาบาลโพธิ์ทอง","96","58","60.42"
"10786  :  โรงพยาบาลแสวงหา","37","31","83.78"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","207","142","68.60"
"10788  :  โรงพยาบาลสามโก้","182","117","64.29"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","1,161","690","59.43"
"10691  :  โรงพยาบาลบ้านหมี่","884","597","67.53"
"10789  :  โรงพยาบาลพัฒนานิคม","451","272","60.31"
"10790  :  โรงพยาบาลโคกสำโรง","596","376","63.09"
"10791  :  โรงพยาบาลชัยบาดาล","388","245","63.14"
"10792  :  โรงพยาบาลท่าวุ้ง","538","355","65.99"
"10793  :  โรงพยาบาลท่าหลวง","180","119","66.11"
"10794  :  โรงพยาบาลสระโบสถ์","217","181","83.41"
"10795  :  โรงพยาบาลโคกเจริญ","206","112","54.37"
"10796  :  โรงพยาบาลลำสนธิ","156","106","67.95"
"10797  :  โรงพยาบาลหนองม่วง","264","182","68.94"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","1,321","766","57.99"
"10693  :  โรงพยาบาลอินทร์บุรี","680","391","57.50"
"10798  :  โรงพยาบาลบางระจัน","428","257","60.05"
"10799  :  โรงพยาบาลค่ายบางระจัน","504","318","63.10"
"10800  :  โรงพยาบาลพรหมบุรี","378","272","71.96"
"10801  :  โรงพยาบาลท่าช้าง","179","108","60.34"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","1,204","712","59.14"
"10802  :  โรงพยาบาลมโนรมย์","854","450","52.69"
"10803  :  โรงพยาบาลวัดสิงห์","87","50","57.47"
"10804  :  โรงพยาบาลสรรพยา","289","185","64.01"
"10805  :  โรงพยาบาลสรรคบุรี","334","238","71.26"
"10806  :  โรงพยาบาลหันคา","1,936","1,472","76.03"
"27974  :  โรงพยาบาลหนองมะโมง","646","570","88.24"
"27975  :  โรงพยาบาลเนินขาม","232","182","78.45"
"10661  :  โรงพยาบาลสระบุรี","2,413","1,509","62.54"
"10695  :  โรงพยาบาลพระพุทธบาท","658","393","59.73"
"10807  :  โรงพยาบาลแก่งคอย","650","388","59.69"
"10808  :  โรงพยาบาลหนองแค","141","91","64.54"
"10809  :  โรงพยาบาลวิหารแดง","187","112","59.89"
"10810  :  โรงพยาบาลหนองแซง","18","11","61.11"
"10811  :  โรงพยาบาลบ้านหมอ","180","132","73.33"
"10812  :  โรงพยาบาลดอนพุด","73","45","61.64"
"10813  :  โรงพยาบาลหนองโดน","199","115","57.79"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","469","317","67.59"
"10815  :  โรงพยาบาลมวกเหล็ก","113","73","64.60"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","411","224","54.50"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","1,680","1,004","59.76"
"10817  :  โรงพยาบาลบ้านบึง","788","387","49.11"
"10818  :  โรงพยาบาลหนองใหญ่","105","62","59.05"
"10819  :  โรงพยาบาลบางละมุง","910","553","60.77"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","560","374","66.79"
"10821  :  โรงพยาบาลพานทอง","389","222","57.07"
"10822  :  โรงพยาบาลพนัสนิคม","2,542","1,557","61.25"
"10823  :  โรงพยาบาลแหลมฉบัง","646","403","62.38"
"10824  :  โรงพยาบาลเกาะสีชัง","26","18","69.23"
"10825  :  โรงพยาบาลสัตหีบกม10","651","526","80.80"
"10826  :  โรงพยาบาลบ่อทอง","175","84","48.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","162","106","65.43"
"10663  :  โรงพยาบาลระยอง","2,110","1,382","65.50"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","555","340","61.26"
"10828  :  โรงพยาบาลบ้านฉาง","212","134","63.21"
"10829  :  โรงพยาบาลแกลง","954","641","67.19"
"10830  :  โรงพยาบาลวังจันทร์","239","129","53.97"
"10831  :  โรงพยาบาลบ้านค่าย","336","210","62.50"
"10832  :  โรงพยาบาลปลวกแดง","397","251","63.22"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","41","27","65.85"
"23962  :  โรงพยาบาลนิคมพัฒนา","74","51","68.92"
"10664  :  โรงพยาบาลพระปกเกล้า","671","416","62.00"
"10834  :  โรงพยาบาลขลุง","439","262","59.68"
"10835  :  โรงพยาบาลท่าใหม่","190","94","49.47"
"10836  :  โรงพยาบาลเขาสุกิม","362","200","55.25"
"10837  :  โรงพยาบาลสองพี่น้อง","144","89","61.81"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","73","38","52.05"
"10839  :  โรงพยาบาลมะขาม","1,256","795","63.30"
"10840  :  โรงพยาบาลแหลมสิงห์","198","122","61.62"
"10841  :  โรงพยาบาลสอยดาว","206","120","58.25"
"10842  :  โรงพยาบาลแก่งหางแมว","148","97","65.54"
"10843  :  โรงพยาบาลนายายอาม","213","145","68.08"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","304","194","63.82"
"10696  :  โรงพยาบาลตราด","0","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","0","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","63","46","73.02"
"10847  :  โรงพยาบาลบ่อไร่","6","1","16.67"
"10848  :  โรงพยาบาลแหลมงอบ","114","78","68.42"
"10849  :  โรงพยาบาลเกาะกูด","0","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","39","28","71.79"
"10697  :  โรงพยาบาลพุทธโสธร","1,230","778","63.25"
"10833  :  โรงพยาบาลท่าตะเกียบ","461","312","67.68"
"10850  :  โรงพยาบาลบางคล้า","652","332","50.92"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","1,286","912","70.92"
"10852  :  โรงพยาบาลบางปะกง","625","376","60.16"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,964","1,238","63.03"
"10854  :  โรงพยาบาลพนมสารคาม","1,056","645","61.08"
"10855  :  โรงพยาบาลสนามชัยเขต","496","310","62.50"
"10856  :  โรงพยาบาลแปลงยาว","452","205","45.35"
"13747  :  โรงพยาบาลราชสาส์น","156","107","68.59"
"31327  :  โรงพยาบาลคลองเขื่อน","13","11","84.62"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1,436","945","65.81"
"10857  :  โรงพยาบาลกบินทร์บุรี","413","261","63.20"
"10858  :  โรงพยาบาลนาดี","131","88","67.18"
"10859  :  โรงพยาบาลบ้านสร้าง","153","95","62.09"
"10860  :  โรงพยาบาลประจันตคาม","959","749","78.10"
"10861  :  โรงพยาบาลศรีมหาโพธิ","230","149","64.78"
"10862  :  โรงพยาบาลศรีมโหสถ","364","219","60.16"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","2,404","1,309","54.45"
"10863  :  โรงพยาบาลปากพลี","279","211","75.63"
"10864  :  โรงพยาบาลบ้านนา","148","86","58.11"
"10865  :  โรงพยาบาลองครักษ์","132","55","41.67"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","446","282","63.23"
"10866  :  โรงพยาบาลคลองหาด","33","23","69.70"
"10867  :  โรงพยาบาลตาพระยา","476","250","52.52"
"10868  :  โรงพยาบาลวังน้ำเย็น","1,009","799","79.19"
"10869  :  โรงพยาบาลวัฒนานคร","356","215","60.39"
"10870  :  โรงพยาบาลอรัญประเทศ","170","85","50.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","85","41","48.24"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","565","384","67.96"
"10871  :  โรงพยาบาลครบุรี","809","549","67.86"
"10872  :  โรงพยาบาลเสิงสาง","281","195","69.40"
"10873  :  โรงพยาบาลคง","280","173","61.79"
"10874  :  โรงพยาบาลบ้านเหลื่อม","269","159","59.11"
"10875  :  โรงพยาบาลจักราช","404","207","51.24"
"10876  :  โรงพยาบาลโชคชัย","234","165","70.51"
"10877  :  โรงพยาบาลด่านขุนทด","732","456","62.30"
"10878  :  โรงพยาบาลโนนไทย","412","246","59.71"
"10879  :  โรงพยาบาลโนนสูง","561","296","52.76"
"10880  :  โรงพยาบาลขามสะแกแสง","115","71","61.74"
"10881  :  โรงพยาบาลบัวใหญ่","1,373","860","62.64"
"10882  :  โรงพยาบาลประทาย","1,421","951","66.92"
"10883  :  โรงพยาบาลปักธงชัย","654","376","57.49"
"10884  :  โรงพยาบาลพิมาย","2,064","1,310","63.47"
"10885  :  โรงพยาบาลห้วยแถลง","1,981","1,659","83.75"
"10886  :  โรงพยาบาลชุมพวง","1,083","583","53.83"
"10887  :  โรงพยาบาลสูงเนิน","345","212","61.45"
"10888  :  โรงพยาบาลขามทะเลสอ","127","69","54.33"
"10889  :  โรงพยาบาลสีคิ้ว","1,302","869","66.74"
"10890  :  โรงพยาบาลปากช่องนานา","2,459","1,536","62.46"
"10891  :  โรงพยาบาลหนองบุญมาก","462","321","69.48"
"10892  :  โรงพยาบาลแก้งสนามนาง","305","190","62.30"
"10893  :  โรงพยาบาลโนนแดง","295","171","57.97"
"10894  :  โรงพยาบาลวังน้ำเขียว","234","170","72.65"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","40","18","45.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","545","330","60.55"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","147","108","73.47"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","269","166","61.71"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","278","173","62.23"
"27839  :  โรงพยาบาลบัวลาย","16","15","93.75"
"27840  :  โรงพยาบาลสีดา","11","8","72.73"
"27841  :  โรงพยาบาลเทพารักษ์","52","25","48.08"
"10667  :  โรงพยาบาลบุรีรัมย์","946","580","61.31"
"10895  :  โรงพยาบาลคูเมือง","428","312","72.90"
"10896  :  โรงพยาบาลกระสัง","513","326","63.55"
"10897  :  โรงพยาบาลนางรอง","1,228","740","60.26"
"10898  :  โรงพยาบาลหนองกี่","1,497","1,127","75.28"
"10899  :  โรงพยาบาลละหานทราย","1,013","654","64.56"
"10900  :  โรงพยาบาลประโคนชัย","736","450","61.14"
"10901  :  โรงพยาบาลบ้านกรวด","578","363","62.80"
"10902  :  โรงพยาบาลพุทไธสง","4,074","2,153","52.85"
"10904  :  โรงพยาบาลลำปลายมาศ","1,180","765","64.83"
"10905  :  โรงพยาบาลสตึก","653","408","62.48"
"10906  :  โรงพยาบาลปะคำ","322","186","57.76"
"10907  :  โรงพยาบาลนาโพธิ์","2,188","1,772","80.99"
"10908  :  โรงพยาบาลหนองหงส์","1,703","1,208","70.93"
"10909  :  โรงพยาบาลพลับพลาชัย","567","446","78.66"
"10910  :  โรงพยาบาลห้วยราช","118","78","66.10"
"10911  :  โรงพยาบาลโนนสุวรรณ","261","134","51.34"
"10912  :  โรงพยาบาลชำนิ","451","297","65.85"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,231","1,354","60.69"
"10914  :  โรงพยาบาลโนนดินแดง","481","291","60.50"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","84","57","67.86"
"23578  :  โรงพยาบาลแคนดง","433","202","46.65"
"28020  :  โรงพยาบาลบ้านด่าน","60","50","83.33"
"10668  :  โรงพยาบาลสุรินทร์","1,336","872","65.27"
"10915  :  โรงพยาบาลชุมพลบุรี","286","171","59.79"
"10916  :  โรงพยาบาลท่าตูม","760","531","69.87"
"10917  :  โรงพยาบาลจอมพระ","407","236","57.99"
"10918  :  โรงพยาบาลปราสาท","787","516","65.57"
"10919  :  โรงพยาบาลกาบเชิง","158","92","58.23"
"10920  :  โรงพยาบาลรัตนบุรี","553","421","76.13"
"10921  :  โรงพยาบาลสนม","118","73","61.86"
"10922  :  โรงพยาบาลศีขรภูมิ","701","506","72.18"
"10923  :  โรงพยาบาลสังขะ","574","383","66.72"
"10924  :  โรงพยาบาลลำดวน","160","90","56.25"
"10925  :  โรงพยาบาลสำโรงทาบ","345","260","75.36"
"10926  :  โรงพยาบาลบัวเชด","232","147","63.36"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","23","14","60.87"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","5","2","40.00"
"27844  :  โรงพยาบาลโนนนารายณ์","88","52","59.09"
"10700  :  โรงพยาบาลศรีสะเกษ","1,484","909","61.25"
"10927  :  โรงพยาบาลยางชุมน้อย","285","165","57.89"
"10928  :  โรงพยาบาลกันทรารมย์","795","476","59.87"
"10929  :  โรงพยาบาลกันทรลักษ์","1,034","639","61.80"
"10930  :  โรงพยาบาลขุขันธ์","747","480","64.26"
"10931  :  โรงพยาบาลไพรบึง","304","170","55.92"
"10932  :  โรงพยาบาลปรางค์กู่","397","230","57.93"
"10933  :  โรงพยาบาลขุนหาญ","858","537","62.59"
"10934  :  โรงพยาบาลราษีไศล","764","463","60.60"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","691","401","58.03"
"10936  :  โรงพยาบาลบึงบูรพ์","208","164","78.85"
"10937  :  โรงพยาบาลห้วยทับทัน","605","476","78.68"
"10938  :  โรงพยาบาลโนนคูณ","234","133","56.84"
"10939  :  โรงพยาบาลศรีรัตนะ","223","137","61.43"
"10940  :  โรงพยาบาลวังหิน","203","130","64.04"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","470","291","61.91"
"10942  :  โรงพยาบาลภูสิงห์","424","212","50.00"
"10943  :  โรงพยาบาลเมืองจันทร์","53","33","62.26"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","333","219","65.77"
"28014  :  โรงพยาบาลพยุห์","248","103","41.53"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","46","26","56.52"
"28016  :  โรงพยาบาลศิลาลาด","56","27","48.21"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","1,132","619","54.68"
"10944  :  โรงพยาบาลศรีเมืองใหม่","482","289","59.96"
